,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-32-2616-01A,0.000,0.000,0.004,0.000,0.002,0.000,0.000,0.024,0.000,0.013,0.168,0.000,0.000,0.000,0.000,0.790,0.790
TCGA-32-1980-01A,0.000,0.000,0.010,0.000,0.012,0.003,0.000,0.075,0.015,0.034,0.279,0.001,0.004,0.000,0.000,0.566,0.566
TCGA-28-2514-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.082,0.000,0.026,0.089,0.000,0.000,0.001,0.000,0.798,0.798
TCGA-06-0644-01A,0.000,0.000,0.018,0.000,0.002,0.000,0.000,0.064,0.182,0.012,0.181,0.002,0.000,0.000,0.000,0.539,0.539
TCGA-06-1804-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.005,0.004,0.083,0.002,0.002,0.013,0.002,0.834,0.834
TCGA-41-2571-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.009,0.109,0.003,0.004,0.000,0.000,0.859,0.859
TCGA-19-2619-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.062,0.003,0.022,0.061,0.000,0.000,0.002,0.002,0.844,0.844
TCGA-27-1837-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.011,0.011,0.168,0.001,0.001,0.000,0.000,0.737,0.737
TCGA-27-1832-01A,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.034,0.072,0.002,0.226,0.000,0.000,0.000,0.000,0.656,0.656
TCGA-06-0686-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.030,0.143,0.001,0.001,0.000,0.000,0.769,0.769
TCGA-06-5856-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.049,0.007,0.016,0.160,0.000,0.000,0.000,0.000,0.766,0.766
TCGA-28-1753-01A,0.000,0.000,0.002,0.000,0.004,0.001,0.000,0.084,0.060,0.036,0.305,0.002,0.000,0.000,0.000,0.506,0.506
TCGA-28-5218-01A,0.000,0.000,0.026,0.001,0.017,0.000,0.000,0.094,0.503,0.022,0.145,0.001,0.000,0.000,0.004,0.188,0.188
TCGA-32-1970-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.063,0.001,0.011,0.100,0.001,0.000,0.000,0.000,0.821,0.821
TCGA-28-5204-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.007,0.015,0.127,0.000,0.000,0.000,0.000,0.759,0.759
TCGA-12-3653-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.007,0.162,0.000,0.000,0.000,0.000,0.774,0.774
TCGA-06-0187-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.011,0.002,0.173,0.000,0.000,0.001,0.001,0.749,0.749
TCGA-19-2624-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.010,0.054,0.002,0.000,0.000,0.000,0.879,0.879
TCGA-12-3652-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.009,0.052,0.000,0.000,0.000,0.000,0.912,0.912
TCGA-12-5299-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.051,0.012,0.017,0.161,0.001,0.000,0.000,0.002,0.755,0.755
TCGA-06-0749-01A,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.049,0.000,0.005,0.274,0.004,0.001,0.000,0.000,0.659,0.659
TCGA-06-0158-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.067,0.004,0.012,0.194,0.000,0.000,0.001,0.001,0.719,0.719
TCGA-19-1390-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.005,0.077,0.000,0.000,0.002,0.000,0.899,0.899
TCGA-28-2510-01A,0.000,0.000,0.005,0.000,0.006,0.011,0.000,0.061,0.000,0.059,0.112,0.003,0.001,0.002,0.000,0.739,0.739
TCGA-32-2615-01A,0.000,0.000,0.005,0.000,0.005,0.000,0.000,0.041,0.039,0.014,0.185,0.001,0.001,0.000,0.001,0.709,0.709
TCGA-76-4929-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.036,0.018,0.010,0.142,0.001,0.000,0.000,0.000,0.791,0.791
TCGA-06-0178-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.002,0.013,0.160,0.000,0.004,0.000,0.002,0.800,0.800
TCGA-41-5651-01A,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.046,0.002,0.017,0.048,0.000,0.001,0.000,0.002,0.881,0.881
TCGA-14-2554-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.067,0.005,0.016,0.186,0.000,0.000,0.000,0.008,0.713,0.713
TCGA-06-2559-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.002,0.021,0.125,0.001,0.000,0.003,0.000,0.788,0.788
TCGA-14-0787-01A,0.000,0.000,0.001,0.000,0.001,0.001,0.000,0.051,0.005,0.008,0.188,0.000,0.000,0.000,0.001,0.745,0.745
TCGA-12-0618-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.009,0.071,0.001,0.000,0.000,0.000,0.885,0.885
TCGA-14-1034-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.071,0.023,0.001,0.208,0.000,0.000,0.001,0.000,0.693,0.693
TCGA-06-0743-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.061,0.001,0.009,0.141,0.000,0.002,0.000,0.000,0.782,0.782
