Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Mast Cells,Myeloid cells,T Cells,P-value,Correlation,RMSE
TCGA-HQ-A5NE-01A,0.0230074254321554,0.542651221231917,0.20331637182208,0.20052028192571,0.000556859075895096,0.0224090184821521,0.00753882203009139,0,0.182268731834922,1.04639493730527
TCGA-FD-A5BT-01A,0.0360711683045689,0.0382503939937411,0.0825635193379615,0.57951050652507,0.00144453754821524,0.189915590820378,0.0722442834700656,0,0.375645395244734,0.95470613304706
TCGA-DK-A3IQ-01A,0,0.0268607559080928,0.0322229214796652,0.917127033038771,0.00366820802375502,0.0201210815497162,0,0,0.370764616464973,1.05053099654926
TCGA-ZF-AA4X-01A,0.0328913694947704,0.943993499376303,0.021977915551965,0,0.00113721557696182,0,0,0,0.171765124067983,1.16745411589576
TCGA-GD-A3OQ-01A,0,0.878363242345214,0.0585811311835951,0.0616141063723423,0,0,0.00144152009884833,0,0.161554742750541,1.14808309605513
TCGA-ZF-AA51-01A,0.0475303306569016,0.394378003444468,0.041924903953141,0.236792011292341,0,0.259105281895921,0.0202694687572271,0.01,0.121082103864943,1.06446274192396
TCGA-FD-A3SS-01A,0,0.651293266296581,0.10372593212744,0.240429028165615,0.000690421297381573,0.00386135211298169,0,0,0.138028437847377,1.09856331711795
TCGA-DK-AA71-01A,0.0925935173446214,0.738938057844592,0.0765317346395624,0.029197058548886,0,0.0627396316223382,0,0,0.149755116747152,1.10611171463695
TCGA-4Z-AA83-01A,0.0623244218847443,0.650239411688116,0.162554119962743,0.0816105861978799,0.000921846138045963,0.0417923777609696,0.000557236367501894,0,0.175421905247398,1.06665464948075
TCGA-ZF-A9R4-01A,0.184802108158242,0.39373096861183,0.243532332097005,0,0,0.177934591132922,0,0,0.153995085601399,1.03401906053956
TCGA-BT-A20P-01A,0.0926447473334234,0.691570981322316,0.123658971884889,0.0863936272495031,0,0.00573167220986807,0,0,0.17713467804883,1.07585706624557
TCGA-HQ-A2OE-01A,0.490928601981637,0.0582088485297067,0.378660321482727,0,0.000100574672809314,0.07210165333312,0,0.02,0.0715724366278296,1.04313344207789
TCGA-R3-A69X-01A,0.0650410006923478,0.206185210699443,0.180366308449643,0.392952646928844,0.00721366530880941,0.148241167920912,0,0,0.27045222031144,0.989307120470907
TCGA-BT-A3PH-01A,0.00654038165610725,0.45119288647848,0.237382396290402,0.257580296444456,0.000477146538372462,0.0468268925921823,0,0.01,0.111968108343985,1.07233975106264
TCGA-UY-A9PA-01A,0.0655661136366091,0.787420695626337,0.0983833222878144,0,0,0.0120808730623208,0.0365489953869182,0,0.170807403210614,1.10801172507327
TCGA-BL-A13J-01B,0.209916118950045,0.313356412879891,0.0438806892838224,0.392679060294758,0,0.040167718591483,0,0,0.155449337870621,1.04294094869637
TCGA-CF-A3MI-01A,0.115338819316487,0.282924724442083,0.514768832251022,0.0297741787076064,0.0110100879891989,0.0461833572936024,0,0.05,0.0588022510553997,1.0629392915492
TCGA-XF-AAMW-01A,0.145700329046139,0.392893066704515,0.302433300226715,0.0641976342485868,0,0.0947756697740434,0,0,0.138764228630361,1.03624727053696
TCGA-H4-A2HQ-01A,0.0562017898174744,0.758399486399323,0.135080674510459,0.0177790737260485,0.000145352306459628,0.0323936232402354,0,0,0.160091707067507,1.10639157308893
TCGA-HQ-A5ND-01A,0.0461459501637835,0.818709001942595,0.0995163683711729,0.0297412655055217,7.06370575016606e-05,0.00581677695942539,0,0,0.146054042206067,1.13523797924393
TCGA-K4-A6FZ-01A,0.027295685587802,0.757928100960665,0.124737702249569,7.97954914801249e-05,0.0024408875553587,0.0875178281551255,0,0,0.147176030690599,1.11599258590049
TCGA-DK-A3IV-01A,0.107343652133304,0.730531370428863,0.0471717075339857,0.00643474817465096,0.00125024998788605,0.107268271741311,0,0,0.24402902450322,1.04955407266405
TCGA-E7-A3X6-01A,0.0506699364251717,0.66956820395245,0.148163765200739,0.0621409964610868,0.00072564791744346,0.0687314500431085,0,0,0.179311622595897,1.06982367733676
TCGA-BT-A42F-01A,0.130537450034486,0.230605978391358,0.0582224579511541,0.0542521615180002,0.00385567380914383,0.473716945619367,0.0488093326764911,0.01,0.0923821584887624,1.09711927710257
TCGA-UY-A8OB-01A,0.0369492692338189,0.585286776597783,0.189732788940081,0.0902234383479062,0.000748019051455327,0.0656318696314349,0.0314278381975207,0,0.154532330040452,1.06196998786575
TCGA-DK-A1A3-01A,0.0447615763739251,0.336740478193404,0.0519620539935518,0.396264000635165,0.00568036067330955,0.164591530130645,0,0.01,0.114872540504657,1.07397313950738
TCGA-DK-AA6X-01A,0.0536566333950547,0.69732947049882,0.100090081315758,0.102214815747916,0.00169170833374158,0.0450172907087096,0,0,0.245214121356245,1.03863823700977
TCGA-G2-A3IE-01A,0.283450977749486,0.379465758501342,0.141716745780174,0.0459307110817105,0.00167371856065725,0.147762088326631,0,0.01,0.102096640673733,1.05074333471292
TCGA-FD-A5BU-01A,0.068742268834036,0.112792296362002,0.154291216489823,0.392219607455561,0.00257368257853275,0.249698903562439,0.0196820247176059,0.02,0.0793151174098416,1.08643621464594
TCGA-C4-A0EZ-01A,0.130670230998381,0.252400532717695,0.410038813303159,0.184800840053853,0,0.0220895829269131,0,0.01,0.131113973683059,1.03507018261018
TCGA-FD-A3B3-01A,0.0670242302706864,0.20218424037254,0.117790325929744,0.2941387164107,0.00416017436771726,0.255930360384206,0.0587719522644062,0,0.202978767777024,1.01362074421369
TCGA-FD-A5BZ-01A,0.015779567716787,0.290495110452189,0.0361837980821588,0.636354807825046,0.00322331909434509,0.0179633968294741,0,0,0.358431781571741,0.979535994720769
TCGA-C4-A0F7-01A,0.0183853722371002,0.472281044623589,0.248786201363132,0.246563696755537,0.00216452783718517,0.0118191571834567,0,0.01,0.0922658772709378,1.08454374261439
TCGA-XF-AAMR-01A,0.0221930611342079,0.138166560270263,0.228535181785483,0.543746054441922,0.00456252329549432,0.0627966190726296,0,0,0.343233993069363,0.972027974457594
TCGA-XF-AAN7-01A,0.0906513460062697,0,0.259619139266175,0.594692411647916,0,0.0550371030796391,0,0,0.595272508335287,0.804688883686799
TCGA-UY-A8OD-01A,0.0737307549694634,0.127869861868347,0.18301181681379,0.44290210703171,0.00499159290856145,0.167493866408128,0,0,0.341117426592113,0.957830676938633
