Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Mast Cells,Myeloid cells,T Cells,P-value,Correlation,RMSE
TCGA-BQ-7044-01A,0.155283376202852,0.289480476509875,0.291094950202551,0.00159107475416576,0,0.262550122330556,0,0.01,0.0797913094721952,1.06448283974378
TCGA-SX-A7SR-01A,0.0635864214070926,0.336116504114706,0.114126540604587,0.000141776918548232,0.0259099673260364,0.46011878962903,0,0,0.207543464681741,1.04454066958598
TCGA-MH-A854-01A,0.110478904057779,0.492900927038429,0.13457052857415,0.0177254877203988,0.00437459052523671,0.239949562084007,0,0,0.150144097443159,1.05753444098719
TCGA-B3-8121-01A,0.00306922903359163,0.137698849798121,0.1583465840934,0.105852989533253,7.91824187549078e-05,0.594953165122879,0,0,0.33129428370466,0.990063242085047
TCGA-2Z-A9JJ-01A,0.0878918742052271,0.366217365554353,0.211245679467758,0.228727615389337,0.00114085341249526,0.10477661197083,0,0,0.172382125825003,1.02660414816865
TCGA-B1-7332-01A,0.0150322921724625,0.289289350581646,0.155696667544951,0.0368714214549807,0,0.503110268245959,0,0,0.237329512143529,1.03206618945573
TCGA-WN-A9G9-01A,0,0,0.0507205948564033,0,0,0.666807613324513,0.282471791819083,0,0.704102916525184,0.710550708974365
TCGA-A4-8310-01A,0.0276223030199883,0.399776542384882,0.188968853449163,0.00513684241794107,0,0.378495458728025,0,0,0.153915588312487,1.06310026379759
TCGA-2Z-A9JT-01A,0.0254062906210206,0.133837182295246,0.0909062860393904,0.0140970888623766,0.00224250236748944,0.733510649814477,0,0,0.591404472441624,0.820083550880679
TCGA-5P-A9K2-01A,0.13161109084675,0.206555398738299,0.161858842318938,0.0124515636195393,0.0154950874106691,0.472028017065805,0,0,0.169124546073063,1.05773110786187
TCGA-4A-A93W-01A,0.0363998385897873,0.508517707900745,0.107185800299428,0.0987116852469294,0.00296457702998057,0.24622039093313,0,0,0.16084334818192,1.05617176181125
TCGA-DW-7837-01A,0,0.436727646724612,0.125196565708675,0.0370914332067185,0.0148681999215202,0.377024996769399,0.00909115766907595,0,0.247676875709059,1.01703446104554
TCGA-A4-A5DU-01A,0.114683532930311,0.316172249934568,0.195604364594333,0.000378820798086909,0,0.373161031742701,0,0,0.209279188849505,1.02462896948171
TCGA-2Z-A9JI-01A,0.222690137228777,0,0.107297918782411,0.00450980855983683,0,0.665502135428975,0,0,0.376301813512156,0.98237868085449
TCGA-BQ-7050-01A,0.0563375596285697,0.158267119956329,0.312694345848385,0.0266664484104902,0,0.446034526156227,0,0,0.288605470427422,0.987856288490706
TCGA-BQ-5894-01A,0,0.0837778287332095,0.378060526246301,0.211940946019914,0.00436529642631622,0.321855402574259,0,0,0.209242439962886,1.01891229587714
TCGA-BQ-5879-01A,0.0498882028510239,0.264600113432178,0.431889212098024,0.108268313857867,0.0187913419920679,0.126562815768839,0,0.01,0.0845323739572701,1.0540500021868
TCGA-AL-3472-01A,0.131124854192095,0.364944040729832,0.172727741021889,0.089561669694478,0.0163177902756226,0.225323904086084,0,0,0.18048803567806,1.02219240697279
TCGA-MH-A560-01A,0.148258532873569,0.317583498234471,0.204943619824466,0.012312350725151,0,0.316901998342344,0,0,0.157163366035383,1.040495978275
TCGA-BQ-5891-01A,0.270456602981495,0.087227052800245,0.31216163834934,0.000940890185864775,0,0.329213815683056,0,0,0.184837662832957,1.02152910917805
TCGA-B9-A5W7-01A,0.172834541246945,0.271980866041223,0.177677321658816,0.00425510658047451,0.0292155766720902,0.343614865405309,0.00042172239514226,0,0.216393179023977,1.01317365649599
TCGA-UZ-A9PR-01A,0.0682618323663686,0.30704462997519,0.136907067758251,0.00942904811989214,0.00217233837834082,0.476185083401957,0,0,0.168228562647835,1.06634284380507
TCGA-B9-A69E-01A,0.0067706758728826,0,0.237161126670113,0.0763651172991015,0,0.679703080157903,0,0,0.578489760560455,0.824738653148324
TCGA-B3-4104-01A,0.122388637536201,0.150920026107266,0.513383467880049,0.169204380154626,0,0.0441034883218576,0,0,0.120107686759395,1.03954758862266
TCGA-SX-A71R-01A,0.083052374709815,0.305495119582759,0.334802516078325,0.00295566181589583,0.00931487227396726,0.264379455539238,0,0,0.203290883459741,1.01254475420094
TCGA-MH-A55Z-01A,0.106135042466011,0.301556092603926,0.152327066898151,0,0.00322931777650839,0.436752480255404,0,0,0.197055918991149,1.04182036922548
TCGA-UZ-A9PO-01A,0.0124567788048918,0.279131841852142,0.0941719843110084,2.37682698265505e-05,0,0.614215626762131,0,0,0.337764384861425,0.996708908920535
TCGA-G7-7501-01A,0.0492323947213948,0.166901372118709,0.314033231661879,0.0237513513552733,0,0.446081650142744,0,0,0.349435078205564,0.95469798063251
TCGA-DW-7836-01A,0.100493915918826,0.361407541733519,0.251265461069804,0.234147592169463,0.00712300781440029,0.0385084057404065,0.00705407555358111,0,0.151189315554165,1.03511336600889
TCGA-HE-A5NI-01A,0.020565735760972,0.344807208957396,0.168796725650062,0.0109808797670837,0.031825040864028,0.423024409000459,0,0,0.325057522975716,0.972496723304114
TCGA-G7-A8LE-01A,0.0454251470150375,0.42645977909319,0.175929781794689,0.269155329189013,0.00346130183927491,0.0795686610687956,0,0,0.162593094919769,1.04246236510905
TCGA-Y8-A895-01A,0.129877027671911,0.389021039700381,0.163097293396065,0,0.0122008496072486,0.291538953523399,0.0142648361009953,0,0.182958290072402,1.03190851398682
TCGA-UZ-A9PQ-01A,0.140936788453885,0.128443977003226,0.50919623935332,0.110857769392096,0,0.110565225797474,0,0,0.189619991235044,1.00699816100529
TCGA-BQ-5884-01A,0.0320105200802294,0,0.0862732462265893,0.0479528658949334,0,0.833763367798248,0,0,0.361820967556654,1.04036103693799
TCGA-BQ-5893-01A,0.149901745469856,0.168982361005874,0.442230299200412,0.15266734530742,0.000733370436261059,0.0854848785801764,0,0,0.15000529087173,1.0223697594563
TCGA-UZ-A9PV-01A,0.177605399061245,0.100554855246184,0.548338910745541,0,0,0.17350083494703,0,0,0.153460426905185,1.0232024072425
TCGA-B9-4113-01A,0.0256710259241358,0.276007707713005,0.124287109628341,0.004325347537625,0.0122981433973638,0.557410665799529,0,0,0.25764371500599,1.03288219742734
TCGA-B3-3926-01A,0.228291426640845,0.157674143987365,0.414190178897314,0.0182631171355713,0,0.181581133338905,0,0,0.199535830693859,1.00084767596056
TCGA-2Z-A9J3-01A,0.0352717992888488,0.836999545933688,0.110643092717987,0.000275225056959266,0.00060176704061362,0.0162085699619034,0,0.02,0.0726761930224778,1.1878258854457
TCGA-Y8-A8RZ-01A,0.184351589189677,0.348774220048183,0.165643240067564,0,0,0.301230950694576,0,0,0.14381548236822,1.04816431600653
TCGA-AT-A5NU-01A,0.127817139109823,0.314549382812786,0.358323244888018,0.0992863095549824,0.00500214715790922,0.0950217764764805,0,0,0.153166216465766,1.02400555551538
TCGA-G7-6792-01A,0.123054614484396,0.415738344850316,0.173346624648466,0.0105549061541944,0.00598578679932517,0.271319723063302,0,0,0.122075653914357,1.06212323714994
TCGA-5P-A9KC-01A,0.0202773534102427,0.198668016357344,0.136724050549552,0.00218687471590353,0,0.642143704966958,0,0,0.185814207624732,1.09694731639383
TCGA-Y8-A8S0-01A,0.0973977136563895,0.251118335213924,0.264457502903867,0.0325358725628581,0.00363569721141828,0.350854878451543,0,0,0.186976126498535,1.02658411895403
TCGA-B1-A655-01A,0.05196883473072,0,0.167415373669601,0,0,0.780615791599679,0,0,0.190357578759853,1.146457182008
TCGA-J7-8537-01A,0,0.126123817047606,0.123578252599186,0.0848213382933893,0,0.644112584230955,0.0213640078288639,0,0.371047561431984,0.973916142188294
TCGA-KV-A6GD-01A,0.0156920101999153,0.0647326151961362,0.0689051240742981,0.0766425225439824,0,0.774027727985668,0,0,0.674487172934215,0.744637135544642
TCGA-G7-A4TM-01A,0.116520949317669,0.298130282647723,0.162867369318019,0.0843186123126801,0.0270454193982597,0.311117367005649,0,0,0.247892999851873,0.994686481308057
TCGA-G7-6790-01A,0.0132653696166158,0.422441929721917,0.169186260312797,0.026926981449467,0,0.368179458899204,0,0,0.146186533637959,1.06797706798526
TCGA-A4-8515-01A,0.102562686969513,0.280891086486381,0.313580574746918,0.00456833808198041,0,0.298397313715208,0,0,0.16630274299034,1.03141783729298
TCGA-BQ-7049-01A,0.263056226325772,0.096197746086848,0.180018491617847,0.313675040309332,0.00222038438028232,0.14483211127992,0,0,0.16751267621177,1.02245000255374
TCGA-SX-A7SL-01A,0.208707325831558,0.298452128592428,0.354472836218466,0.00255611307669313,0.062927680734075,0.0728839155467797,0,0,0.186425834552665,1.00805444203932
TCGA-A4-7734-01A,0.0346161688569833,0.451393710910041,0.235768161559127,0.0958893091440723,0,0.17340799176474,0.0089246577650368,0,0.172725715961904,1.03448425500442
TCGA-BQ-7053-01A,0.0857323214873076,0.093600924100498,0.1950846813492,0.171033909515622,0,0.454548163547372,0,0,0.220112558746013,1.02700399005435
TCGA-G7-6797-01A,0.114366494795861,0.301360833421866,0.373220394577706,0.0361185826231098,0.0171924805058715,0.157741214075586,0,0,0.15751013820613,1.02313257809654
TCGA-IZ-8196-01A,0.0981567619127186,0.319832927278921,0.375489720424277,0.139528655660294,0.00563622406319104,0.0613557106605987,0,0,0.0903782309861908,1.05314649903891
TCGA-P4-A5EB-01A,0.214220655853281,0.124177755419834,0.182819278506716,0.00110859964842044,0,0.477673710571748,0,0,0.131024984672729,1.07837682439095
TCGA-BQ-7058-01A,0.0918270240702091,0.113660026183125,0.415536577230827,0.0379708740973465,0,0.341005498418492,0,0,0.267048943042116,0.985798404811233
TCGA-B9-A8YI-01A,0.133730754075723,0.0777708504186448,0.261785595178204,0,0,0.526712800327429,0,0,0.253794171884536,1.02285937270001
TCGA-HE-7128-01A,9.14358705461907e-05,0.0759015936253622,0.0346303695917919,0.0113503557241376,0.00178405465035713,0.876242190537805,0,0,0.618397147300159,0.821400855643329
TCGA-4A-A93Y-01A,0.0690557278213196,0,0.0947804555888148,0.163865289208428,0,0.672298527381438,0,0,0.797666871363141,0.611121398484869
TCGA-HE-A5NF-01A,0,0.0439294543921564,0.0693434797868605,0.0247855323045079,0,0.861941533516475,0,0,0.422468737407641,0.999624854939163
TCGA-B1-A654-01A,0.145774554956108,0.337599412969099,0.143989173906986,0.0828968501966329,0.00958585068678548,0.280154157284389,0,0,0.245669032215199,0.995088862711548
TCGA-DW-7834-01A,0.00791786558595199,0.323559488562414,0.153415812606132,0.0772372749080853,0.00736745009812562,0.419084038125093,0.011418070114198,0,0.372192504930348,0.943031068942948
TCGA-A4-8516-01A,0.0661354450618834,0.190120919000117,0.171392983224697,0.00207550651850759,0,0.570275146194796,0,0,0.292311277094712,1.01087549101605
TCGA-P4-A5E7-01A,0.0556114503793935,0.425268830357168,0.150825961780535,0.107212856231437,0.00555993384125291,0.255520967410214,0,0,0.110622005210315,1.06709128567358
TCGA-IA-A83T-01A,0.0216837042255804,0.0268155563628311,0.0423879728148452,0.0240191933177972,0,0.885093573278946,0,0,0.688095340400083,0.74727104437026
TCGA-G7-A8LC-01A,0.300577254111123,0.105876952079936,0.483529239920068,0.00874545274798956,0.00498956792854079,0.0918208689943695,0.00446066421797292,0,0.297440067250645,0.95862902137853
TCGA-P4-AAVO-01A,0.310526522490564,0.141668184664966,0.245890824491803,0.0307511004703681,0,0.271163367882299,0,0.01,0.0858639741648876,1.05429865279655
TCGA-A4-8311-01A,0.11600823620252,0.311812897960417,0.359105681556053,0.0479215665465814,0.00706764089622926,0.152451334574426,0.00563264226377407,0,0.181133466256308,1.01339706720497
TCGA-Y8-A8RY-01A,0,0.291616305974259,0.0611099256542815,0.0115990176903616,0.0232487567413534,0.612425993939744,0,0,0.428666897920374,0.934240873020677
TCGA-A4-A57E-01A,0,0.160544501151538,0.315837760074832,0.0532626905980954,0,0.470355048175535,0,0,0.236887680653609,1.02028009741164
TCGA-PJ-A5Z8-01A,0,0.0267385170823136,0.121895516807695,0.123512721573493,0,0.67871580482515,0.0491374397113481,0,0.492640801223085,0.89287961647233
TCGA-KV-A74V-01A,0.122716086494164,0.374634647228791,0.126090596481563,0.00485806891504887,0.0035406215162558,0.368159979364177,0,0,0.260240048075643,1.00305045053961
TCGA-2Z-A9JL-01A,0.137734353179354,0.301670799990688,0.146974629233407,0.034241631422108,0.00902088523899372,0.370357700935448,0,0,0.19716382035544,1.02817457781776
TCGA-DW-7963-01B,0.0956869009502022,0.223563944802375,0.247412452679748,0.00707234800833688,0.00154485895026599,0.424719494609072,0,0,0.23194267091713,1.01582043716224
TCGA-B1-A47N-01A,0.0654100137046892,0.256561152819599,0.22781406454241,0.132830206583126,0.00562633544181089,0.283176208936838,0.0285820179715276,0,0.303853118456639,0.964174088623974
TCGA-5P-A9KH-01A,0.234476312569133,0,0.631135954374865,0,0,0.134387733056002,0,0,0.296786095384132,0.964343370141506
TCGA-EV-5902-01A,0.114871805701637,0.255683693008936,0.524397608738316,0.000314587747801504,0,0.10473230480331,0,0,0.152198719774383,1.02474711613628
TCGA-F9-A4JJ-01A,0.169808809591509,0.148907347548064,0.400853272142522,0.0814516826638196,0.0263987554612543,0.137934361723347,0.0346457708694848,0,0.172287061422839,1.00798359602704
TCGA-Y8-A8S1-01A,0.0782301156794861,0,0.102721080741151,0.0903282441429679,0,0.728720559436395,0,0,0.45814638889034,0.932623034681331
TCGA-GL-A9DC-01A,0.052324141778762,0.327513853381773,0.24014060549733,0.00183301724344781,0.0344558917325914,0.343732490366095,0,0,0.101200394223571,1.07317431774013
TCGA-BQ-5889-01A,0.0651803982576359,0.0248715818348493,0.202922943671542,0.24565422986749,0.00183672551111303,0.349750019671355,0.109784101186014,0,0.589085649842995,0.814366700890011
TCGA-BQ-5882-01A,0.0259092394628442,0,0.281519629198658,0.149016442413488,0,0.497919683080325,0.0456350058446852,0,0.33719139972723,0.970099593035051
TCGA-A4-7997-01A,0.0761573610699436,0.443847784529591,0.137217866492529,0.0148747658234031,0.00395430667263571,0.323947915411898,0,0,0.131366606475296,1.07085438014516
TCGA-IA-A40U-01A,0.097547312666864,0.323665263536495,0.147050626007896,0.0193547250669966,0.0178910257337728,0.394491046987975,0,0,0.20586937987214,1.03012344679902
TCGA-DW-7838-01A,0,0.331097765531823,0.0287934273039763,0.0782528128830835,0.000734919071428083,0.561121075209689,0,0,0.217470383104348,1.06239914476086
TCGA-HE-7129-01A,0.0790455929409198,0.414860713297361,0.349315079505982,0,0.0205715421903728,0.136207072065364,0,0,0.124625124624451,1.04937479357049
TCGA-BQ-5887-01A,0.0265380507772869,0,0.0959323470823786,0.460314510911703,0.00068921689838445,0.416525874330247,0,0,0.370529283796407,0.963011729475222
TCGA-P4-A5EA-01A,0.254390416461264,0.0447995028956779,0.146992197101516,0.17827855226137,0.0158183012312604,0.224619075840445,0.135101954208466,0,0.401292052707336,0.915813029461878
TCGA-UZ-A9PL-01A,0.0461243572270257,0.631694859586925,0.261700477625886,0,0.00607107458635494,0.0544092309738085,0,0,0.139951809938585,1.08278681976489
TCGA-HE-A5NL-01A,0,0.366292537377487,0.077631744866966,0.00424829481915147,0.00280322865743288,0.549024194278962,0,0,0.402350201606251,0.945925608343851
TCGA-J7-A8I2-01A,0.163901663475322,0.25046932553587,0.554619066795949,0.031009944192859,0,0,0,0,0.0972277593983368,1.0464963326715
