,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.001,0.000,0.004,0.000,0.001,0.096,0.000,0.028,0.039,0.000,0.000,0.004,0.000,0.828,0.828
TCGA-CS-6670-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.079,0.000,0.022,0.029,0.000,0.000,0.003,0.000,0.864,0.864
TCGA-QH-A6X5-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.065,0.000,0.021,0.054,0.000,0.000,0.002,0.000,0.857,0.857
TCGA-HW-7493-01A,0.000,0.001,0.000,0.000,0.005,0.000,0.000,0.090,0.003,0.040,0.106,0.004,0.000,0.006,0.000,0.746,0.746
TCGA-CS-6667-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.000,0.062,0.069,0.000,0.000,0.003,0.000,0.716,0.716
TCGA-DU-6406-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.013,0.073,0.000,0.008,0.064,0.000,0.000,0.007,0.000,0.833,0.833
TCGA-DU-A7TA-01A,0.000,0.000,0.003,0.007,0.000,0.000,0.013,0.067,0.000,0.013,0.106,0.000,0.000,0.005,0.000,0.786,0.786
TCGA-QH-A6X4-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.000,0.052,0.000,0.012,0.048,0.000,0.000,0.003,0.000,0.880,0.880
TCGA-TQ-A7RR-01A,0.000,0.001,0.000,0.005,0.002,0.000,0.000,0.065,0.000,0.030,0.116,0.000,0.000,0.006,0.000,0.772,0.772
TCGA-HT-8104-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.000,0.094,0.011,0.023,0.079,0.000,0.000,0.005,0.000,0.785,0.785
TCGA-HT-A74K-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.066,0.000,0.047,0.078,0.000,0.000,0.001,0.000,0.803,0.803
TCGA-DB-A64X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.031,0.041,0.000,0.000,0.001,0.000,0.866,0.866
TCGA-HT-8107-01A,0.000,0.000,0.009,0.000,0.020,0.002,0.001,0.145,0.000,0.046,0.046,0.006,0.000,0.008,0.000,0.716,0.716
TCGA-FG-A710-01A,0.000,0.000,0.002,0.011,0.001,0.001,0.012,0.082,0.002,0.029,0.135,0.000,0.000,0.005,0.000,0.721,0.721
TCGA-QH-A6CX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.049,0.013,0.130,0.000,0.000,0.001,0.000,0.773,0.773
TCGA-CS-6666-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.000,0.033,0.081,0.000,0.000,0.001,0.000,0.777,0.777
TCGA-TM-A7CA-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.044,0.000,0.017,0.073,0.000,0.000,0.005,0.000,0.856,0.856
TCGA-HW-7486-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.080,0.000,0.014,0.109,0.000,0.000,0.004,0.000,0.790,0.790
TCGA-QH-A6X8-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.063,0.000,0.012,0.080,0.000,0.000,0.004,0.000,0.838,0.838
TCGA-DU-A76K-01A,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.064,0.002,0.027,0.021,0.001,0.000,0.002,0.000,0.876,0.876
TCGA-DB-A4XD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.017,0.085,0.000,0.000,0.004,0.000,0.843,0.843
TCGA-DH-A669-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.039,0.000,0.008,0.053,0.000,0.000,0.001,0.000,0.898,0.898
TCGA-WY-A858-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.017,0.236,0.000,0.000,0.001,0.000,0.647,0.647
TCGA-DU-7294-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.017,0.043,0.000,0.000,0.005,0.000,0.878,0.878
