"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.94.7943.01A",0.150395217786021,0.0171812904868953,8.11055848880828e-08,0.0997476548681423,0.000997799077303804,0.0258995668035447,0.0118479713128929,0.00132806588505958,0.225720739365249,0.00364526872479646,0.463228036902881,8.30768162941113e-06
"TCGA.68.8251.01A",0.0924135015827504,0.037709467192194,1.15935650159074e-07,0.274969229697223,0.00075595559985058,0.068922516055542,0.0148571320543994,0.0047917380076177,0.0814260715686401,0.00612512625257861,0.418019131027807,1.00150257462836e-05
"TCGA.33.A5GW.01A",5.6695206383518e-05,1.47222133224e-07,5.67200256313371e-08,1.77178572434082e-06,0.000225880461732994,0.000609821236812897,1.60409333500897e-09,0.00118563893945936,0.0562738617585759,1.63587183300084e-06,0.941644472004989,1.71882363836786e-08
"TCGA.85.8070.01A",0.236820692453389,0.00327665858064544,0.00146147947606172,8.22531435565863e-06,0.000846347309105514,0.0110644074626681,6.70735067746405e-10,0.000113512567756627,0.241812007653211,0.00157003892216022,0.425009302666544,0.0780173269233675
"TCGA.85.8479.01A",4.24969586320149e-09,1.10444082680334e-07,8.01479413840451e-05,2.93148603165819e-07,0.000289935782870062,0.00742387592634955,2.35832167762806e-09,0.000679373576457961,0.100006903850026,2.57850810080197e-06,0.891516635369379,1.38844728637936e-07
"TCGA.22.5482.01A",8.51223562945034e-05,0.00587937648067151,5.61074039575644e-07,0.0237397129604297,0.000210508501736548,0.00147377694006813,3.17392029051049e-07,0.00052729350291335,0.000394934362576143,1.57540377676543e-06,0.967686516201006,3.04824458868506e-07
"TCGA.21.1077.01A",0.00553764712465316,0.00571818802386413,9.06042984241574e-08,6.76757993897167e-06,0.00123973093815005,0.0194619196120983,2.22985370218598e-10,0.0011144133938967,0.0305631648729689,4.5820022374968e-06,0.936353428980248,6.66446609687959e-08
"TCGA.43.6773.01A",0.387575836862462,5.04634645071468e-05,0.0108859401315179,1.34382048948837e-07,0.00261814519731101,0.0763453225809794,0.0567233563706655,0.0051284409796692,1.68584611779989e-07,0.0172933217495922,0.443378695906764,1.73789870384095e-07
"TCGA.34.8455.01A",0.0398294278698697,0.00593695909404592,0.000119355738038733,1.73723477897042e-07,0.000838011845420836,0.0341975717441206,2.13939763329284e-09,0.00438237646261003,0.0903183808733243,0.0017945517423414,0.822578940263707,4.24850364598282e-06
"TCGA.85.7950.01A",0.139905810159954,0.0854412376404268,3.10341000497491e-05,0.406913651018467,0.00542530287940375,0.161198861362243,0.014241936971455,0.00374754725828291,0.104589388562715,0.0228251025965165,5.26033511535232e-07,0.0556796014169746
"TCGA.60.2715.01A",0.0629148380283529,0.0341430838826631,6.14874722527664e-07,0.0743523316754934,0.00334284591675592,0.0812535653191951,0.0293840420300571,0.00571846355222606,0.038270852140374,0.00711184957349167,0.663477276128188,3.02368784799561e-05
"TCGA.85.A5B5.01A",0.0923788844660835,0.0114776481117981,1.9285390137448e-06,0.221625677262255,0.00025769937709714,0.0226628459087702,0.00271619628245671,0.00039465287682058,0.0971768405283713,0.00205279923122996,0.44502636513262,0.104228462283484
"TCGA.33.4583.01A",2.2442800109582e-08,3.61366106327489e-05,0.00331128039125251,1.24976984938688e-08,0.000140002208227497,0.00402278120099192,2.73992062599612e-11,0.00130180936747263,0.0946605892809693,0.00493142405652181,0.891595899484171,4.24318625559304e-08
"TCGA.60.2725.01A",0.067394445329699,0.0296268983979536,2.72309668460627e-06,5.34975702657298e-05,0.00206832555455081,0.0534101846842297,0.0267043423015791,0.00313544454662702,0.0327788243986002,0.00843966698862403,0.77638522887807,4.18253115732685e-07
"TCGA.85.8072.01A",1.74174354146936e-06,0.000225213441538676,4.52988374895429e-05,8.84566512995233e-07,0.000377222044855112,0.00580575751478448,2.08883657516727e-05,0.000592755054354526,3.61762877255295e-06,0.000228005565651266,0.99269848833148,1.26905267413912e-07
"TCGA.22.4601.01A",0.100318697919503,0.00770133841127613,0.00199345195732774,0.163598843218666,0.00120717589541956,0.0159625035218712,0.00955398165516093,0.00182279919090672,0.108931619407475,0.00187602288176334,0.587025301306426,8.26463420439351e-06
"TCGA.66.2781.01A",0.172076728641261,0.000270209404802136,1.81256378653043e-05,0.000879094796487969,0.000429867197318986,0.147355295294083,4.92240792010887e-05,0.0032140255145515,0.0405637078108784,0.000972599333502411,0.634164376361765,6.74592828289006e-06
"TCGA.22.0940.01A",2.679106002093e-07,9.3428283161586e-08,0.00166376420148044,3.07170703529961e-06,2.37392057440747e-06,0.0228528240093701,0.00716848703145229,0.00118551582316299,3.03042160678847e-09,0.00311837247487291,0.964005070160622,1.56302124934499e-07
"TCGA.43.6143.01A",0.155941056155678,0.00815229381306281,2.07341788674299e-06,6.37724750361194e-05,0.00103108885074908,0.0532288134914528,0.00646196341313666,0.000976354540703921,0.194084774667799,0.00325787882396459,0.576796747174181,3.18317635037787e-06
"TCGA.39.5021.01A",0.184017827064917,0.0186172333729349,0.000318339401900945,2.50640812941538e-06,0.00158226142983395,0.0202989737065925,0.012875832491382,0.00211421082294325,9.93067486964844e-06,0.00465822404671182,0.755486150486315,1.85100934700764e-05
"TCGA.22.1012.01A",0.00010807709993253,0.00300884983839855,0.00406188679354926,1.14972734319686e-05,0.0012421381726048,0.0141220122343461,4.95385902825049e-10,0.0018985231004468,0.0815482505509235,0.00231169900687184,0.891687035048066,3.03860427750779e-08
"TCGA.33.AASL.01A",0.110319952083812,0.0161517404077449,3.22937834907707e-07,0.283719724229998,0.000450652496485491,0.00549586212321497,0.00580147725584675,0.00131753789475187,0.0659805522485367,0.00761131425836632,0.204698741080814,0.298452122982594
"TCGA.33.4533.01A",2.78495697958969e-05,0.0052270475527456,8.64043796233965e-05,1.33345913624778e-05,0.000431557086493909,0.0298555757657327,1.66809558286908e-09,0.00076053058466055,0.133581599295619,0.00196242548403296,0.828053515992565,1.58029272906721e-07
"TCGA.43.6647.01A",3.45564452815179e-08,3.47685483816414e-07,4.05499144964443e-06,0.000143226704757669,7.4682928904148e-05,0.0862449080151091,0.00276909510305743,0.000401609433044133,0.00153210556749949,1.4415914140872e-07,0.908828505167576,1.28568753231579e-06
"TCGA.77.6845.01A",1.33510045869112e-07,1.00744117019101e-07,2.39515755537453e-08,3.57926419778551e-06,0.000312136161114275,0.0065612287678694,1.24280248333157e-08,0.000394133346673086,0.0615284324742418,1.20920211645777e-06,0.931198538623803,4.71526220924241e-07
"TCGA.56.8504.01A",0.0596431189818468,0.01862114518685,0.00192647828065034,0.0176987324503655,0.00114090991732538,0.0360594019993898,0.0158995911409802,0.00245405469195493,0.175207983754031,0.00852745880228776,0.662820622235495,5.02558823495626e-07
