"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.BP.4766.01A",9.58615334800043e-05,0.00307472971174814,0.00427469259607339,0.342040945754042,0.00307938429763075,0.0233494111970485,0.0130426541437275,0.00146426946134966,0.159956804233755,0.00913620513480154,0.440456003961341,2.90379750032322e-05
"TCGA.A3.3352.01A",0.00261127535258677,0.0197628203298808,0.00529702315290052,0.051141114726921,0.00434444028019018,0.0168899258370982,0.0248013469275733,0.0016444339090918,0.282929080772368,0.0206513761221013,0.569926256045907,9.0654338110931e-07
"TCGA.G6.A8L7.01A",0.0554700339246727,0.0136135222981225,0.00304863835498347,0.471238488372671,0.00154884929514336,0.0143541625098534,0.00855099522567293,6.19288370229091e-05,0.0801045432417506,0.0261503564083625,0.136464665460569,0.189393816071176
"TCGA.A3.A6NN.01A",0.137869107437127,0.021325980391713,0.0115963606092864,0.577260249892695,0.0119328292688708,0.0317954807221565,0.046301816886274,0.00291688541276435,0.0590189894926932,0.041264916793963,5.79696315834901e-05,0.0586594134608728
"TCGA.T7.A92I.01A",2.90156973827499e-07,0.000271172617377215,0.000144817631981675,0.000607777041739734,8.82433376578839e-07,0.00681760996362362,3.10631389779099e-11,8.79549910908549e-05,0.0516679910293046,0.00024221044235335,0.940159292144131,1.5169840432536e-09
"TCGA.B0.5713.01A",0.0229843330686177,0.00112187471754176,0.0128535990704989,0.470992292004744,0.00525381227399085,0.0249781666192581,0.0212394197534355,0.000821772457645833,0.0233443409876413,0.0263061787428668,1.26617265194931e-05,0.39009154857724
"TCGA.CZ.4860.01A",0.00012756455920035,4.20559843091972e-05,7.91709012231125e-07,1.33547313299895e-06,3.57074576469276e-05,0.015908487649312,0.0138799094452009,2.09542857385812e-08,0.0218465491120726,1.41951754012617e-05,0.948143329813749,5.26666764415453e-08
"TCGA.A3.3351.01A",0.00367049853661954,1.43876457523108e-06,0.0947979159127291,0.563474544960746,0.00382869483843226,0.0351096569339106,0.071418271309365,0.00419828333436987,0.167149224588637,0.0561955056817293,6.14524446181704e-06,0.000149819894424466
"TCGA.B8.4148.01A",0.0583086630544849,4.86360329486645e-06,0.0952221369954006,2.22368028132114e-05,0.00297648037002824,0.0161096957235367,0.0523315841632889,0.00159114198122747,3.17846240486451e-05,0.0651915738420188,1.97562664701132e-05,0.708190082573388
"TCGA.BP.4345.01A",4.73777178424071e-05,0.0327527823841542,0.00622584861869581,0.206628692105526,0.00396442690142655,0.129816732202523,0.0300855552271323,0.00300022316973276,0.155908845954952,0.0130617742605592,0.418502884691224,4.85676623138091e-06
"TCGA.BP.5010.01A",0.0400425630406243,0.0113639508728228,0.00594105004027591,0.398071990550465,0.00380528243805927,0.075118716428718,0.00792148535011333,0.00016817476447701,0.0363555712644816,0.00927606726955376,2.40995007192885e-06,0.411932738030337
"TCGA.BP.4325.01A",0.040546740916475,3.61347072025106e-08,0.0638279710836189,0.405021287531333,0.00155877134249014,0.01651516676506,0.0391891384686064,0.000724703042367005,0.212884837383047,0.0491150714216477,1.78387598648962e-05,0.170598437150783
"TCGA.B0.5102.01A",0.0662649278013343,0.0043760198190159,0.0120719758243494,0.164061171954833,0.00194041991710708,0.010240824642532,0.0234742801261987,0.000748206518446129,0.064872248589013,0.0164246108239608,4.12536212312405e-08,0.635525272729588
"TCGA.BP.5185.01A",0.0222783909550961,1.50268441558648e-05,0.00794537916116126,0.203278591052699,0.0011589119842159,0.0134550050245335,0.00469325752344881,0.00096952370151259,0.0530358919975461,0.0115216571855245,1.68387844879172e-07,0.681648196182261
"TCGA.CZ.5986.01A",0.0157350578715454,0.0214722053453799,0.000679675689506749,0.709766070731912,0.00422888375188359,0.0314371017959279,0.0223186927963685,0.00319767462250662,0.174652809883392,0.0113933545551995,2.56476899901789e-07,0.0051182164794779
"TCGA.CW.5590.01A",0.0510307538880919,0.0235996938331616,0.0182820118985827,0.411810086363141,0.00580152067855701,0.0320995558416052,0.0435940989224986,0.00274755147398494,0.118720757646942,0.0270992530893696,3.52555418286812e-05,0.265179460822236
"TCGA.CJ.4904.01A",0.0299360788787464,0.00521617133338531,0.0227277788674114,0.677142140621895,0.0118311937818032,0.0335366928340649,0.0297465971933765,0.00309958398108238,0.127488999032148,0.0208285092487657,1.3578827038613e-05,0.0384326754002827
"TCGA.BP.4987.01A",0.00472279564394107,4.28220974370399e-05,0.0340760311229247,0.614251151519559,0.00576791971070208,0.0293178996070405,0.0379832295383623,0.00377924278526436,0.23701763008773,0.0329099712959121,0.000129708792004152,1.59779912282379e-06
