,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AG-3896-01A,0.012,0.000,0.013,0.004,0.000,0.000,0.024,0.043,0.053,0.011,0.034,0.000,0.000,0.001,0.000,0.804,0.804
TCGA-DC-4745-01A,0.000,0.000,0.010,0.003,0.000,0.000,0.014,0.035,0.034,0.014,0.019,0.000,0.000,0.000,0.000,0.869,0.869
TCGA-AH-6903-01A,0.000,0.000,0.008,0.003,0.000,0.000,0.009,0.016,0.016,0.002,0.007,0.000,0.000,0.002,0.000,0.937,0.937
TCGA-AG-3599-01A,0.005,0.000,0.011,0.021,0.000,0.000,0.023,0.017,0.023,0.004,0.028,0.000,0.000,0.001,0.000,0.865,0.865
TCGA-AG-3581-01A,0.012,0.000,0.019,0.007,0.000,0.001,0.019,0.035,0.041,0.004,0.029,0.000,0.000,0.004,0.000,0.830,0.830
TCGA-AG-3881-01A,0.010,0.000,0.004,0.010,0.003,0.001,0.032,0.057,0.103,0.033,0.060,0.000,0.000,0.003,0.000,0.685,0.685
TCGA-CL-5917-01A,0.000,0.000,0.003,0.006,0.000,0.000,0.001,0.030,0.062,0.001,0.009,0.000,0.000,0.007,0.000,0.880,0.880
TCGA-AG-3902-01A,0.012,0.000,0.029,0.048,0.009,0.001,0.031,0.023,0.033,0.003,0.050,0.000,0.000,0.005,0.000,0.755,0.755
TCGA-CI-6624-01C,0.013,0.000,0.025,0.004,0.008,0.000,0.023,0.045,0.075,0.002,0.041,0.001,0.000,0.004,0.000,0.759,0.759
TCGA-AF-2692-01A,0.003,0.000,0.008,0.008,0.002,0.000,0.019,0.028,0.058,0.003,0.012,0.000,0.000,0.004,0.000,0.856,0.856
TCGA-DC-6683-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.018,0.067,0.000,0.038,0.000,0.000,0.001,0.000,0.872,0.872
TCGA-DC-6682-01A,0.000,0.000,0.003,0.006,0.000,0.000,0.010,0.018,0.016,0.001,0.008,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-F5-6702-01A,0.004,0.000,0.014,0.006,0.003,0.000,0.013,0.048,0.340,0.014,0.078,0.003,0.000,0.002,0.000,0.474,0.474
TCGA-AF-4110-01A,0.048,0.000,0.022,0.014,0.003,0.002,0.024,0.054,0.092,0.008,0.042,0.002,0.000,0.005,0.000,0.685,0.685
TCGA-F5-6861-01A,0.000,0.000,0.003,0.007,0.000,0.000,0.008,0.023,0.042,0.009,0.034,0.000,0.000,0.002,0.000,0.874,0.874
TCGA-G5-6235-01A,0.000,0.000,0.003,0.006,0.000,0.000,0.001,0.014,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.975,0.975
TCGA-AG-3999-01A,0.000,0.000,0.002,0.003,0.000,0.001,0.011,0.018,0.060,0.005,0.023,0.000,0.000,0.003,0.000,0.875,0.875
TCGA-AG-A02N-01A,0.002,0.000,0.005,0.008,0.017,0.000,0.011,0.012,0.013,0.000,0.024,0.000,0.000,0.000,0.000,0.908,0.908
TCGA-AF-6136-01A,0.003,0.000,0.012,0.002,0.006,0.000,0.016,0.049,0.029,0.000,0.010,0.002,0.000,0.002,0.000,0.870,0.870
TCGA-AG-3580-01A,0.009,0.000,0.012,0.018,0.000,0.000,0.017,0.022,0.014,0.005,0.015,0.000,0.000,0.004,0.000,0.883,0.883
TCGA-DY-A1H8-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.994,0.994
TCGA-AG-A032-01A,0.000,0.000,0.007,0.003,0.000,0.001,0.013,0.024,0.031,0.000,0.006,0.000,0.000,0.001,0.000,0.913,0.913
TCGA-EI-6512-01A,0.000,0.000,0.011,0.006,0.000,0.000,0.010,0.031,0.022,0.000,0.025,0.000,0.000,0.007,0.000,0.888,0.888
TCGA-AG-3575-01A,0.002,0.000,0.005,0.011,0.000,0.000,0.006,0.023,0.091,0.004,0.041,0.000,0.000,0.001,0.000,0.816,0.816
TCGA-AF-6672-01A,0.001,0.002,0.003,0.004,0.002,0.013,0.012,0.023,0.031,0.000,0.008,0.000,0.000,0.002,0.000,0.899,0.899
TCGA-EI-6514-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.003,0.021,0.061,0.009,0.029,0.000,0.000,0.001,0.000,0.875,0.875
TCGA-AH-6644-01A,0.000,0.000,0.011,0.006,0.002,0.000,0.010,0.060,0.127,0.001,0.030,0.001,0.000,0.008,0.000,0.744,0.744
TCGA-AF-6655-01A,0.000,0.000,0.010,0.009,0.000,0.001,0.004,0.051,0.130,0.006,0.022,0.000,0.000,0.009,0.000,0.757,0.757
TCGA-AF-A56K-01A,0.003,0.000,0.014,0.013,0.000,0.000,0.013,0.079,0.104,0.011,0.029,0.000,0.000,0.004,0.000,0.728,0.728
TCGA-G5-6641-01A,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.007,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.988,0.988
TCGA-DY-A1DG-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.013,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.977,0.977
TCGA-AG-4001-01A,0.001,0.000,0.012,0.007,0.000,0.000,0.023,0.052,0.144,0.010,0.073,0.000,0.000,0.004,0.000,0.671,0.671
TCGA-AG-A026-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.004,0.025,0.035,0.026,0.010,0.000,0.000,0.002,0.000,0.897,0.897
TCGA-EI-7004-01A,0.000,0.001,0.019,0.002,0.000,0.000,0.015,0.145,0.312,0.034,0.094,0.003,0.000,0.010,0.000,0.364,0.364
TCGA-AG-3878-01A,0.008,0.000,0.035,0.020,0.000,0.000,0.038,0.030,0.131,0.005,0.050,0.000,0.000,0.005,0.000,0.675,0.675
TCGA-AG-3611-01A,0.010,0.000,0.005,0.000,0.000,0.001,0.009,0.012,0.029,0.000,0.029,0.000,0.000,0.001,0.000,0.902,0.902
TCGA-AF-3400-01A,0.006,0.000,0.015,0.007,0.000,0.000,0.003,0.067,0.176,0.009,0.160,0.000,0.001,0.028,0.054,0.474,0.474
TCGA-G5-6572-01A,0.000,0.000,0.000,0.002,0.000,0.006,0.003,0.040,0.154,0.000,0.023,0.000,0.000,0.001,0.000,0.770,0.770
TCGA-AG-3574-01A,0.006,0.000,0.004,0.004,0.000,0.000,0.013,0.021,0.026,0.012,0.027,0.000,0.000,0.001,0.000,0.885,0.885
TCGA-AG-3605-01A,0.006,0.000,0.006,0.005,0.000,0.011,0.016,0.017,0.008,0.005,0.012,0.000,0.000,0.002,0.000,0.912,0.912
TCGA-AG-3731-01A,0.013,0.003,0.034,0.025,0.019,0.001,0.025,0.092,0.120,0.027,0.061,0.003,0.001,0.010,0.004,0.564,0.564
TCGA-AG-A01J-01A,0.002,0.000,0.004,0.008,0.001,0.000,0.006,0.014,0.017,0.000,0.010,0.000,0.000,0.001,0.000,0.938,0.938
TCGA-AG-A01N-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.012,0.020,0.029,0.003,0.007,0.000,0.000,0.004,0.000,0.920,0.920
TCGA-DT-5265-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.027,0.139,0.015,0.079,0.000,0.000,0.002,0.000,0.729,0.729
TCGA-AG-A00Y-01A,0.003,0.000,0.013,0.007,0.000,0.000,0.018,0.018,0.016,0.000,0.008,0.000,0.000,0.002,0.000,0.915,0.915
TCGA-AH-6547-01A,0.046,0.021,0.034,0.002,0.025,0.000,0.028,0.060,0.098,0.008,0.094,0.007,0.001,0.009,0.001,0.567,0.567
TCGA-AH-6549-01A,0.000,0.000,0.007,0.002,0.000,0.000,0.012,0.051,0.046,0.014,0.018,0.000,0.000,0.002,0.000,0.847,0.847
TCGA-AF-A56L-01A,0.000,0.000,0.007,0.005,0.000,0.000,0.012,0.023,0.066,0.001,0.023,0.000,0.000,0.001,0.000,0.860,0.860
TCGA-AG-A036-01A,0.000,0.000,0.003,0.014,0.000,0.000,0.005,0.028,0.067,0.004,0.020,0.000,0.000,0.001,0.000,0.857,0.857
TCGA-DC-4749-01A,0.005,0.000,0.002,0.004,0.000,0.000,0.007,0.011,0.032,0.000,0.017,0.000,0.000,0.000,0.000,0.921,0.921
TCGA-AF-2687-01A,0.007,0.000,0.018,0.023,0.012,0.000,0.014,0.064,0.215,0.036,0.095,0.002,0.000,0.009,0.001,0.504,0.504
TCGA-AG-3883-01A,0.006,0.000,0.015,0.012,0.001,0.001,0.038,0.033,0.146,0.028,0.041,0.000,0.000,0.003,0.000,0.677,0.677
TCGA-CL-4957-01A,0.001,0.000,0.005,0.004,0.000,0.000,0.008,0.039,0.034,0.005,0.013,0.000,0.000,0.000,0.000,0.891,0.891
TCGA-AG-A01Y-01A,0.013,0.000,0.024,0.024,0.021,0.000,0.016,0.025,0.055,0.006,0.045,0.000,0.000,0.001,0.000,0.769,0.769
TCGA-AG-3890-01A,0.029,0.000,0.022,0.019,0.008,0.000,0.040,0.039,0.052,0.011,0.018,0.000,0.000,0.003,0.000,0.759,0.759
TCGA-AG-A011-01A,0.007,0.000,0.008,0.008,0.000,0.000,0.004,0.019,0.043,0.005,0.024,0.000,0.000,0.001,0.000,0.879,0.879
TCGA-AG-3592-01A,0.005,0.000,0.014,0.006,0.000,0.000,0.015,0.034,0.041,0.000,0.021,0.000,0.000,0.002,0.000,0.862,0.862
TCGA-AG-3892-01A,0.028,0.000,0.015,0.029,0.003,0.000,0.027,0.015,0.017,0.004,0.041,0.000,0.000,0.005,0.000,0.816,0.816
TCGA-AF-A56N-01A,0.002,0.000,0.009,0.008,0.000,0.000,0.014,0.035,0.081,0.002,0.014,0.000,0.000,0.003,0.000,0.832,0.832
TCGA-EI-6513-01A,0.000,0.000,0.004,0.021,0.007,0.000,0.003,0.026,0.039,0.008,0.029,0.000,0.000,0.002,0.000,0.861,0.861
TCGA-EI-6882-01A,0.018,0.000,0.009,0.034,0.001,0.000,0.010,0.046,0.023,0.004,0.029,0.000,0.000,0.011,0.000,0.815,0.815
TCGA-F5-6812-01A,0.000,0.000,0.014,0.005,0.000,0.000,0.008,0.049,0.187,0.030,0.043,0.000,0.000,0.001,0.000,0.660,0.660
