,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-4T-AA8H-01A,0.002,0.000,0.000,0.001,0.000,0.000,0.004,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.988
TCGA-AA-A00Q-01A,0.000,0.000,0.005,0.007,0.001,0.000,0.016,0.030,0.043,0.001,0.018,0.000,0.000,0.001,0.000,0.878,0.878
TCGA-AZ-4614-01A,0.000,0.000,0.000,0.010,0.002,0.000,0.002,0.014,0.008,0.000,0.006,0.000,0.000,0.000,0.000,0.957,0.957
TCGA-A6-2675-01A,0.005,0.000,0.023,0.005,0.002,0.000,0.015,0.051,0.137,0.006,0.092,0.003,0.000,0.010,0.000,0.649,0.649
TCGA-AA-A00U-01A,0.000,0.000,0.003,0.005,0.001,0.000,0.006,0.020,0.023,0.004,0.006,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-A6-6781-01A,0.009,0.000,0.011,0.045,0.008,0.000,0.004,0.058,0.207,0.013,0.112,0.001,0.001,0.021,0.008,0.503,0.503
TCGA-CM-6169-01A,0.010,0.000,0.034,0.027,0.002,0.001,0.037,0.088,0.165,0.017,0.088,0.003,0.000,0.010,0.000,0.517,0.517
TCGA-AA-3516-01A,0.003,0.000,0.009,0.018,0.017,0.000,0.014,0.024,0.022,0.000,0.024,0.000,0.000,0.001,0.000,0.868,0.868
TCGA-AA-3552-01A,0.031,0.000,0.025,0.011,0.016,0.000,0.041,0.041,0.027,0.012,0.045,0.001,0.000,0.004,0.000,0.746,0.746
TCGA-D5-6931-01A,0.018,0.000,0.028,0.012,0.006,0.000,0.018,0.032,0.066,0.000,0.056,0.004,0.000,0.005,0.000,0.755,0.755
TCGA-SS-A7HO-01A,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.049,0.000,0.012,0.007,0.000,0.000,0.002,0.000,0.922,0.922
TCGA-AZ-6605-01A,0.018,0.000,0.037,0.010,0.001,0.000,0.024,0.077,0.211,0.012,0.067,0.001,0.000,0.005,0.000,0.538,0.538
TCGA-CA-6717-01A,0.013,0.009,0.030,0.018,0.016,0.001,0.035,0.066,0.118,0.029,0.072,0.005,0.001,0.004,0.001,0.582,0.582
TCGA-NH-A8F7-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.010,0.010,0.003,0.009,0.000,0.000,0.005,0.000,0.960,0.960
TCGA-AD-6965-01A,0.000,0.000,0.004,0.020,0.002,0.000,0.002,0.043,0.054,0.005,0.028,0.000,0.000,0.003,0.000,0.838,0.838
TCGA-AA-A02H-01A,0.002,0.000,0.003,0.004,0.000,0.000,0.009,0.023,0.052,0.005,0.017,0.000,0.000,0.001,0.000,0.882,0.882
TCGA-AA-A022-01A,0.019,0.000,0.012,0.061,0.061,0.000,0.015,0.017,0.041,0.000,0.039,0.000,0.000,0.001,0.000,0.732,0.732
TCGA-AA-3680-01A,0.013,0.000,0.013,0.013,0.003,0.000,0.016,0.036,0.034,0.006,0.034,0.001,0.000,0.002,0.000,0.828,0.828
TCGA-A6-6650-01A,0.005,0.000,0.001,0.010,0.000,0.000,0.004,0.022,0.017,0.003,0.017,0.000,0.000,0.009,0.000,0.911,0.911
