,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-HQ-A5NE-01A,0.001,0.000,0.019,0.001,0.000,0.000,0.007,0.053,0.097,0.019,0.019,0.003,0.000,0.017,0.001,0.762,0.762
TCGA-FD-A5BT-01A,0.023,0.000,0.030,0.042,0.025,0.001,0.011,0.039,0.428,0.016,0.176,0.000,0.002,0.001,0.000,0.207,0.207
TCGA-DK-A3IQ-01A,0.003,0.000,0.006,0.001,0.001,0.000,0.000,0.049,0.625,0.052,0.036,0.010,0.000,0.004,0.000,0.211,0.211
TCGA-ZF-AA4X-01A,0.002,0.000,0.009,0.008,0.000,0.005,0.007,0.013,0.000,0.004,0.003,0.000,0.000,0.002,0.000,0.946,0.946
TCGA-GD-A3OQ-01A,0.000,0.000,0.010,0.002,0.000,0.000,0.001,0.022,0.021,0.009,0.005,0.000,0.000,0.008,0.000,0.921,0.921
TCGA-ZF-AA51-01A,0.030,0.000,0.047,0.008,0.000,0.000,0.014,0.030,0.077,0.005,0.070,0.003,0.000,0.001,0.009,0.706,0.706
TCGA-FD-A3SS-01A,0.004,0.000,0.000,0.003,0.000,0.000,0.000,0.009,0.041,0.009,0.008,0.000,0.000,0.001,0.000,0.925,0.925
TCGA-DK-AA71-01A,0.000,0.000,0.012,0.004,0.000,0.000,0.000,0.020,0.013,0.004,0.013,0.000,0.000,0.001,0.000,0.932,0.932
TCGA-4Z-AA83-01A,0.002,0.000,0.004,0.002,0.000,0.000,0.005,0.026,0.002,0.039,0.015,0.001,0.000,0.003,0.000,0.902,0.902
TCGA-ZF-A9R4-01A,0.003,0.000,0.000,0.015,0.000,0.000,0.000,0.011,0.000,0.000,0.017,0.000,0.000,0.002,0.000,0.951,0.951
TCGA-BT-A20P-01A,0.004,0.000,0.001,0.003,0.000,0.000,0.000,0.017,0.000,0.009,0.007,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-HQ-A2OE-01A,0.004,0.000,0.004,0.000,0.000,0.000,0.004,0.016,0.000,0.004,0.006,0.000,0.000,0.004,0.000,0.956,0.956
TCGA-R3-A69X-01A,0.014,0.006,0.051,0.015,0.012,0.001,0.020,0.071,0.128,0.059,0.088,0.005,0.000,0.008,0.000,0.521,0.521
TCGA-BT-A3PH-01A,0.007,0.000,0.000,0.003,0.000,0.000,0.000,0.030,0.012,0.008,0.016,0.000,0.000,0.002,0.000,0.921,0.921
TCGA-UY-A9PA-01A,0.000,0.000,0.009,0.019,0.000,0.000,0.010,0.025,0.000,0.000,0.011,0.000,0.000,0.009,0.000,0.917,0.917
TCGA-BL-A13J-01B,0.012,0.007,0.040,0.043,0.001,0.023,0.006,0.055,0.141,0.040,0.039,0.020,0.001,0.045,0.004,0.524,0.524
TCGA-CF-A3MI-01A,0.001,0.000,0.000,0.001,0.000,0.000,0.002,0.045,0.000,0.014,0.001,0.000,0.000,0.000,0.000,0.934,0.934
TCGA-XF-AAMW-01A,0.000,0.000,0.028,0.000,0.000,0.000,0.010,0.043,0.066,0.081,0.047,0.000,0.000,0.004,0.000,0.718,0.718
TCGA-H4-A2HQ-01A,0.009,0.000,0.012,0.006,0.000,0.000,0.000,0.023,0.000,0.004,0.010,0.000,0.000,0.004,0.000,0.932,0.932
TCGA-HQ-A5ND-01A,0.000,0.000,0.012,0.006,0.000,0.000,0.000,0.012,0.000,0.008,0.000,0.000,0.000,0.001,0.000,0.960,0.960
TCGA-K4-A6FZ-01A,0.000,0.000,0.017,0.009,0.000,0.000,0.015,0.053,0.001,0.010,0.031,0.003,0.000,0.017,0.009,0.835,0.835
TCGA-DK-A3IV-01A,0.010,0.020,0.068,0.034,0.004,0.001,0.019,0.024,0.001,0.005,0.038,0.000,0.001,0.010,0.000,0.765,0.765
TCGA-E7-A3X6-01A,0.002,0.000,0.034,0.033,0.000,0.000,0.000,0.032,0.015,0.007,0.026,0.000,0.000,0.006,0.000,0.843,0.843
TCGA-BT-A42F-01A,0.048,0.000,0.021,0.020,0.004,0.000,0.021,0.022,0.005,0.008,0.130,0.000,0.000,0.002,0.007,0.711,0.711
TCGA-UY-A8OB-01A,0.000,0.000,0.016,0.015,0.000,0.000,0.000,0.000,0.004,0.000,0.017,0.000,0.000,0.000,0.000,0.948,0.948
TCGA-DK-A1A3-01A,0.017,0.000,0.012,0.006,0.002,0.000,0.008,0.044,0.106,0.011,0.070,0.001,0.000,0.000,0.000,0.724,0.724
TCGA-DK-AA6X-01A,0.003,0.003,0.031,0.002,0.017,0.000,0.023,0.048,0.034,0.022,0.060,0.001,0.000,0.007,0.000,0.749,0.749
TCGA-G2-A3IE-01A,0.006,0.000,0.003,0.002,0.000,0.001,0.000,0.007,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.967,0.967
TCGA-FD-A5BU-01A,0.007,0.002,0.023,0.005,0.001,0.000,0.013,0.036,0.184,0.038,0.076,0.000,0.000,0.008,0.000,0.606,0.606
TCGA-C4-A0EZ-01A,0.000,0.000,0.022,0.002,0.002,0.001,0.001,0.042,0.006,0.036,0.003,0.000,0.000,0.000,0.000,0.885,0.885
TCGA-FD-A3B3-01A,0.016,0.001,0.036,0.046,0.003,0.001,0.010,0.059,0.216,0.024,0.089,0.001,0.000,0.015,0.010,0.474,0.474
TCGA-FD-A5BZ-01A,0.011,0.000,0.021,0.003,0.002,0.000,0.000,0.052,0.349,0.038,0.041,0.009,0.000,0.003,0.000,0.468,0.468
TCGA-C4-A0F7-01A,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.056,0.008,0.017,0.003,0.000,0.000,0.001,0.004,0.906,0.906
