,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-DW-7963-01B,0.003,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.068,0.000,0.000,0.127,0.000,0.000,0.000,0.000
TCGA-B1-A47N-01A,0.001,0.000,0.000,0.003,0.005,0.003,0.890,0.005,0.002,0.000,0.002,0.085,0.003,0.000,0.000,0.000
TCGA-5P-A9KH-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.753,0.002,0.123,0.000,0.021,0.095,0.003,0.001,0.000,0.000
TCGA-EV-5902-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.951,0.000,0.006,0.023,0.001,0.017,0.000,0.000,0.000,0.000
TCGA-F9-A4JJ-01A,0.017,0.005,0.013,0.014,0.005,0.000,0.796,0.000,0.054,0.021,0.035,0.032,0.007,0.000,0.000,0.000
TCGA-Y8-A8S1-01A,0.026,0.000,0.008,0.000,0.009,0.001,0.282,0.001,0.075,0.014,0.050,0.528,0.001,0.005,0.001,0.000
TCGA-GL-A9DC-01A,0.000,0.002,0.001,0.000,0.000,0.000,0.854,0.000,0.022,0.015,0.000,0.096,0.011,0.000,0.000,0.000
TCGA-BQ-5889-01A,0.014,0.013,0.029,0.015,0.008,0.010,0.359,0.043,0.095,0.141,0.055,0.212,0.002,0.001,0.001,0.001
TCGA-BQ-5882-01A,0.001,0.006,0.012,0.007,0.027,0.000,0.645,0.000,0.084,0.007,0.071,0.136,0.002,0.001,0.000,0.000
TCGA-A4-7997-01A,0.000,0.004,0.001,0.001,0.000,0.000,0.785,0.000,0.007,0.018,0.003,0.172,0.008,0.000,0.000,0.000
TCGA-IA-A40U-01A,0.001,0.000,0.003,0.000,0.002,0.000,0.776,0.003,0.074,0.000,0.003,0.136,0.001,0.000,0.000,0.000
TCGA-DW-7838-01A,0.003,0.000,0.007,0.000,0.009,0.003,0.640,0.000,0.023,0.004,0.000,0.305,0.002,0.000,0.003,0.000
TCGA-HE-7129-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.933,0.000,0.017,0.000,0.000,0.035,0.013,0.000,0.000,0.000
TCGA-BQ-5887-01A,0.010,0.000,0.003,0.001,0.002,0.000,0.293,0.000,0.048,0.294,0.115,0.230,0.002,0.002,0.000,0.000
TCGA-P4-A5EA-01A,0.032,0.093,0.054,0.017,0.033,0.010,0.469,0.022,0.033,0.089,0.030,0.110,0.005,0.000,0.003,0.000
TCGA-UZ-A9PL-01A,0.000,0.002,0.002,0.001,0.000,0.000,0.949,0.000,0.007,0.010,0.001,0.025,0.002,0.001,0.000,0.000
TCGA-HE-A5NL-01A,0.000,0.000,0.000,0.000,0.015,0.000,0.640,0.001,0.063,0.000,0.000,0.280,0.001,0.000,0.000,0.000
TCGA-J7-A8I2-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.931,0.003,0.007,0.000,0.057,0.000,0.000,0.000,0.000,0.000
TCGA-G7-6793-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.620,0.000,0.094,0.094,0.072,0.114,0.005,0.000,0.000,0.000
TCGA-UZ-A9PK-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.851,0.003,0.007,0.000,0.000,0.128,0.005,0.000,0.001,0.000
TCGA-GL-6846-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.778,0.000,0.102,0.042,0.000,0.075,0.000,0.000,0.000,0.000
TCGA-5P-A9JW-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.733,0.000,0.016,0.000,0.005,0.245,0.000,0.000,0.000,0.000
TCGA-DW-7842-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.857,0.000,0.004,0.092,0.000,0.040,0.005,0.000,0.000,0.000
TCGA-UZ-A9Q0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.000,0.020,0.000,0.000,0.075,0.001,0.000,0.000,0.000
TCGA-UZ-A9PN-01A,0.007,0.003,0.007,0.005,0.006,0.002,0.562,0.022,0.091,0.180,0.049,0.062,0.002,0.000,0.000,0.000
TCGA-5P-A9JY-01A,0.000,0.000,0.000,0.001,0.002,0.000,0.877,0.005,0.031,0.000,0.000,0.084,0.000,0.000,0.000,0.000
TCGA-P4-A5E6-01A,0.000,0.000,0.005,0.003,0.002,0.000,0.819,0.000,0.030,0.000,0.013,0.126,0.001,0.001,0.000,0.000
TCGA-2Z-A9JO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.562,0.000,0.117,0.000,0.076,0.244,0.000,0.000,0.000,0.000
TCGA-5P-A9K4-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.912,0.000,0.021,0.000,0.001,0.061,0.002,0.000,0.002,0.000
TCGA-UN-AAZ9-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.855,0.002,0.074,0.023,0.002,0.024,0.014,0.004,0.000,0.000
TCGA-SX-A71W-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.883,0.000,0.025,0.002,0.006,0.073,0.008,0.000,0.000,0.000
TCGA-MH-A855-01A,0.009,0.000,0.000,0.002,0.015,0.009,0.640,0.013,0.072,0.000,0.024,0.211,0.001,0.002,0.001,0.000
TCGA-B1-A47M-01A,0.000,0.000,0.001,0.000,0.004,0.000,0.888,0.000,0.032,0.000,0.006,0.061,0.002,0.000,0.004,0.000
TCGA-DZ-6133-01A,0.000,0.005,0.001,0.001,0.000,0.000,0.893,0.000,0.021,0.006,0.001,0.070,0.001,0.000,0.000,0.000
TCGA-DW-7839-01A,0.000,0.001,0.005,0.000,0.000,0.000,0.925,0.000,0.023,0.043,0.001,0.000,0.002,0.000,0.000,0.000
TCGA-5P-A9KF-01A,0.001,0.000,0.000,0.000,0.000,0.002,0.871,0.000,0.005,0.000,0.000,0.116,0.001,0.000,0.002,0.000
TCGA-SX-A7SP-01A,0.000,0.000,0.001,0.001,0.002,0.000,0.697,0.001,0.027,0.000,0.001,0.262,0.009,0.000,0.000,0.000
TCGA-G7-6795-01A,0.000,0.000,0.002,0.000,0.010,0.000,0.862,0.000,0.023,0.000,0.000,0.100,0.000,0.003,0.000,0.000
TCGA-A4-A772-01A,0.001,0.000,0.001,0.000,0.006,0.000,0.781,0.007,0.021,0.000,0.000,0.178,0.005,0.000,0.000,0.000
TCGA-BQ-5890-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.828,0.000,0.046,0.000,0.011,0.112,0.000,0.000,0.000,0.000
TCGA-B9-7268-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.887,0.000,0.021,0.011,0.000,0.078,0.000,0.000,0.000,0.000
TCGA-AL-3466-01A,0.006,0.014,0.005,0.004,0.004,0.000,0.844,0.003,0.025,0.045,0.023,0.024,0.003,0.000,0.000,0.000
