,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.057,0.000,0.005,0.002,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-DD-AAEK-01A,0.005,0.000,0.032,0.000,0.006,0.002,0.006,0.058,0.053,0.026,0.101,0.000,0.000,0.000,0.000,0.711,0.711
TCGA-G3-A3CK-01A,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.030,0.002,0.018,0.031,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-DD-A1EJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.013,0.016,0.085,0.000,0.000,0.000,0.000,0.846,0.846
TCGA-DD-AACU-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.053,0.052,0.010,0.002,0.000,0.000,0.000,0.000,0.873,0.873
TCGA-ZS-A9CE-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.030,0.016,0.006,0.001,0.000,0.000,0.000,0.000,0.945,0.945
TCGA-2Y-A9H2-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.044,0.032,0.015,0.009,0.019,0.000,0.003,0.001,0.000,0.875,0.875
TCGA-CC-5261-01A,0.004,0.014,0.019,0.004,0.000,0.006,0.017,0.088,0.146,0.031,0.066,0.000,0.000,0.001,0.000,0.601,0.601
TCGA-DD-AADP-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.000,0.067,0.064,0.010,0.000,0.000,0.000,0.000,0.000,0.851,0.851
TCGA-2Y-A9H4-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.062,0.003,0.020,0.003,0.000,0.002,0.000,0.000,0.906,0.906
TCGA-DD-A1EA-01A,0.017,0.000,0.016,0.000,0.000,0.000,0.000,0.049,0.001,0.000,0.116,0.000,0.000,0.000,0.000,0.801,0.801
TCGA-CC-A3MC-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.043,0.054,0.037,0.032,0.000,0.000,0.000,0.000,0.827,0.827
TCGA-FV-A2QR-01A,0.005,0.000,0.001,0.001,0.000,0.000,0.000,0.073,0.034,0.037,0.045,0.000,0.001,0.000,0.000,0.803,0.803
TCGA-EP-A26S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.025,0.005,0.010,0.000,0.002,0.000,0.000,0.922,0.922
TCGA-K7-AAU7-01A,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.028,0.136,0.007,0.041,0.000,0.000,0.001,0.000,0.775,0.775
TCGA-G3-A25T-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.025,0.003,0.030,0.000,0.006,0.000,0.000,0.884,0.884
TCGA-DD-AADB-01A,0.008,0.001,0.021,0.006,0.000,0.000,0.000,0.040,0.008,0.019,0.053,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-UB-A7MA-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.038,0.038,0.032,0.027,0.000,0.000,0.000,0.000,0.860,0.860
TCGA-DD-AAD0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.001,0.000,0.007,0.000,0.000,0.000,0.000,0.970,0.970
TCGA-BC-4072-01B,0.007,0.000,0.027,0.013,0.001,0.000,0.005,0.071,0.059,0.017,0.126,0.000,0.000,0.001,0.000,0.674,0.674
TCGA-DD-AACD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.010,0.025,0.003,0.000,0.001,0.000,0.000,0.921,0.921
