,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-A5-A0R8-01A,0.018,0.000,0.007,0.002,0.006,0.000,0.033,0.060,0.031,0.014,0.035,0.000,0.000,0.004,0.000,0.788,0.788
TCGA-A5-A0G3-01A,0.011,0.000,0.001,0.002,0.002,0.002,0.023,0.035,0.054,0.046,0.021,0.000,0.000,0.004,0.000,0.797,0.797
TCGA-AP-A054-01A,0.000,0.002,0.014,0.013,0.028,0.000,0.005,0.031,0.034,0.029,0.005,0.000,0.000,0.001,0.001,0.838,0.838
TCGA-A5-A0GX-01A,0.025,0.000,0.010,0.006,0.012,0.003,0.016,0.090,0.190,0.037,0.033,0.000,0.000,0.001,0.000,0.579,0.579
TCGA-DI-A2QY-01A,0.010,0.000,0.001,0.000,0.001,0.000,0.017,0.035,0.057,0.007,0.008,0.000,0.000,0.001,0.000,0.864,0.864
TCGA-EY-A1GC-01A,0.043,0.000,0.032,0.026,0.006,0.000,0.010,0.029,0.000,0.007,0.118,0.000,0.000,0.001,0.000,0.729,0.729
TCGA-A5-A0GI-01A,0.013,0.000,0.012,0.003,0.002,0.000,0.015,0.028,0.026,0.016,0.014,0.000,0.000,0.001,0.000,0.870,0.870
TCGA-D1-A17S-01A,0.023,0.000,0.000,0.001,0.000,0.000,0.007,0.031,0.011,0.000,0.021,0.000,0.000,0.002,0.000,0.902,0.902
TCGA-EY-A5W2-01A,0.015,0.000,0.006,0.008,0.006,0.000,0.000,0.012,0.019,0.007,0.035,0.000,0.000,0.000,0.000,0.892,0.892
TCGA-D1-A1NU-01A,0.010,0.000,0.008,0.006,0.000,0.001,0.004,0.038,0.016,0.006,0.026,0.000,0.000,0.003,0.000,0.880,0.880
TCGA-BG-A18A-01A,0.012,0.000,0.005,0.007,0.004,0.001,0.017,0.108,0.114,0.042,0.026,0.000,0.005,0.004,0.000,0.654,0.654
TCGA-AX-A06B-01A,0.022,0.000,0.014,0.009,0.008,0.000,0.008,0.068,0.104,0.024,0.040,0.000,0.000,0.002,0.000,0.699,0.699
TCGA-E6-A2P9-01A,0.017,0.000,0.015,0.014,0.019,0.000,0.010,0.024,0.003,0.005,0.014,0.000,0.000,0.004,0.000,0.875,0.875
TCGA-PG-A917-01A,0.017,0.000,0.019,0.040,0.001,0.000,0.016,0.042,0.021,0.006,0.067,0.000,0.000,0.002,0.000,0.769,0.769
TCGA-AX-A3FS-01A,0.001,0.000,0.014,0.011,0.000,0.000,0.000,0.044,0.087,0.045,0.008,0.000,0.000,0.001,0.000,0.788,0.788
TCGA-A5-A2K4-01A,0.011,0.000,0.006,0.006,0.001,0.000,0.007,0.072,0.074,0.012,0.020,0.000,0.000,0.008,0.000,0.782,0.782
TCGA-D1-A1O0-01A,0.011,0.000,0.000,0.013,0.001,0.000,0.001,0.035,0.017,0.019,0.026,0.000,0.000,0.003,0.000,0.872,0.872
TCGA-B5-A0JS-01A,0.025,0.000,0.020,0.004,0.000,0.000,0.019,0.050,0.028,0.003,0.027,0.000,0.010,0.001,0.000,0.812,0.812
TCGA-AX-A1CE-01A,0.012,0.000,0.004,0.002,0.008,0.000,0.001,0.019,0.005,0.001,0.019,0.000,0.000,0.003,0.000,0.926,0.926
TCGA-D1-A17F-01A,0.014,0.000,0.006,0.009,0.001,0.000,0.027,0.035,0.003,0.001,0.059,0.000,0.000,0.001,0.000,0.844,0.844
