,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-2Z-A9J6-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.020,0.002,0.009,0.154,0.001,0.000,0.000,0.000,0.812,0.812
TCGA-B1-A657-01A,0.000,0.000,0.008,0.001,0.011,0.007,0.003,0.030,0.024,0.007,0.214,0.003,0.000,0.000,0.000,0.691,0.691
TCGA-2Z-A9JS-01A,0.000,0.000,0.003,0.001,0.001,0.000,0.000,0.007,0.085,0.003,0.072,0.007,0.000,0.000,0.000,0.820,0.820
TCGA-UZ-A9PJ-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.044,0.007,0.048,0.002,0.000,0.000,0.000,0.897,0.897
TCGA-AL-A5DJ-01A,0.008,0.000,0.015,0.003,0.020,0.000,0.000,0.007,0.003,0.006,0.051,0.000,0.000,0.000,0.001,0.886,0.886
TCGA-B3-4103-01A,0.000,0.001,0.002,0.001,0.005,0.000,0.000,0.013,0.077,0.014,0.147,0.008,0.000,0.000,0.000,0.731,0.731
TCGA-UZ-A9PX-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.013,0.036,0.012,0.149,0.013,0.000,0.000,0.000,0.772,0.772
TCGA-BQ-5885-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.005,0.001,0.099,0.030,0.126,0.002,0.000,0.000,0.000,0.730,0.730
TCGA-BQ-5878-01A,0.000,0.000,0.007,0.003,0.000,0.000,0.000,0.022,0.061,0.028,0.083,0.000,0.000,0.000,0.000,0.793,0.793
TCGA-Y8-A894-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.001,0.058,0.028,0.012,0.003,0.000,0.000,0.000,0.894,0.894
TCGA-DW-7840-01A,0.000,0.000,0.001,0.005,0.002,0.000,0.000,0.032,0.029,0.015,0.134,0.007,0.000,0.000,0.000,0.774,0.774
TCGA-B9-4116-01A,0.000,0.008,0.011,0.009,0.001,0.000,0.015,0.015,0.024,0.023,0.039,0.017,0.001,0.004,0.000,0.833,0.833
TCGA-GL-A9DD-01A,0.000,0.000,0.008,0.000,0.002,0.001,0.000,0.017,0.054,0.004,0.373,0.001,0.001,0.000,0.000,0.538,0.538
TCGA-B3-A6W5-01A,0.000,0.000,0.006,0.002,0.002,0.000,0.008,0.034,0.010,0.018,0.110,0.013,0.000,0.000,0.000,0.797,0.797
TCGA-HE-A5NH-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.028,0.049,0.004,0.093,0.006,0.000,0.000,0.000,0.818,0.818
TCGA-5P-A9K3-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.004,0.001,0.011,0.154,0.000,0.000,0.000,0.000,0.830,0.830
TCGA-EV-5903-01A,0.009,0.000,0.011,0.000,0.002,0.000,0.006,0.038,0.125,0.023,0.130,0.007,0.000,0.000,0.001,0.646,0.646
TCGA-P4-A5ED-01A,0.000,0.000,0.012,0.002,0.007,0.000,0.000,0.044,0.056,0.000,0.332,0.002,0.004,0.001,0.000,0.539,0.539
TCGA-A4-A5XZ-01A,0.000,0.000,0.002,0.001,0.002,0.000,0.000,0.025,0.018,0.012,0.213,0.001,0.000,0.000,0.000,0.726,0.726
TCGA-SX-A7SO-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.019,0.004,0.050,0.129,0.001,0.000,0.000,0.000,0.798,0.798
TCGA-2K-A9WE-01A,0.003,0.000,0.005,0.000,0.009,0.000,0.000,0.022,0.044,0.005,0.516,0.008,0.003,0.000,0.000,0.383,0.383
TCGA-5P-A9K8-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.069,0.000,0.056,0.225,0.007,0.000,0.000,0.000,0.635,0.635
TCGA-HE-7130-01A,0.003,0.000,0.017,0.006,0.000,0.000,0.005,0.046,0.000,0.018,0.017,0.001,0.000,0.043,0.001,0.844,0.844
TCGA-GL-A59R-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.034,0.036,0.021,0.091,0.016,0.000,0.000,0.000,0.801,0.801
TCGA-2Z-A9JN-01A,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.026,0.018,0.030,0.074,0.004,0.000,0.000,0.000,0.832,0.832
TCGA-A4-7286-01A,0.000,0.000,0.008,0.000,0.003,0.000,0.000,0.013,0.037,0.012,0.314,0.001,0.000,0.000,0.000,0.611,0.611
TCGA-P4-AAVL-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.021,0.154,0.017,0.096,0.003,0.000,0.000,0.000,0.703,0.703
TCGA-G7-6789-01A,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.017,0.373,0.023,0.034,0.002,0.001,0.000,0.000,0.540,0.540
TCGA-5P-A9JV-01A,0.000,0.000,0.005,0.002,0.002,0.000,0.000,0.233,0.082,0.096,0.130,0.003,0.004,0.000,0.000,0.443,0.443
TCGA-MH-A561-01A,0.008,0.000,0.004,0.000,0.005,0.000,0.005,0.043,0.058,0.006,0.141,0.009,0.000,0.000,0.000,0.720,0.720
TCGA-DW-5560-01A,0.000,0.000,0.002,0.007,0.000,0.000,0.003,0.002,0.047,0.014,0.083,0.007,0.000,0.000,0.000,0.835,0.835
TCGA-2Z-A9J8-01A,0.000,0.000,0.006,0.000,0.005,0.000,0.000,0.019,0.030,0.009,0.114,0.000,0.000,0.000,0.000,0.817,0.817
TCGA-EV-5901-01A,0.019,0.000,0.016,0.000,0.004,0.003,0.023,0.014,0.119,0.021,0.105,0.009,0.000,0.004,0.001,0.661,0.661
TCGA-A4-A7UZ-01A,0.021,0.000,0.012,0.014,0.022,0.000,0.001,0.019,0.075,0.004,0.086,0.008,0.000,0.000,0.001,0.735,0.735
TCGA-SX-A71U-01A,0.000,0.000,0.002,0.001,0.003,0.000,0.000,0.019,0.024,0.010,0.146,0.005,0.000,0.000,0.000,0.789,0.789
TCGA-IA-A83S-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.013,0.041,0.009,0.231,0.000,0.000,0.000,0.000,0.702,0.702
TCGA-B9-A5W8-01A,0.000,0.000,0.007,0.004,0.012,0.000,0.000,0.034,0.018,0.013,0.352,0.003,0.000,0.000,0.000,0.556,0.556
TCGA-BQ-7055-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.059,0.000,0.110,0.116,0.015,0.000,0.000,0.000,0.695,0.695
TCGA-BQ-7061-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.030,0.036,0.028,0.191,0.000,0.000,0.000,0.000,0.711,0.711
TCGA-GL-A59T-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.024,0.015,0.004,0.183,0.002,0.000,0.000,0.000,0.765,0.765
TCGA-B9-5155-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.055,0.011,0.012,0.016,0.000,0.000,0.000,0.904,0.904
TCGA-BQ-5876-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.061,0.010,0.019,0.084,0.000,0.000,0.000,0.000,0.821,0.821
TCGA-WN-AB4C-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.002,0.020,0.359,0.000,0.000,0.000,0.000,0.597,0.597
TCGA-5P-A9KA-01A,0.038,0.006,0.008,0.001,0.006,0.000,0.014,0.028,0.088,0.015,0.094,0.009,0.000,0.000,0.001,0.692,0.692
TCGA-A4-A5Y1-01A,0.000,0.010,0.006,0.002,0.006,0.000,0.000,0.028,0.062,0.016,0.176,0.002,0.000,0.000,0.000,0.692,0.692
TCGA-2Z-A9JK-01A,0.000,0.000,0.020,0.003,0.002,0.000,0.018,0.111,0.114,0.067,0.176,0.002,0.001,0.000,0.000,0.485,0.485
TCGA-BQ-5881-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.018,0.010,0.009,0.324,0.000,0.000,0.000,0.000,0.638,0.638
TCGA-5P-A9JU-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.008,0.136,0.000,0.000,0.000,0.000,0.839,0.839
TCGA-BQ-7056-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.016,0.049,0.056,0.105,0.000,0.000,0.000,0.000,0.772,0.772
TCGA-HE-A5NJ-01A,0.000,0.000,0.002,0.003,0.000,0.000,0.000,0.029,0.072,0.028,0.018,0.006,0.000,0.000,0.000,0.842,0.842
TCGA-Y8-A896-01A,0.000,0.000,0.024,0.006,0.009,0.000,0.071,0.020,0.026,0.004,0.229,0.009,0.000,0.000,0.000,0.602,0.602
TCGA-B1-A656-01A,0.000,0.000,0.013,0.002,0.000,0.000,0.000,0.029,0.088,0.019,0.419,0.000,0.009,0.000,0.000,0.420,0.420
TCGA-AL-3468-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.001,0.018,0.065,0.002,0.000,0.000,0.000,0.900,0.900
TCGA-Y8-A898-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.032,0.043,0.011,0.315,0.004,0.000,0.000,0.000,0.590,0.590
TCGA-P4-A5E8-01A,0.000,0.000,0.002,0.009,0.001,0.000,0.000,0.022,0.032,0.033,0.048,0.000,0.003,0.000,0.000,0.850,0.850
TCGA-AL-3471-01A,0.000,0.004,0.000,0.001,0.000,0.000,0.000,0.003,0.028,0.031,0.035,0.005,0.000,0.000,0.000,0.892,0.892
TCGA-UZ-A9Q1-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.019,0.001,0.012,0.097,0.000,0.000,0.000,0.000,0.868,0.868
TCGA-BQ-5892-01A,0.000,0.000,0.016,0.004,0.022,0.000,0.001,0.110,0.060,0.048,0.210,0.002,0.000,0.000,0.000,0.526,0.526
TCGA-UZ-A9PP-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.034,0.069,0.026,0.057,0.007,0.000,0.000,0.000,0.803,0.803
TCGA-SX-A7SU-01A,0.000,0.000,0.000,0.003,0.001,0.001,0.003,0.017,0.063,0.018,0.120,0.006,0.000,0.000,0.000,0.769,0.769
TCGA-SX-A7SN-01A,0.000,0.000,0.004,0.000,0.000,0.001,0.017,0.017,0.013,0.016,0.155,0.009,0.000,0.000,0.000,0.767,0.767
TCGA-A4-A4ZT-01A,0.000,0.000,0.003,0.002,0.008,0.000,0.000,0.038,0.019,0.027,0.112,0.007,0.000,0.000,0.000,0.783,0.783
TCGA-2Z-A9JQ-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.023,0.017,0.011,0.073,0.004,0.000,0.000,0.000,0.871,0.871
TCGA-A4-8630-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.003,0.021,0.009,0.062,0.001,0.000,0.000,0.000,0.903,0.903
TCGA-2Z-A9JM-01A,0.000,0.000,0.005,0.002,0.003,0.002,0.023,0.022,0.050,0.014,0.196,0.002,0.000,0.000,0.000,0.680,0.680
TCGA-SX-A7SM-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.020,0.039,0.015,0.123,0.000,0.000,0.000,0.000,0.799,0.799
TCGA-IA-A40Y-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.018,0.073,0.013,0.094,0.002,0.001,0.000,0.000,0.790,0.790
TCGA-G7-A8LB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.001,0.011,0.022,0.000,0.000,0.000,0.000,0.948,0.948
TCGA-BQ-5883-01A,0.000,0.000,0.016,0.000,0.000,0.000,0.001,0.072,0.029,0.048,0.098,0.004,0.000,0.000,0.000,0.732,0.732
TCGA-5P-A9K6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.041,0.021,0.208,0.001,0.000,0.000,0.000,0.696,0.696
TCGA-A4-7996-01A,0.000,0.000,0.006,0.001,0.017,0.001,0.000,0.015,0.039,0.012,0.227,0.006,0.000,0.000,0.000,0.675,0.675
TCGA-5P-A9KE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.013,0.011,0.198,0.000,0.000,0.000,0.000,0.771,0.771
TCGA-IZ-A6M9-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.024,0.025,0.021,0.143,0.010,0.000,0.000,0.000,0.774,0.774
TCGA-B9-4117-01A,0.001,0.004,0.003,0.008,0.004,0.000,0.007,0.002,0.051,0.013,0.219,0.012,0.000,0.001,0.000,0.676,0.676
TCGA-Q2-A5QZ-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.020,0.016,0.016,0.219,0.000,0.000,0.000,0.000,0.722,0.722
TCGA-AL-7173-01A,0.004,0.005,0.008,0.001,0.000,0.000,0.000,0.043,0.121,0.021,0.076,0.002,0.000,0.000,0.001,0.718,0.718
TCGA-BQ-7048-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.044,0.050,0.047,0.227,0.002,0.000,0.000,0.000,0.622,0.622
TCGA-B1-5398-01A,0.000,0.000,0.017,0.000,0.024,0.000,0.000,0.019,0.014,0.010,0.458,0.000,0.001,0.000,0.000,0.457,0.457
TCGA-F9-A7VF-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.001,0.047,0.001,0.008,0.050,0.002,0.003,0.000,0.000,0.885,0.885
TCGA-5P-A9K0-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.020,0.005,0.009,0.198,0.002,0.000,0.000,0.000,0.766,0.766
TCGA-KV-A6GE-01A,0.000,0.000,0.000,0.001,0.009,0.003,0.001,0.034,0.005,0.021,0.141,0.007,0.000,0.000,0.000,0.778,0.778
TCGA-B9-4115-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.027,0.010,0.193,0.005,0.000,0.000,0.000,0.748,0.748
TCGA-AL-3473-01A,0.000,0.000,0.024,0.022,0.072,0.000,0.001,0.060,0.006,0.016,0.316,0.003,0.000,0.000,0.000,0.479,0.479
TCGA-PJ-A5Z9-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.000,0.018,0.011,0.012,0.090,0.002,0.000,0.000,0.000,0.863,0.863
TCGA-A4-A48D-01A,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.012,0.009,0.009,0.331,0.000,0.000,0.000,0.000,0.633,0.633
TCGA-2Z-A9J7-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.020,0.013,0.035,0.001,0.000,0.000,0.000,0.917,0.917
TCGA-A4-7287-01A,0.010,0.051,0.036,0.001,0.000,0.002,0.035,0.061,0.050,0.025,0.027,0.004,0.000,0.000,0.001,0.696,0.696
TCGA-G7-6796-01A,0.001,0.007,0.009,0.000,0.003,0.002,0.015,0.045,0.050,0.015,0.072,0.000,0.000,0.000,0.000,0.780,0.780
TCGA-P4-AAVK-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.025,0.002,0.023,0.174,0.000,0.000,0.000,0.000,0.773,0.773
TCGA-BQ-5877-01A,0.000,0.000,0.011,0.005,0.006,0.000,0.000,0.034,0.121,0.031,0.216,0.001,0.000,0.000,0.000,0.573,0.573
TCGA-IA-A83W-01A,0.004,0.000,0.008,0.001,0.009,0.001,0.003,0.039,0.050,0.037,0.186,0.014,0.000,0.000,0.001,0.647,0.647
TCGA-F9-A7Q0-01A,0.006,0.000,0.007,0.001,0.011,0.000,0.001,0.026,0.016,0.011,0.047,0.020,0.001,0.000,0.001,0.853,0.853
TCGA-BQ-5875-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.028,0.000,0.020,0.202,0.000,0.000,0.000,0.000,0.745,0.745
TCGA-SX-A71V-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.006,0.012,0.010,0.196,0.004,0.000,0.000,0.000,0.768,0.768
TCGA-SX-A7SS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.035,0.051,0.154,0.003,0.000,0.000,0.000,0.730,0.730
TCGA-Y8-A897-01A,0.000,0.000,0.009,0.002,0.010,0.000,0.000,0.027,0.052,0.016,0.227,0.004,0.000,0.000,0.000,0.652,0.652
TCGA-2Z-A9JG-01A,0.000,0.000,0.007,0.002,0.007,0.000,0.000,0.002,0.026,0.015,0.119,0.000,0.000,0.000,0.000,0.822,0.822
TCGA-UZ-A9PS-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.009,0.013,0.005,0.055,0.000,0.000,0.000,0.000,0.917,0.917
TCGA-HE-A5NK-01A,0.000,0.000,0.012,0.002,0.002,0.000,0.000,0.045,0.072,0.000,0.409,0.011,0.005,0.000,0.000,0.442,0.442
TCGA-B9-A8YH-01A,0.000,0.000,0.004,0.003,0.001,0.000,0.001,0.022,0.026,0.022,0.211,0.012,0.000,0.000,0.000,0.697,0.697
TCGA-BQ-7062-01A,0.000,0.000,0.002,0.001,0.017,0.008,0.003,0.035,0.036,0.016,0.251,0.014,0.000,0.000,0.000,0.616,0.616
TCGA-IZ-A6M8-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.026,0.004,0.008,0.297,0.000,0.000,0.000,0.000,0.661,0.661
TCGA-GL-7966-01A,0.000,0.000,0.007,0.006,0.001,0.000,0.000,0.021,0.085,0.020,0.031,0.020,0.000,0.001,0.000,0.806,0.806
TCGA-O9-A75Z-01A,0.000,0.000,0.003,0.003,0.002,0.000,0.005,0.006,0.067,0.012,0.098,0.013,0.000,0.000,0.000,0.792,0.792
TCGA-DZ-6135-01A,0.037,0.003,0.011,0.001,0.003,0.000,0.015,0.016,0.059,0.002,0.103,0.005,0.000,0.000,0.000,0.744,0.744
TCGA-MH-A55W-01A,0.000,0.000,0.007,0.003,0.016,0.001,0.004,0.010,0.018,0.016,0.096,0.008,0.000,0.000,0.000,0.819,0.819
TCGA-BQ-7059-01A,0.000,0.000,0.009,0.000,0.012,0.001,0.001,0.020,0.055,0.017,0.437,0.009,0.000,0.000,0.000,0.439,0.439
TCGA-B9-5156-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.022,0.053,0.007,0.216,0.004,0.000,0.000,0.000,0.689,0.689
TCGA-2Z-A9J1-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.001,0.016,0.021,0.012,0.148,0.004,0.000,0.000,0.000,0.793,0.793
TCGA-A4-8098-01A,0.000,0.001,0.009,0.009,0.000,0.001,0.000,0.020,0.031,0.015,0.090,0.001,0.000,0.000,0.000,0.823,0.823
