"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.32.2616.01A",0.385973250686945,0,0,0,0,0.00873932379659146,0,0,0,0,0,0.533297823779829,0.0719896017366346
"TCGA.32.1980.01A",0.228913277355435,0,0,0.000207749516962365,0,0.0252498118790892,0,0,0,0,0,0.650073775613802,0.0955553856347117
"TCGA.28.2514.01A",0.471467372689894,0,0,0,0,0.00650894093138287,0,0,0,0,0,0.352914707458606,0.169108978920117
"TCGA.06.0644.01A",0.188824894777976,0,0,0,0,0.158601860083336,0,0,0,0,0,0.568627064035353,0.083946181103335
"TCGA.06.1804.01A",0.382020859292388,0,0,0,0,0,0,0,0,0,0,0.517622600313196,0.100356540394416
"TCGA.41.2571.01A",0.412837377007977,0,0,0.00102514981653052,0,0.0150534841559905,0,0,0,0,0,0.533134525445445,0.0379494635740569
"TCGA.19.2619.01A",0.500326081679121,0,0,0,0,0.00684563512013345,0,0,0,0,0,0.373067272318285,0.119761010882461
"TCGA.27.1837.01A",0.450698962857841,0,0,0,0,0.0186476628495753,0,0,0,0,0,0.414900213440189,0.115753160852395
"TCGA.27.1832.01A",0.336831581340179,0,0,0,0,0.0322759461444321,0,0,0,0,0,0.58336290277564,0.0475295697397484
"TCGA.06.0686.01A",0.443025647071731,0,0,0,0,0.020238604286735,0,0,0,0,0,0.443041296303888,0.0936944523376462
"TCGA.06.5856.01A",0.417254707219948,0,0,0,0,0.0432817326219965,0,0,0,0,0,0.44952937080072,0.0899341893573361
"TCGA.28.1753.01A",0.169038345356957,0,0,0,0,0.0302635400502558,0,0,0,0,0,0.731965449178472,0.0687326654143156
"TCGA.28.5218.01A",0.0500357014294473,0,0.000227429880563259,0,0,0.356851201000916,0,0,0,0,0,0.486172314154492,0.106713353534581
"TCGA.32.1970.01A",0.592692353740273,0,0,0,0,0,0,0,0,0,0,0.286829041019071,0.120478605240656
"TCGA.28.5204.01A",0.49662575349039,0,0,0,0,0.0500297534205063,0,0,0,0,0,0.327837952304252,0.125506540784851
"TCGA.12.3653.01A",0.555717395055778,0,0,0,0,0.000384872333209598,0,0,0,0,0,0.335111798563367,0.108785934047646
"TCGA.06.0187.01A",0.41040263158364,0,0,0,0,0.0275358453386195,0,0,0,0,0,0.483067417848587,0.0789941052291532
