,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-B8-A54D-01A,0.001,0.001,0.005,0.048,0.067,0.000,0.001,0.126,0.001,0.059,0.250,0.000,0.000,0.010,0.000,0.432,0.432
TCGA-B2-4098-01A,0.021,0.000,0.002,0.001,0.001,0.000,0.000,0.024,0.001,0.003,0.240,0.000,0.000,0.010,0.000,0.696,0.696
TCGA-A3-3374-01A,0.024,0.000,0.008,0.000,0.000,0.000,0.000,0.026,0.001,0.034,0.455,0.006,0.000,0.000,0.000,0.445,0.445
TCGA-BP-5000-01A,0.015,0.000,0.010,0.001,0.021,0.000,0.012,0.227,0.042,0.230,0.125,0.000,0.000,0.000,0.000,0.316,0.316
TCGA-A3-A6NI-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.199,0.020,0.103,0.157,0.000,0.007,0.005,0.000,0.502,0.502
TCGA-B0-4824-01A,0.007,0.001,0.004,0.039,0.033,0.000,0.003,0.266,0.001,0.116,0.201,0.000,0.003,0.007,0.000,0.319,0.319
TCGA-BP-4975-01A,0.007,0.000,0.000,0.000,0.000,0.001,0.000,0.262,0.014,0.191,0.141,0.000,0.000,0.007,0.000,0.375,0.375
TCGA-BP-4330-01A,0.033,0.005,0.021,0.035,0.043,0.000,0.027,0.231,0.006,0.170,0.145,0.000,0.013,0.015,0.001,0.255,0.255
TCGA-B0-4841-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.005,0.229,0.060,0.000,0.001,0.000,0.000,0.260,0.260
TCGA-B8-5551-01A,0.044,0.001,0.056,0.005,0.061,0.000,0.027,0.064,0.020,0.022,0.354,0.000,0.002,0.010,0.000,0.335,0.335
TCGA-AK-3440-01A,0.020,0.000,0.003,0.000,0.000,0.000,0.000,0.069,0.000,0.057,0.054,0.000,0.000,0.000,0.000,0.797,0.797
TCGA-BP-5169-01A,0.206,0.000,0.009,0.000,0.017,0.000,0.000,0.081,0.050,0.136,0.154,0.000,0.000,0.001,0.000,0.344,0.344
TCGA-BP-4770-01A,0.000,0.000,0.015,0.000,0.010,0.000,0.000,0.061,0.693,0.003,0.102,0.000,0.000,0.001,0.000,0.114,0.114
TCGA-B4-5838-01A,0.005,0.000,0.009,0.004,0.002,0.000,0.000,0.151,0.061,0.162,0.107,0.000,0.000,0.004,0.000,0.495,0.495
TCGA-B0-4815-01A,0.116,0.016,0.024,0.020,0.063,0.000,0.013,0.116,0.028,0.088,0.169,0.000,0.009,0.014,0.001,0.323,0.323
TCGA-B0-4838-01A,0.010,0.001,0.019,0.018,0.077,0.000,0.011,0.220,0.000,0.159,0.135,0.000,0.000,0.012,0.000,0.338,0.338
TCGA-BP-5177-01A,0.005,0.000,0.002,0.003,0.001,0.000,0.003,0.282,0.074,0.423,0.031,0.000,0.005,0.000,0.000,0.171,0.171
TCGA-CJ-4639-01A,0.006,0.001,0.011,0.033,0.044,0.000,0.003,0.347,0.000,0.155,0.101,0.000,0.007,0.010,0.000,0.279,0.279
TCGA-CZ-4865-01A,0.010,0.001,0.010,0.006,0.015,0.000,0.005,0.249,0.053,0.159,0.168,0.000,0.013,0.004,0.000,0.307,0.307
TCGA-BP-5180-01A,0.015,0.000,0.006,0.004,0.000,0.000,0.005,0.122,0.001,0.057,0.182,0.000,0.000,0.000,0.000,0.608,0.608
TCGA-DV-5567-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.279,0.001,0.197,0.046,0.003,0.000,0.006,0.000,0.464,0.464
TCGA-BP-4992-01A,0.004,0.000,0.009,0.025,0.103,0.000,0.032,0.160,0.001,0.114,0.136,0.000,0.000,0.006,0.000,0.411,0.411
TCGA-B2-5633-01A,0.006,0.001,0.020,0.005,0.013,0.001,0.015,0.285,0.010,0.159,0.175,0.004,0.007,0.010,0.000,0.288,0.288
TCGA-CJ-5675-01A,0.007,0.001,0.018,0.009,0.076,0.000,0.002,0.146,0.000,0.056,0.238,0.000,0.000,0.005,0.000,0.442,0.442
TCGA-B0-4701-01A,0.009,0.001,0.017,0.030,0.003,0.001,0.018,0.175,0.001,0.190,0.112,0.003,0.000,0.007,0.000,0.433,0.433
TCGA-BP-4784-01A,0.009,0.000,0.007,0.001,0.000,0.001,0.008,0.302,0.069,0.246,0.047,0.005,0.001,0.002,0.000,0.302,0.302
TCGA-B4-5843-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.236,0.009,0.197,0.122,0.000,0.000,0.004,0.000,0.429,0.429
TCGA-B0-5705-01A,0.009,0.001,0.018,0.006,0.019,0.000,0.001,0.254,0.000,0.136,0.144,0.000,0.000,0.006,0.000,0.405,0.405
TCGA-BP-4965-01A,0.000,0.000,0.007,0.005,0.007,0.000,0.000,0.353,0.000,0.185,0.133,0.004,0.000,0.007,0.000,0.297,0.297
TCGA-B0-5085-01A,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.254,0.001,0.195,0.114,0.000,0.005,0.000,0.000,0.426,0.426
TCGA-B0-5113-01A,0.010,0.004,0.014,0.014,0.013,0.001,0.008,0.278,0.017,0.187,0.142,0.006,0.000,0.012,0.000,0.292,0.292
TCGA-CW-5581-01A,0.006,0.000,0.012,0.005,0.010,0.000,0.003,0.282,0.000,0.114,0.104,0.000,0.000,0.005,0.000,0.458,0.458
TCGA-AK-3454-01A,0.013,0.001,0.006,0.004,0.014,0.000,0.001,0.298,0.100,0.148,0.146,0.000,0.006,0.002,0.000,0.263,0.263
TCGA-BP-4989-01A,0.010,0.004,0.007,0.041,0.102,0.000,0.007,0.124,0.023,0.209,0.265,0.000,0.001,0.008,0.000,0.199,0.199
TCGA-AK-3456-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.012,0.004,0.180,0.000,0.000,0.006,0.000,0.745,0.745
TCGA-A3-3370-01A,0.005,0.001,0.013,0.034,0.032,0.000,0.006,0.226,0.006,0.214,0.168,0.000,0.000,0.013,0.000,0.282,0.282
TCGA-DV-5565-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.447,0.015,0.195,0.103,0.000,0.000,0.003,0.000,0.233,0.233
TCGA-BP-4795-01A,0.006,0.001,0.013,0.001,0.001,0.024,0.030,0.292,0.197,0.211,0.066,0.005,0.005,0.009,0.000,0.140,0.140
TCGA-B0-5083-01A,0.007,0.000,0.005,0.001,0.000,0.000,0.000,0.091,0.108,0.176,0.275,0.000,0.000,0.000,0.000,0.336,0.336
TCGA-BP-4789-01A,0.000,0.000,0.001,0.001,0.000,0.003,0.000,0.440,0.043,0.237,0.064,0.005,0.004,0.006,0.000,0.195,0.195
TCGA-B8-5163-01A,0.012,0.001,0.040,0.014,0.033,0.000,0.001,0.226,0.174,0.142,0.206,0.000,0.002,0.010,0.001,0.139,0.139
