"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.AG.3896.01A",0.308549458227317,0.0044579865223086,0,0,0,0.28495166527807,0.402040889972304
"TCGA.DC.4745.01A",0.138758017217553,0.0845659895290615,0,0,0,0.244806070702754,0.531869922550631
"TCGA.AH.6903.01A",0.400762498867631,0.000270741850647234,0,0,0,0.137032084463695,0.461934674818026
"TCGA.AG.3599.01A",0.296915012139727,0.00441776673937184,0,0,0,0.111123227008719,0.587543994112182
"TCGA.AG.3581.01A",0.457126487067398,0,0,0.0233845815346272,0,0.19040807288821,0.329080858509765
"TCGA.AG.3881.01A",0.171193004917363,0,0,0.016802449164885,0,0.430107594753049,0.381896951164703
"TCGA.CL.5917.01A",0.316274952058624,0,0,0,0,0.321507104995204,0.362217942946172
"TCGA.AG.3902.01A",0.304371976173675,0.00426045316188311,0.000725619434363911,0.0141942828897513,0,0.123975087622677,0.55247258071765
"TCGA.CI.6624.01C",0.77235821612577,0,0,0,0,0.0828523493065595,0.144789434567671
"TCGA.AF.2692.01A",0.4773596807967,0,0,0,0,0.213199197077377,0.309441122125924
"TCGA.DC.6683.01A",0.382413390564313,0,0,0.00421763405797731,0,0.27402785863676,0.33934111674095
"TCGA.DC.6682.01A",0.62554429340237,0,0,0,0,0.11676515964134,0.25769054695629
"TCGA.F5.6702.01A",0.0207163942902703,0,0,0.0080428514082704,0,0.820259347643945,0.150981406657514
"TCGA.AF.4110.01A",0.250615990287188,0.00411346555794215,0,0,0,0.333270595707217,0.411999948447653
"TCGA.F5.6861.01A",0.249795951233827,0.00184416890420765,0,0,0,0.252000878286859,0.496359001575106
"TCGA.G5.6235.01A",0.659327217202905,0,0,0,0,0.0107809252879466,0.329891857509148
"TCGA.AG.3999.01A",0.592387790518273,0.000680441851800128,0,0,0,0.300679989528075,0.106251778101852
"TCGA.AG.A02N.01A",0.947048992972426,0,0,0,0,0.0129025962849609,0.0400484107426136
"TCGA.AF.6136.01A",0.491881239744905,0,0,0,0,0.107388758317301,0.400730001937794
"TCGA.AG.3580.01A",0.575676192269841,0,0,0.0170759846912618,0,0.106515324966139,0.300732498072758
"TCGA.DY.A1H8.01A",0.958826278719597,0,0,0,0,0.00275861790736141,0.0384151033730417
"TCGA.AG.A032.01A",0.659249647012713,0,0,0,0,0.0870698245120256,0.253680528475261
"TCGA.EI.6512.01A",0.513560623060859,0,0,0,0,0.185549087391742,0.300890289547399
"TCGA.AG.3575.01A",0.116099898771246,0.00288743534035655,0.00203291838909832,0.00773495921321959,0,0.275420712952067,0.595824075334012
"TCGA.AF.6672.01A",0.556348042129622,0,0,0,0,0.087492224219714,0.356159733650664
"TCGA.EI.6514.01A",0.504747104639996,0,0,0,0,0.223781822871124,0.271471072488881
"TCGA.AH.6644.01A",0.302768783146781,0,0,0,0,0.359430271993444,0.337800944859775
"TCGA.AF.6655.01A",0.199898056328795,0,0,0,0,0.45204339328204,0.348058550389165
"TCGA.AF.A56K.01A",0.383243970325715,0,0,0,0,0.2527057791432,0.364050250531086
"TCGA.G5.6641.01A",0.673151679959485,0,0,0,0,0.0134318495102981,0.313416470530216
"TCGA.DY.A1DG.01A",0.916105243863668,0,0,0,0,0.00835604824574964,0.0755387078905827
"TCGA.AG.4001.01A",0.256322744802044,0,0,0.00333619534586539,0,0.398979651195189,0.341361408656901
"TCGA.AG.A026.01A",0.725228275006751,0,0,0,0,0.0883468290169376,0.186424895976311
"TCGA.EI.7004.01A",0,0,0,0,8.92805636890511e-05,0.742414460089184,0.257496259347126
"TCGA.AG.3878.01A",0.361609428125649,0.00387590940830525,0,0.00351008379380333,0,0.400684860900983,0.230319717771259
"TCGA.AG.3611.01A",0.488126021793858,0,0,0,0,0.0845044738877132,0.427369504318428
"TCGA.AF.3400.01A",0.0303619181252125,0,0,0.0757953005297911,0,0.47526996065187,0.418572820693126
"TCGA.G5.6572.01A",0.259193835271671,0,0,0,0,0.501809849981,0.23899631474733
"TCGA.AG.3574.01A",0.626159526118119,0,0,0,0,0.164281316789987,0.209559157091894
"TCGA.AG.3605.01A",0.513592477500443,0.126321283055057,0,0,0,0.0904156898999661,0.269670549544534
"TCGA.AG.3731.01A",0.149470111352812,0.000201452572599478,0.000373823587238782,0.0120659391026241,0,0.368608491136205,0.46928018224852
"TCGA.AG.A01J.01A",0.935403278569176,0,0,0,0,0.0165882735786497,0.0480084478521743
"TCGA.AG.A01N.01A",0.762278547737357,0,0,0,0,0.0998186052159164,0.137902847046726
"TCGA.DT.5265.01A",0.395305506550904,0,0,0,0,0.375301042373903,0.229393451075192
"TCGA.AG.A00Y.01A",0.517616124850534,0.000797579214283506,0,0,0,0.083851381820467,0.397734914114716
