"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.2Z.A9J1.01A",0.43382111674718,0,0,0.0399831074993944,0.000445833302281321,0.0404589035666607,0.485291038884484
"TCGA.A4.8098.01A",0.353447322326008,0,0,0.000306428986290805,0,0.0590794851469595,0.587166763540741
"TCGA.BQ.7060.01A",0.520731561684486,0,0,0.0621731568197655,0,0.033683376405741,0.383411905090008
"TCGA.DW.5561.01A",0.658263453089275,0,0,0,0,0.0301580844139241,0.311578462496801
"TCGA.5P.A9JZ.01A",0.449425869611325,0,0,0.0479171919168272,0,0.0415984862409721,0.461058452230876
"TCGA.A4.7584.01A",0.533799538530499,0,0,0,0,0.0145306588268696,0.451669802642632
"TCGA.GL.A9DE.01A",0.769677661196033,0,0,0.0358630496327339,0,0.0136275483847843,0.180831740786449
"TCGA.MH.A562.01A",0.488488958440891,0,0,0.0769137041031275,0.000571324556093512,0.030668589984757,0.403357422915131
"TCGA.J7.6720.01A",0.726684330528193,0,0,0.048810108475761,0,0.0839027979148939,0.140602763081152
"TCGA.DZ.6134.01A",0.181482209210072,0,0,0.165285023555493,0,0.219950831335884,0.433281935898551
"TCGA.P4.AAVM.01A",0.823561315170612,0,0,0.0534195552676718,0,0.0124950861262052,0.110524043435511
"TCGA.G7.A8LD.01A",0.723462214511639,0,0,0,0,0.0492897990840613,0.227247986404299
"TCGA.AL.3467.01A",0.225111545651228,0,0,0,0,0.131129871761627,0.643758582587144
