"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.FD.A3B6.01A",0.0992934800763707,0,0,0.0835894905977491,0,0.0976772838934459,0.719439745432434
"TCGA.ZF.A9R7.01A",0.596887920694644,0,0,0.0246637933873279,0,0.0377283621417921,0.340719923776236
"TCGA.BT.A3PK.01A",0.278271536558428,0,0,0.00162020010403745,0,0.251204747152365,0.46890351618517
"TCGA.FD.A62P.01A",0.377386610238528,0,0,0.00634223748198894,0,0.310477199828615,0.305793952450869
"TCGA.LC.A66R.01A",0.219505165039965,0,0,0.0077809706157409,0,0.0697087209959682,0.703005143348326
"TCGA.DK.AA76.01A",0.669220895709327,0,0,0,0,0.0107873664081735,0.3199917378825
"TCGA.DK.AA6T.01A",0.200209730357536,0.415707522213584,0.0137638739077421,0.0153123435547723,0,0.0753315851560759,0.27967494481029
"TCGA.XF.AAMH.01A",0.241918552365733,0,0,0,0,0.421403734682095,0.336677712952172
"TCGA.FD.A43U.01A",0.244689876976596,0,0,0.117498647654171,0,0.395753150611845,0.242058324757388
"TCGA.GC.A6I3.01A",0.374878088275464,0.00364398862305963,0.00130271995979756,0.0352086647546459,0,0.225562257873542,0.359404280513491
"TCGA.GC.A6I1.01A",0.0593803318280697,0,0.00470194251887853,0.106480251659626,0,0.112505520952186,0.71693195304124
"TCGA.FD.A3B8.01A",0,0,0,0.0559745824420769,0,0.476339290307315,0.467686127250608
"TCGA.XF.A8HD.01A",0.449925876580944,0,0.00269423621076571,0.000713253537890628,0,0.0843021931644422,0.462364440505957
"TCGA.ZF.A9R2.01A",0.851246304632293,0,0,0,0,0,0.148753695367707
"TCGA.FD.A62S.01A",0.00173483999004268,0,0,0.00533491388549102,0,0.796418060727958,0.196512185396509
"TCGA.BT.A0S7.01A",0.128599419016175,0.0782449369210568,0,0,0,0.400638869412008,0.39251677465076
"TCGA.CF.A8HY.01A",0.612860813677453,0,0,0,0,0.0859648729637111,0.301174313358836
"TCGA.FD.A3B4.01A",3.28654096369286e-05,0,0,0.00364998323757302,0,0.346954263902282,0.649362887450508
"TCGA.ZF.A9RF.01A",0.317990085582858,0.000163960047444626,0,0.0658643039737202,0,0.0417748038074273,0.57420684658855
"TCGA.FD.A3SQ.01A",0.130545275676523,0,0,0.0216803769474887,0.000117463834897828,0.649661304089791,0.197995579451299
"TCGA.4Z.AA7Q.01A",0.610166020647892,0,0,0.0343990567361944,0,0.0617811170027702,0.293653805613144
"TCGA.DK.AA6S.01A",0.222107252794077,0,0.00100294037530321,0,0,0.457228974592725,0.319660832237894
"TCGA.LT.A8JT.01A",0.555778799816906,0.000603264796462367,0,0,0,0.0803700527958175,0.363247882590814
"TCGA.BT.A2LD.01A",0.25851814753534,0,0,0.0223041222077465,0,0.260648302169441,0.458529428087472
"TCGA.DK.A6B2.01A",0.274452964346489,0.0018468018498868,0,0.031405785129736,0,0.360008721619787,0.332285727054101
"TCGA.DK.A3IM.01A",0.292868613326173,0,0,0,0,0.100968844732028,0.606162541941799
"TCGA.GU.A766.01A",0.213360437470139,0,0,0.0644736091330762,0,0.0511105418932035,0.671055411503581
"TCGA.LT.A5Z6.01A",0.902088568018252,0,0,0,0,0.00658763864977288,0.0913237933319749
"TCGA.BL.A0C8.01B",0.0758039451564972,0,0,0,0,0.125813921244845,0.798382133598658
"TCGA.FT.A3EE.01A",0.300459135329328,0,0,0,0,0.194466955425226,0.505073909245445
"TCGA.G2.AA3C.01A",0.0535048385927776,0,0,0.210787690338708,0,0.291666534104762,0.444040936963752
"TCGA.KQ.A41S.01A",0.355486033413753,0,0,0,0,0.37937637352213,0.265137593064117
"TCGA.DK.A3IU.01A",0.100769927562436,0,0,0.0668867909671189,0,0.323040033940532,0.509303247529913
"TCGA.BT.A0YX.01A",0.372257073627306,0,0,0.0653876385686953,0,0.10733871023228,0.45501657757172
"TCGA.2F.A9KO.01A",0.296337549181662,0.00177505634700911,0.00300917191778838,0.0184388029396984,0,0.200925725696483,0.479513693917359
"TCGA.DK.AA6L.01A",0.163200796281859,0,0,0.0981229869478774,0,0.147820344116631,0.590855872653633
"TCGA.XF.A9SP.01A",0.126108274832101,0,0,0.010105272032594,0,0.632371361167813,0.231415091967492
"TCGA.E7.A4XJ.01A",0.785044556889895,0,0,0,0,0.0360737911706223,0.178881651939482
"TCGA.XF.A8HB.01A",0.589071359796983,0,0,0,0,0.0194981044445143,0.391430535758503
"TCGA.SY.A9G5.01A",0.13810393039744,0,0,0.0213136086308869,0,0.420266481845778,0.420315979125895
"TCGA.XF.AAMX.01A",0.627556156713504,0,0,0,0,0.165100447620612,0.207343395665884
"TCGA.ZF.AA58.01A",0,0,0,0.0673906285874089,0,0.254010792553908,0.678598578858683
"TCGA.XF.AAMG.01A",0.275009122317975,0,0,0,0,0.234234746562131,0.490756131119894
"TCGA.DK.AA74.01A",0.00991684876259209,0,0,0.0814155329605504,0,0.588754075854706,0.319913542422152
"TCGA.ZF.AA4T.01A",0.895887125125235,0,0,0,0,0.0127541339191426,0.0913587409556227
"TCGA.FD.A5BV.01A",0.897349347912645,0,0,0,0,0.0310305675909884,0.0716200844963667
"TCGA.YF.AA3L.01A",0.846694247053752,0,0,0,0,0.0350704952100111,0.118235257736237
"TCGA.FJ.A871.01A",0.0363684151016241,0,0,0,0,0.536106332663884,0.427525252234492
"TCGA.FD.A6TF.01A",0.302179308472207,0,0,0,0,0.425985367992085,0.271835323535708
"TCGA.ZF.A9RN.01A",0.111422837262929,0,0,0.0185436337342395,0,0.024083334147925,0.845950194854906
"TCGA.GV.A3QF.01A",0.848434145602967,0,0,0,0,0.008110416459023,0.14345543793801
"TCGA.FD.A3N5.01A",0.0451759926282064,0,0.00416731132153788,0.00209410337152094,0,0.126862981957998,0.821699610720736
"TCGA.XF.A8HG.01A",0.982300661980661,0,0,0,0,0.00301325888098103,0.0146860791383579
"TCGA.XF.A9SM.01A",0.00756237694954496,0,0.00472716208203353,0.14531393981427,0,0.23693194278218,0.605464578371971
"TCGA.XF.AAME.01A",0.0344438897824529,0,0,0.0380228066899361,0.00120821047277548,0.577612901142377,0.348712191912458
"TCGA.GC.A3YS.01A",0.302602875538265,0,0,0,0,0.546180522184927,0.151216602276808
"TCGA.HQ.A2OF.01A",0.274927481319503,0,0,0,0,0.152424331555613,0.572648187124884
"TCGA.FD.A5BX.01A",0.0041512284758138,0,0,0.0360980125052473,0.000398950090362099,0.621403142145429,0.337948666783147
"TCGA.CU.A3KJ.01A",0.129769162915449,0,0.00457977552911955,0,0,0.0853085824021407,0.780342479153291
"TCGA.G2.A2ES.01A",0.20406727141651,0,0,0.000449951430360561,0,0.20376367561627,0.59171910153686
"TCGA.FD.A6TI.01A",0.804411769269092,0,0,0,0,0.0939694278915119,0.101618802839396
"TCGA.XF.A9SL.01A",0.156201979588098,0,0,0.000724492753151069,0.00456192354236943,0.513391458797216,0.325120145319166
"TCGA.E5.A2PC.01A",0.410437190115555,0,0,0.0501861322890979,0,0.0237919257326191,0.515584751862728
"TCGA.FD.A3B7.01A",0.0450858850687996,0,0.000233292177939708,0.0529726383470581,0,0.434567423145241,0.467140761260961
"TCGA.BT.A3PJ.01A",0.0441752477195074,0,0.00462225742550367,0.0345599292210818,0,0.0861345889485979,0.830507976685309
"TCGA.ZF.A9R1.01A",0.782733181751526,0,0,0,0,0.0922417699261803,0.125025048322294
"TCGA.ZF.AA5H.01A",0.354244382071845,0,0.00203395313264109,0.015568026982005,0,0.116601272814773,0.511552364998736
"TCGA.BT.A2LA.01A",0.137562115476488,0,0,0,0,0.350235093472409,0.512202791051102
"TCGA.XF.A9T4.01A",0.0204924948255477,0,0,0,0,0.219568818016015,0.759938687158438
"TCGA.GV.A3JW.01A",0.505463222767722,0,0,0,0,0.115850151929921,0.378686625302357
"TCGA.ZF.A9RM.01A",0.592671477321665,0,0,0,0,0.00157071904324069,0.405757803635094
"TCGA.KQ.A41P.01A",0.662912517770402,0,0,0,0,0.154015105429473,0.183072376800125
"TCGA.DK.A3IK.01A",0.541932014772791,0,0,0,0,0.240543177474798,0.217524807752412
"TCGA.CU.A0YN.01A",0.148043435155679,0.00172004489389479,0.00318927609039427,0,0,0.304444591362254,0.542602652497778
"TCGA.4Z.AA7W.01A",0.174338594844773,0,0.00807712464375984,0.0679222594875562,0,0.162415758448201,0.58724626257571
"TCGA.CF.A9FL.01A",0.791405815525398,0,0,0,0,0.118219490057263,0.0903746944173384
"TCGA.E7.A7PW.01A",0.860676500172853,0,0,0,0,0.00528783209487716,0.13403566773227
"TCGA.FD.A6TA.01A",0.359350845332366,0,0,0.00899119270444141,0,0.377083763516066,0.254574198447127
"TCGA.FD.A43S.01A",0.177840969372917,0,0,0.0305458678874778,0,0.480207426589202,0.311405736150403
"TCGA.K4.A4AC.01A",0.424973369426699,0,0,0.00496802467398281,0,0.0863092356169708,0.483749370282348
"TCGA.2F.A9KW.01A",0.387523355227581,0,0,0,0,0.11522703816239,0.497249606610029
"TCGA.4Z.AA81.01A",0.698940607926898,0,0,0,0,0.014476911615851,0.286582480457251
"TCGA.E7.A97Q.01A",0.49513013168467,0,0,0,0,0.213620650439106,0.291249217876224
"TCGA.ZF.AA53.01A",0.114787217892474,0,0.0020363080453836,0.0787804840482153,0,0.230147820570905,0.574248169443023
"TCGA.CU.A0YR.01A",0.495226328813682,0,0,0.0848515204981228,0,0.156612479962058,0.263309670726137
"TCGA.4Z.AA7Y.01A",0.450774136261997,0,0,0.00273549510598666,0,0.0902244532216078,0.456265915410408
"TCGA.XF.AAMJ.01A",0.183845202471061,0,0,0,0,0.720823251606048,0.0953315459228911
"TCGA.G2.AA3B.01A",0.795883341141835,0,0,0,0,0.000919561078501253,0.203197097779663
"TCGA.MV.A51V.01A",0.861234365975402,0,0,0,0,0.0375110802616533,0.101254553762945
"TCGA.E7.A6MD.01A",0.403329493064151,0,0,0,0,0.304090094098463,0.292580412837385
