"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.AD.6895.01A",0.0824184882460155,0,0.00403317405129853,0,0.00163862397127514,0.174848777304549,0.737060936426862
"TCGA.A6.3810.01A.1",0.29681961529522,0,0,0.0111755688502128,0,0.384572830218661,0.307431985635906
"TCGA.AA.3510.01A",0.507173297701152,0.00337093095654167,0.000106454346377417,0,0,0.145760745674951,0.343588571320978
"TCGA.A6.2684.01C",0.06968063533463,0,0,0,0,0.292785393322064,0.637533971343306
"TCGA.CA.6715.01A",0.222412078411064,0,0,0,0,0.241457064985424,0.536130856603512
"TCGA.AA.3850.01A",0.485905539470965,0,0,0,0,0.131364950566621,0.382729509962414
"TCGA.AZ.4616.01A",0.528254867004783,0,0,0,0,0.0802494173669868,0.39149571562823
"TCGA.AA.3715.01A",0.0922773541384495,0.00129264489413239,0.00124974887067942,0.0543025390962933,0,0.433822121545465,0.417055591454981
"TCGA.AA.3506.01A",0.224860238838598,0,0,0.0355733109802702,0,0.354062350389998,0.385504099791133
"TCGA.AD.6964.01A",0.0453808572600545,0,0,0.0735979868391181,0,0.425653637738675,0.455367518162152
"TCGA.G4.6586.01A",0.554630320243021,0,0,0,0,0.014731980562635,0.430637699194344
"TCGA.AZ.6600.01A",0.21522344356898,0,0,0,0,0.348674458455719,0.436102097975301
"TCGA.AA.3675.01A",0.330400001362036,0,0,0,0,0.291388588749442,0.378211409888523
"TCGA.D5.6529.01A",0.247420952310771,0.00475920036870651,0,0.0144688615509103,0,0.377058468356979,0.356292517412633
"TCGA.A6.2672.01B",0.163843640540656,0,0.00495356222531425,0,0,0.161865705884736,0.669337091349294
"TCGA.4N.A93T.01A",0.933979387622061,0,0,0,0,0.00864942695073318,0.0573711854272061
"TCGA.AA.3696.01A",0.356953137649469,0,0,0,0,0.375009225283371,0.26803763706716
"TCGA.AA.3679.01A",0.537447119149246,0,0,0,0,0.155864801015721,0.306688079835033
"TCGA.A6.2674.01B",0.0991342272093739,0,0,0.000413510023364322,0,0.608619653891248,0.291832608876013
"TCGA.AA.A03J.01A",0.474487005295894,0,0,0.000897860780481044,0,0.194498274311928,0.330116859611697
"TCGA.F4.6703.01A",0.0294229320746733,0,0.00272684699436039,0.057919233644798,0.00048056075764008,0.618684161177908,0.29076626535062
"TCGA.A6.6781.01B",0.0503358721312469,0,0,0.0161145327947543,0,0.357193635410004,0.576355959663995
"TCGA.CK.4948.01B",0.215843727143438,0,0,0,0,0.391669533757948,0.392486739098614
"TCGA.RU.A8FL.01A",0.696111129327987,0,0,0,0,0,0.303888870672013
"TCGA.A6.3810.01B",0.0475089924589362,0,0,0,0,0.226270623778913,0.726220383762151
"TCGA.AY.A69D.01A",0.485142621878619,0,0,0,0,0.142400267657199,0.372457110464182
"TCGA.F4.6808.01A",0.575400973210486,0,0,0.00500068601272336,0,0.0765703508980051,0.343027989878785
"TCGA.CM.6162.01A",0,0,0,0.0291914871459383,0,0.501805099220389,0.469003413633673
"TCGA.F4.6704.01A",0.0712080625068429,0,0,0.000255572027519653,0,0.580951815945593,0.347584549520044
"TCGA.AD.6888.01A",0.316156449087967,0,0,0.0233442646620675,0,0.0673245899229408,0.593174696327025
"TCGA.A6.A56B.01A",0.541517037022351,0,0,0,0,0.249525570224252,0.208957392753396
"TCGA.CM.4750.01A",0.390798219056364,0.00372838104589087,0,0,0,0.231571766839456,0.373901633058289
"TCGA.A6.4105.01A",0.28365402142188,0.00178765313824682,0.00109648821904001,0.0332712998802372,0,0.277268148507294,0.402922388833302
"TCGA.AA.3548.01A",0.789596867251669,0,0,0.000208643510719404,0,0.0874616171539833,0.122732872083628
"TCGA.AY.6386.01A",0.459244194875257,0.00108851869622423,0.00155072042567978,0,0,0.0587698373720084,0.47934672863083
"TCGA.AY.4071.01A",0.351165661482292,0,0,0.0250331499374706,0,0.137484419407196,0.486316769173042
"TCGA.F4.6569.01A",0.0343593113691376,0,0.000323485370574468,0.0145489461294876,0.000217506295960936,0.636261728973949,0.31428902186089
"TCGA.AA.3976.01A",0.374786722717712,0,0,0,0,0.252389884468015,0.372823392814273
"TCGA.A6.5656.01A.1",0.0341923690638301,0.00188104492751536,0,0.000689169261833504,0,0.309208554713582,0.654028862033239
"TCGA.AD.6899.01A",0.121604152051049,0,0,0.0207019264157936,0,0.404354403174769,0.453339518358389
"TCGA.A6.6651.01A",0.0818175800671267,0,0,0.0555265878045605,0,0.543527816712966,0.319128015415347
"TCGA.AA.3977.01A",0.276451363308376,0.00259467828946352,0.0020810081789634,0.00690227709444205,0,0.131279187213228,0.580691485915528
"TCGA.AA.A00Z.01A",0.672932376449187,0,0,0,0,0.0640178222853202,0.263049801265493
"TCGA.D5.6533.01A",0.441141116183377,0,0,0,0,0.093370764711439,0.465488119105184
"TCGA.CK.6746.01A",0.0801665829368235,0.0598547160108746,0.0151610122424713,0.016842427331482,0,0.139065961456779,0.688909300021569
"TCGA.DM.A288.01A",0.522975061488973,0,0,0,0,0.0980568856785671,0.37896805283246
"TCGA.A6.4107.01A",0.346129256710884,0,0,0,0,0.33129895956552,0.322571783723596
"TCGA.QG.A5Z1.01A",0.39727002341129,0,0,0,0,0.308208903401403,0.294521073187307
"TCGA.DM.A0XF.01A",0.583662030726954,0,0,0.00124781117929542,0,0.16374912511491,0.251341032978841
"TCGA.AA.3947.01A",0.513870106752544,0.0017706376257446,0.000618957772440456,0,0,0.122946845771244,0.360793452078028
"TCGA.AA.3950.01A",0.272711770076799,0.000797614387179113,0.0034404514800908,0.0585114480750816,0,0.238240391946579,0.42629832403427
"TCGA.AA.3971.01A",0.56522325558084,0,0.000850020840720671,0,0,0.097543498269807,0.336383225308633
"TCGA.CK.6751.01A",0.57736384811824,0,0,0,0,0.293410239446173,0.129225912435586
"TCGA.F4.6570.01A",0.179905470459025,0,0.00385216299132157,0.0769474811459208,0,0.263343853954538,0.475951031449194
"TCGA.AA.3955.01A",0.368769107250605,0,0,0,0,0.124238450410098,0.506992442339297
