"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.AJ.A8CT.01A",0.446287647073631,0,0,0.00474251096019302,0,0.15549551558601,0.393474326380166
"TCGA.BS.A0UF.01A",0.154436934240436,0,0,0.0369852292903361,0,0.17611219225999,0.632465644209237
"TCGA.EY.A2OO.01A",0.103395702572662,0,0,0,0,0.329672734688069,0.566931562739269
"TCGA.A5.A0GU.01A",0.175198826992909,0,0,0.00512417574757738,0,0.175103434740174,0.64457356251934
"TCGA.EY.A1GR.01A",0.272218404030017,0,0,0.0614611727681991,0,0.173382510868776,0.492937912333008
"TCGA.AX.A0IW.01A",0.273927282442699,0,0,0,0,0.203175848169249,0.522896869388052
"TCGA.EO.A3KW.01A",0.235718958966434,0.00176470903400146,0,0.0280044270809433,0,0.0670843850310949,0.667427519887526
"TCGA.B5.A0K0.01A",0.34184090239932,0,0.00148553376056491,0,0,0.192851075336363,0.463822488503752
"TCGA.A5.A1OG.01A",0.841085847740455,0,0,0,0,0.0271470692584532,0.131767083001091
"TCGA.AJ.A2QN.01A",0.269965273673905,0,0,0,0,0.275169797804289,0.454864928521805
"TCGA.AX.A1CK.01A",0.718642315905676,0,0,0,0,0.123442307698385,0.15791537639594
"TCGA.BG.A0LW.01A",0.514263312197864,0,0,0,0,0.0343097317730638,0.451426956029072
"TCGA.B5.A11H.01A",0.365882867661424,0.00309973360166738,0,0,0,0.205640541660902,0.425376857076007
"TCGA.AP.A0LF.01A",0.86958735694877,0,0,0.00314713944985213,0,0.0124341183101112,0.114831385291267
"TCGA.D1.A17M.01A",0.340326216260166,0,0,0,0,0.168786879221301,0.490886904518533
"TCGA.AJ.A3BD.01A",0.309254784238622,0,0,0.0107480218650256,0,0.0757499965055871,0.604247197390765
"TCGA.AJ.A23O.01A",0.400796953366068,0,0,0,0,0.0746528511752124,0.524550195458719
"TCGA.DF.A2KR.01A",0.742984284374232,0,0,0,0,0.0177094337816324,0.239306281844136
"TCGA.KP.A3W1.01A",0.593789431823939,0,0,0.0249374660078809,0,0.0733600515048559,0.307913050663324
"TCGA.D1.A2G6.01A",0.12666889294211,0,0,0,0,0.509108361373364,0.364222745684527
"TCGA.B5.A0JY.01A",0.116464561740469,0.00148091089692204,0.000463505055437867,0.0137374729212624,0,0.592155956412181,0.275697592973728
