,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-55-8508-01A,0.125,0.000,0.032,0.014,0.000,0.000,0.001,0.052,0.098,0.014,0.044,0.000,0.000,0.013,0.000,0.604,0.604
TCGA-67-3771-01A,0.055,0.000,0.039,0.025,0.018,0.000,0.004,0.040,0.108,0.012,0.135,0.001,0.000,0.011,0.000,0.550,0.550
TCGA-55-A4DG-01A,0.044,0.032,0.019,0.012,0.031,0.001,0.014,0.032,0.078,0.008,0.066,0.004,0.001,0.011,0.000,0.647,0.647
TCGA-91-7771-01A,0.030,0.007,0.043,0.017,0.033,0.002,0.022,0.072,0.109,0.037,0.128,0.005,0.001,0.008,0.001,0.487,0.487
TCGA-91-6849-01A,0.074,0.001,0.013,0.002,0.014,0.000,0.017,0.055,0.053,0.007,0.121,0.000,0.000,0.006,0.000,0.637,0.637
TCGA-64-5781-01A,0.046,0.000,0.010,0.078,0.001,0.000,0.000,0.020,0.150,0.001,0.035,0.000,0.000,0.001,0.000,0.658,0.658
TCGA-44-6146-01B,0.005,0.003,0.015,0.020,0.004,0.015,0.024,0.122,0.160,0.037,0.011,0.037,0.001,0.060,0.000,0.484,0.484
TCGA-97-7552-01A,0.037,0.059,0.048,0.046,0.028,0.001,0.041,0.077,0.083,0.024,0.106,0.011,0.002,0.030,0.001,0.406,0.406
TCGA-80-5608-01A,0.014,0.000,0.013,0.011,0.000,0.000,0.011,0.039,0.017,0.017,0.050,0.000,0.001,0.006,0.000,0.822,0.822
TCGA-91-6829-01A,0.001,0.000,0.009,0.012,0.001,0.000,0.000,0.070,0.262,0.020,0.108,0.007,0.001,0.013,0.000,0.496,0.496
TCGA-49-AARE-01A,0.022,0.000,0.014,0.017,0.001,0.000,0.012,0.022,0.107,0.002,0.053,0.000,0.000,0.007,0.000,0.744,0.744
TCGA-97-A4M1-01A,0.006,0.000,0.021,0.001,0.013,0.000,0.034,0.121,0.052,0.033,0.120,0.012,0.001,0.005,0.000,0.581,0.581
TCGA-83-5908-01A,0.000,0.000,0.028,0.118,0.001,0.000,0.036,0.047,0.097,0.005,0.099,0.003,0.000,0.019,0.000,0.546,0.546
TCGA-97-8179-01A,0.000,0.000,0.005,0.008,0.000,0.000,0.015,0.088,0.053,0.041,0.083,0.000,0.000,0.007,0.000,0.700,0.700
TCGA-64-1680-01A,0.013,0.000,0.003,0.003,0.000,0.000,0.013,0.014,0.038,0.001,0.042,0.007,0.000,0.002,0.000,0.866,0.866
TCGA-73-4670-01A,0.022,0.000,0.001,0.004,0.000,0.000,0.000,0.021,0.091,0.007,0.056,0.000,0.000,0.005,0.000,0.791,0.791
TCGA-44-3396-01A,0.049,0.000,0.036,0.004,0.017,0.000,0.025,0.051,0.184,0.008,0.153,0.002,0.000,0.020,0.001,0.449,0.449
TCGA-80-5611-01A,0.000,0.000,0.014,0.015,0.000,0.000,0.000,0.010,0.023,0.000,0.265,0.000,0.000,0.004,0.000,0.667,0.667
TCGA-53-7624-01A,0.005,0.000,0.045,0.028,0.003,0.000,0.001,0.019,0.037,0.001,0.062,0.000,0.000,0.011,0.000,0.789,0.789
TCGA-91-6835-01A,0.002,0.059,0.049,0.027,0.052,0.001,0.046,0.067,0.111,0.025,0.170,0.007,0.002,0.021,0.000,0.360,0.360
TCGA-L9-A50W-01A,0.024,0.000,0.026,0.009,0.000,0.000,0.041,0.052,0.068,0.004,0.072,0.010,0.000,0.008,0.000,0.686,0.686
TCGA-86-7713-01A,0.012,0.000,0.011,0.001,0.001,0.000,0.007,0.037,0.016,0.027,0.033,0.000,0.000,0.010,0.000,0.847,0.847
TCGA-50-5044-01A,0.015,0.000,0.021,0.015,0.000,0.000,0.025,0.077,0.191,0.017,0.073,0.000,0.000,0.001,0.000,0.564,0.564
TCGA-97-7941-01A,0.002,0.001,0.030,0.008,0.005,0.001,0.030,0.083,0.086,0.030,0.077,0.009,0.000,0.007,0.000,0.632,0.632
TCGA-86-7714-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.064,0.029,0.071,0.000,0.086,0.004,0.000,0.010,0.000,0.731,0.731
TCGA-62-8402-01A,0.011,0.000,0.078,0.037,0.001,0.000,0.020,0.045,0.014,0.000,0.087,0.000,0.000,0.008,0.000,0.696,0.696
TCGA-78-7162-01A,0.021,0.003,0.037,0.001,0.024,0.000,0.022,0.120,0.055,0.065,0.078,0.007,0.000,0.004,0.000,0.560,0.560
TCGA-49-AAR0-01A,0.022,0.007,0.047,0.015,0.019,0.000,0.023,0.055,0.045,0.022,0.124,0.000,0.001,0.005,0.001,0.612,0.612
TCGA-35-4122-01A,0.036,0.000,0.027,0.031,0.009,0.000,0.016,0.021,0.090,0.001,0.241,0.004,0.000,0.002,0.000,0.521,0.521
TCGA-55-7726-01A,0.009,0.000,0.009,0.003,0.000,0.000,0.025,0.045,0.349,0.000,0.056,0.000,0.000,0.010,0.000,0.492,0.492
TCGA-62-A46Y-01A,0.011,0.000,0.023,0.012,0.005,0.000,0.037,0.029,0.018,0.010,0.151,0.001,0.000,0.007,0.000,0.694,0.694
TCGA-55-6980-01A,0.010,0.000,0.038,0.001,0.025,0.000,0.060,0.044,0.218,0.020,0.119,0.002,0.000,0.008,0.000,0.455,0.455
TCGA-05-4430-01A,0.015,0.000,0.033,0.001,0.019,0.000,0.036,0.063,0.174,0.027,0.130,0.003,0.000,0.009,0.000,0.489,0.489
TCGA-67-3772-01A,0.050,0.000,0.030,0.003,0.008,0.000,0.038,0.041,0.169,0.015,0.094,0.006,0.000,0.002,0.000,0.543,0.543
TCGA-MP-A4SY-01A,0.004,0.000,0.010,0.006,0.001,0.000,0.010,0.023,0.182,0.003,0.105,0.003,0.001,0.009,0.000,0.643,0.643
TCGA-78-7148-01A,0.008,0.000,0.017,0.012,0.003,0.000,0.010,0.045,0.041,0.011,0.048,0.000,0.000,0.003,0.000,0.799,0.799
TCGA-35-3615-01A,0.018,0.000,0.009,0.001,0.001,0.000,0.006,0.025,0.026,0.012,0.067,0.000,0.000,0.003,0.000,0.833,0.833
TCGA-55-A493-01A,0.013,0.002,0.035,0.073,0.014,0.000,0.048,0.029,0.088,0.007,0.101,0.000,0.000,0.009,0.001,0.577,0.577
TCGA-49-6744-01A,0.029,0.000,0.052,0.015,0.012,0.000,0.050,0.080,0.176,0.020,0.154,0.004,0.000,0.008,0.000,0.400,0.400
TCGA-49-4494-01A,0.010,0.000,0.017,0.017,0.005,0.000,0.019,0.018,0.025,0.000,0.079,0.000,0.000,0.001,0.000,0.809,0.809
TCGA-78-7143-01A,0.000,0.002,0.035,0.010,0.000,0.000,0.042,0.028,0.026,0.006,0.093,0.003,0.000,0.008,0.000,0.746,0.746
TCGA-99-AA5R-01A,0.031,0.038,0.048,0.011,0.040,0.002,0.037,0.190,0.125,0.087,0.144,0.006,0.005,0.010,0.001,0.227,0.227
TCGA-55-8085-01A,0.036,0.008,0.029,0.047,0.001,0.000,0.006,0.028,0.025,0.012,0.116,0.000,0.000,0.007,0.000,0.684,0.684
TCGA-44-8117-01A,0.008,0.000,0.010,0.006,0.002,0.000,0.001,0.040,0.087,0.013,0.081,0.000,0.000,0.008,0.000,0.740,0.740
TCGA-55-8506-01A,0.023,0.000,0.015,0.030,0.006,0.000,0.001,0.021,0.076,0.002,0.105,0.001,0.001,0.007,0.000,0.714,0.714
TCGA-NJ-A7XG-01A,0.003,0.000,0.004,0.001,0.000,0.000,0.016,0.022,0.000,0.003,0.003,0.001,0.000,0.004,0.000,0.944,0.944
TCGA-05-4384-01A,0.004,0.000,0.021,0.001,0.004,0.000,0.009,0.089,0.039,0.048,0.131,0.002,0.000,0.016,0.000,0.637,0.637
TCGA-64-1679-01A,0.007,0.000,0.013,0.003,0.001,0.000,0.030,0.039,0.239,0.002,0.142,0.005,0.000,0.010,0.000,0.510,0.510
TCGA-73-4666-01A,0.000,0.000,0.026,0.087,0.001,0.000,0.000,0.020,0.030,0.000,0.176,0.000,0.000,0.005,0.000,0.654,0.654
TCGA-55-8616-01A,0.012,0.016,0.013,0.003,0.019,0.000,0.019,0.025,0.075,0.010,0.045,0.000,0.000,0.007,0.000,0.755,0.755
TCGA-38-6178-01A,0.011,0.000,0.028,0.002,0.003,0.000,0.014,0.064,0.180,0.015,0.064,0.004,0.001,0.013,0.000,0.603,0.603
TCGA-93-7348-01A,0.056,0.000,0.031,0.014,0.003,0.000,0.025,0.065,0.195,0.012,0.049,0.007,0.000,0.009,0.000,0.534,0.534
TCGA-55-1594-01A,0.036,0.000,0.033,0.020,0.003,0.000,0.002,0.041,0.060,0.001,0.082,0.001,0.000,0.008,0.000,0.712,0.712
TCGA-73-4658-01A,0.009,0.000,0.030,0.008,0.011,0.000,0.045,0.068,0.193,0.039,0.212,0.002,0.000,0.006,0.000,0.377,0.377
TCGA-80-5607-01A,0.014,0.000,0.029,0.029,0.007,0.000,0.038,0.044,0.053,0.010,0.069,0.006,0.000,0.004,0.000,0.696,0.696
