Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-A6-5657-01A,0,0.517319137980919,0.17756035781542,0.275054803200659,0.013200494623012,0,0.0168652063799904,0,0.51801506258942,0.855360064796182
TCGA-AA-3812-01A,0,0.433413330808994,0.0949923475268993,0.342509564036114,0.112150521287418,0.0169342363405743,0,0,0.32506508928067,0.961658255211251
TCGA-DM-A1D4-01A,0,0.984176969265277,0.011100850002131,0,0,0.00472218073259198,0,0,0.408138055876462,0.912932012403347
TCGA-AA-3854-01A,0.0116413237703844,0.877333788907069,0.0419869124155113,0.0093932011824786,0.0596447737245561,0,0,0,0.202089129300338,0.998217756363244
TCGA-CK-4950-01A,0.0122800196478325,0.711820856006392,0.0820437827975571,0.0553820171279074,0.12392933965373,0.0145439847665806,0,0,0.388419407584507,0.921401616425148
TCGA-D5-6541-01A,0,0.547619526156242,0.0601191241953857,0.273494081283117,0.115523240988708,0.00324402737654769,0,0,0.482590480201591,0.876896097095414
TCGA-QG-A5YV-01A,0,0.948800727900132,0.0336824136097768,0.0175168584900915,0,0,0,0,0.477286461419678,0.880405541358628
TCGA-AD-6901-01A,0,0.416301997005746,0.0487301241180141,0.449976026438483,0.0849918524377567,0,0,0,0.594692550736193,0.80454706190136
TCGA-AA-3526-01A,0.0173582988707691,0.659064546395693,0.0500099040890917,0.0956029891470059,0.157258854364137,0.0207054071333037,0,0,0.418920515809419,0.909498476949833
TCGA-DM-A1HA-01A,0,0.999391838377237,0,0,0,0.000608161622763313,0,0,0.386029571317533,0.923530096745736
TCGA-AA-A02W-01A,0,0.917179217869997,0.0237902771687979,0.0573856200428951,0.00164488491831036,0,0,0,0.433432296665776,0.901221351883618
TCGA-AA-A00F-01A,0,0.68148826546796,0.0586070615787384,0.216570187647951,0.0433344853053501,0,0,0,0.471183640256053,0.883366148063046
TCGA-AA-A02Y-01A,0,0.936041000743299,0,0,0.041061296330368,0.0228977029263329,0,0,0.326110844339164,0.948891111962477
TCGA-A6-6780-01B,0,0.29112826612119,0.0167889129353256,0.127832170328832,0.501032083305359,0,0.0632185673092923,0,0.320845467702085,0.958319020783227
TCGA-AA-3525-01A,0.0150461366570846,0.803576013413338,0.0388122641346454,0.0127875963831394,0.128738853202805,0.00103913620898757,0,0,0.414575945668466,0.910478227730369
TCGA-A6-6650-01A.1,0.00962298587488075,0.932935621689682,0.0574413924354371,0,0,0,0,0,0.422343625917906,0.906206831699357
TCGA-CM-4752-01A,0,0.699093515824281,0.0697423751313298,0.107829832147728,0.115660048624246,0.00767422827241538,0,0,0.487959997873633,0.879627843898695
TCGA-A6-3809-01A,0,0.599345849262597,0.0481032623784188,0.0745893697347376,0.277961518624247,0,0,0,0.464492460245715,0.889989057785647
TCGA-CM-6680-01A,0,0.600640623258844,0.0987914498251564,0.206980731946774,0.0893283177642202,0,0.00425887720500474,0,0.288613503397802,0.96659743534254
TCGA-AD-A5EK-01A,0,0.867748569365086,0.0582668210266943,0.0739846096082192,0,0,0,0,0.35434559374944,0.936407089972123
TCGA-A6-2682-01A,0,0.617982473079304,0.092555087400596,0.190538659225466,0.0989237802946343,0,0,0,0.492696869954616,0.873797638098931
TCGA-CM-6164-01A,0,0.744844297410182,0.10274852738056,0.0951621877707802,0.0408499577549653,0.0163950296835119,0,0,0.405239643489799,0.914028987834204
TCGA-DM-A28H-01A,0,0.963060896382102,0.0369391036178983,0,0,0,0,0,0.420834696746578,0.906911094917796
TCGA-D5-6898-01A,0,0.61296807883005,0.122954775408555,0.151135524500579,0.112941621260817,0,0,0,0.397947057643365,0.917360405627074
TCGA-A6-3808-01A,0,0.515167168057185,0.0983898888045542,0.253439306431533,0.133003636706728,0,0,0,0.540719330499717,0.846711284504474
TCGA-A6-6780-01A,0,0.630751669426491,0.0212908509706273,0.0255834294998327,0.273023685909544,0.0493503641935045,0,0,0.377009905037509,0.925999776862247
TCGA-AA-3662-01A,0,0.73374661264489,0.079534697443042,0.0606567834494389,0.10993585783063,0.0161260486319989,0,0,0.399009789714017,0.917024341995617
TCGA-CM-5864-01A,0,0.894926785540235,0.0686901206260028,0.00248274640492073,0.032222061923675,0.00167828550516614,0,0,0.393810624392136,0.919057896302002
TCGA-NH-A6GB-01A,0,0.851966433117806,0.0251274365653721,0.0412123588057624,0.071443260311776,0.0102505111992837,0,0,0.392482121033336,0.919530774469304
TCGA-NH-A8F8-01A,0,0.676441348830479,0.0629160038720286,0.220919933818719,0.0397227134787733,0,0,0,0.384007128618554,0.923945548324403
TCGA-CM-6677-01A,0,0.719681857927554,0.103864412835563,0.149843386540591,0.0240704470649992,0.00253989563129245,0,0,0.481974026666495,0.878376239317782
TCGA-AA-3949-01A,0,0.491278541248053,0.0646440969489189,0.088296625172092,0.301587681241959,0.0541930553889765,0,0,0.451623743360993,0.894745589096672
TCGA-DM-A1D9-01A,0,0.925802156075661,0.00788965139895543,0.0663081925253832,0,0,0,0,0.428584004479468,0.903399133318834
TCGA-D5-6930-01A,0.0125240073410945,0.622938052174639,0.0572843130431349,0.184597800110516,0.1003645604047,0.0222912669259157,0,0,0.427593312015359,0.904536261152401
TCGA-AA-3980-01A,0,0.786957376161207,0.0586471695105435,0.0104213154852464,0.117946402704595,0.0260277361384082,0,0,0.368749681453215,0.929325014757907
TCGA-CA-5797-01A,0,0.764941791796846,0.0798126716349776,0.139834684993098,0.0154108515750787,0,0,0,0.459603394963529,0.889282556766318
TCGA-AA-3494-01A,0,0.86044374377074,0.073728239863159,0.0232011900436144,0.0426268263224871,0,0,0,0.440676881050178,0.898329155285351
TCGA-D5-6531-01A,0,0.63529728745002,0.0678800884716714,0.170525902135962,0.115956682216955,0.0103400397253919,0,0,0.406437823211609,0.913625346055592
TCGA-AZ-4615-01A,0,0.605100508784078,0.0132602858037703,0.179207726834829,0.13837433630465,0.0640571422726723,0,0,0.242550698631609,0.978999460741611
TCGA-A6-5656-01B,0,0.150111650991779,0.137482611751596,0.549929583331769,0.160370385777923,0,0.00210576814693254,0,0.452372497813662,0.929417131290393
TCGA-A6-2684-01A.1,0,0.523592306958665,0.0819578625632213,0.26895590577309,0.125493924705024,0,0,0,0.43704158472195,0.899344705858249
TCGA-CM-4743-01A,0,0.738770296108145,0.149474287432936,0.0188396233783329,0.0563238655047128,0.0365919275758739,0,0,0.327991934981103,0.947715065973483
TCGA-AA-A01K-01A,0,0.605275507585586,0.065732990606109,0.295346717649332,0.0336447841589734,0,0,0,0.499914925834117,0.866685907952451
TCGA-NH-A50U-01A,0,0.831236977530253,0.0709494838070681,0.076109787015693,0.021703751646986,0,0,0,0.429552888835592,0.90325078762326
TCGA-D5-6928-01A,0,0.236517648940909,0.084199670754846,0.257331572877822,0.261272666589292,0.127751984822171,0.0329264560149602,0,0.41038525682,0.915019741075955
TCGA-DM-A28K-01A,0.00284500336736732,0.926491422141386,0.0552790417787004,0.00535201166324612,0.00466242939601186,0,0.00537009165328849,0,0.259251592048293,0.97814540980927
TCGA-AY-6196-01A,0,0.0695240495623214,0.21805653120786,0.428624248546025,0.26191743392577,0.0156088282567138,0.00626890850130917,0,0.608433690123856,0.798165347967131
TCGA-CM-5344-01A,0,0.589034333341395,0.076667122982536,0.327301398784414,0.0069971448916545,0,0,0,0.483001571952531,0.875519089514612
TCGA-G4-6309-01A,0,0.907717753587979,0.0226775374639983,0.0349688767484317,0.0293764622497162,0.00525936994987533,0,0,0.422389159453023,0.906363518271671
TCGA-CM-6165-01A,0,0.611156660028004,0.134604884327644,0.192954708818273,0.0612837468260796,0,0,0,0.430002341832169,0.90277157366941
TCGA-AY-5543-01A,0,0.906749267805009,0.0278055761785712,0,0.0604322011031854,0.00501295491323464,0,0,0.444622122300118,0.896440809508936
TCGA-CM-6167-01A,0,0.214406462351209,0.339559657921668,0.407178775944423,0.0388551037826999,0,0,0,0.63715015741696,0.783655929207566
