Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-BP-4766-01A,0,0.183808700178198,0.599050674782361,0,0.217140625039442,0,0,0,0.459785425719895,0.975142111968347
TCGA-A3-3352-01A,0,0.149886695686115,0.658474402808718,0,0.188636532278489,0.00300236922667745,0,0,0.460105877076403,1.00813278887554
TCGA-G6-A8L7-01A,0.00296520469572102,0.346310923940345,0.551030083669031,0,0.0404312814742535,0.059262506220649,0,0,0.162579445109952,1.17339572738188
TCGA-A3-A6NN-01A,0,0.0170423164984557,0.778529284085173,0.00348374056132227,0.172558988728401,0.0283856701266482,0,0,0.583916292155297,0.962122193294238
TCGA-T7-A92I-01A,0.065370218942241,0.503365179242789,0.167406748796577,0,0.254209499674242,0,0.00964835334415168,0,0.230151312917738,0.9888737917709
TCGA-B0-5713-01A,0,0.0985371153200017,0.799221265052054,0,0.0919393397782866,0.0103022798496576,0,0,0.543869228642716,1.0187492212123
TCGA-CZ-4860-01A,0,0.342100994794139,0.131054778635148,0.205283397929008,0.316380081723921,0,0.00518074691778411,0.01,0.125974238422369,1.04648459423576
TCGA-A3-3351-01A,0,0.00883148812969766,0.484454622782275,0,0.393553880024454,0.036887445012688,0.0762725640508848,0,0.435760565672935,0.96089907667466
TCGA-B8-4148-01A,0,0.0708024641394415,0.565879348471389,0,0.230581035660472,0.0609516577582469,0.0717854939704506,0,0.392657605927662,1.02292277487911
TCGA-BP-4345-01A,0,0,0.643337846646196,0.219586661524998,0.128443535099007,0.00863195672979937,0,0,0.630579219818837,0.869827364650898
TCGA-BP-5010-01A,0,0.0462088578516661,0.593120474462883,0.29261523699962,0.053873011058895,0.0141824196269366,0,0,0.69369225816744,0.783511339904085
TCGA-BP-4325-01A,0,0.322642394766636,0.323335922063496,0,0.266288720138722,0.0283253107528137,0.0594076522783333,0,0.311367151693926,0.979244248599713
TCGA-B0-5102-01A,0,0.274287807552828,0.596888736606875,0,0.117475670119176,0,0.0113477857211206,0,0.259531464267985,1.13399167976527
TCGA-BP-5185-01A,0,0.208515290390785,0.679569456475174,0,0.0603074392201086,0.0337484528401273,0.0178593610738052,0,0.415628798373799,1.06182260008911
TCGA-CZ-5986-01A,0,0.166520933854794,0.61359022364927,0,0.20770721277029,0,0.0121816297256457,0,0.277669356395634,1.13405294599788
TCGA-CW-5590-01A,0,0.0845139153783092,0.731609379664911,0.0227107180969192,0.128675304347802,0.0174343988248966,0.0150562836871618,0,0.484973754855231,1.03693739722485
TCGA-CJ-4904-01A,0,0.0180219609494762,0.853275223759161,0,0.122990720149355,0.00571209514200785,0,0,0.535923809905468,1.07125058347027
TCGA-BP-4987-01A,0,0.0630587591009877,0.817854571305034,0,0.111211829529833,0.00787484006414528,0,0,0.521835019868723,1.05751450498276
TCGA-B0-4849-01A,0,0.11463802921327,0.695981191867252,0,0.180876409951121,0.00850436896835614,0,0,0.438043961570883,1.05308835731918
TCGA-BP-4329-01A,0,0.0928809460003388,0.668188936655041,0.0294625064698397,0.20946761087478,0,0,0,0.545327808405279,0.937195794361455
TCGA-A3-3328-01A,0.0432119823725435,0.752908204005257,0.196713337888528,0,0.0071664757336715,0,0,0,0.210031075522099,1.00512795243257
TCGA-CJ-5672-01A,0,0.116538543539962,0.511864994233059,0,0.268673712366386,0.0639375011959708,0.0389852486646223,0,0.520093631948178,0.890862359827174
TCGA-B0-5104-01A,0,0.263093096034512,0.549732555642951,0,0.187174348322536,0,0,0,0.369282037504717,1.02279656404949
TCGA-CW-6097-01A,0,0.0458655852546131,0.476482483760819,0.158426965414838,0.273688697142931,0.00533089235208898,0.0402053760747106,0,0.530660208238932,0.887333361455499
TCGA-B0-4700-01A,0,0.0423190421243197,0.44784917523874,0.210308843342929,0.187530323557453,0.0777758504222967,0.0342167653142616,0,0.553873903062422,0.864540250253757
TCGA-B0-5095-01A,0,0,0.608451328779629,0.312451941422804,0.0726522994661391,0.0064444303314276,0,0,0.621496085404421,0.885421185501189
TCGA-B0-4810-01A,0,0.0854519715915353,0.616140930436159,0.0982783773925062,0.130265868255685,0.0698628523241145,0,0,0.585593127842021,0.879531470724416
TCGA-CJ-4901-01A,0,0.0469068798065436,0.425614317888861,0.0179942048063555,0.342517037701133,0.127751164485949,0.0392163953111585,0,0.426793130292988,0.948777781901897
TCGA-CJ-4643-01A,0,0.0328749237739448,0.761830521623927,0,0.192254527859283,0,0.0130400267428452,0,0.483714798459372,1.0571362125688
TCGA-B8-A54H-01A,0,0.153140723669679,0.70973675380827,0,0.0779194717879895,0.0230037379737084,0.0361993127603526,0,0.464838917829492,1.0371162184167
TCGA-AK-3429-01A,0,0.172215926356368,0.455931233493932,0,0.185804327681011,0.0574196197671166,0.128628892701573,0,0.507926039497478,0.885267490420503
TCGA-B0-4834-01A,0,0.292406963118552,0.707593036881448,0,0,0,0,0,0.480871315845555,1.01979284479089
TCGA-B0-4843-01A,0,0.0378678298468375,0.781739240201616,0.116375317504813,0.0640176124467334,0,0,0,0.721961733993809,0.813933372591733
TCGA-A3-3382-01A,0,0.0737452498665606,0.650055121732703,0,0.263568019426351,0.00852062151201282,0.00411098746237304,0,0.336649948286882,1.11533497716343
TCGA-BP-4338-01A,0,0.376753762424485,0.208085346333531,0,0.415160891241984,0,0,0.01,0.11998521017644,1.05462145904144
TCGA-B4-5832-01A,0,0.0338977541742665,0.662760900118545,0,0.228702884938786,0,0.0746384607684024,0,0.372384094525805,1.09622933813518
TCGA-CW-6088-01A,0,0.041350850897104,0.87962578705648,0,0.0790233620464164,0,0,0,0.45467750252209,1.1803057822393
TCGA-A3-A6NJ-01A,0,0.113771151627381,0.52436659024745,0,0.25876762971919,0.0659067662144834,0.0371878621914956,0,0.407821777414373,0.988188357572789
TCGA-B0-5088-01A,0,0.0522590638673498,0.640750838106559,0.0630764890368558,0.189469068545593,0,0.0544445404436426,0,0.561251004026634,0.9132233605784
TCGA-A3-3308-01A,0,0.056565559964573,0.673042088182404,0.14154413649559,0.128848215357433,0,0,0,0.574681628301059,0.930666033171976
TCGA-CW-5589-01A,0,0.0914620285645267,0.747444786128626,0,0.161093185306847,0,0,0,0.533755122006124,0.993018682008542
