Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-EX-A69M-01A,0,0.71031750246031,0.014442083248205,0,0.245161243299869,0.030079170991616,0,0,0.18547169785459,1.0010340350543
TCGA-ZJ-AAX4-01A,0,0.659299731558758,0.0389025198608513,0.030289800245704,0.22501580860493,0.0464921397297559,0,0,0.112023082864498,1.02529060284881
TCGA-FU-A40J-01A,0,0.823903269056513,0.0487852997579179,0.0633613332863139,0.0233523768909992,0.0320619392584432,0.00853578174981283,0,0.428715584612223,0.904115219193377
TCGA-VS-A8QF-01A,0,0.739574182131981,0.0272426374047332,0.0488318031347774,0.146442145010304,0.037909232318204,0,0.01,0.0904976005157819,1.03283955605511
TCGA-Q1-A73R-01A,0,0.761526839475758,0.177008414665086,0.0614647458591554,0,0,0,0,0.346951561692178,0.942877975386997
TCGA-VS-A9V0-01A,0,0.947856535623886,0.0499396008462372,0.0022038635298771,0,0,0,0,0.384661923228775,0.923562341006037
TCGA-UC-A7PF-01A,0,0.528733931276747,0.0122765305526015,0.133556523514908,0.232676730765199,0.0573037508685727,0.035452533021972,0,0.138741403807383,1.01735591518876
TCGA-C5-A1BQ-01C,0,0.683777745044243,0,0.0561212001563791,0.156790040703369,0.0666392763955579,0.0366717377004502,0.01,0.0947189371014284,1.03142544969928
TCGA-C5-A1MN-01A,0,0.808249023219111,0.0280260041307843,0.0539916729377601,0.0829727246160415,0,0.0267605750963032,0,0.139131107060174,1.01844568430278
TCGA-VS-A8EB-01A,0,0.677293762293012,0.0301078250951623,0.104811048258738,0.117899946232301,0.0698874181207867,0,0,0.135178027213421,1.01667838912161
TCGA-MY-A5BD-01A,0,0.977017800980711,0.00710588753152319,0.000532409961057739,0,0,0.015343901526708,0,0.383083023992341,0.924507505017966
TCGA-C5-A3HF-01A,0,0.749461827056351,0.107633268831412,0.099124421083936,0.0210699591817609,0.02271052384654,0,0,0.26475651263272,0.974146671298977
TCGA-HM-A6W2-01A,0.0635769196549392,0.571512146548641,0.0811867754247802,0.20756663242766,0.0761575259439794,0,0,0,0.255735963182488,0.9789659423638
TCGA-C5-A2LS-01A,0,1,0,0,0,0,0,0,0.45725256645027,0.889416572719903
TCGA-C5-A8YT-01A,0,0.375916818248797,0.12571049039638,0.477115139529263,0,0.0212575518255603,0,0,0.62429516792686,0.781370233322645
TCGA-C5-A901-01A,0.0386882966085973,0.700961073188529,0.032252876268546,0.101376488174864,0.122758473530769,0.00396279222869473,0,0.01,0.0726832722144847,1.0391938890078
TCGA-MU-A51Y-01A,0,0.613868859762973,0.0431895720226527,0.127795985598226,0.18254357847354,0.0286639593184752,0.00393804482413221,0,0.115049976776267,1.02462752492526
TCGA-EA-A5ZE-01A,0,0.648988275917086,0.0372139796325143,0.176681138774209,0.118147077502547,0.018969528173644,0,0,0.333296199912475,0.94389832144782
TCGA-IR-A3LI-01A,0,1,0,0,0,0,0,0,0.40964494032216,0.912369896992751
TCGA-ZJ-AAXA-01A,0,0.863861117139655,0.0379009430810751,0.0854408763096287,0.0127970634696416,0,0,0,0.153106152971849,1.01891901616026
TCGA-FU-A3NI-01A,0,0.744823313207057,0.0284594298849518,0.122679427707583,0.104037829200409,0,0,0,0.147134730926013,1.01546548056532
TCGA-DG-A2KM-01A,0.0108778143927179,0.202540816217721,0.0130229169782173,0.0649493109078079,0.374309363428804,0.273591423885916,0.0607083541888161,0,0.311385688376101,0.982880288029719
TCGA-EA-A97N-01A,0,0.6623412534603,0.00935091886775185,0.31332343655263,0.0149843911193181,0,0,0,0.172123343145176,1.0258399546842
TCGA-DG-A2KJ-01A,0.019388219555103,0.756567955125847,0.0377932833227185,0.000471874042556828,0.062939948730979,0.122838719222796,0,0,0.190874435585572,1.00034807826612
TCGA-VS-A8QM-01A,0,0.478041972889364,0.142948716031822,0.186824519993853,0.0655990152747653,0.0585425470852994,0.0680432287248968,0.02,0.0549103233987845,1.07166678085784
TCGA-VS-A8EL-01A,0,0.515269257123465,0.00765397373351581,0.10272423084055,0.249877143289477,0.124475395012992,0,0,0.113624145308565,1.0292896894755
TCGA-Q1-A73P-01A,0,0.858819642212638,0.0401627785787127,0.00999514715529651,0.0803952779659122,0.010627154087441,0,0,0.317975094914824,0.950607739631298
TCGA-PN-A8MA-01A,0.0626983133527044,0.698341124214313,0.113609317322846,0.0964039523513031,0.00769620203842164,0.0212510907204115,0,0,0.304075004584453,0.957248312121811
TCGA-C5-A1BN-01B,0,0.960058597249649,0.0176933905032322,0.0222480122471184,0,0,0,0,0.115197436071747,1.03927911476868
TCGA-DS-A1O9-01A,0,0.433729138346513,0.0938251498351786,0.170460607887477,0.280068075946837,0.0219170279839947,0,0,0.139335079564929,1.02662976373544
TCGA-DS-A7WH-01A,0,0.562496254956269,0.0650708378524478,0.356527144185845,0.015905763005438,0,0,0,0.322754345305237,0.963772794348156
TCGA-VS-A9UL-01A,0,0.916791230985056,0.0201351379283462,0.0630736310865981,0,0,0,0,0.26925232918716,0.973283910717811
