Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-55-8508-01A,0.213480456964186,0.381097527546922,0.0527816055962375,0.244351826727372,0.108162934480658,0.000125648684625375,0,0,0.242665906693105,0.987954727276279
TCGA-67-3771-01A,0.00686859844263935,0.569178203981074,0.0400639953527341,0.135822967657843,0.225501769949959,0.0225644646157499,0,0,0.396729703284686,0.918101377623407
TCGA-55-A4DG-01A,0.178398746248837,0.529919944664318,0.0207674008326489,0.133637681476908,0.117584834744757,0,0.0196913920325305,0,0.306233785588227,0.953815663785648
TCGA-91-7771-01A,0.0431022377128004,0.329095066316123,0.129237826860939,0.167901945440428,0.265731665798262,0,0.0649312578714472,0,0.338814600705504,0.945893669244196
TCGA-91-6849-01A,0.0930765087494268,0.454322809050498,0.0702893950081509,0.0736093924713642,0.290302299744999,0.0183995949755613,0,0,0.221479136159978,0.987687123909631
TCGA-64-5781-01A,0.0048980007748893,0.506588050428789,0.00129451833276825,0.288337102218897,0.114196293376874,0.0846860348677828,0,0,0.238635429264761,0.988749980374397
TCGA-44-6146-01B,0.0338543453274778,0.312253875232636,0.29094879738727,0.294637863906808,0.0229753578236984,0,0.0453297603221103,0,0.214143948865151,1.06681554195483
TCGA-97-7552-01A,0.0813497055546664,0.254613742973499,0.13869834484839,0.101429949375612,0.312427809315665,0.0766290280096633,0.0348514199225046,0,0.288189733430888,0.971096774426019
TCGA-80-5608-01A,0.0204931992111931,0.707714798728236,0.0573399503009512,0.0764117467122673,0.111362207207818,0.0266780978395343,0,0,0.347402099632165,0.937665897586492
TCGA-91-6829-01A,0,0.249016075322656,0.0161828777757008,0.684138919069087,0.050662127832556,0,0,0,0.706682520167285,0.709800818436226
TCGA-49-AARE-01A,0.0266071130442865,0.614310764734414,0.0087068392701619,0.266031611520443,0.0714377989205324,0.0129058725101621,0,0,0.232161321661893,0.989979667323015
TCGA-97-A4M1-01A,0,0.501750422266843,0.206660294063422,0.0521173659445815,0.239471917725153,0,0,0,0.283828296041663,0.971541831974132
TCGA-83-5908-01A,0,0.474389996203567,0.00799399050910533,0.170909787149842,0.238488041047092,0.100865037710463,0.00735314737993091,0,0.407082528572437,0.913377967697703
