,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-OR-A5LO-01A,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.002,0.099,0.002,0.000,0.000,0.000,0.000,0.852,0.852
TCGA-P6-A5OG-01A,0.000,0.000,0.007,0.002,0.006,0.000,0.000,0.227,0.123,0.172,0.133,0.000,0.001,0.013,0.013,0.301,0.301
TCGA-OR-A5J6-01A,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.019,0.082,0.002,0.000,0.000,0.001,0.804,0.804
TCGA-OR-A5LT-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.196,0.009,0.000,0.000,0.000,0.000,0.790,0.790
TCGA-OR-A5JY-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.043,0.000,0.007,0.047,0.002,0.000,0.001,0.000,0.899,0.899
TCGA-OR-A5JV-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.000,0.038,0.000,0.025,0.374,0.003,0.000,0.001,0.000,0.555,0.555
TCGA-OR-A5JT-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.141,0.012,0.000,0.000,0.000,0.000,0.793,0.793
TCGA-OR-A5KX-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.050,0.018,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-OR-A5K3-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.065,0.019,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-OR-A5JZ-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.031,0.000,0.125,0.012,0.004,0.000,0.000,0.000,0.827,0.827
TCGA-OR-A5LC-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.030,0.111,0.021,0.000,0.000,0.000,0.000,0.763,0.763
TCGA-OR-A5LH-01A,0.004,0.000,0.002,0.000,0.005,0.000,0.000,0.063,0.000,0.014,0.042,0.001,0.000,0.000,0.001,0.869,0.869
TCGA-OR-A5LM-01A,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.032,0.000,0.031,0.018,0.005,0.000,0.000,0.000,0.910,0.910
TCGA-OR-A5J5-01A,0.006,0.000,0.000,0.000,0.001,0.000,0.000,0.013,0.001,0.117,0.008,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-P6-A5OF-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.053,0.040,0.027,0.000,0.000,0.000,0.000,0.820,0.820
TCGA-OR-A5LD-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.001,0.189,0.001,0.000,0.000,0.000,0.000,0.794,0.794
TCGA-OR-A5L3-01A,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.255,0.004,0.000,0.000,0.000,0.000,0.721,0.721
TCGA-OR-A5LK-01A,0.010,0.000,0.000,0.000,0.001,0.000,0.002,0.016,0.000,0.063,0.130,0.004,0.000,0.000,0.000,0.775,0.775
TCGA-OR-A5LG-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.007,0.136,0.050,0.000,0.000,0.000,0.000,0.774,0.774
TCGA-OR-A5KO-01A,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.004,0.091,0.003,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-OR-A5JJ-01A,0.013,0.000,0.002,0.000,0.005,0.000,0.000,0.038,0.027,0.060,0.014,0.001,0.000,0.000,0.000,0.839,0.839
