,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-OR-A5LO-01A,0.000,0.002,0.000,0.000,0.000,0.000,0.004,0.006,0.006,0.048,0.001,0.001,0.000,0.000,0.003,0.930,0.930
TCGA-P6-A5OG-01A,0.001,0.000,0.013,0.013,0.009,0.001,0.000,0.130,0.099,0.163,0.104,0.000,0.001,0.000,0.006,0.459,0.459
TCGA-OR-A5J6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.010,0.210,0.013,0.000,0.000,0.000,0.686,0.686
TCGA-OR-A5LT-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.004,0.006,0.000,0.000,0.000,0.988,0.988
TCGA-OR-A5JY-01A,0.000,0.000,0.010,0.001,0.000,0.000,0.000,0.038,0.004,0.032,0.072,0.003,0.000,0.000,0.000,0.840,0.840
TCGA-OR-A5JV-01A,0.000,0.000,0.005,0.000,0.007,0.000,0.002,0.033,0.000,0.031,0.327,0.002,0.000,0.000,0.000,0.592,0.592
TCGA-OR-A5JT-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.040,0.028,0.007,0.000,0.000,0.000,0.903,0.903
TCGA-OR-A5KX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.007,0.017,0.051,0.002,0.000,0.000,0.000,0.880,0.880
TCGA-OR-A5K3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.004,0.009,0.001,0.000,0.000,0.000,0.982,0.982
TCGA-OR-A5JZ-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.025,0.000,0.004,0.032,0.016,0.000,0.000,0.000,0.923,0.923
TCGA-OR-A5LC-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.009,0.050,0.014,0.002,0.000,0.000,0.000,0.891,0.891
TCGA-OR-A5LH-01A,0.000,0.001,0.002,0.000,0.012,0.000,0.001,0.030,0.000,0.027,0.110,0.009,0.000,0.000,0.000,0.807,0.807
TCGA-OR-A5LM-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.009,0.000,0.026,0.012,0.007,0.000,0.000,0.000,0.942,0.942
TCGA-OR-A5J5-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.004,0.005,0.005,0.030,0.000,0.002,0.000,0.000,0.002,0.950,0.950
TCGA-P6-A5OF-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.004,0.034,0.049,0.013,0.030,0.008,0.000,0.000,0.000,0.862,0.862
TCGA-OR-A5LD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.015,0.024,0.001,0.000,0.000,0.000,0.000,0.954,0.954
TCGA-OR-A5L3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.002,0.004,0.000,0.000,0.000,0.001,0.987,0.987
TCGA-OR-A5LK-01A,0.011,0.000,0.000,0.000,0.020,0.000,0.003,0.009,0.000,0.008,0.112,0.012,0.000,0.000,0.000,0.826,0.826
TCGA-OR-A5LG-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.027,0.001,0.067,0.006,0.000,0.000,0.000,0.888,0.888
TCGA-OR-A5KO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.001,0.020,0.005,0.004,0.000,0.000,0.000,0.952,0.952
TCGA-OR-A5JJ-01A,0.004,0.002,0.002,0.004,0.003,0.000,0.001,0.014,0.011,0.031,0.019,0.005,0.000,0.000,0.000,0.904,0.904
TCGA-OR-A5JL-01A,0.008,0.000,0.006,0.000,0.000,0.000,0.000,0.041,0.000,0.029,0.073,0.006,0.000,0.000,0.002,0.836,0.836
TCGA-OR-A5KV-01A,0.000,0.000,0.000,0.000,0.004,0.000,0.005,0.017,0.004,0.014,0.018,0.009,0.000,0.000,0.000,0.928,0.928
TCGA-OR-A5JE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.001,0.011,0.065,0.001,0.000,0.000,0.000,0.898,0.898
TCGA-PK-A5HB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.083,0.002,0.000,0.000,0.000,0.000,0.850,0.850
TCGA-OR-A5JM-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.009,0.001,0.003,0.003,0.000,0.000,0.000,0.966,0.966
TCGA-OR-A5JD-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.025,0.006,0.000,0.037,0.095,0.005,0.000,0.000,0.000,0.828,0.828
TCGA-OR-A5LN-01A,0.000,0.000,0.000,0.000,0.011,0.000,0.005,0.008,0.000,0.000,0.049,0.001,0.000,0.000,0.000,0.926,0.926
TCGA-OR-A5K6-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.016,0.000,0.016,0.064,0.002,0.000,0.000,0.000,0.899,0.899
TCGA-OR-A5JR-01A,0.000,0.000,0.000,0.003,0.002,0.000,0.009,0.016,0.000,0.039,0.049,0.005,0.001,0.000,0.000,0.876,0.876
TCGA-OR-A5L6-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.007,0.000,0.024,0.018,0.007,0.000,0.000,0.000,0.941,0.941
TCGA-OR-A5JI-01A,0.001,0.000,0.000,0.000,0.008,0.000,0.001,0.014,0.000,0.062,0.002,0.001,0.000,0.000,0.000,0.911,0.911
TCGA-OR-A5J2-01A,0.008,0.000,0.006,0.000,0.000,0.000,0.008,0.049,0.008,0.002,0.014,0.006,0.000,0.000,0.000,0.898,0.898
TCGA-OR-A5LL-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.007,0.000,0.002,0.031,0.004,0.000,0.000,0.000,0.954,0.954
TCGA-OR-A5K1-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.088,0.037,0.009,0.001,0.000,0.000,0.811,0.811
TCGA-PK-A5HA-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.021,0.000,0.025,0.116,0.004,0.000,0.000,0.000,0.834,0.834
TCGA-OR-A5LR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.010,0.033,0.021,0.021,0.000,0.000,0.000,0.893,0.893
TCGA-OR-A5JX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.024,0.000,0.042,0.000,0.002,0.000,0.000,0.000,0.921,0.921
TCGA-OU-A5PI-01A,0.000,0.000,0.000,0.001,0.002,0.000,0.001,0.016,0.047,0.004,0.020,0.001,0.000,0.000,0.000,0.908,0.908
TCGA-OR-A5JA-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.015,0.004,0.040,0.025,0.009,0.000,0.000,0.001,0.904,0.904
TCGA-OR-A5KY-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.013,0.013,0.001,0.074,0.000,0.000,0.000,0.000,0.896,0.896
TCGA-OR-A5L9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.033,0.003,0.009,0.000,0.000,0.000,0.952,0.952
TCGA-PK-A5H9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.121,0.035,0.070,0.058,0.008,0.002,0.000,0.001,0.699,0.699
TCGA-OR-A5JK-01A,0.013,0.000,0.001,0.002,0.036,0.000,0.036,0.006,0.006,0.033,0.041,0.005,0.000,0.000,0.000,0.821,0.821
TCGA-OR-A5LJ-01A,0.000,0.004,0.000,0.002,0.004,0.000,0.000,0.011,0.000,0.029,0.008,0.003,0.000,0.000,0.000,0.937,0.937
TCGA-OR-A5K9-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.020,0.021,0.003,0.017,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-OR-A5LA-01A,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.007,0.000,0.043,0.028,0.019,0.000,0.000,0.000,0.900,0.900
TCGA-OR-A5JP-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.023,0.011,0.023,0.003,0.000,0.000,0.000,0.912,0.912
TCGA-OR-A5LE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.018,0.001,0.019,0.005,0.001,0.000,0.000,0.000,0.954,0.954
TCGA-OR-A5JB-01A,0.000,0.000,0.002,0.044,0.000,0.000,0.000,0.033,0.000,0.023,0.109,0.000,0.000,0.000,0.000,0.789,0.789
TCGA-OR-A5J3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.009,0.000,0.034,0.005,0.004,0.000,0.000,0.000,0.947,0.947
TCGA-OR-A5JQ-01A,0.014,0.000,0.004,0.003,0.017,0.000,0.024,0.047,0.044,0.047,0.047,0.007,0.000,0.000,0.000,0.748,0.748
TCGA-OR-A5J7-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.059,0.009,0.000,0.000,0.000,0.000,0.903,0.903
TCGA-OR-A5KZ-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.050,0.054,0.036,0.026,0.001,0.000,0.000,0.000,0.828,0.828
TCGA-OR-A5KW-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.018,0.022,0.004,0.000,0.000,0.000,0.941,0.941
TCGA-PA-A5YG-01A,0.000,0.000,0.000,0.003,0.015,0.000,0.001,0.032,0.000,0.041,0.077,0.030,0.000,0.000,0.000,0.801,0.801
TCGA-OR-A5J9-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.004,0.086,0.001,0.093,0.000,0.000,0.000,0.000,0.000,0.814,0.814
TCGA-OR-A5K4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.013,0.000,0.032,0.009,0.007,0.000,0.000,0.000,0.937,0.937
TCGA-OR-A5K2-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.026,0.001,0.021,0.041,0.001,0.000,0.000,0.000,0.908,0.908
TCGA-OR-A5JO-01A,0.000,0.000,0.000,0.000,0.004,0.000,0.017,0.135,0.095,0.092,0.231,0.015,0.019,0.000,0.000,0.392,0.392
TCGA-OR-A5KU-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.010,0.002,0.014,0.007,0.001,0.004,0.000,0.000,0.000,0.959,0.959
TCGA-OR-A5LB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.027,0.000,0.025,0.010,0.003,0.000,0.000,0.000,0.933,0.933
