,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.954,0.954
TCGA-DD-AAEK-01A,0.012,0.005,0.001,0.000,0.002,0.006,0.004,0.033,0.000,0.035,0.021,0.000,0.000,0.000,0.000,0.880,0.880
TCGA-G3-A3CK-01A,0.006,0.000,0.009,0.000,0.000,0.000,0.000,0.011,0.000,0.022,0.001,0.000,0.000,0.000,0.000,0.951,0.951
TCGA-DD-A1EJ-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.004,0.118,0.000,0.000,0.000,0.000,0.850,0.850
TCGA-DD-AACU-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.971,0.971
TCGA-ZS-A9CE-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.975,0.975
TCGA-2Y-A9H2-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.030,0.016,0.000,0.012,0.001,0.000,0.001,0.000,0.000,0.938,0.938
TCGA-CC-5261-01A,0.011,0.016,0.010,0.000,0.000,0.011,0.013,0.085,0.156,0.021,0.051,0.001,0.000,0.001,0.000,0.623,0.623
TCGA-DD-AADP-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.001,0.030,0.000,0.031,0.000,0.000,0.000,0.001,0.000,0.930,0.930
TCGA-2Y-A9H4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.023,0.000,0.000,0.001,0.000,0.000,0.959,0.959
TCGA-DD-A1EA-01A,0.047,0.000,0.019,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.905,0.905
TCGA-CC-A3MC-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.044,0.002,0.000,0.000,0.000,0.000,0.933,0.933
TCGA-FV-A2QR-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.036,0.001,0.000,0.000,0.000,0.000,0.925,0.925
TCGA-EP-A26S-01A,0.003,0.000,0.000,0.000,0.000,0.004,0.000,0.011,0.000,0.014,0.002,0.000,0.002,0.000,0.000,0.964,0.964
TCGA-K7-AAU7-01A,0.003,0.000,0.010,0.000,0.000,0.000,0.000,0.021,0.090,0.004,0.025,0.001,0.000,0.000,0.000,0.845,0.845
TCGA-G3-A25T-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.003,0.004,0.010,0.000,0.004,0.000,0.000,0.938,0.938
TCGA-DD-AADB-01A,0.024,0.005,0.026,0.001,0.000,0.000,0.003,0.033,0.000,0.011,0.011,0.000,0.000,0.000,0.000,0.886,0.886
TCGA-UB-A7MA-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.018,0.000,0.012,0.011,0.000,0.000,0.000,0.000,0.957,0.957
TCGA-DD-AAD0-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.984,0.984
TCGA-BC-4072-01B,0.009,0.000,0.029,0.011,0.001,0.000,0.011,0.054,0.000,0.016,0.052,0.000,0.000,0.000,0.000,0.818,0.818
TCGA-DD-AACD-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.034,0.000,0.000,0.001,0.000,0.000,0.945,0.945
TCGA-DD-A3A5-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.063,0.001,0.000,0.000,0.000,0.000,0.897,0.897
TCGA-ZP-A9D1-01A,0.002,0.000,0.001,0.000,0.000,0.003,0.000,0.065,0.000,0.049,0.007,0.000,0.000,0.000,0.000,0.872,0.872
TCGA-ZP-A9D0-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.957,0.957
TCGA-CC-A7IK-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.029,0.005,0.000,0.001,0.000,0.000,0.947,0.947
TCGA-WQ-AB4B-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.952,0.952
TCGA-FV-A4ZQ-01A,0.062,0.000,0.013,0.024,0.009,0.000,0.000,0.019,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.728,0.728
TCGA-G3-A25S-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.022,0.003,0.000,0.001,0.000,0.000,0.959,0.959
TCGA-NI-A4U2-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.951,0.951
TCGA-RC-A7SK-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.949,0.949
TCGA-DD-AADS-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.010,0.000,0.000,0.001,0.000,0.000,0.974,0.974
TCGA-DD-A73F-01A,0.024,0.000,0.000,0.001,0.012,0.000,0.001,0.045,0.000,0.038,0.021,0.000,0.000,0.000,0.000,0.859,0.859
TCGA-DD-A11C-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.057,0.013,0.000,0.002,0.000,0.000,0.795,0.795
TCGA-FV-A23B-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.006,0.031,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-DD-AADD-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.006,0.057,0.000,0.000,0.000,0.000,0.896,0.896
TCGA-DD-AACO-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-RC-A6M3-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.019,0.000,0.014,0.002,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-DD-AAED-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.001,0.000,0.000,0.000,0.979,0.979
TCGA-BC-A10X-01A,0.003,0.000,0.000,0.000,0.001,0.000,0.000,0.021,0.005,0.003,0.006,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-DD-AAVP-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.043,0.002,0.000,0.002,0.000,0.000,0.938,0.938
TCGA-MI-A75C-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.004,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.982,0.982
TCGA-DD-A39W-01A,0.001,0.000,0.000,0.000,0.000,0.004,0.001,0.030,0.000,0.025,0.003,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-DD-A4NA-01A,0.007,0.002,0.009,0.000,0.000,0.000,0.000,0.016,0.000,0.006,0.028,0.000,0.001,0.003,0.000,0.927,0.927
TCGA-DD-AAVY-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.013,0.000,0.000,0.001,0.000,0.000,0.981,0.981
TCGA-DD-A1EC-01A,0.016,0.000,0.026,0.010,0.026,0.000,0.018,0.060,0.001,0.030,0.065,0.000,0.022,0.000,0.000,0.727,0.727
TCGA-5C-AAPD-01A,0.058,0.000,0.015,0.010,0.000,0.000,0.005,0.028,0.000,0.016,0.038,0.000,0.002,0.000,0.000,0.827,0.827
TCGA-BC-4073-01B,0.036,0.000,0.033,0.016,0.002,0.000,0.002,0.027,0.001,0.008,0.043,0.000,0.000,0.009,0.000,0.823,0.823
TCGA-WQ-A9G7-01A,0.005,0.000,0.002,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.978,0.978
TCGA-CC-A7II-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.002,0.018,0.034,0.000,0.000,0.000,0.000,0.935,0.935
TCGA-CC-A8HS-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.008,0.067,0.000,0.016,0.001,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-DD-AAEA-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.976,0.976
TCGA-DD-A4ND-01A,0.010,0.000,0.000,0.000,0.007,0.004,0.002,0.089,0.022,0.060,0.062,0.000,0.000,0.000,0.000,0.742,0.742
TCGA-ZP-A9D2-01A,0.008,0.009,0.007,0.000,0.000,0.000,0.000,0.031,0.083,0.002,0.006,0.001,0.000,0.000,0.000,0.853,0.853
TCGA-DD-AADI-01A,0.004,0.000,0.000,0.000,0.004,0.018,0.010,0.027,0.001,0.012,0.007,0.000,0.002,0.000,0.000,0.915,0.915
TCGA-2Y-A9GX-01A,0.012,0.000,0.000,0.000,0.005,0.015,0.005,0.054,0.173,0.014,0.048,0.000,0.000,0.000,0.000,0.673,0.673
TCGA-DD-AACY-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.951,0.951
TCGA-DD-A73D-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.015,0.000,0.001,0.000,0.000,0.000,0.981,0.981
TCGA-DD-AAE9-01A,0.015,0.000,0.003,0.000,0.000,0.000,0.000,0.009,0.000,0.014,0.002,0.000,0.001,0.000,0.000,0.955,0.955
TCGA-ED-A7XO-01A,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.002,0.018,0.026,0.000,0.002,0.000,0.000,0.888,0.888
TCGA-DD-AADM-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.964,0.964
