,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-OR-A5LD-01A,0.002,0.002,0.004,0.118,0.006,0.003,0.123,0.011,0.432,0.045,0.176,0.029,0.026,0.003,0.017,0.002
TCGA-OR-A5L3-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.825,0.000,0.072,0.000,0.000,0.086,0.006,0.000,0.008,0.000
TCGA-OR-A5LK-01A,0.026,0.000,0.000,0.000,0.032,0.000,0.564,0.001,0.055,0.000,0.007,0.302,0.011,0.000,0.001,0.000
TCGA-OR-A5LG-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.538,0.000,0.140,0.084,0.016,0.218,0.001,0.000,0.001,0.000
TCGA-OR-A5KO-01A,0.005,0.000,0.008,0.007,0.005,0.001,0.798,0.000,0.083,0.003,0.056,0.023,0.008,0.000,0.002,0.000
TCGA-OR-A5JJ-01A,0.011,0.001,0.003,0.009,0.012,0.000,0.863,0.000,0.047,0.012,0.019,0.020,0.002,0.000,0.001,0.000
TCGA-OR-A5JL-01A,0.029,0.000,0.025,0.002,0.005,0.000,0.581,0.000,0.157,0.000,0.058,0.128,0.011,0.000,0.002,0.000
TCGA-OR-A5KV-01A,0.001,0.000,0.000,0.000,0.016,0.000,0.908,0.000,0.035,0.002,0.005,0.014,0.016,0.000,0.001,0.000
TCGA-OR-A5JE-01A,0.005,0.001,0.004,0.006,0.002,0.000,0.356,0.000,0.290,0.043,0.050,0.235,0.003,0.001,0.002,0.000
TCGA-PK-A5HB-01A,0.005,0.000,0.002,0.001,0.000,0.000,0.659,0.000,0.152,0.001,0.146,0.016,0.016,0.000,0.001,0.000
TCGA-OR-A5JM-01A,0.008,0.000,0.002,0.011,0.009,0.001,0.865,0.000,0.060,0.015,0.002,0.010,0.016,0.000,0.002,0.000
TCGA-OR-A5JD-01A,0.000,0.001,0.001,0.001,0.016,0.000,0.605,0.000,0.075,0.000,0.062,0.233,0.000,0.000,0.004,0.000
TCGA-OR-A5LN-01A,0.000,0.001,0.001,0.005,0.011,0.000,0.107,0.000,0.260,0.000,0.000,0.607,0.000,0.000,0.006,0.000
TCGA-OR-A5K6-01A,0.001,0.000,0.011,0.001,0.000,0.001,0.784,0.000,0.075,0.001,0.007,0.114,0.003,0.000,0.001,0.000
TCGA-OR-A5JR-01A,0.000,0.000,0.003,0.005,0.008,0.000,0.790,0.000,0.061,0.000,0.038,0.092,0.001,0.000,0.001,0.000
TCGA-OR-A5L6-01A,0.004,0.001,0.001,0.019,0.001,0.001,0.181,0.000,0.252,0.001,0.109,0.324,0.103,0.000,0.004,0.001
TCGA-OR-A5JI-01A,0.001,0.000,0.001,0.000,0.032,0.001,0.345,0.000,0.172,0.195,0.062,0.185,0.002,0.000,0.001,0.000
TCGA-OR-A5J2-01A,0.022,0.000,0.013,0.000,0.000,0.001,0.750,0.002,0.158,0.006,0.002,0.043,0.002,0.000,0.000,0.000
TCGA-OR-A5LL-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.856,0.000,0.046,0.007,0.003,0.084,0.000,0.000,0.001,0.000
TCGA-OR-A5K1-01A,0.001,0.001,0.005,0.002,0.000,0.000,0.451,0.000,0.223,0.001,0.170,0.103,0.041,0.000,0.002,0.000
TCGA-PK-A5HA-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.545,0.000,0.123,0.001,0.030,0.299,0.000,0.000,0.000,0.000
TCGA-OR-A5LR-01A,0.004,0.000,0.001,0.001,0.005,0.001,0.763,0.000,0.070,0.016,0.054,0.060,0.023,0.000,0.001,0.000
TCGA-OR-A5JX-01A,0.000,0.000,0.007,0.000,0.004,0.000,0.586,0.007,0.191,0.003,0.115,0.079,0.001,0.000,0.003,0.000
TCGA-OU-A5PI-01A,0.005,0.000,0.003,0.002,0.017,0.000,0.839,0.000,0.040,0.042,0.009,0.040,0.001,0.000,0.001,0.000
TCGA-OR-A5JA-01A,0.004,0.000,0.013,0.000,0.000,0.000,0.724,0.000,0.060,0.010,0.071,0.065,0.051,0.000,0.001,0.000
TCGA-OR-A5KY-01A,0.004,0.000,0.000,0.007,0.004,0.000,0.721,0.000,0.085,0.034,0.023,0.114,0.006,0.000,0.001,0.000
TCGA-OR-A5L9-01A,0.007,0.000,0.001,0.000,0.000,0.003,0.003,0.000,0.071,0.005,0.083,0.758,0.066,0.000,0.002,0.000
TCGA-PK-A5H9-01A,0.001,0.000,0.005,0.000,0.001,0.000,0.075,0.000,0.368,0.070,0.144,0.330,0.003,0.001,0.002,0.001
TCGA-OR-A5JK-01A,0.021,0.001,0.016,0.001,0.097,0.000,0.470,0.002,0.075,0.052,0.056,0.191,0.015,0.001,0.001,0.000
TCGA-OR-A5LJ-01A,0.002,0.000,0.005,0.006,0.024,0.001,0.874,0.002,0.048,0.000,0.016,0.017,0.002,0.000,0.002,0.000
TCGA-OR-A5K9-01A,0.009,0.000,0.000,0.004,0.000,0.000,0.808,0.000,0.077,0.068,0.003,0.028,0.001,0.000,0.001,0.000
TCGA-OR-A5LA-01A,0.001,0.001,0.002,0.001,0.001,0.000,0.247,0.000,0.147,0.003,0.069,0.453,0.071,0.000,0.002,0.000
TCGA-OR-A5JP-01A,0.005,0.000,0.000,0.002,0.011,0.001,0.781,0.000,0.085,0.049,0.026,0.032,0.006,0.000,0.001,0.000
TCGA-OR-A5LE-01A,0.011,0.001,0.011,0.002,0.001,0.000,0.833,0.002,0.095,0.001,0.027,0.012,0.002,0.000,0.002,0.000
TCGA-OR-A5JB-01A,0.000,0.000,0.008,0.099,0.008,0.000,0.568,0.000,0.060,0.003,0.025,0.221,0.000,0.002,0.004,0.001
TCGA-OR-A5J3-01A,0.004,0.000,0.003,0.002,0.003,0.001,0.905,0.000,0.034,0.001,0.019,0.025,0.003,0.000,0.001,0.000
TCGA-OR-A5JQ-01A,0.019,0.000,0.004,0.001,0.042,0.000,0.598,0.015,0.085,0.080,0.053,0.094,0.008,0.000,0.001,0.000
TCGA-OR-A5J7-01A,0.001,0.000,0.012,0.000,0.003,0.000,0.754,0.000,0.132,0.001,0.069,0.026,0.000,0.000,0.001,0.000
TCGA-OR-A5KZ-01A,0.001,0.000,0.001,0.007,0.002,0.000,0.563,0.004,0.155,0.138,0.092,0.035,0.001,0.000,0.002,0.000
TCGA-OR-A5KW-01A,0.007,0.000,0.007,0.004,0.000,0.000,0.818,0.000,0.077,0.002,0.022,0.051,0.011,0.000,0.002,0.000
TCGA-PA-A5YG-01A,0.001,0.000,0.001,0.001,0.023,0.001,0.681,0.000,0.087,0.000,0.030,0.143,0.030,0.000,0.001,0.000
TCGA-OR-A5J9-01A,0.000,0.000,0.006,0.003,0.006,0.000,0.709,0.002,0.172,0.000,0.088,0.007,0.003,0.000,0.002,0.000
TCGA-OR-A5K4-01A,0.004,0.000,0.014,0.000,0.010,0.000,0.793,0.001,0.053,0.000,0.068,0.020,0.030,0.001,0.004,0.000
TCGA-OR-A5K2-01A,0.004,0.001,0.001,0.008,0.001,0.000,0.590,0.006,0.190,0.004,0.062,0.108,0.021,0.000,0.002,0.000
TCGA-OR-A5JO-01A,0.001,0.000,0.001,0.001,0.008,0.000,0.000,0.003,0.231,0.145,0.143,0.431,0.018,0.016,0.001,0.000
TCGA-OR-A5KU-01A,0.003,0.000,0.003,0.002,0.003,0.001,0.916,0.000,0.029,0.017,0.000,0.017,0.006,0.000,0.002,0.000
TCGA-OR-A5LB-01A,0.009,0.000,0.004,0.001,0.001,0.001,0.887,0.000,0.064,0.000,0.012,0.013,0.009,0.000,0.000,0.000
TCGA-OR-A5L8-01A,0.003,0.000,0.005,0.001,0.000,0.009,0.911,0.000,0.057,0.006,0.001,0.004,0.001,0.000,0.001,0.000
TCGA-OR-A5J8-01A,0.002,0.000,0.014,0.001,0.019,0.000,0.017,0.000,0.088,0.477,0.016,0.365,0.000,0.000,0.000,0.000
TCGA-OR-A5LS-01A,0.006,0.000,0.003,0.001,0.012,0.000,0.904,0.000,0.044,0.000,0.011,0.010,0.006,0.000,0.001,0.000
TCGA-OR-A5JW-01A,0.000,0.000,0.002,0.002,0.000,0.001,0.825,0.000,0.092,0.001,0.008,0.066,0.001,0.000,0.001,0.000
TCGA-OR-A5JC-01A,0.001,0.000,0.001,0.004,0.006,0.000,0.784,0.001,0.081,0.006,0.042,0.050,0.022,0.000,0.001,0.000
TCGA-OR-A5LP-01A,0.002,0.000,0.001,0.000,0.002,0.001,0.652,0.000,0.096,0.004,0.075,0.155,0.011,0.000,0.000,0.000
TCGA-OR-A5J1-01A,0.000,0.001,0.003,0.001,0.006,0.000,0.083,0.031,0.334,0.001,0.213,0.320,0.000,0.001,0.005,0.001
TCGA-OR-A5K0-01A,0.000,0.001,0.001,0.032,0.000,0.000,0.768,0.000,0.083,0.000,0.000,0.104,0.007,0.000,0.003,0.000
TCGA-OR-A5K8-01A,0.002,0.000,0.000,0.005,0.000,0.000,0.844,0.000,0.059,0.004,0.026,0.043,0.016,0.000,0.001,0.000
TCGA-OR-A5L5-01A,0.007,0.000,0.001,0.001,0.012,0.001,0.601,0.000,0.075,0.056,0.029,0.199,0.018,0.000,0.001,0.000
TCGA-OR-A5KT-01A,0.030,0.001,0.011,0.002,0.000,0.000,0.096,0.000,0.245,0.233,0.116,0.249,0.012,0.000,0.004,0.000
TCGA-OR-A5JF-01A,0.003,0.000,0.001,0.001,0.001,0.001,0.878,0.000,0.065,0.002,0.018,0.019,0.008,0.000,0.001,0.000
TCGA-OR-A5L4-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.591,0.000,0.243,0.001,0.075,0.071,0.014,0.000,0.001,0.000
TCGA-OR-A5JS-01A,0.024,0.000,0.003,0.015,0.003,0.001,0.799,0.000,0.106,0.005,0.000,0.020,0.021,0.000,0.002,0.000
TCGA-OR-A5K5-01A,0.017,0.000,0.001,0.005,0.002,0.001,0.858,0.000,0.048,0.020,0.009,0.032,0.005,0.000,0.001,0.000
TCGA-OR-A5JG-01A,0.014,0.000,0.001,0.003,0.004,0.000,0.782,0.000,0.095,0.030,0.001,0.051,0.019,0.000,0.001,0.000
TCGA-PK-A5H8-01A,0.001,0.000,0.002,0.001,0.000,0.000,0.823,0.000,0.079,0.000,0.028,0.019,0.044,0.000,0.002,0.000
