,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-AG-3999-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.888,0.007,0.015,0.049,0.018,0.016,0.002,0.000,0.000,0.000
TCGA-AG-A02N-01A,0.005,0.000,0.003,0.006,0.016,0.000,0.933,0.004,0.005,0.005,0.002,0.020,0.001,0.000,0.000,0.000
TCGA-AF-6136-01A,0.006,0.002,0.006,0.001,0.001,0.000,0.893,0.013,0.038,0.017,0.007,0.014,0.003,0.000,0.000,0.000
TCGA-AG-3580-01A,0.012,0.001,0.007,0.010,0.000,0.001,0.892,0.015,0.007,0.023,0.013,0.017,0.001,0.000,0.002,0.000
TCGA-DY-A1H8-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.986,0.002,0.003,0.001,0.005,0.000,0.001,0.000,0.000,0.000
TCGA-AG-A032-01A,0.003,0.000,0.005,0.001,0.000,0.000,0.907,0.014,0.018,0.033,0.007,0.011,0.000,0.000,0.000,0.000
TCGA-EI-6512-01A,0.000,0.000,0.006,0.003,0.000,0.000,0.903,0.008,0.014,0.038,0.003,0.025,0.001,0.000,0.000,0.000
TCGA-AG-3575-01A,0.000,0.000,0.008,0.010,0.000,0.000,0.773,0.008,0.031,0.108,0.018,0.041,0.002,0.000,0.000,0.000
TCGA-AF-6672-01A,0.006,0.007,0.004,0.003,0.001,0.003,0.906,0.014,0.011,0.031,0.005,0.008,0.001,0.000,0.000,0.000
TCGA-EI-6514-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.828,0.008,0.033,0.072,0.034,0.023,0.000,0.000,0.000,0.000
TCGA-AH-6644-01A,0.000,0.000,0.007,0.003,0.000,0.000,0.749,0.007,0.045,0.148,0.011,0.027,0.002,0.000,0.000,0.000
TCGA-AF-6655-01A,0.002,0.000,0.004,0.003,0.000,0.000,0.761,0.003,0.039,0.149,0.015,0.022,0.002,0.000,0.000,0.000
TCGA-AF-A56K-01A,0.008,0.001,0.008,0.003,0.000,0.000,0.742,0.009,0.072,0.106,0.026,0.025,0.001,0.000,0.000,0.000
TCGA-G5-6641-01A,0.004,0.000,0.000,0.000,0.002,0.000,0.982,0.003,0.002,0.000,0.001,0.005,0.000,0.000,0.000,0.000
TCGA-DY-A1DG-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.966,0.003,0.014,0.000,0.006,0.009,0.000,0.000,0.000,0.000
TCGA-AG-4001-01A,0.000,0.000,0.006,0.002,0.000,0.000,0.676,0.008,0.046,0.166,0.024,0.069,0.002,0.000,0.000,0.000
TCGA-AG-A026-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.877,0.002,0.021,0.019,0.058,0.020,0.000,0.000,0.000,0.000
TCGA-EI-7004-01A,0.000,0.006,0.009,0.001,0.000,0.000,0.416,0.008,0.140,0.293,0.047,0.068,0.005,0.001,0.005,0.000
TCGA-AG-3878-01A,0.006,0.001,0.017,0.009,0.000,0.001,0.691,0.024,0.027,0.164,0.018,0.038,0.001,0.001,0.001,0.000
TCGA-AG-3611-01A,0.012,0.000,0.004,0.000,0.001,0.001,0.923,0.010,0.007,0.014,0.000,0.024,0.001,0.000,0.002,0.000
TCGA-AF-3400-01A,0.006,0.000,0.012,0.009,0.000,0.001,0.513,0.007,0.044,0.173,0.021,0.151,0.002,0.000,0.018,0.044
TCGA-G5-6572-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.722,0.005,0.029,0.227,0.004,0.011,0.001,0.000,0.000,0.000
TCGA-AG-3574-01A,0.009,0.000,0.003,0.002,0.000,0.000,0.886,0.011,0.010,0.038,0.022,0.019,0.000,0.000,0.000,0.000
TCGA-AG-3605-01A,0.005,0.000,0.004,0.001,0.000,0.002,0.947,0.008,0.007,0.002,0.010,0.012,0.000,0.000,0.001,0.000
TCGA-AG-3731-01A,0.015,0.010,0.017,0.011,0.008,0.001,0.620,0.013,0.079,0.135,0.033,0.052,0.003,0.001,0.001,0.004
TCGA-AG-A01J-01A,0.004,0.000,0.003,0.003,0.001,0.000,0.941,0.005,0.010,0.006,0.009,0.018,0.000,0.000,0.000,0.000
TCGA-AG-A01N-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.938,0.006,0.010,0.020,0.012,0.010,0.000,0.000,0.000,0.000
TCGA-DT-5265-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.686,0.004,0.018,0.189,0.023,0.074,0.002,0.001,0.000,0.000
TCGA-AG-A00Y-01A,0.006,0.001,0.009,0.003,0.000,0.002,0.918,0.013,0.010,0.016,0.006,0.012,0.001,0.000,0.003,0.000
TCGA-AH-6547-01A,0.050,0.022,0.017,0.001,0.012,0.000,0.613,0.024,0.075,0.078,0.020,0.081,0.007,0.001,0.000,0.000
TCGA-AH-6549-01A,0.000,0.000,0.007,0.001,0.001,0.000,0.839,0.008,0.021,0.073,0.023,0.026,0.001,0.000,0.000,0.000
TCGA-AF-A56L-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.897,0.006,0.012,0.051,0.011,0.015,0.001,0.000,0.000,0.000
TCGA-AG-A036-01A,0.000,0.000,0.004,0.005,0.001,0.000,0.882,0.006,0.022,0.046,0.014,0.018,0.001,0.000,0.000,0.000
TCGA-DC-4749-01A,0.006,0.000,0.002,0.002,0.000,0.000,0.926,0.007,0.005,0.025,0.008,0.017,0.000,0.000,0.000,0.000
TCGA-AF-2687-01A,0.008,0.001,0.007,0.010,0.009,0.001,0.546,0.008,0.051,0.227,0.039,0.078,0.005,0.001,0.005,0.003
TCGA-AG-3883-01A,0.005,0.000,0.010,0.004,0.000,0.001,0.738,0.019,0.014,0.145,0.038,0.023,0.001,0.001,0.000,0.000
TCGA-CL-4957-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.909,0.005,0.015,0.038,0.016,0.010,0.001,0.000,0.000,0.000
TCGA-AG-A01Y-01A,0.017,0.001,0.011,0.006,0.012,0.000,0.807,0.015,0.015,0.054,0.020,0.041,0.001,0.000,0.000,0.000
TCGA-AG-3890-01A,0.031,0.001,0.011,0.005,0.007,0.001,0.779,0.035,0.031,0.052,0.024,0.023,0.000,0.000,0.000,0.000
TCGA-AG-A011-01A,0.011,0.000,0.009,0.004,0.000,0.001,0.880,0.007,0.014,0.030,0.014,0.029,0.000,0.000,0.001,0.000
TCGA-AG-3592-01A,0.007,0.000,0.009,0.004,0.000,0.000,0.879,0.010,0.023,0.033,0.013,0.019,0.001,0.000,0.000,0.000
TCGA-AG-3892-01A,0.027,0.001,0.010,0.009,0.003,0.000,0.843,0.031,0.007,0.016,0.013,0.038,0.001,0.000,0.000,0.000
TCGA-AF-A56N-01A,0.003,0.000,0.005,0.004,0.000,0.001,0.819,0.012,0.022,0.116,0.007,0.011,0.000,0.000,0.000,0.000
TCGA-EI-6513-01A,0.000,0.000,0.003,0.005,0.003,0.000,0.869,0.003,0.021,0.047,0.020,0.027,0.001,0.000,0.000,0.000
TCGA-EI-6882-01A,0.024,0.000,0.004,0.016,0.002,0.000,0.852,0.007,0.028,0.030,0.008,0.024,0.004,0.000,0.000,0.000
TCGA-F5-6812-01A,0.000,0.013,0.014,0.004,0.000,0.000,0.635,0.013,0.046,0.173,0.058,0.042,0.000,0.001,0.000,0.000
TCGA-AG-3726-01A,0.000,0.000,0.003,0.004,0.000,0.002,0.866,0.016,0.019,0.047,0.026,0.014,0.000,0.000,0.001,0.000
TCGA-EI-6917-01A,0.000,0.001,0.015,0.009,0.000,0.000,0.666,0.009,0.023,0.148,0.004,0.124,0.001,0.000,0.000,0.000
TCGA-AG-A02X-01A,0.002,0.000,0.004,0.002,0.000,0.001,0.965,0.000,0.008,0.004,0.003,0.010,0.000,0.000,0.000,0.000
TCGA-AG-A015-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.963,0.007,0.004,0.014,0.002,0.005,0.001,0.000,0.000,0.000
TCGA-AF-2693-01A,0.013,0.000,0.009,0.000,0.001,0.000,0.856,0.012,0.036,0.031,0.016,0.024,0.002,0.000,0.000,0.000
TCGA-AG-4022-01A,0.008,0.004,0.012,0.003,0.000,0.000,0.723,0.022,0.044,0.127,0.017,0.036,0.002,0.000,0.000,0.000
TCGA-AG-A008-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.958,0.005,0.006,0.009,0.006,0.009,0.000,0.000,0.000,0.000
TCGA-AG-3582-01A,0.006,0.000,0.010,0.002,0.000,0.001,0.862,0.006,0.018,0.049,0.012,0.031,0.001,0.000,0.001,0.000
TCGA-G5-6233-01A,0.002,0.000,0.005,0.002,0.000,0.000,0.870,0.000,0.051,0.030,0.012,0.024,0.002,0.000,0.000,0.000
TCGA-AG-3742-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.861,0.002,0.023,0.078,0.013,0.018,0.000,0.000,0.000,0.000
TCGA-EI-6509-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.858,0.000,0.013,0.109,0.000,0.020,0.000,0.000,0.000,0.000
TCGA-AG-3602-01A,0.016,0.000,0.005,0.002,0.000,0.000,0.886,0.015,0.004,0.045,0.012,0.014,0.000,0.000,0.000,0.000
TCGA-EI-6506-01A,0.024,0.000,0.008,0.004,0.000,0.000,0.829,0.021,0.044,0.021,0.014,0.030,0.004,0.000,0.000,0.000
TCGA-CI-6622-01A,0.005,0.000,0.002,0.001,0.000,0.000,0.935,0.006,0.013,0.018,0.004,0.014,0.001,0.000,0.000,0.000
TCGA-AG-3901-01A,0.013,0.000,0.019,0.000,0.000,0.000,0.583,0.028,0.034,0.196,0.033,0.089,0.004,0.001,0.001,0.000
TCGA-AG-3894-01A,0.006,0.000,0.000,0.003,0.000,0.000,0.893,0.011,0.013,0.042,0.014,0.016,0.000,0.001,0.000,0.000
TCGA-AG-4015-01A,0.007,0.000,0.004,0.003,0.002,0.000,0.906,0.008,0.009,0.019,0.012,0.028,0.000,0.000,0.000,0.000
TCGA-AG-3727-01A,0.003,0.000,0.002,0.002,0.002,0.001,0.850,0.012,0.018,0.070,0.017,0.020,0.000,0.000,0.002,0.000
TCGA-CI-6623-01B,0.000,0.000,0.004,0.003,0.000,0.000,0.896,0.004,0.033,0.036,0.007,0.010,0.001,0.000,0.005,0.001
TCGA-AG-A02G-01A,0.003,0.001,0.005,0.002,0.000,0.000,0.943,0.005,0.013,0.012,0.005,0.010,0.001,0.000,0.000,0.000
TCGA-AG-3578-01A,0.007,0.000,0.008,0.005,0.001,0.001,0.883,0.001,0.017,0.026,0.007,0.032,0.001,0.000,0.011,0.000
TCGA-DC-6681-01A,0.005,0.000,0.010,0.001,0.001,0.000,0.777,0.015,0.039,0.094,0.042,0.015,0.001,0.000,0.000,0.000
TCGA-AG-3732-01A,0.020,0.045,0.011,0.008,0.022,0.000,0.797,0.016,0.024,0.028,0.013,0.012,0.003,0.000,0.000,0.000
TCGA-EI-6885-01A,0.005,0.000,0.010,0.005,0.004,0.001,0.756,0.010,0.036,0.111,0.017,0.036,0.002,0.000,0.001,0.004
TCGA-DC-5337-01A,0.004,0.000,0.008,0.009,0.000,0.000,0.906,0.013,0.011,0.024,0.012,0.011,0.000,0.000,0.000,0.000
TCGA-F5-6863-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.873,0.007,0.025,0.045,0.039,0.006,0.000,0.000,0.000,0.000
TCGA-EI-6510-01A,0.024,0.000,0.005,0.003,0.002,0.000,0.921,0.013,0.010,0.007,0.006,0.008,0.000,0.000,0.000,0.000
TCGA-AG-3587-01A,0.004,0.000,0.008,0.004,0.000,0.001,0.880,0.009,0.014,0.038,0.024,0.017,0.001,0.000,0.000,0.000
TCGA-F5-6464-01A,0.004,0.000,0.012,0.007,0.003,0.000,0.500,0.017,0.067,0.245,0.034,0.105,0.003,0.000,0.000,0.000
TCGA-DC-6156-01A,0.002,0.000,0.002,0.009,0.028,0.000,0.514,0.000,0.086,0.231,0.011,0.114,0.002,0.000,0.000,0.000
TCGA-AG-A016-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.955,0.003,0.013,0.005,0.010,0.013,0.000,0.000,0.000,0.000
TCGA-F5-6810-01A,0.000,0.000,0.004,0.006,0.000,0.000,0.750,0.008,0.052,0.122,0.045,0.010,0.002,0.000,0.000,0.000
TCGA-F5-6811-01A,0.007,0.001,0.010,0.004,0.000,0.000,0.694,0.003,0.019,0.208,0.004,0.048,0.001,0.000,0.000,0.000
TCGA-AG-3584-01A,0.010,0.000,0.009,0.004,0.000,0.000,0.834,0.019,0.024,0.027,0.024,0.048,0.001,0.000,0.000,0.000
TCGA-AG-3898-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.866,0.011,0.015,0.051,0.019,0.028,0.001,0.000,0.002,0.000
TCGA-EI-6884-01A,0.024,0.001,0.008,0.003,0.006,0.000,0.765,0.021,0.053,0.068,0.013,0.034,0.004,0.000,0.000,0.000
TCGA-AG-A002-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.939,0.001,0.026,0.002,0.014,0.014,0.001,0.000,0.000,0.000
TCGA-AG-3725-01A,0.001,0.000,0.003,0.003,0.003,0.000,0.940,0.009,0.012,0.003,0.008,0.017,0.000,0.000,0.000,0.000
TCGA-CI-6619-01B,0.007,0.000,0.009,0.001,0.001,0.001,0.819,0.016,0.057,0.041,0.021,0.019,0.005,0.000,0.002,0.000
TCGA-AG-A00C-01A,0.001,0.000,0.002,0.004,0.000,0.000,0.965,0.014,0.004,0.004,0.005,0.001,0.000,0.000,0.000,0.000
TCGA-DY-A0XA-01A,0.005,0.000,0.000,0.002,0.000,0.000,0.908,0.000,0.009,0.058,0.003,0.013,0.000,0.000,0.000,0.000
TCGA-F5-6814-01A,0.002,0.000,0.005,0.012,0.005,0.000,0.862,0.003,0.013,0.032,0.022,0.042,0.001,0.000,0.000,0.000
TCGA-AG-3893-01A,0.000,0.000,0.003,0.003,0.001,0.000,0.787,0.011,0.034,0.090,0.019,0.050,0.000,0.000,0.000,0.000
TCGA-AG-3583-01A,0.018,0.001,0.010,0.000,0.000,0.001,0.917,0.013,0.007,0.004,0.016,0.012,0.000,0.000,0.000,0.000
TCGA-AG-A01W-01A,0.000,0.001,0.006,0.007,0.002,0.000,0.917,0.007,0.013,0.010,0.014,0.022,0.001,0.000,0.000,0.000
TCGA-AG-A025-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.887,0.009,0.027,0.036,0.024,0.010,0.000,0.000,0.000,0.000
TCGA-DC-6155-01A,0.003,0.000,0.005,0.002,0.000,0.000,0.948,0.004,0.006,0.011,0.012,0.007,0.000,0.000,0.001,0.000
TCGA-F5-6813-01A,0.010,0.000,0.004,0.005,0.002,0.000,0.815,0.007,0.018,0.074,0.018,0.046,0.001,0.000,0.000,0.000
TCGA-AG-A020-01A,0.000,0.000,0.001,0.005,0.004,0.000,0.958,0.004,0.006,0.004,0.006,0.012,0.000,0.000,0.000,0.000
TCGA-EI-6511-01A,0.050,0.001,0.009,0.017,0.011,0.001,0.699,0.008,0.022,0.083,0.018,0.075,0.001,0.000,0.003,0.000
TCGA-AG-3608-01A,0.012,0.001,0.008,0.005,0.001,0.000,0.862,0.021,0.011,0.026,0.015,0.039,0.001,0.000,0.000,0.000
TCGA-AG-A01L-01A,0.000,0.000,0.002,0.001,0.001,0.000,0.930,0.009,0.019,0.010,0.010,0.017,0.001,0.000,0.000,0.000
TCGA-AG-3586-01A,0.005,0.000,0.002,0.009,0.000,0.000,0.894,0.011,0.015,0.027,0.013,0.023,0.001,0.000,0.000,0.000
TCGA-AF-3911-01A,0.000,0.000,0.005,0.002,0.001,0.000,0.841,0.010,0.027,0.059,0.026,0.026,0.001,0.000,0.000,0.000
TCGA-DY-A1DF-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.900,0.000,0.031,0.016,0.045,0.006,0.000,0.000,0.000,0.000
TCGA-AF-2690-01A,0.039,0.001,0.021,0.006,0.007,0.001,0.403,0.036,0.080,0.222,0.048,0.128,0.006,0.001,0.001,0.000
TCGA-EI-7002-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.818,0.015,0.026,0.085,0.016,0.033,0.001,0.000,0.000,0.000
TCGA-AG-3593-01A,0.018,0.000,0.009,0.007,0.000,0.001,0.834,0.027,0.021,0.024,0.022,0.036,0.000,0.000,0.000,0.000
TCGA-AG-3600-01A,0.000,0.000,0.005,0.002,0.002,0.000,0.886,0.008,0.009,0.021,0.011,0.055,0.001,0.000,0.000,0.000
TCGA-DC-5869-01A,0.000,0.000,0.006,0.002,0.000,0.000,0.851,0.014,0.030,0.072,0.014,0.011,0.000,0.000,0.000,0.000
TCGA-EF-5830-01A,0.000,0.000,0.000,0.011,0.000,0.000,0.929,0.001,0.009,0.017,0.010,0.022,0.000,0.000,0.000,0.000
TCGA-AG-3591-01A,0.008,0.000,0.001,0.001,0.001,0.000,0.935,0.015,0.010,0.005,0.011,0.012,0.000,0.000,0.000,0.000
TCGA-CI-6620-01A,0.001,0.003,0.005,0.001,0.001,0.000,0.841,0.016,0.046,0.041,0.026,0.016,0.002,0.000,0.000,0.000
TCGA-DC-6158-01A,0.007,0.000,0.021,0.004,0.000,0.000,0.623,0.007,0.055,0.208,0.007,0.064,0.002,0.000,0.000,0.000
TCGA-F5-6465-01A,0.023,0.001,0.027,0.007,0.002,0.001,0.595,0.020,0.059,0.197,0.022,0.045,0.002,0.000,0.000,0.000
TCGA-DC-6157-01A,0.000,0.000,0.005,0.002,0.000,0.000,0.866,0.010,0.044,0.045,0.010,0.016,0.001,0.000,0.000,0.000
TCGA-AF-2691-01A,0.008,0.000,0.005,0.008,0.002,0.000,0.818,0.017,0.016,0.046,0.026,0.051,0.001,0.000,0.000,0.000
TCGA-AH-6897-01A,0.002,0.000,0.002,0.003,0.001,0.000,0.950,0.007,0.007,0.011,0.009,0.008,0.000,0.000,0.000,0.000
TCGA-CI-6621-01A,0.007,0.001,0.011,0.007,0.002,0.001,0.798,0.014,0.032,0.075,0.015,0.031,0.003,0.000,0.004,0.000
TCGA-AG-3909-01A,0.009,0.000,0.005,0.002,0.000,0.000,0.863,0.016,0.023,0.029,0.013,0.038,0.001,0.000,0.000,0.000
TCGA-AG-3612-01A,0.009,0.000,0.010,0.002,0.000,0.001,0.819,0.018,0.026,0.070,0.018,0.026,0.001,0.000,0.000,0.000
TCGA-AG-4005-01A,0.008,0.000,0.005,0.000,0.000,0.001,0.859,0.005,0.022,0.062,0.016,0.018,0.001,0.000,0.002,0.000
TCGA-EI-6883-01A,0.005,0.002,0.002,0.011,0.000,0.000,0.883,0.008,0.013,0.039,0.013,0.024,0.000,0.000,0.000,0.000
TCGA-EI-6508-01A,0.002,0.000,0.005,0.006,0.001,0.000,0.881,0.013,0.022,0.032,0.020,0.017,0.001,0.000,0.000,0.000
TCGA-EI-6881-01A,0.004,0.000,0.008,0.002,0.000,0.000,0.918,0.007,0.025,0.008,0.013,0.012,0.000,0.000,0.001,0.000
TCGA-AG-3598-01A,0.005,0.001,0.004,0.010,0.000,0.000,0.909,0.014,0.008,0.007,0.012,0.029,0.000,0.000,0.000,0.000
TCGA-F5-6864-01A,0.005,0.000,0.006,0.005,0.001,0.000,0.643,0.008,0.057,0.177,0.038,0.056,0.001,0.000,0.000,0.000
TCGA-AG-4008-01A,0.006,0.000,0.005,0.003,0.000,0.000,0.739,0.011,0.040,0.132,0.023,0.038,0.001,0.000,0.000,0.000
TCGA-F5-6571-01A,0.007,0.000,0.013,0.002,0.001,0.000,0.694,0.033,0.028,0.163,0.009,0.049,0.002,0.000,0.000,0.000
TCGA-AG-3601-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.896,0.001,0.017,0.023,0.016,0.039,0.001,0.000,0.000,0.000
TCGA-AG-3609-01A,0.005,0.000,0.010,0.002,0.001,0.000,0.786,0.013,0.024,0.104,0.013,0.040,0.001,0.000,0.000,0.000
TCGA-AG-3887-01A,0.007,0.001,0.013,0.004,0.005,0.000,0.875,0.011,0.014,0.037,0.016,0.017,0.001,0.000,0.000,0.000
TCGA-AG-4021-01A,0.000,0.000,0.004,0.004,0.000,0.000,0.781,0.000,0.041,0.097,0.019,0.052,0.001,0.000,0.000,0.000
TCGA-AG-A023-01A,0.005,0.004,0.012,0.001,0.002,0.001,0.795,0.014,0.026,0.113,0.016,0.010,0.000,0.000,0.000,0.000
TCGA-EF-5831-01A,0.000,0.000,0.002,0.004,0.000,0.000,0.850,0.000,0.022,0.067,0.014,0.040,0.001,0.000,0.000,0.000
TCGA-CL-5918-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.968,0.002,0.006,0.008,0.009,0.000,0.000,0.000,0.000,0.000
TCGA-AG-3885-01A,0.010,0.000,0.010,0.001,0.004,0.001,0.863,0.017,0.027,0.018,0.019,0.027,0.001,0.001,0.002,0.000
TCGA-AF-5654-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.959,0.003,0.006,0.014,0.014,0.000,0.000,0.000,0.000,0.000
TCGA-BM-6198-01A,0.011,0.001,0.010,0.009,0.001,0.000,0.845,0.000,0.016,0.062,0.006,0.037,0.001,0.000,0.000,0.000
TCGA-AG-3728-01A,0.014,0.002,0.031,0.002,0.006,0.001,0.677,0.034,0.059,0.097,0.038,0.032,0.001,0.006,0.000,0.000
TCGA-DY-A1DC-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.889,0.008,0.011,0.061,0.001,0.022,0.000,0.000,0.000,0.000
TCGA-EI-6507-01A,0.006,0.000,0.004,0.023,0.018,0.000,0.695,0.000,0.023,0.143,0.002,0.063,0.005,0.000,0.002,0.016
TCGA-DY-A1DE-01A,0.000,0.000,0.004,0.012,0.000,0.000,0.876,0.007,0.018,0.013,0.023,0.045,0.001,0.000,0.000,0.000
TCGA-AG-3594-01A,0.009,0.000,0.006,0.039,0.011,0.001,0.812,0.021,0.017,0.016,0.011,0.047,0.001,0.001,0.008,0.000
TCGA-AG-A00H-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.794,0.003,0.014,0.146,0.014,0.024,0.001,0.000,0.000,0.000
TCGA-AG-A014-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.931,0.000,0.009,0.039,0.000,0.016,0.000,0.000,0.000,0.000
TCGA-DY-A1DD-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.913,0.003,0.012,0.026,0.037,0.007,0.000,0.000,0.000,0.000
TCGA-DC-6154-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.862,0.002,0.031,0.058,0.017,0.028,0.000,0.000,0.000,0.000
TCGA-DC-6160-01A,0.018,0.000,0.015,0.003,0.001,0.001,0.874,0.014,0.027,0.014,0.011,0.019,0.003,0.000,0.000,0.000
TCGA-AF-3913-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.865,0.005,0.021,0.070,0.016,0.017,0.000,0.000,0.001,0.000
TCGA-AH-6643-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.908,0.000,0.028,0.033,0.009,0.011,0.002,0.000,0.000,0.001
TCGA-AG-4007-01A,0.023,0.000,0.007,0.004,0.006,0.000,0.777,0.016,0.036,0.062,0.016,0.050,0.001,0.000,0.000,0.000
TCGA-AH-6544-01A,0.000,0.003,0.001,0.001,0.000,0.000,0.982,0.002,0.004,0.003,0.003,0.001,0.000,0.000,0.000,0.000
TCGA-AG-3882-01A,0.018,0.001,0.019,0.009,0.009,0.003,0.746,0.045,0.037,0.057,0.025,0.025,0.002,0.003,0.001,0.000
