"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.AG.3896.01A",0,0.370234903969492,0.354986920782896,0.0728763828673842,0.201894257175832,0,7.5352043962908e-06
"TCGA.DC.4745.01A",0.0526542245720242,0.419842483756482,0.259020417007609,0.00792432116260091,0.259752975349168,0,0.000805578152115098
"TCGA.AH.6903.01A",0.00497107603010861,0.545989435286025,0.302753242730438,0.000600458814798015,0.145685518179866,0,2.68958764639146e-07
"TCGA.AG.3599.01A",0,0.649213960203733,0.190982438653078,0.0514687631708572,0.108334837972331,0,0
"TCGA.AG.3581.01A",0.00227804649466542,0.385433281860902,0.305822224465845,0.131884088271512,0.174543429742297,0,3.89291647794957e-05
"TCGA.AG.3881.01A",0,0.200596767691961,0.641410105026329,0.0293470322750877,0.127793264986534,0,0.000852830020088912
"TCGA.CL.5917.01A",0.00209536202415422,0.427313268705575,0.516361296739957,0.0203669419167,0.0338631306136135,0,0
"TCGA.AG.3902.01A",0.0886606894684072,0.522242247322273,0.169629069399381,0.0907981419989801,0.12769791549549,0,0.000971936315469006
"TCGA.CI.6624.01C",0,0.557675055994317,0.408032833421884,0.0342921105837991,0,0,0
"TCGA.AF.2692.01A",0,0.499321008233828,0.473498774281952,0.0122863229009016,0.0148938945833185,0,0
"TCGA.DC.6683.01A",6.08542680201244e-05,0.375742958012044,0.430460389097362,0.0840100554523368,0.109652257906554,0,7.34852636836882e-05
"TCGA.DC.6682.01A",0.0331670327007277,0.467726495591556,0.226353005783467,0.0227152251459489,0.2500382407783,0,0
"TCGA.F5.6702.01A",0,0.218459306605764,0.741968232959094,0.0392285565044189,0,0,0.00034390393072357
"TCGA.AF.4110.01A",0.0146476710832932,0.496744132830501,0.322138186585654,0.0510430258209954,0.114478868508422,0,0.000948115171134883
"TCGA.F5.6861.01A",0.00437051506223457,0.431395897501697,0.421963194430777,0.0287148415499469,0.113555551455345,0,0
"TCGA.G5.6235.01A",0,0.738640459002672,0.105620098333774,0.0430457254036921,0.112693717259862,0,0
"TCGA.AG.3999.01A",0.000591112084237117,0.297908483259378,0.35044706295831,0.0870931797830751,0.261740389597016,0,0.00221977231798399
"TCGA.AG.A02N.01A",0,0.653750611453734,0.194726091570654,0.022851048727759,0.127997940735962,0,0.000674307511891943
"TCGA.AF.6136.01A",0,0.518995704272626,0.291552048769907,0.0665649731791714,0.122887273778296,0,0
"TCGA.AG.3580.01A",0,0.393707368401695,0.340040178041303,0.129271603828358,0.136980849728644,0,0
"TCGA.DY.A1H8.01A",0.016695065965132,0.420892773031837,0.109380096128282,0.0384418100000165,0.414590254874732,0,0
"TCGA.AG.A032.01A",0,0.503676211276591,0.337829106425024,0.0436031921747917,0.113087558068947,0.00148074032202845,0.00032319173261837
"TCGA.EI.6512.01A",0.00424239870947679,0.535686209807022,0.345634041218032,0.0633952149239144,0.0505174414666078,0,0.000524693874946784
"TCGA.AG.3575.01A",0.00200757013453611,0.67830421548238,0.217743738854421,0.0581078704279836,0.0438083030310951,0,2.83020695844642e-05
"TCGA.AF.6672.01A",0.00409180907491257,0.515309990758276,0.338048828381396,0.0114378365461425,0.130494716730586,0.000550576219602967,6.62422890837124e-05
"TCGA.EI.6514.01A",0,0.323329626515739,0.56819097726216,0.0608522051747284,0.0476271910473722,0,0
"TCGA.AH.6644.01A",0.0021800292892959,0.475185857858212,0.490401249801904,0.0209149868023721,0.0101873463824642,0,0.00113052986575145
"TCGA.AF.6655.01A",0,0.469832498814609,0.499380051393702,0.0307874497916886,0,0,0
"TCGA.AF.A56K.01A",0,0.487386703168658,0.45128606928512,0.0565392994267189,0.00478792811950293,0,0
"TCGA.G5.6641.01A",0.00174223334520639,0.493025443980542,0.247657625744774,0.0234554685803216,0.234119228349156,0,0
"TCGA.DY.A1DG.01A",0,0.536094375704239,0.160572274628772,0.069579196563868,0.233754153103122,0,0
