"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.4T.AA8H.01A",0.00383787134484037,0.574612311074747,0.246584505670263,0.00419572199674815,0.170769589913402,0,0
"TCGA.AA.A00Q.01A",0.000614806475544301,0.513644209663863,0.315337277964819,0.0649996912567602,0.104532244261306,0,0.000871770377707736
"TCGA.AZ.4614.01A",0,0.420156256449672,0.204169474569712,0.0323977414205241,0.343276527560092,0,0
"TCGA.A6.2675.01A",0,0.476315701905186,0.440298875128364,0.0833854229664501,0,0,0
"TCGA.AA.A00U.01A",0,0.369036293200256,0.40997379908426,0.0731126539533694,0.147877253762114,0,0
"TCGA.A6.6781.01A",0,0.515489521253203,0.461633819483167,0.0228766592636299,0,0,0
"TCGA.CM.6169.01A",0,0.548144054665502,0.390334437287468,0.0526589116422106,0.00672318992647185,0,0.00213940647834696
"TCGA.AA.3516.01A",0,0.697914039170429,0.193067249047811,0.0334880878877622,0.0755306238939974,0,0
"TCGA.AA.3552.01A",0,0.574907597887224,0.257118795305456,0.0954070392358312,0.0725665675714884,0,0
"TCGA.D5.6931.01A",0.00457942298584477,0.583281524909818,0.329351437808239,0.0316226981898791,0.0485967638903146,0,0.00256815221590435
"TCGA.SS.A7HO.01A",0,0.459137973334073,0.321094199386676,0.0359929519467978,0.183774875332453,0,0
"TCGA.AZ.6605.01A",0,0.500354629649346,0.437218921897282,0.0624264484533726,0,0,0
"TCGA.CA.6717.01A",0,0.424382563892817,0.523095616209889,0.0507372217000836,0,0,0.00178459819721065
"TCGA.NH.A8F7.01A",0,0.457470583452731,0.309535102679971,0.0406330245431414,0.192361289324157,0,0
"TCGA.AD.6965.01A",0,0.519892166910593,0.37632326312473,0.0399978437632163,0.06378672620146,0,0
"TCGA.AA.A02H.01A",0.00311291493360325,0.434473490263694,0.393787004856425,0.0404351777013596,0.128191412244918,0,0
"TCGA.AA.A022.01A",0,0.706342740653019,0.108368072905629,0.0742467855564425,0.11104240088491,0,0
"TCGA.AA.3680.01A",0,0.564357142600659,0.355527429697742,0.0393801230491554,0.0407353046524433,0,0
"TCGA.A6.6650.01A",0.00337828266398949,0.561128647678654,0.268141394924722,0.0451346704898463,0.122217004242788,0,0
"TCGA.G4.6311.01A",0.00225109685680308,0.372534481864558,0.52557230918915,0.0966150299706923,0.00165018386954972,0,0.00137689824924756
