"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.TQ.A7RO.01A",0,0.412956479783289,0.58704352021671,0,0,0,0
"TCGA.CS.6670.01A",0,0.35080655064551,0.64919344935449,0,0,0,0
"TCGA.QH.A6X5.01A",0,0.339161483177778,0.644110126974926,0.0167283898472956,0,0,0
"TCGA.HW.7493.01A",0,0.412390032046039,0.557148536587456,0.0304614313665048,0,0,0
"TCGA.CS.6667.01A",0,0.420736598391066,0.574644623474734,0.00461877813420076,0,0,0
"TCGA.DU.6406.01A",0.000709339347799437,0.736174759384707,0.257693826345773,0.00523986691872628,0,0,0.000182208002994431
"TCGA.DU.A7TA.01A",0,0.371997307504067,0.597147737466161,0.0308549550297724,0,0,0
"TCGA.QH.A6X4.01A",0,0.37894538588729,0.609241491768911,0.0118131223437983,0,0,0
"TCGA.TQ.A7RR.01A",0,0.470362345124568,0.504501529259523,0.0251361256159094,0,0,0
"TCGA.HT.8104.01A",0,0.460857488309112,0.495585666213099,0.0435568454777898,0,0,0
"TCGA.HT.A74K.01A",0,0.282480643696905,0.635609167061057,0.0599998063273139,0.0219103829147243,0,0
"TCGA.DB.A64X.01A",0,0.280474149043035,0.698826350094985,0.0134792415267322,0.00722025933524746,0,0
"TCGA.HT.8107.01A",0,0.457437067146942,0.523527072076638,0.0190358607764196,0,0,0
"TCGA.FG.A710.01A",0,0.446664565743147,0.498522777527089,0.0548126567297639,0,0,0
"TCGA.QH.A6CX.01A",0,0.301139067481625,0.574118235783705,0.124742696734669,0,0,0
"TCGA.CS.6666.01A",0,0.452064327488522,0.533833997131975,0.0141016753795029,0,0,0
"TCGA.TM.A7CA.01A",0,0.33600393064028,0.650794204861217,0.0132018644985031,0,0,0
"TCGA.HW.7486.01A",0,0.369121645792614,0.589359017622062,0.0415193365853239,0,0,0
"TCGA.QH.A6X8.01A",0,0.307850746391345,0.654115203124725,0.0380340504839305,0,0,0
"TCGA.DU.A76K.01A",0,0.299783206645698,0.68619634355329,0.014020449801012,0,0,0
"TCGA.DB.A4XD.01A",0,0.426879165324747,0.572591438485028,0.000529396190224712,0,0,0
"TCGA.DH.A669.01A",0,0.574814860661389,0.40238606284883,0.0223452467685721,0,0.000453829721208982,0
"TCGA.WY.A858.01A",0,0.549735148291913,0.356922464435802,0.0933423872722855,0,0,0
"TCGA.DU.7294.01A",0,0.403334752252091,0.578073581780484,0,0.0185916659674256,0,0
"TCGA.TM.A7C3.01A",0,0.464719089310121,0.509326277702351,0.0259546329875275,0,0,0
"TCGA.WY.A85E.01A",0,0.36850940838392,0.623883336126012,0.00321901550336023,0.004388239986708,0,0
"TCGA.FG.A6J1.01A",0,0.245548684228834,0.617875757505677,0.0255403883841332,0.111035169881355,0,0
"TCGA.QH.A65Z.01A",0,0.317861026755254,0.680076270434334,0.00206270281041168,0,0,0
"TCGA.VM.A8CD.01A",0.000563816169475701,0.376693686870504,0.580297598852079,0.0424448981079419,0,0,0
"TCGA.HT.8019.01A",0,0.328727665007084,0.640688369186645,0.0305839658062711,0,0,0
"TCGA.QH.A6CV.01A",0,0.389381869706031,0.526454839735662,0.0841632905583076,0,0,0
"TCGA.FG.A6IZ.01A",0,0.245892873602613,0.581855811430344,0.0213495119317443,0.150901803035298,0,0
"TCGA.P5.A5F1.01A",0,0.417295707037613,0.500859015602708,0.0818452773596791,0,0,0
"TCGA.P5.A72U.01A",0,0.384695878529459,0.543357183953567,0.0719469375169745,0,0,0
"TCGA.CS.4943.01A",0,0.430487126798176,0.540082809723276,0.0210886936299444,0.00834136984860321,0,0
"TCGA.P5.A5EW.01A",0,0.287804917972386,0.687958971361812,0.0242361106658016,0,0,0
"TCGA.E1.5322.01A",0,0.540174524751143,0.424593209461084,0.0352322657877734,0,0,0
"TCGA.HT.A4DS.01A",0,0.269086222739428,0.601123341790504,0.129790435470067,0,0,0
"TCGA.FG.7634.01A",0,0.503550860904434,0.458443992158813,0.0380051469367529,0,0,0
"TCGA.DU.7306.01A",0,0.437576005818213,0.526329268474786,0.0360947257070007,0,0,0
"TCGA.FG.7636.01A",0,0.371269195087883,0.612187764221222,0.0134474008230096,0.00309563986788552,0,0
"TCGA.S9.A7J3.01A",0,0.479761795686782,0.502792684575409,0.0174455197378089,0,0,0
"TCGA.DU.A6S7.01A",0,0.372763844881967,0.574771244781424,0.0524649103366091,0,0,0
"TCGA.DU.6396.01A",0,0.639652861640976,0.320630440025822,0.0397166983332024,0,0,0
"TCGA.S9.A7QW.01A",0,0.325117156997398,0.662775592246485,0,0.0121072507561171,0,0
"TCGA.FG.7643.01A",0,0.406884509414168,0.562937517118602,0.0301779734672299,0,0,0
"TCGA.S9.A7R4.01A",0,0.534820422944454,0.452544832676271,0.0126347443792757,0,0,0
"TCGA.DU.A6S8.01A",0,0.325031280055202,0.67177944302768,0.00318927691711839,0,0,0
"TCGA.HT.7601.01A",0,0.671978732460189,0.230958069125951,0.0970631984138606,0,0,0
"TCGA.HT.7854.01A",0,0.398383591646708,0.521780826228506,0.0798355821247863,0,0,0
"TCGA.QH.A6X3.01A",0,0.421238723940606,0.56860873201396,0.0101525440454346,0,0,0
"TCGA.P5.A5F0.01A",0,0.392013763540616,0.607986236459384,0,0,0,0
"TCGA.CS.5395.01A",0,0.380354694638579,0.595512760683076,0.0241325446783446,0,0,0
"TCGA.DU.6402.01A",0,0.452416788231632,0.50778067063008,0.039802541138288,0,0,0
"TCGA.VM.A8CE.01A",0,0.369724678768857,0.625035748740524,0.00523957249061941,0,0,0
"TCGA.HT.7467.01A",0,0.395191007612757,0.582227577312493,0.0225814150747497,0,0,0
"TCGA.DB.A4XC.01A",0,0.47354608928439,0.497606029796952,0.0288478809186582,0,0,0
"TCGA.RY.A83X.01A",0,0.341353650930279,0.658209809340029,0.000436539729691041,0,0,0
"TCGA.HT.A5R9.01A",0,0.314700114007014,0.584585626379257,0.000291091053734164,0.100423168559995,0,0
"TCGA.S9.A6WD.01A",0,0.330389065661124,0.643813799449453,0.00301148940491448,0.0227856454845084,0,0
"TCGA.F6.A8O4.01A",0,0.3013553065879,0.690204141514308,0.00844055189779154,0,0,0
"TCGA.TQ.A7RV.01A",0,0.370471732267453,0.623745378969205,0.00578288876334235,0,0,0
"TCGA.FG.7637.01A",0,0.422978319546459,0.577021680453541,0,0,0,0
"TCGA.FG.6689.01A",0,0.432762713010852,0.537580374366009,0.0296569126231391,0,0,0
"TCGA.E1.A7YO.01A",0,0.459413577792094,0.540586422207906,0,0,0,0
"TCGA.FG.7638.01B",0,0.387822524524819,0.605670779248417,0.00650669622676426,0,0,0
"TCGA.S9.A7QZ.01A",0,0.400592394807061,0.599407605192939,0,0,0,0
"TCGA.P5.A5F2.01A",0,0.323318693288329,0.667699042719367,0.00898226399230363,0,0,0
"TCGA.R8.A6YH.01A",0,0.335496400517049,0.661490132535177,0.00301346694777426,0,0,0
"TCGA.E1.A7YS.01A",0,0.381464921039192,0.618535078960808,0,0,0,0
"TCGA.HT.7880.01A",0,0.391087913378438,0.574432724636624,0.0344793619849385,0,0,0
"TCGA.DU.5852.01A",0,0.468821581533392,0.486654935912188,0.0445234825544196,0,0,0
"TCGA.E1.A7Z4.01A",0,0.362424687458626,0.591393119264524,0.0461821932768504,0,0,0
"TCGA.DU.7298.01A",0,0.503998304625885,0.481054258361067,0.0149474370130477,0,0,0
"TCGA.HT.7478.01A",0,0.519114276814015,0.423658600243165,0.0572271229428199,0,0,0
"TCGA.DU.A5TU.01A",0,0.414336106837448,0.496663107387222,0.0890007857753302,0,0,0
"TCGA.DU.6399.01A",0,0.505160894661557,0.473670209104363,0.0211688962340797,0,0,0
"TCGA.RY.A83Y.01A",0,0.327042415923694,0.632602677293553,0.0403549067827534,0,0,0
"TCGA.DU.7300.01A",0,0.410662209698307,0.548266043331732,0.0410717469699612,0,0,0
"TCGA.S9.A7IX.01A",0,0.463672629825551,0.484601016486057,0.0517263536883919,0,0,0
"TCGA.HT.8558.01A",0,0.36180359506055,0.602774195720644,0.0354222092188061,0,0,0
"TCGA.S9.A7IY.01A",0,0.413402860682207,0.560857174663673,0.02573996465412,0,0,0
"TCGA.DB.A64W.01A",0,0.393076420392053,0.606923579607948,0,0,0,0
"TCGA.S9.A7IZ.01A",0,0.45736874842732,0.515586691947301,0.0270445596253786,0,0,0
"TCGA.DU.6410.01A",0,0.420457450402203,0.515531553076727,0,0.0640109965210695,0,0
"TCGA.R8.A6MO.01A",0,0.380925820096872,0.585051395666386,0.0340227842367423,0,0,0
"TCGA.P5.A780.01A",0,0.424753873655113,0.555356337634333,0.0198897887105546,0,0,0
"TCGA.QH.A6XC.01A",0,0.447000534709015,0.526014494656715,0.0269849706342702,0,0,0
"TCGA.E1.A7YD.01A",0.000971061333793444,0.432647411311977,0.554377377212768,0.011769606309832,0,0.000234543831629382,0
"TCGA.E1.A7YI.01A",0,0.425020944875263,0.555875308555951,0.0187255120113592,0,0,0.000378234557426428
"TCGA.DU.8158.01A",0,0.581586360539435,0.34872832364974,0.067687872794159,0,0.00199744301666677,0
"TCGA.S9.A6WN.01A",0,0.659316960585375,0.298771113533979,0.041911925880646,0,0,0
"TCGA.HT.7855.01A",0,0.445016846342804,0.553985679720619,0.000997473936576654,0,0,0
"TCGA.HT.8111.01A",0,0.412118958108624,0.547441494288521,0.0404395476028554,0,0,0
"TCGA.WY.A85C.01A",0,0.502586493425504,0.488814692187963,0,0.00859881438653257,0,0
"TCGA.CS.6290.01A",0,0.527135863567571,0.374078880165237,0.0987852562671916,0,0,0
"TCGA.HT.8114.01A",0,0.482909986195979,0.503793489348369,0.0132965244556521,0,0,0
"TCGA.S9.A6TU.01A",0,0.431753548052435,0.517497005706045,0.0507494462415204,0,0,0
"TCGA.HT.7616.01A",0,0.592220878607641,0.338981869584544,0.0687972518078154,0,0,0
"TCGA.HT.8010.01A",0,0.386335141970718,0.598553444450535,0.015111413578746,0,0,0
"TCGA.DH.A7UU.01A",0,0.423567384400464,0.556428277413176,0.0200043381863598,0,0,0
"TCGA.E1.A7Z3.01A",0,0.451640575198751,0.513043020653403,0.0353164041478453,0,0,0
"TCGA.E1.A7YM.01A",0,0.321934560903819,0.635686429878991,0.0423790092171899,0,0,0
