"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.55.8508.01A",0.00378985934332695,0.573381050565942,0.37569543806042,0.0464495272809226,0.000279665667185308,0,0.000404459082202696
"TCGA.67.3771.01A",0,0.385756742327885,0.27930375529487,0.33484707498241,0,0,9.24273948347808e-05
"TCGA.55.A4DG.01A",0,0.595287152165163,0.324108860933402,0.0784624894995338,0,0,0.00214149740190122
"TCGA.91.7771.01A",0.00317104426347473,0.685290455681636,0.234390473409922,0.0771244002678214,0,0,2.36263771452337e-05
"TCGA.91.6849.01A",0,0.470516484292371,0.257504309686073,0.271740171842994,0,0,0.000239034178560988
"TCGA.64.5781.01A",0,0.543487011959929,0.272161279986594,0.149902848306851,0.0344488597466264,0,0
"TCGA.44.6146.01B",0.00328467568240269,0.828160222930342,0.168555101387255,0,0,0,0
"TCGA.97.7552.01A",0,0.824564036333197,0.116375375676576,0.057802609202533,0,0,0.00125797878769394
"TCGA.80.5608.01A",0.0030802561210362,0.775981520017955,0.136035866646627,0.0845189450833942,0,0,0.000383412130987195
"TCGA.91.6829.01A",0.00151803712568485,0.442911947411569,0.497736987419575,0.0566772923609003,0,0,0.00115573568227036
"TCGA.49.AARE.01A",0,0.410808870418547,0.355912897588171,0.232927161586899,0,0,0.000351070406383703
"TCGA.97.A4M1.01A",0.00167981658563091,0.619872084658509,0.257394966860901,0.118180871902987,0,0,0.00287225999197124
"TCGA.83.5908.01A",0.00395337985814137,0.756951129905504,0.145423067104916,0.0931261869906357,0,0,0.000546236140802678
"TCGA.97.8179.01A",0,0.470988084987222,0.381871896100525,0.146662646011331,0,0,0.000477372900921232
"TCGA.64.1680.01A",0.0288401533705548,0.552390992353387,0.159821261850562,0.0623880687222348,0.191605235783259,0,0.00495428792000295
"TCGA.73.4670.01A",0,0.439483718271376,0.361318919483761,0.0538551290462336,0.145342233198629,0,0
"TCGA.44.3396.01A",0,0.563902404145303,0.301522835475669,0.134397618623241,0,0,0.000177141755787223
"TCGA.80.5611.01A",0,0.670802141860791,0.109062404605442,0.219603958667467,0,0,0.000531494866299788
"TCGA.53.7624.01A",0,0.705633442601238,0.163035904324077,0.131330653074685,0,0,0
"TCGA.91.6835.01A",0,0.652269484965678,0.211824161493678,0.135906353540644,0,0,0
"TCGA.L9.A50W.01A",0.0018264457228235,0.715483299394392,0.174422044278861,0.105757973148356,0,0,0.00251023745556671
"TCGA.86.7713.01A",0,0.663368496416261,0.290695578149539,0.0263287181122771,0.0162669760259575,0.00334023129596568,0
"TCGA.50.5044.01A",0,0.501213921435446,0.394425862931153,0.104360215633401,0,0,0
"TCGA.97.7941.01A",0,0.61654112337054,0.298551610624396,0.0825260594772885,0,0,0.00238120652777532
"TCGA.86.7714.01A",0.00354330021674841,0.752452001358918,0.17160769349318,0.0496665209204184,0.0217102539295362,0,0.00102023008119927
"TCGA.62.8402.01A",0.00210484071478839,0.776029977981794,0.13916577117603,0.0798888806599765,0.000146729476321785,0.00266379999109025,0
"TCGA.78.7162.01A",0.00157593169092443,0.631731364778376,0.253327590950417,0.11188736994701,0,0,0.00147774263327194
"TCGA.49.AAR0.01A",0,0.364057853902488,0.352832674626018,0.282471272294568,0,0,0.000638199176925733
"TCGA.35.4122.01A",0.00319058023458276,0.489539712304256,0.18178121281452,0.282043984529638,0.0423503859313565,0,0.00109412418564728
"TCGA.55.7726.01A",0.00311692995684858,0.451361396785003,0.523259588305972,0.0213567546224602,8.4513397859876e-05,0,0.000820816931856029
"TCGA.62.A46Y.01A",0,0.710868443861311,0.172077440572885,0.11163245002999,0.0046987352257157,0,0.000722930310098987
"TCGA.55.6980.01A",0.0024773503912698,0.551581877203742,0.387451328859033,0.0559954944417385,0,0,0.00249394910421633
"TCGA.05.4430.01A",0.00194460278084537,0.520549659473106,0.355184590197107,0.118063934991818,0.000754882165875648,0,0.00350233039124801
"TCGA.67.3772.01A",0.00307811733961219,0.495172584065985,0.336997091526912,0.119334975715944,0.0419176661526631,0,0.00349956519888448
"TCGA.MP.A4SY.01A",0,0.390480117419316,0.467336679545278,0.140754287009649,0,0,0.00142891602575599
"TCGA.78.7148.01A",0.00132680352262154,0.736305660201527,0.1934671765334,0.0645242102809154,0.00187126680395582,0.0022815383752308,0.000223344282349448
"TCGA.35.3615.01A",0,0.25184821370553,0.197968856429714,0.225808704923864,0.324374224940892,0,0
"TCGA.55.A493.01A",0.00356313655488495,0.611130155050375,0.314968619026645,0.0695270119120782,0,0,0.000811077456017018
"TCGA.49.6744.01A",9.50457592656003e-05,0.663703931577999,0.21299434754449,0.120907806311376,0,0,0.0022988688068683
"TCGA.49.4494.01A",0,0.619987701522976,0.155711239994211,0.173347986874646,0.0502697352521351,0,0.000683336356031058
"TCGA.78.7143.01A",0.00235469735426423,0.689734949085035,0.233068207152056,0.0733238146467028,0,0,0.00151833176194218
"TCGA.99.AA5R.01A",0,0.657175661472084,0.21644735682207,0.123676556087533,0,0,0.00270042561831382
"TCGA.55.8085.01A",0.00182472535578862,0.604107903954216,0.238228070912101,0.152831414440727,0,0.00300788533716759,0
"TCGA.44.8117.01A",0.00414347887821888,0.560281922718854,0.371514449410385,0.0371228069435871,0.0260719511430982,0,0.000865390905856287
"TCGA.55.8506.01A",0,0.529242188463699,0.345627033475111,0.12513077806119,0,0,0
"TCGA.NJ.A7XG.01A",0.00242400669610077,0.717553565946119,0.197147033744663,0.00706294375242504,0.0731577587738783,0,0.00265469108681305
"TCGA.05.4384.01A",0,0.55416803383199,0.308967088707049,0.136864877460961,0,0,0
