"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.94.7943.01A",0.00346575922113193,0.420204346678145,0.409007358201118,0.111843469460181,0.0548930549851636,0,0.000586011454260429
"TCGA.68.8251.01A",0,0.401946313453267,0.539928250103687,0.0560247985596666,0,0,0.00210063788337911
"TCGA.33.A5GW.01A",0,0.536700757407673,0.305750643991974,0.0953186162510742,0.0622299823492789,0,0
"TCGA.85.8070.01A",0,0.423139180271047,0.189026320279336,0.0990194276173483,0.288815071832269,0,0
"TCGA.85.8479.01A",0,0.456165418878854,0.457100786384502,0.0435461894930397,0.0427889321875026,0,0.000398673056101681
"TCGA.22.5482.01A",0.000627682643406091,0.167946925454339,0.690671878741228,0.105070585794054,0.035682927366973,0,0
"TCGA.21.1077.01A",0,0.429548784290463,0.476926043563109,0.0935251721464275,0,0,0
"TCGA.43.6773.01A",0,0.409103075357129,0.362716439911498,0.227246359470811,0,0,0.00093412526056156
"TCGA.34.8455.01A",0,0.578387843139485,0.381884529175878,0.0397276276846367,0,0,0
"TCGA.85.7950.01A",0,0.599145326532866,0.382503265502177,0.0172402694739276,0,0,0.00111113849102927
"TCGA.60.2715.01A",0,0.482728691233362,0.3729682220533,0.142940802135674,0,0,0.00136228457766384
"TCGA.85.A5B5.01A",0,0.381244065323766,0.495474780099443,0.112594943749931,0.0106862108268611,0,0
"TCGA.33.4583.01A",0.00149668726258784,0.484429737243862,0.223640551806031,0.21484756224285,0.074921248524227,0,0.000664212920442536
"TCGA.60.2725.01A",0,0.491912965264813,0.310289596713564,0.196540370678107,0,0,0.00125706734351605
"TCGA.85.8072.01A",0,0.54425737990461,0.272464535595519,0.183278084499871,0,0,0
"TCGA.22.4601.01A",0,0.524535805140356,0.376303149282023,0.0985448175705734,0,0,0.000616228007048135
"TCGA.66.2781.01A",0,0.370390750386067,0.465350484437064,0.112706681770455,0.0494899459505217,0,0.0020621374558914
"TCGA.22.0940.01A",0.00227956292296777,0.585726106964456,0.299964728436604,0.107803740945449,0,0.0020924400390896,0.00213342069143414
"TCGA.43.6143.01A",0,0.45644816037038,0.470719946538268,0.0728318930913522,0,0,0
"TCGA.39.5021.01A",0,0.343969811506129,0.4029184022872,0.252721334665466,0,0,0.000390451541205654
"TCGA.22.1012.01A",0,0.411132584497353,0.460686630117505,0.0976580493467594,0.0291173913101822,0,0.00140534472819982
"TCGA.33.AASL.01A",0,0.705146631335084,0.168179383265884,0.0493706056239052,0.0768219565741297,0,0.000481423200996825
"TCGA.33.4533.01A",0,0.36373212043871,0.624072001356535,0.0121958782047547,0,0,0
"TCGA.43.6647.01A",0,0.341620373367861,0.559231788019181,0.0991478386129581,0,0,0
"TCGA.77.6845.01A",0,0.417817511112411,0.456674843507419,0.0375421556667421,0.0878945741428616,0,7.09155705663283e-05
"TCGA.56.8504.01A",0,0.569647598519984,0.369570759647975,0.0607816418320414,0,0,0
"TCGA.56.8629.01A",0,0.448165544011254,0.447556651748762,0.103381354306307,0,0,0.000896449933678147
"TCGA.63.A5MY.01A",0.00294873706782001,0.310145840257962,0.36952905233982,0.0406700855993385,0.27670628473506,0,0
"TCGA.37.4130.01A",0.0538158565043949,0.298090931345905,0.0542275981747655,0.271213036304847,0.192131631557769,0.130520946112319,0
"TCGA.22.1002.01A",0.000329164988484842,0.544347024896348,0.41147204969174,0.0408809303609762,0,0,0.00297083006245101
"TCGA.18.3410.01A",0.0258638191573793,0.638185017679256,0.236875784206008,0.0849118995504872,0,0.0120616289035304,0.00210185050333862
"TCGA.39.5011.01A",0,0.283585959922804,0.128917836335091,0.585913530658788,0.00127852039652044,0,0.000304152686795931
"TCGA.56.7580.01A",0.00432000682046223,0.537004236127101,0.371132705723398,0.0219728264688031,0.0639394929792179,0,0.00163073188101795
"TCGA.98.8023.01A",0,0.554918550549626,0.377579048043156,0.0656047771924907,0,0,0.00189762421472805
"TCGA.33.4586.01A",0,0.191849537723657,0.654973532116599,0.141362876679866,0.0112088068381938,0,0.000605246641684776
"TCGA.58.8388.01A",0,0.429929275189157,0.460959502484229,0.109111222326614,0,0,0
"TCGA.77.A5G3.01A",0,0.37647598242494,0.550214799135235,0.0719503608022934,0.00121143285691945,0,0.000147424780611907
"TCGA.85.8071.01A",0,0.51105468457345,0.454839603983604,0.0339960907546425,0,0,0.000109620688303531
"TCGA.33.A4WN.01A",0,0.371573406260811,0.52298107696766,0.0890691650993664,0.0155025836083315,0,0.000873768063830971
"TCGA.77.7141.01A",0.00413665875988087,0.579139205397989,0.341395581586147,0.0424824573479062,0.0321895795987828,0,0.000656517309294051
"TCGA.60.2716.01A",0,0.540788707350344,0.20487927683082,0,0.254332015818836,0,0
"TCGA.85.7844.01A",0,0.429876758542767,0.502320545286205,0.0678026961710273,0,0,0
"TCGA.98.A53H.01A",0,0.542189027376011,0.362576925949629,0.0936041661412718,0,0,0.00162988053308825
"TCGA.37.A5EM.01A",0,0.508994244365138,0.456602523331643,0.0344032323032199,0,0,0
"TCGA.63.A5MU.01A",0.00222557859572716,0.466980308945811,0.29144387761233,0.103039973096047,0.134444123763681,0,0.00186613798640331
"TCGA.39.5016.01A",0.00316967782794025,0.713727301879369,0.148267530439888,0.101389300517873,0.0326253887871243,0,0.000820800547805556
"TCGA.33.4582.01A",0,0.233169775485432,0.438215225306133,0.243494271696265,0.0851207275121701,0,0
"TCGA.85.8666.01A",0,0.354754810912328,0.481827288662347,0.162485299777499,0,0,0.000932600647826318
"TCGA.66.2791.01A",0,0.387148217890121,0.345975951651236,0.266875830458643,0,0,0
"TCGA.6A.AB49.01A",0,0.557421582175992,0.380649827460891,0.0566366699627287,0.0052919204003879,0,0
"TCGA.66.2782.01A",0,0.508702284911779,0.300258610057119,0.184883287969329,0.00615581706177244,0,0
"TCGA.39.5036.01A",0,0.335946466185546,0.363961539763638,0.21632401865328,0.0837679753975366,0,0
"TCGA.NK.A5CX.01A",0,0.635876982409665,0.298232967252581,0.0642239106356211,0,0,0.00166613970213317
"TCGA.77.8154.01A",0,0.475673003438592,0.404870807846875,0.0483794222899226,0.0710767664246112,0,0
"TCGA.37.4132.01A",0.00203592158805696,0.389166118097288,0.306864443989114,0.233837826878798,0.0680956894467429,0,0
"TCGA.98.8020.01A",0,0.508823799617951,0.431930985499273,0.0592452148827759,0,0,0
"TCGA.56.A5DS.01A",0,0.647831823809486,0.319273610790152,0.0318960012164734,0,0,0.000998564183887905
"TCGA.60.2707.01A",0,0.553163699468268,0.395173428175145,0.0516628723565866,0,0,0
"TCGA.66.2734.01A",0,0.451579923556934,0.430226601615602,0.118193474827464,0,0,0
"TCGA.66.2742.01A",0,0.529507333917343,0.373654734774542,0.0968379313081157,0,0,0
