,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-OR-A5LO-01A,0.014,0.000,0.000,0.000,0.003,0.000,0.000,0.018,0.003,0.034,0.008,0.003,0.000,0.000,0.001,0.916,0.916
TCGA-P6-A5OG-01A,0.001,0.000,0.017,0.025,0.020,0.000,0.000,0.133,0.061,0.155,0.117,0.001,0.000,0.000,0.004,0.465,0.465
TCGA-OR-A5J6-01A,0.000,0.000,0.003,0.000,0.002,0.000,0.000,0.146,0.001,0.039,0.208,0.014,0.000,0.000,0.000,0.587,0.587
TCGA-OR-A5LT-01A,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.008,0.005,0.000,0.025,0.004,0.000,0.000,0.000,0.952,0.952
TCGA-OR-A5JY-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.064,0.009,0.034,0.081,0.016,0.000,0.000,0.000,0.791,0.791
TCGA-OR-A5JV-01A,0.000,0.000,0.008,0.000,0.011,0.000,0.001,0.055,0.000,0.043,0.296,0.006,0.000,0.000,0.000,0.578,0.578
TCGA-OR-A5JT-01A,0.000,0.000,0.002,0.000,0.009,0.000,0.000,0.036,0.000,0.066,0.044,0.001,0.000,0.000,0.000,0.842,0.842
TCGA-OR-A5KX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.036,0.053,0.007,0.000,0.000,0.000,0.829,0.829
TCGA-OR-A5K3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.002,0.016,0.065,0.002,0.000,0.000,0.000,0.907,0.907
TCGA-OR-A5JZ-01A,0.000,0.000,0.005,0.000,0.006,0.000,0.001,0.046,0.000,0.012,0.036,0.009,0.000,0.000,0.000,0.884,0.884
TCGA-OR-A5LC-01A,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.039,0.039,0.064,0.026,0.004,0.000,0.000,0.000,0.822,0.822
TCGA-OR-A5LH-01A,0.001,0.010,0.004,0.000,0.025,0.000,0.001,0.061,0.000,0.031,0.102,0.006,0.000,0.000,0.000,0.759,0.759
TCGA-OR-A5LM-01A,0.001,0.000,0.008,0.000,0.005,0.000,0.000,0.025,0.000,0.036,0.034,0.011,0.000,0.000,0.000,0.879,0.879
TCGA-OR-A5J5-01A,0.001,0.000,0.000,0.000,0.007,0.000,0.000,0.008,0.002,0.024,0.016,0.007,0.000,0.000,0.000,0.935,0.935
TCGA-P6-A5OF-01A,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.048,0.061,0.045,0.050,0.005,0.000,0.000,0.000,0.784,0.784
TCGA-OR-A5LD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003,0.018,0.011,0.015,0.001,0.000,0.000,0.000,0.946,0.946
TCGA-OR-A5L3-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.008,0.035,0.030,0.001,0.000,0.000,0.000,0.920,0.920
TCGA-OR-A5LK-01A,0.007,0.000,0.000,0.000,0.014,0.000,0.018,0.013,0.000,0.010,0.163,0.016,0.000,0.000,0.000,0.758,0.758
TCGA-OR-A5LG-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.019,0.060,0.011,0.090,0.002,0.000,0.000,0.000,0.816,0.816
TCGA-OR-A5KO-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.000,0.043,0.025,0.028,0.015,0.002,0.000,0.000,0.000,0.877,0.877
TCGA-OR-A5JJ-01A,0.006,0.000,0.005,0.003,0.016,0.000,0.000,0.025,0.020,0.028,0.027,0.004,0.000,0.000,0.000,0.866,0.866
TCGA-OR-A5JL-01A,0.004,0.000,0.012,0.000,0.013,0.000,0.000,0.075,0.000,0.044,0.067,0.009,0.000,0.000,0.000,0.776,0.776
TCGA-OR-A5KV-01A,0.007,0.000,0.001,0.000,0.012,0.000,0.001,0.021,0.006,0.001,0.020,0.007,0.000,0.000,0.000,0.926,0.926
TCGA-OR-A5JE-01A,0.000,0.000,0.005,0.000,0.002,0.000,0.000,0.026,0.032,0.009,0.063,0.004,0.000,0.000,0.000,0.858,0.858
TCGA-PK-A5HB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.103,0.015,0.000,0.000,0.000,0.000,0.807,0.807
