,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-KL-8325-01A,0.028,0.000,0.002,0.000,0.000,0.000,0.000,0.038,0.000,0.019,0.065,0.000,0.000,0.003,0.000,0.845,0.845
TCGA-KO-8411-01A,0.023,0.000,0.002,0.000,0.000,0.000,0.000,0.081,0.000,0.053,0.067,0.000,0.000,0.000,0.000,0.774,0.774
TCGA-KL-8331-01A,0.016,0.000,0.002,0.000,0.000,0.000,0.000,0.032,0.000,0.038,0.046,0.000,0.000,0.000,0.000,0.866,0.866
TCGA-KO-8409-01A,0.019,0.000,0.001,0.000,0.000,0.000,0.000,0.054,0.000,0.031,0.068,0.000,0.001,0.000,0.000,0.828,0.828
TCGA-KM-8439-01A,0.008,0.000,0.001,0.000,0.000,0.000,0.000,0.067,0.000,0.034,0.092,0.000,0.000,0.002,0.000,0.794,0.794
TCGA-KN-8423-01A,0.014,0.000,0.004,0.000,0.000,0.000,0.001,0.079,0.000,0.058,0.084,0.000,0.000,0.001,0.000,0.758,0.758
TCGA-KL-8339-01A,0.016,0.000,0.002,0.000,0.000,0.000,0.000,0.031,0.000,0.035,0.072,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-KN-8434-01A,0.014,0.000,0.005,0.000,0.000,0.000,0.000,0.143,0.000,0.086,0.126,0.003,0.002,0.002,0.000,0.617,0.617
TCGA-KL-8342-01A,0.018,0.000,0.005,0.000,0.000,0.000,0.000,0.118,0.000,0.042,0.114,0.000,0.003,0.000,0.000,0.700,0.700
TCGA-KN-8428-01A,0.019,0.000,0.005,0.002,0.000,0.000,0.000,0.024,0.002,0.082,0.047,0.000,0.000,0.000,0.000,0.819,0.819
TCGA-KO-8416-01A,0.025,0.000,0.002,0.000,0.000,0.000,0.000,0.059,0.000,0.072,0.097,0.000,0.000,0.000,0.000,0.745,0.745
TCGA-KL-8344-01A,0.011,0.000,0.001,0.000,0.000,0.000,0.000,0.241,0.001,0.219,0.055,0.000,0.000,0.003,0.000,0.469,0.469
TCGA-KM-8441-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.001,0.066,0.106,0.000,0.000,0.003,0.000,0.701,0.701
TCGA-KM-8442-01A,0.012,0.000,0.003,0.000,0.000,0.000,0.001,0.057,0.001,0.045,0.054,0.000,0.000,0.002,0.000,0.825,0.825
TCGA-KL-8346-01A,0.018,0.000,0.002,0.000,0.000,0.000,0.000,0.029,0.000,0.047,0.014,0.000,0.000,0.000,0.000,0.888,0.888
TCGA-KL-8341-01A,0.015,0.000,0.005,0.000,0.000,0.000,0.000,0.033,0.000,0.029,0.045,0.000,0.000,0.001,0.000,0.871,0.871
TCGA-KL-8330-01A,0.019,0.000,0.002,0.000,0.000,0.000,0.000,0.033,0.000,0.038,0.037,0.000,0.000,0.000,0.000,0.870,0.870
TCGA-KN-8431-01A,0.018,0.000,0.002,0.000,0.000,0.000,0.000,0.116,0.000,0.071,0.076,0.000,0.000,0.000,0.000,0.716,0.716
TCGA-KO-8403-01A,0.022,0.000,0.004,0.000,0.000,0.000,0.000,0.116,0.000,0.048,0.178,0.000,0.001,0.000,0.000,0.630,0.630
TCGA-KO-8405-01A,0.004,0.000,0.007,0.001,0.000,0.000,0.001,0.090,0.020,0.055,0.316,0.000,0.000,0.000,0.000,0.506,0.506
TCGA-KN-8435-01A,0.014,0.000,0.002,0.000,0.000,0.000,0.000,0.063,0.000,0.046,0.049,0.000,0.000,0.001,0.000,0.824,0.824
TCGA-KN-8419-01A,0.025,0.000,0.007,0.000,0.000,0.000,0.001,0.114,0.000,0.066,0.116,0.000,0.000,0.001,0.000,0.669,0.669
TCGA-KL-8337-01A,0.018,0.000,0.002,0.000,0.000,0.000,0.000,0.051,0.000,0.049,0.033,0.000,0.000,0.000,0.000,0.846,0.846
TCGA-KL-8332-01A,0.020,0.000,0.006,0.000,0.000,0.000,0.000,0.233,0.000,0.087,0.092,0.000,0.000,0.001,0.000,0.560,0.560
TCGA-KO-8413-01A,0.016,0.000,0.006,0.000,0.000,0.000,0.001,0.129,0.000,0.090,0.148,0.000,0.003,0.001,0.000,0.608,0.608
TCGA-KM-8443-01A,0.019,0.000,0.001,0.000,0.000,0.000,0.000,0.038,0.000,0.023,0.024,0.000,0.000,0.000,0.000,0.894,0.894
TCGA-KL-8333-01A,0.023,0.017,0.006,0.001,0.000,0.000,0.002,0.259,0.036,0.143,0.135,0.003,0.000,0.006,0.000,0.368,0.368
TCGA-KL-8334-01A,0.014,0.000,0.005,0.000,0.000,0.000,0.000,0.070,0.000,0.059,0.108,0.000,0.005,0.001,0.000,0.737,0.737
TCGA-KN-8427-01A,0.000,0.000,0.014,0.002,0.002,0.000,0.000,0.071,0.204,0.027,0.051,0.000,0.000,0.007,0.000,0.620,0.620
TCGA-KL-8338-01A,0.019,0.000,0.002,0.000,0.000,0.000,0.000,0.042,0.000,0.053,0.063,0.000,0.000,0.000,0.000,0.821,0.821
TCGA-KN-8432-01A,0.007,0.000,0.001,0.000,0.000,0.000,0.000,0.112,0.001,0.074,0.078,0.000,0.008,0.003,0.000,0.715,0.715
TCGA-KO-8410-01A,0.013,0.000,0.003,0.000,0.000,0.000,0.000,0.113,0.000,0.058,0.095,0.000,0.000,0.001,0.000,0.716,0.716
TCGA-KN-8437-01A,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.101,0.000,0.048,0.096,0.000,0.000,0.004,0.000,0.745,0.745
TCGA-KN-8430-01A,0.019,0.000,0.004,0.001,0.000,0.000,0.000,0.110,0.000,0.055,0.121,0.000,0.000,0.000,0.000,0.689,0.689
TCGA-KM-8477-01A,0.028,0.000,0.001,0.000,0.000,0.000,0.000,0.063,0.000,0.064,0.110,0.000,0.000,0.001,0.000,0.733,0.733
TCGA-KO-8414-01A,0.019,0.000,0.002,0.000,0.000,0.000,0.000,0.048,0.000,0.035,0.069,0.000,0.009,0.000,0.000,0.817,0.817
TCGA-KL-8323-01A,0.014,0.000,0.004,0.000,0.000,0.000,0.000,0.072,0.000,0.021,0.057,0.000,0.001,0.001,0.000,0.830,0.830
TCGA-KL-8328-01A,0.022,0.000,0.003,0.000,0.000,0.000,0.000,0.025,0.000,0.043,0.035,0.000,0.000,0.000,0.000,0.870,0.870
TCGA-KN-8426-01A,0.015,0.000,0.005,0.000,0.000,0.000,0.000,0.053,0.000,0.027,0.088,0.000,0.000,0.002,0.000,0.808,0.808
TCGA-KL-8336-01A,0.015,0.000,0.001,0.000,0.000,0.000,0.000,0.062,0.000,0.047,0.134,0.000,0.000,0.000,0.000,0.740,0.740
TCGA-KL-8329-01A,0.017,0.000,0.007,0.000,0.000,0.000,0.000,0.047,0.000,0.055,0.158,0.000,0.001,0.000,0.000,0.713,0.713
TCGA-KN-8429-01A,0.026,0.000,0.002,0.000,0.000,0.000,0.000,0.068,0.000,0.066,0.108,0.000,0.004,0.000,0.000,0.724,0.724
TCGA-KL-8326-01A,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.001,0.060,0.021,0.000,0.000,0.000,0.000,0.844,0.844
TCGA-KN-8425-01A,0.029,0.000,0.002,0.000,0.000,0.000,0.000,0.073,0.000,0.028,0.178,0.000,0.003,0.000,0.000,0.684,0.684
TCGA-KL-8327-01A,0.023,0.000,0.001,0.000,0.000,0.000,0.000,0.077,0.000,0.065,0.067,0.000,0.000,0.000,0.000,0.766,0.766
TCGA-KL-8343-01A,0.017,0.000,0.001,0.000,0.000,0.000,0.000,0.081,0.000,0.081,0.077,0.000,0.000,0.000,0.000,0.742,0.742
TCGA-KL-8324-01A,0.020,0.000,0.004,0.000,0.000,0.000,0.000,0.085,0.000,0.063,0.047,0.000,0.001,0.000,0.000,0.778,0.778
TCGA-KN-8433-01A,0.016,0.000,0.005,0.000,0.000,0.000,0.000,0.063,0.000,0.064,0.143,0.000,0.000,0.000,0.000,0.707,0.707
TCGA-KO-8417-01A,0.017,0.000,0.001,0.000,0.000,0.000,0.000,0.071,0.000,0.063,0.044,0.000,0.001,0.000,0.000,0.804,0.804
TCGA-KM-8639-01A,0.009,0.001,0.006,0.000,0.000,0.000,0.001,0.086,0.000,0.028,0.095,0.008,0.001,0.011,0.000,0.755,0.755
TCGA-KL-8340-01A,0.016,0.000,0.003,0.000,0.000,0.000,0.000,0.077,0.001,0.109,0.066,0.000,0.002,0.000,0.000,0.727,0.727
TCGA-KO-8404-01A,0.000,0.000,0.005,0.000,0.001,0.000,0.000,0.032,0.398,0.001,0.313,0.000,0.000,0.001,0.000,0.249,0.249
TCGA-KM-8440-01A,0.020,0.000,0.002,0.000,0.000,0.000,0.000,0.043,0.000,0.031,0.060,0.000,0.002,0.000,0.000,0.842,0.842
TCGA-KN-8436-01A,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.001,0.055,0.019,0.000,0.000,0.000,0.000,0.837,0.837
TCGA-KN-8424-01A,0.016,0.000,0.005,0.000,0.000,0.000,0.000,0.098,0.000,0.027,0.140,0.003,0.001,0.001,0.000,0.706,0.706
TCGA-KO-8406-01A,0.017,0.000,0.001,0.000,0.000,0.000,0.000,0.074,0.000,0.060,0.070,0.000,0.000,0.000,0.000,0.778,0.778
TCGA-KM-8438-01A,0.016,0.000,0.001,0.000,0.000,0.000,0.000,0.161,0.000,0.054,0.068,0.000,0.000,0.000,0.000,0.699,0.699
TCGA-KN-8418-01A,0.017,0.000,0.002,0.000,0.000,0.000,0.000,0.060,0.000,0.049,0.053,0.000,0.000,0.000,0.000,0.818,0.818
TCGA-KL-8335-01A,0.014,0.000,0.001,0.000,0.000,0.000,0.000,0.028,0.001,0.054,0.044,0.000,0.000,0.000,0.000,0.856,0.856
TCGA-KL-8345-01A,0.020,0.000,0.002,0.000,0.000,0.000,0.000,0.063,0.000,0.073,0.068,0.000,0.000,0.000,0.000,0.773,0.773
TCGA-KO-8407-01A,0.018,0.000,0.003,0.000,0.000,0.000,0.000,0.153,0.000,0.059,0.100,0.000,0.002,0.000,0.000,0.664,0.664
