,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-GK-A6C7-01A,0.002,0.000,0.008,0.011,0.000,0.000,0.187,0.016,0.450,0.071,0.135,0.099,0.004,0.012,0.002,0.002
TCGA-BP-5192-01A,0.001,0.000,0.010,0.009,0.000,0.000,0.285,0.009,0.359,0.008,0.231,0.084,0.002,0.001,0.001,0.000
TCGA-CZ-5988-01A,0.003,0.000,0.023,0.016,0.007,0.000,0.338,0.002,0.339,0.054,0.112,0.101,0.004,0.000,0.000,0.001
TCGA-B0-4718-01A,0.009,0.000,0.006,0.017,0.015,0.000,0.326,0.020,0.253,0.005,0.224,0.105,0.009,0.010,0.001,0.000
TCGA-BP-4969-01A,0.002,0.000,0.000,0.018,0.000,0.000,0.342,0.000,0.317,0.000,0.192,0.125,0.000,0.004,0.000,0.000
TCGA-CW-5588-01A,0.003,0.000,0.019,0.007,0.010,0.000,0.262,0.002,0.221,0.105,0.101,0.262,0.002,0.003,0.004,0.000
TCGA-CZ-4864-01A,0.005,0.000,0.025,0.060,0.066,0.000,0.011,0.029,0.278,0.017,0.102,0.401,0.004,0.001,0.001,0.000
TCGA-BP-4973-01A,0.001,0.000,0.023,0.023,0.039,0.000,0.214,0.027,0.309,0.016,0.160,0.183,0.001,0.001,0.002,0.001
TCGA-DV-5573-01A,0.006,0.000,0.031,0.033,0.061,0.000,0.371,0.035,0.146,0.044,0.050,0.221,0.001,0.000,0.000,0.001
TCGA-BP-4960-01A,0.039,0.000,0.016,0.000,0.000,0.000,0.224,0.007,0.139,0.018,0.291,0.252,0.001,0.010,0.002,0.001
TCGA-B0-5694-01A,0.003,0.000,0.013,0.000,0.000,0.000,0.432,0.009,0.236,0.025,0.092,0.175,0.001,0.011,0.001,0.000
TCGA-BP-4993-01A,0.001,0.000,0.007,0.007,0.020,0.000,0.116,0.003,0.429,0.050,0.214,0.138,0.003,0.010,0.001,0.000
TCGA-B0-4833-01A,0.011,0.000,0.025,0.026,0.020,0.000,0.263,0.028,0.272,0.002,0.169,0.159,0.010,0.011,0.002,0.001
TCGA-CJ-4884-01A,0.019,0.000,0.017,0.032,0.010,0.000,0.367,0.007,0.157,0.015,0.085,0.285,0.000,0.004,0.000,0.000
TCGA-B0-5107-01A,0.003,0.000,0.028,0.033,0.015,0.000,0.671,0.002,0.020,0.001,0.007,0.220,0.000,0.000,0.000,0.000
TCGA-B0-5106-01A,0.012,0.000,0.017,0.014,0.011,0.000,0.174,0.025,0.319,0.035,0.139,0.231,0.008,0.012,0.003,0.001
TCGA-BP-4781-01A,0.003,0.000,0.018,0.000,0.001,0.000,0.413,0.004,0.193,0.085,0.036,0.234,0.009,0.002,0.001,0.000
TCGA-B0-4821-01A,0.012,0.000,0.006,0.030,0.002,0.000,0.631,0.001,0.045,0.010,0.158,0.085,0.002,0.015,0.002,0.000
TCGA-B0-4818-01A,0.060,0.000,0.021,0.019,0.007,0.000,0.255,0.006,0.305,0.002,0.169,0.136,0.002,0.011,0.004,0.001
TCGA-CZ-5461-01A,0.003,0.000,0.026,0.002,0.007,0.000,0.363,0.025,0.228,0.064,0.105,0.163,0.006,0.006,0.001,0.000
TCGA-A3-3385-01A,0.000,0.000,0.000,0.014,0.000,0.000,0.474,0.000,0.198,0.000,0.096,0.217,0.000,0.001,0.000,0.000
TCGA-B0-5709-01A,0.017,0.009,0.032,0.013,0.043,0.000,0.148,0.060,0.226,0.148,0.088,0.207,0.004,0.002,0.002,0.001
TCGA-BP-4771-01A,0.009,0.001,0.065,0.047,0.129,0.000,0.045,0.054,0.206,0.057,0.092,0.283,0.006,0.003,0.001,0.002
TCGA-BP-4327-01A,0.012,0.000,0.006,0.012,0.000,0.000,0.348,0.000,0.315,0.023,0.111,0.158,0.002,0.011,0.000,0.000
TCGA-B0-5710-01A,0.002,0.000,0.041,0.008,0.007,0.000,0.012,0.022,0.610,0.051,0.142,0.092,0.003,0.007,0.001,0.001
TCGA-B4-5834-01A,0.001,0.000,0.021,0.007,0.000,0.000,0.018,0.007,0.621,0.064,0.148,0.098,0.004,0.009,0.001,0.001
TCGA-DV-5576-01A,0.001,0.000,0.004,0.000,0.000,0.000,0.483,0.000,0.262,0.053,0.159,0.030,0.005,0.002,0.000,0.000
TCGA-AK-3443-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.787,0.000,0.057,0.000,0.103,0.052,0.001,0.000,0.000,0.000
TCGA-BP-5009-01A,0.013,0.000,0.012,0.015,0.018,0.000,0.344,0.002,0.185,0.031,0.110,0.262,0.003,0.002,0.001,0.000
TCGA-BP-4173-01A,0.007,0.000,0.045,0.041,0.108,0.000,0.065,0.114,0.166,0.080,0.092,0.274,0.001,0.000,0.004,0.001
TCGA-B0-4845-01A,0.003,0.000,0.015,0.006,0.000,0.007,0.296,0.005,0.312,0.001,0.293,0.054,0.001,0.003,0.002,0.001
TCGA-B0-5812-01A,0.005,0.000,0.022,0.004,0.016,0.000,0.150,0.018,0.400,0.099,0.148,0.118,0.005,0.011,0.001,0.003
TCGA-B4-5378-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.341,0.000,0.317,0.030,0.255,0.034,0.008,0.007,0.000,0.000
TCGA-CZ-4858-01A,0.014,0.000,0.023,0.027,0.033,0.000,0.531,0.003,0.096,0.032,0.037,0.201,0.000,0.000,0.001,0.001
TCGA-BP-4768-01A,0.001,0.000,0.004,0.011,0.002,0.000,0.573,0.000,0.149,0.002,0.091,0.163,0.003,0.000,0.000,0.000
TCGA-A3-3363-01A,0.000,0.000,0.002,0.006,0.000,0.000,0.668,0.012,0.025,0.011,0.004,0.262,0.008,0.000,0.001,0.000
TCGA-CJ-4893-01A,0.010,0.000,0.018,0.009,0.033,0.000,0.293,0.019,0.330,0.005,0.117,0.159,0.003,0.004,0.001,0.001
TCGA-BP-5195-01A,0.001,0.000,0.016,0.003,0.008,0.000,0.184,0.003,0.335,0.084,0.161,0.197,0.001,0.005,0.001,0.000
TCGA-B0-5712-01A,0.006,0.000,0.009,0.019,0.003,0.000,0.569,0.003,0.207,0.006,0.060,0.116,0.002,0.000,0.000,0.000
TCGA-AK-3426-01A,0.002,0.000,0.042,0.052,0.054,0.000,0.085,0.087,0.037,0.069,0.108,0.462,0.001,0.000,0.001,0.001
TCGA-B2-5635-01A.1,0.004,0.000,0.014,0.027,0.026,0.000,0.215,0.019,0.260,0.033,0.069,0.320,0.008,0.002,0.003,0.001
TCGA-CZ-5987-01A,0.013,0.000,0.042,0.023,0.001,0.000,0.512,0.011,0.078,0.029,0.068,0.221,0.000,0.000,0.001,0.000
TCGA-A3-3319-01A,0.026,0.000,0.015,0.021,0.001,0.000,0.612,0.000,0.034,0.025,0.017,0.246,0.002,0.000,0.000,0.000
TCGA-BP-4804-01A,0.008,0.001,0.030,0.014,0.042,0.000,0.189,0.032,0.191,0.074,0.190,0.222,0.004,0.003,0.001,0.001
TCGA-CJ-4891-01A,0.017,0.000,0.011,0.000,0.003,0.000,0.405,0.002,0.044,0.015,0.126,0.358,0.000,0.002,0.005,0.013
TCGA-A3-3326-01A,0.016,0.000,0.043,0.018,0.014,0.000,0.245,0.101,0.224,0.006,0.099,0.211,0.010,0.009,0.003,0.001
TCGA-BP-4959-01A,0.002,0.000,0.021,0.008,0.007,0.000,0.338,0.011,0.146,0.030,0.057,0.376,0.002,0.000,0.000,0.000
TCGA-BP-4332-01A,0.001,0.000,0.011,0.004,0.001,0.002,0.396,0.002,0.269,0.047,0.131,0.126,0.001,0.006,0.001,0.000
TCGA-CJ-5682-01A,0.012,0.000,0.007,0.019,0.001,0.000,0.279,0.008,0.216,0.128,0.228,0.091,0.000,0.010,0.000,0.000
TCGA-B0-4814-01A,0.024,0.000,0.011,0.008,0.000,0.000,0.324,0.001,0.255,0.026,0.211,0.128,0.001,0.005,0.003,0.000
TCGA-B0-4842-01A,0.031,0.000,0.047,0.000,0.007,0.000,0.425,0.010,0.053,0.033,0.059,0.319,0.001,0.010,0.003,0.001
TCGA-CW-5583-01A,0.004,0.000,0.018,0.005,0.000,0.000,0.304,0.002,0.326,0.068,0.177,0.079,0.003,0.009,0.004,0.000
TCGA-B8-4154-01A,0.003,0.000,0.015,0.011,0.005,0.000,0.363,0.017,0.237,0.001,0.123,0.208,0.001,0.014,0.000,0.001
TCGA-CW-5584-01A,0.004,0.000,0.019,0.003,0.000,0.000,0.271,0.012,0.309,0.042,0.157,0.177,0.002,0.003,0.001,0.001
TCGA-B0-4813-01A,0.001,0.000,0.003,0.001,0.000,0.000,0.641,0.000,0.084,0.010,0.171,0.075,0.009,0.004,0.000,0.000
TCGA-EU-5905-01A,0.002,0.000,0.025,0.005,0.000,0.000,0.354,0.011,0.245,0.105,0.076,0.163,0.006,0.007,0.001,0.000
TCGA-BP-4342-01A,0.005,0.001,0.024,0.019,0.001,0.000,0.249,0.003,0.205,0.077,0.256,0.135,0.001,0.010,0.014,0.000
