Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,T Cells,P-value,Correlation,RMSE
TCGA-BC-A10Z-01A,0,0.103508020420627,0.329957126019543,0.12396940782906,0.44256544573077,0,0,0,0.358831937471039,1.00037440054297
TCGA-DD-AAEK-01A,0,0,0.273167259120497,0.17457326322998,0.535166379478115,0,0.0170930981714082,0,0.409863769164095,0.991000816751329
TCGA-G3-A3CK-01A,0,0.156533428137709,0.251808356099012,0.0412406801064907,0.550417535656788,0,0,0,0.257993157723544,1.10391897300242
TCGA-DD-A1EJ-01A,0,0.160704461344759,0.0189028728600122,0.0314210733051301,0.788971592490099,0,0,0,0.402434386463086,1.10020268082506
TCGA-DD-AACU-01A,0,0.166538559436576,0.255194720394278,0.177288087406928,0.400978632762218,0,0,0,0.380289261905388,0.974319829975299
TCGA-ZS-A9CE-01A,0,0.0136129348591712,0.497190277472441,0.135132539991489,0.354064247676899,0,0,0,0.366668586052968,0.99296460237457
TCGA-2Y-A9H2-01A,0,0.0976075757999763,0.213456452982375,0.0908405004312221,0.598095470786426,0,0,0,0.361216266873137,1.04330486901062
TCGA-CC-5261-01A,0.11265683992107,0,0.258744314782866,0.200661716584371,0.427937128711693,0,0,0,0.373724666159974,0.986930691259667
TCGA-DD-AADP-01A,0,0.171618393197661,0.231710574665034,0.172817971333234,0.423853060804071,0,0,0,0.257740944403105,1.06204978754153
TCGA-2Y-A9H4-01A,0,0,0.37135929083401,0.0941098299612418,0.534530879204748,0,0,0,0.547521230251166,0.876313394613591
TCGA-DD-A1EA-01A,0,0.0823555445483236,0.315541895991241,0,0.602102559460435,0,0,0,0.440549437626661,0.984366623598891
TCGA-CC-A3MC-01A,0,0.0696094888322986,0.247303379213806,0.181937897799826,0.50114923415407,0,0,0,0.398036933533469,0.986076469719337
TCGA-FV-A2QR-01A,0,0.0478859001826583,0.29720842186881,0.296103860669531,0.358801817279001,0,0,0,0.308000609519817,1.02947254204372
TCGA-EP-A26S-01A,0,0.135228759003125,0.444226276002996,0.111372007282982,0.309172957710897,0,0,0,0.246698224096309,1.052484495376
TCGA-K7-AAU7-01A,0,0.131798585011066,0.125028597828395,0.253218840235441,0.489953976925098,0,0,0,0.178625651442776,1.13522784635113
TCGA-G3-A25T-01A,0,0.105737318148605,0.122869142567596,0.261777796001148,0.509615743282651,0,0,0,0.194572411272515,1.13289390334775
TCGA-DD-AADB-01A,0,0,0.153314722971892,0.100022499207088,0.74666277782102,0,0,0,0.563666550078361,0.922418388284874
TCGA-UB-A7MA-01A,0,0.0921946041157543,0.157082481074108,0.308677900041804,0.442045014768334,0,0,0,0.50813085340659,0.888721881888014
TCGA-DD-AAD0-01A,0,0.168129710028586,0.299732268589008,0,0.532138021382406,0,0,0,0.432768644167017,0.967418852422048
TCGA-BC-4072-01B,0,0.0846752353239546,0.18274307091297,0.0754491486446303,0.657132545118445,0,0,0,0.355376448147756,1.07260394684898
TCGA-DD-AACD-01A,0,0.102549638909391,0.190031734457952,0.114456385531543,0.592962241101114,0,0,0,0.393236947522373,1.01499776409575
TCGA-DD-A3A5-01A,0,0.00867012239058167,0.472957141258237,0.213792264937727,0.304580471413454,0,0,0,0.321482604663856,1.02083481836113
TCGA-ZP-A9D1-01A,0,0.0631148514958174,0.322100792299502,0.267510535197601,0.329818815144185,0,0.0174550058628944,0,0.277663004516311,1.04003463506146
TCGA-ZP-A9D0-01A,0,0.203640296578572,0.29511270204728,0.165230178896024,0.336016822478124,0,0,0,0.3012704981697,1.01735878154635
TCGA-CC-A7IK-01A,0,0.209304024182942,0.353117790300727,0.0522636388318934,0.385314546684437,0,0,0,0.324703619167797,1.01201802206158
TCGA-WQ-AB4B-01A,0,0.09992278717858,0.252995004723595,0.202485559873058,0.444596648224768,0,0,0,0.430023352912896,0.948051990840586
TCGA-FV-A4ZQ-01A,0,0.0745811374753668,0.0341852721983659,0.0218304724328835,0.869110285942414,0,0.000292831950969943,0,0.578245039182568,0.96471392809315
TCGA-G3-A25S-01A,0,0.172905637461274,0.0457531042807671,0.0245392841182174,0.756801974139741,0,0,0,0.459310861925725,1.03062410420231
TCGA-NI-A4U2-01A,0,0,0.457777043983901,0.208464860110424,0.333758095905675,0,0,0,0.352879269012255,1.00261214793165
TCGA-RC-A7SK-01A,0,0.125850130766966,0.44476462078343,0.17800537721384,0.251379871235764,0,0,0,0.301516320570351,1.01390643374291
TCGA-DD-AADS-01A,0,0.0455150578499532,0.202524852692252,0,0.751960089457795,0,0,0,0.460601730235271,1.02847729049254
TCGA-DD-A73F-01A,0,0.0336367571835439,0.153215502935332,0.0758253210127322,0.689702317985681,0,0.0476201008827111,0,0.522154097755315,0.93700808867887
TCGA-DD-A11C-01A,0.00209807535949506,0,0.412194430081581,0.21671456065021,0.368992933908714,0,0,0,0.428131300686025,0.950224404009729
TCGA-FV-A23B-01A,0,0.045251702694803,0.368548868805391,0.0582694003032311,0.527930028196575,0,0,0,0.17192860454341,1.16313510728951
TCGA-DD-AADD-01A,0,0.296426039614025,0.0361405256171298,0.0216063836243146,0.645827051144531,0,0,0,0.403651501796333,1.04169690891107
TCGA-DD-AACO-01A,0,0.0992698390062495,0.204097245469993,0.0980519697998517,0.598580945723905,0,0,0,0.380268347397711,1.02796415261545
TCGA-RC-A6M3-01A,0,0.252145871618174,0,0.123307894648986,0.62234862441384,0,0.00219760931899965,0,0.103534917899127,1.250236227261
TCGA-DD-AAED-01A,0,0.325672502114129,0.0271049824711868,0.00909903828165505,0.638123477133029,0,0,0,0.404899808143377,1.0428156577025
TCGA-BC-A10X-01A,0,0.0480848413506205,0.169403148981858,0.238818401088727,0.543693608578794,0,0,0,0.391137774230936,1.00486631513205
TCGA-DD-AAVP-01A,0,0.0107485103927919,0.429678637105428,0.186742377920882,0.372830474580898,0,0,0,0.379126202732913,0.985567924220351
TCGA-MI-A75C-01A,0,0.179746669815499,0.173192122318321,0.0145412187367599,0.63251998912942,0,0,0,0.422456550959871,1.00859481950082
TCGA-DD-A39W-01A,0,0.169131339858914,0.33591515360511,0.0183166764032365,0.47663683013274,0,0,0,0.234516344054611,1.09649789306938
TCGA-DD-A4NA-01A,0,0.194498394598055,0.228746212609777,0.157079114522492,0.419676278269677,0,0,0,0.204994729843801,1.09512771112579
TCGA-DD-AAVY-01A,0,0.0417479928222077,0.416353175020305,0.000951681813374365,0.540947150344113,0,0,0,0.41476755358327,0.991488206564732
TCGA-DD-A1EC-01A,0,0,0.0943269598756373,0.097731525109925,0.605272821654886,0,0.202668693359552,0,0.200666380928067,1.16006463759783
TCGA-5C-AAPD-01A,0,0.0113258969831165,0.116228533242806,0.137031740481311,0.735413829292767,0,0,0,0.629462030718823,0.844546028280383
TCGA-BC-4073-01B,0,0.0146132341537858,0.140970574131396,0.041264200881804,0.803151990833015,0,0,0,0.253727786690089,1.23942478542879
TCGA-WQ-A9G7-01A,0,0.274129803702682,0.0636148867562652,0.146121190399013,0.51613411914204,0,0,0,0.385430529323037,1.00206021871094
TCGA-CC-A7II-01A,0,0,0.0878378928879062,0.336849968524494,0.5753121385876,0,0,0,0.540585602084885,0.892533336997309
TCGA-CC-A8HS-01A,0,0.0171675949436652,0.345819455350308,0.292348660857026,0.344664288849001,0,0,0,0.300845967291413,1.03775169357548
TCGA-DD-AAEA-01A,0,0.135793453373663,0.128932660773733,0.101671550883481,0.606721306503147,0,0.0268810284659764,0,0.58149451191803,0.850578571959471
TCGA-DD-A4ND-01A,0,0,0.241931433084764,0.336878121625231,0.421190445290005,0,0,0,0.306603963883341,1.04957333520895
TCGA-ZP-A9D2-01A,0,0.0423306084774685,0.320605973622584,0.232355903597044,0.404707514302903,0,0,0,0.422934778679215,0.952689921024973
