Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,T Cells,P-value,Correlation,RMSE
TCGA-TQ-A7RO-01A,0,0,0.567449267239517,0.102975623320278,0.329575109440204,0,0,0,0.335559614723205,1.01669045635278
TCGA-CS-6670-01A,0,0,0.497066068421703,0.217764154456124,0.285169777122173,0,0,0,0.284934243845195,1.04665882774658
TCGA-QH-A6X5-01A,0,0,0.498157313709384,0.103546992855264,0.398295693435352,0,0,0,0.33257338431761,1.02618893886052
TCGA-HW-7493-01A,0,0,0.399242133304025,0.123473336455537,0.477284530240438,0,0,0,0.275726003032832,1.08114268393132
TCGA-CS-6667-01A,0,0,0.591814376249362,0.188174382922614,0.220011240828024,0,0,0,0.355271566593514,0.998146375503559
TCGA-DU-6406-01A,0,0,0.542966356364656,0.170272485829573,0.286761157805771,0,0,0,0.403443489180517,0.964029789728061
TCGA-DU-A7TA-01A,0,0,0.304685900084719,0.0872927418657907,0.60802135804949,0,0,0,0.413231432979955,1.01357713068546
TCGA-QH-A6X4-01A,0,0,0.501232208993198,0.0767266368243979,0.422041154182405,0,0,0,0.31149980908683,1.04618026377226
TCGA-TQ-A7RR-01A,0,0,0.339029848887809,0.0627028848310767,0.598267266281114,0,0,0,0.429822320763885,0.997387086243212
TCGA-HT-8104-01A,0,0,0.529748715319484,0.213156636816522,0.257094647863994,0,0,0,0.313310997497332,1.02676937808212
TCGA-HT-A74K-01A,0,0,0.392886217408111,0.293568026547896,0.31135949579406,0.00218626024993283,0,0,0.307901320441545,1.03314441882277
TCGA-DB-A64X-01A,0,0,0.43734352681957,0.173265556663098,0.389390916517332,0,0,0,0.413643144951067,0.963755325570265
TCGA-HT-8107-01A,0,0,0.63716737594792,0.12800408396237,0.234828540089709,0,0,0,0.207974238052211,1.09837585781713
TCGA-FG-A710-01A,0,0,0.308492386175952,0.0922502158111618,0.599257398012886,0,0,0,0.426156277489246,0.999626514923934
TCGA-QH-A6CX-01A,0,0,0.264569598387792,0.28407589530993,0.451354506302278,0,0,0,0.326085318291832,1.03916663075452
TCGA-CS-6666-01A,0,0,0.608977603221484,0.164106001595429,0.226916395183088,0,0,0,0.272429376509233,1.05518382362015
TCGA-TM-A7CA-01A,0,0,0.530809843054969,0.114899274255908,0.354290882689124,0,0,0,0.350622128020438,1.00764976156506
TCGA-HW-7486-01A,0,0,0.405054524640566,0.108618997998883,0.486326477360551,0,0,0,0.239080926801896,1.10981286509204
TCGA-QH-A6X8-01A,0,0,0.402778394137581,0.117523759576899,0.479697846285521,0,0,0,0.287162860390675,1.07375199162791
TCGA-DU-A76K-01A,0,0,0.591369608953737,0.22250513866168,0.186125252384583,0,0,0,0.250652182209528,1.07081333199621
TCGA-DB-A4XD-01A,0,0,0.491146346282443,0.134997577156264,0.373856076561294,0,0,0,0.357260725866783,1.00430781521305
TCGA-DH-A669-01A,0.000440947095381781,0,0.566675218337815,0.0938702711578202,0.339013563408983,0,0,0,0.258791178809595,1.07061179838501
TCGA-WY-A858-01A,0,0,0.388988670686192,0.0835511800457496,0.527460149268058,0,0,0,0.567675807954445,0.856652446858016
TCGA-DU-7294-01A,0,0,0.565002454409588,0.207701685101069,0.227295860489343,0,0,0,0.256841000093584,1.06491402848115
TCGA-TM-A7C3-01A,0,0,0.552285327518527,0.231618159255534,0.216096513225939,0,0,0,0.30557377070132,1.03253268751513
TCGA-WY-A85E-01A,0.0065384015032485,0,0.469740109206389,0.105694418331339,0.418027070959023,0,0,0,0.362769861681696,1.00617414654167
TCGA-FG-A6J1-01A,0,0,0.270183421251617,0.289229252748405,0.440587325999977,0,0,0,0.407161767662125,0.976696827188458
TCGA-QH-A65Z-01A,0,0,0.520792560711067,0.166125566406885,0.313081872882048,0,0,0,0.311113413534808,1.03072802248858
TCGA-VM-A8CD-01A,0,0,0.432609612001318,0.160918435914942,0.40647195208374,0,0,0,0.258573543669858,1.07746894199679
TCGA-HT-8019-01A,0,0,0.534658887333536,0.250694806343431,0.214646306323033,0,0,0,0.15924043947635,1.1281023140421
TCGA-QH-A6CV-01A,0,0,0.31475664479772,0.137699119497861,0.547544235704419,0,0,0,0.440816043590211,0.97142470658018
TCGA-FG-A6IZ-01A,0,0,0.29175405892473,0.124932668505157,0.583313272570113,0,0,0,0.358055217824974,1.0495079458983
