,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-IB-AAUW-01A,0.009,0.018,0.013,0.002,0.009,0.000,0.035,0.114,0.176,0.045,0.066,0.014,0.000,0.010,0.001,0.488,0.488
TCGA-LB-A8F3-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.008,0.030,0.202,0.008,0.035,0.002,0.001,0.000,0.000,0.706,0.706
TCGA-HV-A5A5-01A,0.000,0.000,0.023,0.000,0.000,0.000,0.020,0.089,0.231,0.022,0.108,0.006,0.000,0.009,0.000,0.491,0.491
TCGA-US-A77E-01A,0.000,0.001,0.011,0.001,0.000,0.000,0.001,0.020,0.346,0.003,0.057,0.002,0.000,0.010,0.000,0.548,0.548
TCGA-3A-A9IX-01A,0.007,0.021,0.026,0.000,0.018,0.004,0.057,0.061,0.331,0.014,0.056,0.010,0.000,0.002,0.001,0.391,0.391
TCGA-HZ-A4BH-01A,0.000,0.016,0.029,0.001,0.008,0.000,0.030,0.125,0.271,0.040,0.077,0.006,0.000,0.012,0.000,0.385,0.385
TCGA-HZ-A49G-01A,0.001,0.000,0.017,0.001,0.008,0.000,0.034,0.047,0.242,0.010,0.137,0.009,0.000,0.008,0.000,0.485,0.485
TCGA-IB-8126-01A,0.012,0.018,0.015,0.001,0.023,0.005,0.032,0.093,0.267,0.026,0.070,0.010,0.000,0.001,0.001,0.426,0.426
TCGA-FB-A5VM-01A,0.000,0.003,0.022,0.001,0.002,0.000,0.052,0.074,0.232,0.030,0.070,0.004,0.000,0.000,0.000,0.510,0.510
TCGA-HV-AA8V-01A,0.000,0.000,0.011,0.002,0.001,0.000,0.011,0.033,0.474,0.005,0.128,0.006,0.000,0.005,0.000,0.323,0.323
TCGA-IB-7891-01A,0.018,0.001,0.028,0.000,0.009,0.000,0.052,0.048,0.268,0.016,0.109,0.009,0.000,0.012,0.001,0.428,0.428
TCGA-FB-A545-01A,0.000,0.000,0.008,0.001,0.000,0.000,0.006,0.055,0.249,0.007,0.009,0.009,0.000,0.003,0.000,0.653,0.653
TCGA-FB-A7DR-01A,0.000,0.000,0.012,0.001,0.004,0.000,0.014,0.078,0.316,0.101,0.095,0.009,0.001,0.000,0.000,0.370,0.370
TCGA-3A-A9IN-01A,0.000,0.000,0.008,0.000,0.005,0.000,0.028,0.183,0.147,0.135,0.044,0.008,0.000,0.005,0.000,0.436,0.436
TCGA-IB-AAUN-01A,0.007,0.001,0.015,0.007,0.000,0.000,0.033,0.043,0.197,0.010,0.045,0.009,0.000,0.007,0.000,0.627,0.627
