,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-E9-A1QZ-01A,0.022,0.033,0.022,0.010,0.031,0.003,0.505,0.054,0.086,0.131,0.032,0.063,0.005,0.000,0.002,0.001
TCGA-AR-A1AQ-01A,0.079,0.010,0.038,0.020,0.011,0.000,0.566,0.042,0.025,0.109,0.005,0.093,0.001,0.000,0.001,0.000
TCGA-A2-A25A-01A,0.010,0.000,0.014,0.001,0.023,0.001,0.346,0.050,0.207,0.242,0.035,0.059,0.010,0.001,0.001,0.000
TCGA-E2-A10E-01A,0.005,0.000,0.014,0.000,0.020,0.000,0.673,0.031,0.035,0.157,0.012,0.050,0.002,0.000,0.000,0.000
TCGA-C8-A3M7-01A,0.033,0.000,0.007,0.000,0.015,0.000,0.450,0.015,0.213,0.124,0.093,0.040,0.007,0.000,0.001,0.000
TCGA-AQ-A1H3-01A,0.010,0.001,0.019,0.000,0.016,0.000,0.579,0.042,0.079,0.177,0.028,0.046,0.001,0.000,0.001,0.000
TCGA-E9-A247-01A,0.001,0.000,0.007,0.000,0.010,0.000,0.852,0.004,0.021,0.073,0.013,0.014,0.002,0.000,0.002,0.000
TCGA-AN-A0FF-01A,0.013,0.000,0.027,0.000,0.015,0.000,0.603,0.029,0.059,0.113,0.016,0.115,0.006,0.000,0.002,0.000
TCGA-A2-A0YH-01A,0.020,0.000,0.043,0.001,0.024,0.000,0.547,0.000,0.019,0.147,0.008,0.179,0.009,0.000,0.001,0.000
TCGA-E9-A1RH-01A,0.035,0.000,0.002,0.001,0.009,0.000,0.697,0.000,0.012,0.186,0.001,0.055,0.000,0.000,0.000,0.000
TCGA-AR-A2LE-01A,0.007,0.000,0.001,0.000,0.001,0.022,0.791,0.020,0.055,0.054,0.015,0.032,0.001,0.000,0.001,0.000
TCGA-E9-A1N3-01A,0.022,0.000,0.009,0.000,0.001,0.000,0.854,0.000,0.038,0.027,0.024,0.021,0.000,0.000,0.002,0.000
TCGA-MS-A51U-01A,0.018,0.000,0.012,0.001,0.027,0.000,0.516,0.038,0.055,0.259,0.008,0.060,0.002,0.001,0.001,0.000
TCGA-A8-A07F-01A,0.005,0.000,0.021,0.000,0.031,0.000,0.622,0.023,0.039,0.154,0.006,0.088,0.011,0.000,0.000,0.000
TCGA-A8-A08A-01A,0.007,0.000,0.022,0.000,0.005,0.000,0.641,0.040,0.018,0.129,0.003,0.133,0.001,0.000,0.000,0.000
TCGA-D8-A1JE-01A,0.011,0.000,0.013,0.000,0.012,0.000,0.527,0.001,0.032,0.268,0.000,0.135,0.001,0.000,0.000,0.000
TCGA-LL-A6FR-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.754,0.001,0.011,0.201,0.001,0.027,0.000,0.001,0.001,0.000
TCGA-E9-A22D-01A,0.011,0.003,0.038,0.070,0.088,0.000,0.509,0.054,0.020,0.071,0.002,0.132,0.002,0.000,0.001,0.000
TCGA-A2-A0SX-01A,0.034,0.024,0.043,0.001,0.046,0.000,0.489,0.053,0.037,0.193,0.005,0.072,0.001,0.000,0.001,0.000
TCGA-EW-A1PH-01A,0.015,0.000,0.013,0.002,0.018,0.000,0.795,0.014,0.019,0.101,0.009,0.013,0.000,0.000,0.000,0.000
TCGA-AN-A0FK-01A,0.017,0.000,0.002,0.001,0.000,0.000,0.790,0.000,0.030,0.099,0.017,0.041,0.002,0.000,0.001,0.000
TCGA-A2-A0CX-01A,0.003,0.000,0.017,0.000,0.011,0.000,0.644,0.000,0.026,0.167,0.006,0.119,0.004,0.000,0.001,0.000
TCGA-E2-A158-01A,0.012,0.000,0.014,0.000,0.001,0.000,0.891,0.009,0.022,0.035,0.008,0.006,0.000,0.000,0.001,0.000
TCGA-D8-A1X6-01A,0.000,0.000,0.016,0.000,0.007,0.000,0.778,0.000,0.017,0.042,0.006,0.130,0.000,0.000,0.002,0.000
TCGA-EW-A1P7-01A,0.033,0.125,0.042,0.004,0.050,0.001,0.307,0.087,0.086,0.195,0.011,0.059,0.001,0.000,0.001,0.000
TCGA-B6-A0IG-01A,0.015,0.000,0.008,0.004,0.007,0.000,0.812,0.004,0.021,0.106,0.005,0.015,0.002,0.000,0.001,0.000
TCGA-A7-A4SA-01A,0.013,0.000,0.021,0.003,0.046,0.000,0.534,0.061,0.049,0.173,0.015,0.079,0.004,0.000,0.001,0.000
TCGA-D8-A1JP-01A,0.003,0.000,0.018,0.000,0.022,0.000,0.513,0.027,0.045,0.260,0.013,0.097,0.002,0.000,0.000,0.000
TCGA-C8-A1HN-01A,0.004,0.000,0.006,0.000,0.008,0.000,0.807,0.001,0.021,0.063,0.018,0.070,0.001,0.000,0.001,0.000
TCGA-D8-A1XK-01A,0.017,0.000,0.012,0.018,0.018,0.000,0.786,0.000,0.014,0.060,0.001,0.071,0.000,0.000,0.001,0.000
TCGA-E9-A22A-01A,0.008,0.000,0.025,0.002,0.023,0.000,0.400,0.004,0.042,0.350,0.015,0.122,0.008,0.000,0.001,0.000
TCGA-AO-A12H-01A,0.003,0.000,0.007,0.000,0.006,0.000,0.793,0.000,0.049,0.027,0.021,0.086,0.006,0.000,0.001,0.000
TCGA-D8-A1Y2-01A,0.013,0.001,0.018,0.001,0.036,0.000,0.370,0.000,0.036,0.248,0.004,0.266,0.005,0.000,0.000,0.000
TCGA-D8-A1XW-01A,0.018,0.000,0.025,0.000,0.002,0.000,0.531,0.049,0.069,0.080,0.020,0.204,0.000,0.000,0.000,0.000
TCGA-OL-A5RZ-01A,0.002,0.000,0.001,0.000,0.005,0.000,0.927,0.010,0.020,0.008,0.006,0.020,0.000,0.000,0.001,0.000
TCGA-BH-A42V-01A,0.013,0.000,0.021,0.001,0.017,0.002,0.543,0.041,0.102,0.183,0.032,0.032,0.011,0.001,0.002,0.000
TCGA-BH-A0B7-01A,0.013,0.007,0.022,0.003,0.030,0.000,0.550,0.034,0.088,0.155,0.017,0.075,0.003,0.000,0.002,0.001
TCGA-C8-A1HO-01A,0.023,0.000,0.012,0.003,0.007,0.000,0.824,0.002,0.032,0.070,0.009,0.015,0.002,0.002,0.000,0.000
TCGA-A8-A09A-01A,0.014,0.000,0.007,0.000,0.026,0.000,0.592,0.021,0.043,0.216,0.013,0.065,0.002,0.000,0.000,0.000
TCGA-AO-A129-01A,0.022,0.015,0.028,0.013,0.017,0.000,0.662,0.037,0.029,0.100,0.009,0.064,0.002,0.000,0.001,0.000
TCGA-AO-A03O-01A,0.007,0.000,0.043,0.004,0.035,0.000,0.760,0.013,0.019,0.039,0.006,0.070,0.000,0.001,0.003,0.000
TCGA-E2-A10A-01A,0.010,0.000,0.016,0.000,0.000,0.000,0.717,0.001,0.035,0.172,0.007,0.040,0.001,0.000,0.002,0.000
TCGA-A8-A09E-01A,0.002,0.000,0.007,0.001,0.001,0.000,0.865,0.000,0.023,0.054,0.008,0.033,0.005,0.000,0.002,0.000
TCGA-AC-A3YJ-01A,0.003,0.000,0.008,0.000,0.006,0.000,0.755,0.015,0.035,0.063,0.014,0.098,0.001,0.000,0.001,0.000
TCGA-EW-A1IX-01A,0.013,0.000,0.023,0.000,0.003,0.000,0.454,0.047,0.056,0.306,0.013,0.072,0.012,0.000,0.000,0.000
TCGA-A8-A09N-01A,0.009,0.000,0.011,0.004,0.020,0.001,0.795,0.000,0.023,0.086,0.006,0.038,0.007,0.000,0.000,0.000
TCGA-AO-A0J6-01A,0.000,0.001,0.009,0.046,0.008,0.000,0.816,0.009,0.010,0.042,0.000,0.058,0.000,0.000,0.001,0.000
TCGA-AN-A0FJ-01A,0.001,0.000,0.012,0.000,0.005,0.000,0.765,0.024,0.051,0.109,0.017,0.014,0.000,0.000,0.000,0.000
TCGA-BH-A1ES-01A,0.001,0.000,0.017,0.000,0.000,0.000,0.754,0.011,0.020,0.184,0.000,0.012,0.001,0.000,0.001,0.000
TCGA-BH-A0E1-01A,0.026,0.000,0.006,0.000,0.000,0.000,0.695,0.005,0.074,0.134,0.035,0.024,0.001,0.000,0.000,0.000
TCGA-4H-AAAK-01A,0.006,0.000,0.029,0.000,0.008,0.000,0.519,0.019,0.027,0.317,0.001,0.061,0.014,0.000,0.000,0.000
TCGA-EW-A6S9-01A,0.010,0.000,0.022,0.000,0.003,0.000,0.650,0.001,0.023,0.191,0.009,0.082,0.008,0.000,0.000,0.000
TCGA-D8-A1JM-01A,0.007,0.000,0.006,0.012,0.009,0.000,0.897,0.003,0.013,0.035,0.011,0.005,0.001,0.000,0.001,0.000
TCGA-A7-A4SF-01A,0.005,0.000,0.006,0.016,0.007,0.000,0.826,0.007,0.010,0.045,0.010,0.057,0.009,0.000,0.001,0.000
TCGA-A8-A08R-01A,0.025,0.005,0.037,0.000,0.035,0.000,0.609,0.009,0.038,0.126,0.013,0.101,0.000,0.000,0.001,0.000
TCGA-D8-A146-01A,0.008,0.011,0.011,0.000,0.013,0.000,0.490,0.034,0.059,0.257,0.012,0.086,0.017,0.000,0.001,0.000
TCGA-D8-A1X5-01A,0.016,0.000,0.011,0.001,0.015,0.000,0.642,0.000,0.015,0.128,0.005,0.164,0.002,0.000,0.001,0.000
TCGA-A2-A1FV-01A,0.001,0.000,0.005,0.000,0.000,0.000,0.751,0.007,0.096,0.084,0.037,0.008,0.010,0.000,0.000,0.000
TCGA-A2-A0CK-01A,0.009,0.000,0.009,0.000,0.025,0.000,0.590,0.026,0.074,0.173,0.026,0.059,0.006,0.000,0.003,0.000
TCGA-E2-A1IL-01A,0.016,0.000,0.011,0.000,0.007,0.000,0.646,0.006,0.051,0.188,0.020,0.051,0.003,0.000,0.000,0.000
TCGA-B6-A0X7-01A,0.009,0.000,0.007,0.000,0.001,0.000,0.593,0.011,0.090,0.213,0.026,0.037,0.011,0.000,0.000,0.000
TCGA-B6-A2IU-01A,0.011,0.000,0.004,0.000,0.003,0.000,0.769,0.024,0.053,0.064,0.032,0.032,0.003,0.000,0.005,0.000
TCGA-B6-A0WS-01A,0.016,0.001,0.041,0.000,0.031,0.000,0.524,0.065,0.060,0.178,0.015,0.067,0.001,0.000,0.001,0.000
TCGA-E2-A1IO-01A,0.010,0.000,0.023,0.000,0.042,0.000,0.422,0.049,0.054,0.346,0.005,0.046,0.002,0.000,0.000,0.000
TCGA-AC-A5EH-01A,0.001,0.000,0.013,0.000,0.011,0.000,0.624,0.002,0.023,0.204,0.003,0.109,0.008,0.000,0.001,0.000
TCGA-AC-A3BB-01A,0.012,0.007,0.025,0.002,0.022,0.000,0.373,0.080,0.086,0.252,0.024,0.105,0.008,0.000,0.004,0.001
TCGA-AR-A0TQ-01A,0.028,0.001,0.035,0.002,0.041,0.000,0.665,0.032,0.051,0.069,0.011,0.063,0.000,0.000,0.000,0.000
TCGA-D8-A1JK-01A,0.021,0.000,0.024,0.017,0.004,0.000,0.602,0.004,0.033,0.150,0.008,0.135,0.000,0.000,0.000,0.000
TCGA-D8-A1X7-01A,0.026,0.000,0.015,0.000,0.003,0.000,0.701,0.004,0.049,0.132,0.015,0.053,0.000,0.000,0.000,0.000
TCGA-AO-A1KQ-01A,0.007,0.002,0.007,0.017,0.030,0.000,0.746,0.009,0.018,0.094,0.007,0.052,0.007,0.000,0.002,0.000
TCGA-PL-A8LX-01A,0.006,0.000,0.011,0.000,0.000,0.000,0.733,0.000,0.071,0.028,0.052,0.097,0.000,0.000,0.001,0.000
TCGA-AR-A2LH-01A,0.022,0.012,0.031,0.005,0.026,0.001,0.522,0.078,0.105,0.098,0.021,0.071,0.003,0.000,0.005,0.001
TCGA-BH-A0B8-01A,0.004,0.000,0.004,0.001,0.010,0.000,0.766,0.005,0.041,0.104,0.019,0.037,0.007,0.000,0.001,0.000
TCGA-A2-A3KD-01A,0.033,0.000,0.010,0.000,0.005,0.001,0.700,0.005,0.049,0.133,0.013,0.048,0.002,0.000,0.001,0.000
TCGA-A2-A0D4-01A,0.001,0.000,0.009,0.000,0.000,0.000,0.852,0.000,0.049,0.037,0.027,0.022,0.000,0.000,0.002,0.000
TCGA-D8-A27R-01A,0.017,0.000,0.008,0.003,0.038,0.000,0.668,0.017,0.040,0.097,0.023,0.085,0.004,0.000,0.001,0.000
TCGA-E2-A1IE-01A,0.009,0.000,0.003,0.000,0.003,0.000,0.825,0.002,0.059,0.059,0.024,0.015,0.000,0.000,0.001,0.000
TCGA-EW-A1J3-01A,0.000,0.000,0.006,0.003,0.008,0.000,0.784,0.011,0.022,0.094,0.009,0.058,0.003,0.000,0.001,0.000
TCGA-BH-A18Q-01A,0.012,0.000,0.010,0.028,0.005,0.000,0.672,0.059,0.063,0.089,0.017,0.042,0.000,0.001,0.002,0.000
TCGA-B6-A1KI-01A,0.004,0.000,0.008,0.000,0.001,0.000,0.629,0.004,0.107,0.178,0.040,0.026,0.002,0.000,0.000,0.000
TCGA-A7-A26G-01A,0.034,0.007,0.027,0.000,0.025,0.000,0.418,0.046,0.064,0.276,0.000,0.098,0.003,0.000,0.001,0.000
TCGA-AO-A03M-01B,0.018,0.002,0.031,0.022,0.033,0.000,0.655,0.046,0.037,0.068,0.007,0.079,0.003,0.000,0.001,0.000
TCGA-A2-A0CS-01A,0.000,0.000,0.008,0.000,0.000,0.000,0.657,0.055,0.020,0.175,0.000,0.074,0.010,0.000,0.000,0.000
TCGA-C8-A12W-01A,0.043,0.000,0.016,0.000,0.013,0.000,0.578,0.001,0.026,0.203,0.010,0.108,0.001,0.001,0.000,0.000
TCGA-E2-A1IU-01A,0.018,0.009,0.014,0.000,0.013,0.000,0.734,0.014,0.053,0.070,0.014,0.055,0.005,0.000,0.000,0.000
TCGA-B6-A0I9-01A,0.019,0.000,0.011,0.000,0.017,0.000,0.810,0.000,0.018,0.045,0.008,0.071,0.000,0.000,0.000,0.000
TCGA-AO-A128-01A,0.022,0.001,0.025,0.150,0.027,0.000,0.422,0.023,0.024,0.065,0.002,0.232,0.002,0.000,0.004,0.000
TCGA-A7-A3J0-01A,0.012,0.004,0.027,0.000,0.018,0.000,0.792,0.012,0.035,0.017,0.027,0.055,0.000,0.000,0.002,0.000
TCGA-E9-A1NE-01A,0.014,0.017,0.028,0.037,0.068,0.000,0.451,0.075,0.069,0.139,0.009,0.087,0.005,0.000,0.002,0.001
TCGA-AC-A2FB-01A,0.010,0.017,0.044,0.001,0.059,0.001,0.449,0.131,0.086,0.114,0.018,0.050,0.017,0.000,0.002,0.001
TCGA-AR-A5QP-01A,0.017,0.000,0.010,0.001,0.013,0.000,0.583,0.038,0.052,0.212,0.013,0.054,0.004,0.000,0.001,0.000
TCGA-A2-A0T4-01A,0.007,0.000,0.015,0.003,0.015,0.000,0.477,0.040,0.083,0.237,0.025,0.082,0.014,0.000,0.001,0.000
TCGA-BH-A0BL-01A,0.006,0.007,0.033,0.006,0.019,0.000,0.412,0.056,0.074,0.274,0.033,0.078,0.001,0.000,0.001,0.000
TCGA-BH-A0HY-01A,0.010,0.000,0.005,0.000,0.004,0.000,0.756,0.002,0.033,0.147,0.010,0.031,0.000,0.000,0.000,0.000
TCGA-E9-A2JT-01A,0.027,0.283,0.077,0.019,0.097,0.009,0.148,0.058,0.098,0.090,0.021,0.069,0.002,0.000,0.002,0.001
TCGA-A7-A3IY-01A,0.005,0.000,0.005,0.000,0.003,0.000,0.606,0.024,0.054,0.124,0.017,0.159,0.001,0.000,0.001,0.000
TCGA-A8-A085-01A,0.002,0.000,0.005,0.000,0.000,0.000,0.772,0.000,0.043,0.142,0.007,0.024,0.004,0.000,0.000,0.000
TCGA-AO-A12B-01A,0.036,0.000,0.006,0.000,0.003,0.000,0.816,0.000,0.024,0.037,0.047,0.029,0.000,0.000,0.001,0.000
TCGA-A8-A06Y-01A,0.020,0.000,0.002,0.000,0.000,0.000,0.881,0.000,0.031,0.028,0.021,0.016,0.000,0.000,0.000,0.000
TCGA-A8-A09I-01A,0.006,0.000,0.027,0.028,0.009,0.000,0.701,0.001,0.015,0.091,0.003,0.116,0.001,0.000,0.003,0.000
TCGA-A8-A0A2-01A,0.012,0.000,0.014,0.001,0.028,0.000,0.634,0.020,0.040,0.143,0.004,0.099,0.002,0.000,0.000,0.000
TCGA-AC-A2FE-01A,0.008,0.000,0.029,0.004,0.046,0.000,0.428,0.066,0.071,0.204,0.014,0.116,0.006,0.000,0.005,0.001
TCGA-A7-A13D-01B,0.012,0.009,0.010,0.029,0.001,0.001,0.607,0.009,0.046,0.206,0.028,0.012,0.015,0.004,0.008,0.004
TCGA-A8-A08J-01A,0.012,0.000,0.013,0.000,0.013,0.000,0.691,0.000,0.027,0.130,0.012,0.100,0.000,0.000,0.000,0.000
TCGA-5T-A9QA-01A,0.014,0.000,0.005,0.005,0.004,0.000,0.904,0.000,0.013,0.001,0.017,0.034,0.001,0.000,0.001,0.000
TCGA-A1-A0SQ-01A,0.018,0.000,0.023,0.000,0.003,0.000,0.758,0.008,0.057,0.041,0.023,0.068,0.000,0.001,0.000,0.000
TCGA-AC-A3QP-01A,0.011,0.000,0.006,0.000,0.008,0.000,0.553,0.052,0.050,0.188,0.009,0.115,0.005,0.000,0.001,0.000
TCGA-D8-A1JB-01A,0.022,0.034,0.035,0.001,0.061,0.000,0.476,0.071,0.077,0.121,0.013,0.080,0.006,0.000,0.001,0.000
TCGA-BH-A18S-01A,0.011,0.000,0.004,0.000,0.007,0.000,0.835,0.002,0.028,0.039,0.012,0.060,0.000,0.000,0.001,0.000
TCGA-A2-A0CW-01A,0.000,0.000,0.003,0.011,0.022,0.000,0.833,0.013,0.023,0.041,0.010,0.041,0.000,0.000,0.002,0.000
TCGA-A8-A09K-01A,0.023,0.000,0.016,0.001,0.070,0.000,0.779,0.011,0.013,0.005,0.012,0.053,0.015,0.000,0.001,0.000
TCGA-E9-A22G-01A,0.000,0.000,0.006,0.000,0.001,0.000,0.896,0.020,0.021,0.041,0.003,0.010,0.000,0.000,0.001,0.000
TCGA-E2-A573-01A,0.041,0.001,0.017,0.032,0.006,0.000,0.656,0.062,0.030,0.072,0.012,0.062,0.002,0.000,0.005,0.001
TCGA-AR-A0TP-01A,0.008,0.000,0.002,0.000,0.000,0.000,0.799,0.001,0.023,0.123,0.029,0.015,0.000,0.000,0.001,0.000
TCGA-AO-A1KT-01A,0.009,0.000,0.016,0.000,0.006,0.000,0.608,0.001,0.029,0.235,0.011,0.082,0.002,0.000,0.001,0.000
TCGA-BH-A203-01A,0.016,0.000,0.024,0.000,0.029,0.000,0.693,0.036,0.017,0.093,0.009,0.081,0.001,0.000,0.000,0.000
TCGA-B6-A0RM-01A,0.003,0.000,0.006,0.000,0.012,0.000,0.836,0.009,0.017,0.054,0.028,0.020,0.013,0.000,0.002,0.000
