"","cellFractions.B.Cells","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.Monocytes","cellFractions.NK","cellFractions.Neutrophils","cellFractions.otherCells"
"TCGA.OR.A5LO.01A",0.0022047319614834,0.00386084843105276,3.50180255019139e-07,0.018339183619297,0.0763840258613131,0.0489480781213683,0.000952791464949219,5.47643033579864e-05,2.61330036644973e-07,0.000257928507174318,0.254368941718707,0.594628094501006
"TCGA.P6.A5OG.01A",0.00607631569346824,0.0548142153948342,2.46312653481056e-06,1.3366139116397e-07,0.579070217709737,0.128933835303393,0.115188539066522,6.43594318420131e-05,1.48478320765362e-08,0.0108562505074917,0.0193650503313304,0.0856286049256246
"TCGA.OR.A5J6.01A",0.000123866799226589,4.11321509200153e-06,0.00201219469138072,1.54520682284956e-05,0.0977006554005191,0.214065019163048,0.0454374211970305,1.93453353001949e-07,4.04114848641921e-07,0.000347414449310301,4.13849883181642e-06,0.640289126949131
"TCGA.OR.A5LT.01A",2.46660495834777e-05,0.00767811477668606,6.27069875906497e-06,0.167031426579487,0.0303868010599632,0.0773314827067793,0.00583791534007594,3.82036152769856e-05,0.00112971386436897,0.000145520697907711,0.000177589633536864,0.710212294977575
"TCGA.OR.A5JY.01A",0.0104653378551024,0.00179919190317817,0.000382565019291449,6.10104704767267e-07,0.159091681522002,0.0813857873452908,0.023815133670499,2.89382127841421e-05,0.000462211510474132,0.000202212371564161,4.7577019165412e-06,0.722361572783193
"TCGA.OR.A5JV.01A",0.00521219375922321,0.030301095677654,1.81953523364581e-06,1.18880305815096e-06,0.110639635078929,0.160309430918306,0.0817885999403524,8.74024422011061e-05,5.59799867294762e-08,0.000528326351620444,5.05419514764234e-07,0.611129746093921
"TCGA.OR.A5JT.01A",1.00379721879171e-06,0.00468575952372912,1.29815576667766e-06,0.678105613073782,0.104734947973243,0.182756077076524,0.00316594120529458,9.20835956241354e-06,0.0120645050598687,0.000970137680628377,0.0135043024041096,1.20569027285886e-06
"TCGA.OR.A5KX.01A",0.000996422068952887,0.00515910098904906,1.18193411562646e-06,4.61637115338517e-06,0.124474047695271,0.196610405423855,0.00800987814578771,0.000231134922289865,3.74792476201491e-06,0.000283099572704406,1.76784596670011e-05,0.664208686492392
"TCGA.OR.A5K3.01A",0.00167433154221385,0.00838553947639941,3.77078646643887e-07,1.02624202225372e-05,0.0297656094343962,0.0791942205171181,0.0083161866804994,1.91924950473442e-05,2.89701899333398e-08,8.72908870217342e-05,4.23067759832682e-07,0.872546537430485
"TCGA.OR.A5JZ.01A",0.000357031671098641,0.00588072244508084,7.89040674886576e-05,0.52250042897566,0.0936212738111928,0.257555764162567,0.0092239481478448,1.71439823369091e-07,0.00540068094227776,0.000594658939711416,0.000267139024829172,0.104519276372425
"TCGA.OR.A5LC.01A",0.0051196180526517,0.00105533961600403,0.000637538948879443,7.16632227542498e-06,0.10117718596246,0.119389434697318,0.0179892049847198,1.03101276802322e-05,9.11918813920349e-07,0.000252738723920646,1.45147896774678e-07,0.75436040549738
