Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-AG-3896-01A,0.0163706129516762,0,0.611438936777761,0.0340159713979271,0.237138442157443,0.101036036715193,0,0,0.369521780787086,0.992989719960795
TCGA-DC-4745-01A,0.0308978192966657,0.0124296218116519,0.652850665088362,0.0320904624574957,0.227070087118338,0.044661344227486,0,0,0.280655160797406,1.06012795927153
TCGA-AH-6903-01A,0.0135738375289769,0.000207002801513783,0.861088075725567,0.0185805596173281,0.0897154202003988,0.0168351041262153,0,0,0.440755730361706,0.979199431208853
TCGA-AG-3599-01A,0.0502197191542383,0,0.724362652822076,0.0250890509582338,0.132439941900397,0.0678886351650554,0,0,0.354218251034545,1.00972151975168
TCGA-AG-3581-01A,0,0,0.718781760930912,0.0439274830744347,0.152337725222748,0.0807323008591531,0.00422072991275279,0,0.495241987907004,0.904154499848378
TCGA-AG-3881-01A,0,0.0149765118664271,0.482602942305237,0.011760802050124,0.21786479230889,0.269442056450342,0.00335289501897983,0,0.38456810996255,0.971702384170702
TCGA-CL-5917-01A,0.0211156663089848,0.00229621726090535,0.626646305759708,0.00163170879403496,0.287515357805677,0.06079474407069,0,0,0.39719400366598,0.988531964049037
TCGA-AG-3902-01A,0.0412953388203601,0.0450149040394676,0.680620934499934,0.0319783402956182,0.0898108218884664,0.108670927368568,0.00260873308758654,0,0.397314349730359,0.961709863575129
TCGA-CI-6624-01C,0.0613292115854512,0,0.540860245064061,0.0203228419980315,0.253868338546366,0.12361936280609,0,0,0.359604025092573,0.988763948618163
TCGA-AF-2692-01A,0.0217485154207537,0.0100542403227276,0.523910763837545,0.0123862910193554,0.335901358234662,0.0931872685926434,0.00281156257231345,0,0.13962244213857,1.15851516655893
TCGA-DC-6683-01A,0.0238900287731546,0.0133082173595907,0.494802412678613,0.010678769248758,0.293685478150597,0.163635093789288,0,0,0.299407595701882,1.03685746353625
TCGA-DC-6682-01A,0.0781746455909116,0.0185164805533635,0.586841701585066,0.0213304388228579,0.259712797240919,0.0354239362068821,0,0,0.257940121859276,1.06376155868268
TCGA-F5-6702-01A,0.0303291902339943,0,0.332793339766196,0.00972207713436543,0.428692062190574,0.195393520466093,0.00306981020877738,0,0.485498003410735,0.922170682366406
TCGA-AF-4110-01A,0.0139893606749474,0.0446858108650308,0.550913258967177,0.0395049940624267,0.250996038206357,0.099910537224061,0,0,0.46598845111295,0.911497289309811
TCGA-F5-6861-01A,0.0154630708985642,0.0205067432082357,0.662738250801586,0.0135714234550544,0.197683605503635,0.0900369061329249,0,0,0.339404345911542,1.01726505165572
TCGA-G5-6235-01A,0,0.0188627766891886,0.916362829713561,0.0124757118400643,0.0522986817571863,0,0,0,0.347252834915891,1.07280708404323
TCGA-AG-3999-01A,0.0209764607952412,0.0113452770893333,0.618928777227877,0.0231629743802697,0.229067172540228,0.0965193379670512,0,0,0.34038151424765,1.0128068972261
TCGA-AG-A02N-01A,0.0242396567196889,0.0122451275552083,0.805139394187213,0.0208400037814853,0.0775904633250776,0.0599453544313267,0,0,0.284848936883985,1.0789352278804
TCGA-AF-6136-01A,0.0539942620205502,0,0.743646715640992,0.0163186885676967,0.150303604637371,0.0357367291333902,0,0,0.336869115784789,1.03089127221688
TCGA-AG-3580-01A,0.0411834958548491,0,0.689740130723956,0.0171499692128789,0.162358984634976,0.0895674195733399,0,0,0.332998390391515,1.02179703206091
TCGA-DY-A1H8-01A,0.0449358105923519,0.000671521077843017,0.911079256297287,0.0103598844866325,0.012759481827324,0.0201940457185618,0,0,0.345217328169831,1.06784662897065
TCGA-AG-A032-01A,0.0642039633016884,0,0.681458885494317,0.0132843607848763,0.211260031623851,0.0297927587952671,0,0,0.306006622278663,1.04680773960077
TCGA-EI-6512-01A,0.0369534519414092,0.00516848217884329,0.69636178049319,0.0185724334732811,0.183425122395555,0.0595187295177219,0,0,0.387778114786097,0.986610603940525
TCGA-AG-3575-01A,0,0.00833822540394648,0.550350006794889,0.0107135103902171,0.261265803442339,0.162839914667833,0.00649253930077596,0,0.431683839234776,0.945687050379342
TCGA-AF-6672-01A,0.0805766070370641,0.00424086211146519,0.735369013258221,0.012172811702322,0.148327392431254,0.0193133134596745,0,0,0.329008072044469,1.03256461528544
TCGA-EI-6514-01A,0.0520248672928226,0,0.459875596847966,0.0119618779800164,0.32359668225482,0.152540975624375,0,0,0.303953083789468,1.0349448102883
TCGA-AH-6644-01A,0.0226636496379193,0.0144197619897103,0.456630910894271,0,0.410403844070745,0.0958818334073545,0,0,0.440253955960139,0.960990704490061
TCGA-AF-6655-01A,0.0209071740191345,0.0126016887102849,0.537250218555736,0.0149529194476113,0.337076483576887,0.0772115156903467,0,0,0.457960940759528,0.935920209404338
TCGA-AF-A56K-01A,0.0374450597257505,0.00980269712373672,0.483548761169198,0.00954722726540991,0.372726876276887,0.086929378439018,0,0,0.458627448788709,0.936786555986281
TCGA-G5-6641-01A,0.00758875368276534,0.00169521145560219,0.960797141390048,0.00094787605054962,0.0259195603221316,0.00305145709890301,0,0,0.334347854782714,1.10078171024346
TCGA-DY-A1DG-01A,0.0240268205257327,0.00801894305110678,0.863171667426459,0.00672804086099231,0.0765423333492791,0.0215121947864298,0,0,0.240994256517723,1.13453033469275
TCGA-AG-4001-01A,0.0511667361072049,0,0.350035059456355,0.0177364607124902,0.389673524824056,0.183192021424611,0.00819619747528324,0,0.462781161875065,0.927406082933107
TCGA-AG-A026-01A,0.0243841390917063,0,0.707227732377863,0.0102037180152999,0.228769212015025,0.029415198500106,0,0,0.238894171318869,1.10936531359641
TCGA-EI-7004-01A,0.00546781133159396,0.00525728954258727,0.2705738626547,0,0.501893130921993,0.216807905549126,0,0,0.524927205316719,0.912334068801358
TCGA-AG-3878-01A,0.0171031263009742,0.0139777970934902,0.582223828993502,0.031999799495207,0.205945486490701,0.14551690741087,0.00323305421525546,0,0.377764342152463,0.976047585059187
TCGA-AG-3611-01A,0.0355548582014878,0,0.768891240313302,0.0222315836541793,0.0865129824388688,0.0815206953890944,0.00528864000306734,0,0.630014308557133,0.787110973250669
TCGA-AF-3400-01A,0.000574271826777848,0.00791406471526782,0.215549923378449,0.0135953687007322,0.322995538423086,0.437056612292227,0.00231422066345956,0,0.611576459904133,0.81198512088072
TCGA-G5-6572-01A,0.00545569842856751,0.0116133337436675,0.430761166437789,0.0168164577290661,0.469759060710171,0.0643905287970848,0.00120375415365449,0,0.459754382471141,0.962367111887668
TCGA-AG-3574-01A,0.00448685851100321,0.0129663935766868,0.717767604682804,0.020868686990882,0.116705219801003,0.127205236437621,0,0,0.262449350437313,1.07429801184766
TCGA-AG-3605-01A,0.0236704185912429,0.000306618556432115,0.769189992086801,0.0342837975008175,0.0502747268359503,0.122274446428756,0,0,0.583659794511456,0.829599760779191
TCGA-AG-3731-01A,0.0850264689059279,0.0101372785121651,0.252600113083849,0.0142720713021345,0.449336086704787,0.18070252904299,0.00792545244814634,0,0.517068923976009,0.89088178919181
TCGA-AG-A01J-01A,0.0521065681006186,0,0.822783947164592,0.021816279229356,0.0811315019474311,0.0221617035580019,0,0,0.216553733277339,1.13401498363904
TCGA-AG-A01N-01A,0.0190572259289434,0.00595528930715316,0.653653045484712,0.0311996206761373,0.258928565018502,0.0312062535845522,0,0,0.258563062571942,1.08603894982231
TCGA-DT-5265-01A,0.00689785681825698,0,0.526049640295276,0.00832934377725466,0.240680864717727,0.211920302809066,0.00612199158241931,0,0.510614926059276,0.88173670270998
TCGA-AG-A00Y-01A,0.0496882556437138,0.0128194360230667,0.773068057408821,0.025093552473714,0.0821326563917915,0.0571980420588927,0,0,0.388861057943786,0.990628277242793
TCGA-AH-6547-01A,0.0748951962383661,0.0273346864463385,0.507765700611465,0.0241812230473536,0.207997405626548,0.15233765782664,0.00548813020328913,0,0.333470150712134,0.989661598986485
TCGA-AH-6549-01A,0.0340511706449522,0.0107191701453124,0.551773186517127,0.00418262934695154,0.330282906404087,0.0689909369415704,0,0,0.416326414144354,0.96888860585414
TCGA-AF-A56L-01A,0.0379059271209981,0.0161993886374573,0.583788620867582,0.0197137969301843,0.278244302479485,0.0641479639642936,0,0,0.351140519744197,1.00743251482373
TCGA-AG-A036-01A,0.0310477074536834,0.0162316062992457,0.683646151684862,0.00975744199096462,0.205317530531259,0.0539995620399857,0,0,0.470595234048188,0.923569070056012
TCGA-DC-4749-01A,0.0308102819191868,0.0119412986652535,0.735550516024739,0.0201815758530794,0.145984903779269,0.0555314237584719,0,0,0.275942505219731,1.07138557946342
TCGA-AF-2687-01A,0,0.0264540327433579,0.302543646355574,0.0021672243011878,0.42868251852078,0.2401525780791,0,0,0.53994016692637,0.878048912922478
TCGA-AG-3883-01A,0.00765852285385829,0,0.491728565899488,0.0382618143216343,0.297340994891075,0.155470896556746,0.00953920547719794,0,0.37655975470041,0.983176433276473
TCGA-CL-4957-01A,0,0.0116852585989386,0.702350220182262,0.0193014691584231,0.236649133521688,0.0300139185386875,0,0,0.368664495222681,1.01559705660336
TCGA-AG-A01Y-01A,0.0673383604949642,0,0.470096491812378,0.0321084060942497,0.272810612081474,0.157646129516934,0,0,0.371606188280431,0.974720844143643
TCGA-AG-3890-01A,0.0715275353025783,0,0.662560723497196,0.0291358236950938,0.179742872939235,0.0406480156475037,0.0163850289183938,0,0.505780518767515,0.885726149657132
TCGA-AG-A011-01A,0.0146659848604749,0.00629183548022156,0.764311651790111,0.00946944113283279,0.131900248819009,0.0733608379173503,0,0,0.599764464055974,0.818874059699858
TCGA-AG-3592-01A,0.0384317536138845,0.0154743326313667,0.686438113435062,0.0166782644626314,0.201589344648679,0.0413881912083768,0,0,0.412756955215948,0.967968166175132
TCGA-AG-3892-01A,0.0366915068548365,0,0.654359843688454,0.0247465869566573,0.130298365248652,0.139635129993349,0.0142685672580516,0,0.365488898092065,0.986652520278521
TCGA-AF-A56N-01A,0.0271750505006045,0.0130711283979164,0.638407271157347,0.0180405059802439,0.258651441215992,0.0446546027478959,0,0,0.331178561824496,1.03017798786648
TCGA-EI-6513-01A,0.0203609220084809,0.0147673239878072,0.665568273513382,0.0122507099771382,0.219266405830487,0.0677863646827049,0,0,0.461082743870022,0.930532595811949
TCGA-EI-6882-01A,0.0260743150357433,0.00938072714194498,0.689723168139716,0.00759390582441152,0.195866838987488,0.0713610448706968,0,0,0.312533289430621,1.04330383272651
TCGA-F5-6812-01A,0.0708129478959755,0.0114909611093808,0.400207519294582,0.0129946880389005,0.38042870927077,0.124065174390391,0,0,0.387613005060432,0.981388200488602
