Mixture,CD4 T,CD8 T,Cancer Cells,DC,Fibroblasts,Monocytes,NK,P-value,Correlation,RMSE
TCGA-C5-A7UI-01A,0.0648219208653817,0.0497408485725744,0.522058384025637,0.0333202795203643,0.136462526219672,0.143167270362389,0.0504287704339811,0.01,0.0749174189065592,1.12359496985488
TCGA-C5-A902-01A,0.0880311414233142,0.118814597063135,0.51619511857802,0.0156375630602352,0.092518086622924,0.0945200422776566,0.0742834509747154,0.01,0.0743414229073236,1.10758699683478
TCGA-DS-A1OB-01A,0,0.0131123726314614,0.573047421548648,0.00770875049247936,0.127780240610047,0.272174047946515,0.00617716677084928,0,0.153114435211921,1.12442595086386
TCGA-Q1-A6DW-01A,0,0.0201977727897281,0.754682120977535,0.00984073570849704,0.145561894148679,0.0492917645685917,0.0204257118069686,0.01,0.0868726865572573,1.20441577425484
TCGA-EK-A2R7-01A,0,0.0369976969456274,0.746694744943167,0.0426093356955079,0.0804558487676503,0.0842922045428165,0.00895016910523132,0,0.411348532148573,0.966611472794787
TCGA-C5-A7X8-01A,0.00520737806140175,0.0227253423839027,0.545301888761418,0.0349993739044214,0.299527010941523,0.0886788986990754,0.00356010724825746,0,0.49904228675284,0.895187115019935
TCGA-Q1-A5R3-01A,0,0.0298803187382173,0.805870581817237,0.0233260088018636,0.0533875807105502,0.0875355099321319,0,0,0.338380083659541,1.03805138096904
TCGA-C5-A7X5-01A,0,0.0148164410937229,0.700214692392311,0,0.153356377892831,0.131612488621135,0,0,0.149012020869538,1.15216187923404
TCGA-ZJ-A8QR-01A,0.0460694961160309,0.000316770779793177,0.827513675156434,0,0.0751564014199754,0.0509436565277664,0,0,0.259016776327981,1.10647347519584
TCGA-HM-A3JK-01A,0.0144865435339764,0.0330211897246483,0.443660342494353,0.00366934659235322,0.34374156136071,0.15649621026037,0.00492480603358899,0,0.434496091407617,0.945382415576051
TCGA-EA-A556-01A,0,0.00898492901007654,0.591875538786672,0.00752807253533464,0.289526709697943,0.102084749969974,0,0,0.343143220209114,1.02331638929093
TCGA-VS-A9V4-01A,0.0368615229154285,0.0172858367171221,0.753253444772054,0.0138275128000184,0.128136290614022,0.050635392181355,0,0,0.423769757327692,0.964488342190787
TCGA-IR-A3L7-01A,0,0,0.841330101968572,0.0158944073084006,0.129691290551274,0.0103167031878709,0.00276749698388329,0,0.273499779079403,1.11157766951258
TCGA-EK-A2RL-01A,0,0.0110936282972407,0.872486923768171,0,0.0871764102867259,0.0292430376478626,0,0,0.382064248871282,1.0323627081127
TCGA-VS-A94X-01A,0,0.0155141062162948,0.837008981037208,0,0.0582261242507774,0.0892507884957202,0,0,0.157056888915328,1.18212603056128
TCGA-VS-A9V3-01A,0,0.0361917828060593,0.653626702439749,0,0.0963814534220575,0.206352102959281,0.00744795837285282,0,0.167738038852069,1.12016735823937
TCGA-EK-A2RO-01A,0,0.0233031746962788,0.606929146333956,0.0196303699215109,0.28934884646858,0.0565868314484056,0.00420163113126866,0,0.194289178247289,1.12625572405026
TCGA-JW-A5VJ-01A,0,0,0.800496644691377,0.00514066752017936,0.0317276243256564,0.162635063462787,0,0,0.108591787379369,1.20233354780739
TCGA-MA-AA42-01A,0.0616290997105949,0.112489314304415,0.362010384441695,0.0659868187165238,0.0649165187819004,0.28616466491697,0.046803199127901,0,0.127786904095884,1.07701391692312
TCGA-C5-A1MK-01A,0.0226227992053186,0,0.613708230520881,0.00400515272627424,0.198347745435705,0.156461644071199,0.00485442804062196,0,0.147532798840071,1.13678112634291
TCGA-UC-A7PG-01A,0.0403697220086969,0,0.688786521047434,0.00968807376172683,0.16831118906374,0.0928444941184024,0,0.01,0.0997995739336337,1.17748645803247
TCGA-VS-A9UH-01A,0.00744278560399146,0.0392373774868874,0.354209914357044,0.0316620232697548,0.181859517629613,0.355314206736281,0.0302741749164291,0,0.187701682166699,1.0869077771416
TCGA-4J-AA1J-01A,0,0.0159232631033058,0.752496040328581,0.0200121846977829,0.175433968915131,0.0361345429551989,0,0,0.236566214611133,1.1124642656481
TCGA-C5-A1ME-01A,0.0136125117945736,0.0316201109447967,0.785936314389281,0.0337054899971971,0.0664695872307336,0.0686559856434184,0,0,0.46290537744691,0.934963459701588
TCGA-C5-A8YR-01A,0,0.0548418574562331,0.377453889069805,0,0.180557145619066,0.348759643991531,0.0383874638633646,0,0.335568994034513,0.99527703742727
TCGA-EA-A5FO-01A,0,0.0186209102409195,0.941509363369275,0.00485729921181734,0.0304537056950474,0.00455872148294103,0,0,0.291689167254086,1.12598225058289
TCGA-MA-AA3Z-01A,0,0.0467636286785001,0.795379725525446,0.0140294478127428,0.020911833669958,0.106968055823698,0.0159473084896548,0,0.334736770414362,1.03446328413597
TCGA-C5-A8XJ-01A,0.014788770916004,0.0248918386774636,0.623927749047512,0.00985214410825805,0.224519583275813,0.0959974759973028,0.00602243797764633,0,0.303156035742856,1.038506742777
TCGA-R2-A69V-01A,0.0309132462975894,0.0551702144992756,0.349961745244331,0.0441589809083636,0.0803675854125257,0.372722876240858,0.0667053513970563,0,0.203299347816822,1.06319855314512
TCGA-C5-A1BM-01A,0.0297493874675836,0.0173902960800463,0.559971500761465,0,0.0607754553826521,0.324280597817372,0.00783276249088106,0,0.162076873344392,1.1163076506661
TCGA-ZJ-AAXD-01A,0.0204624250566196,0.0242671512766694,0.679344800806487,0.00983080310464663,0.224121926911858,0.0363630033956416,0.00560988944807729,0,0.188095485536993,1.13064519351569
TCGA-HM-A4S6-01A,0.0241881610560081,0.040003765279631,0.413273621515321,0.0118818180419815,0.187820366692786,0.298942105886679,0.0238901615275932,0,0.155947559775932,1.10059124500005
TCGA-EA-A5ZF-01A,0,0.00174950999509541,0.708963537076339,0,0.221796319564506,0.067490633364059,0,0,0.441377254955445,0.958963993035408
TCGA-C5-A1M6-01A,0,0.00904078035266097,0.78611905234909,0.00267525783358603,0.15943019572651,0.042734713738153,0,0,0.415225023267328,0.988023241609441
TCGA-DG-A2KK-01A,0,0.0315330183417825,0.764731562812342,0.00507488429129387,0.0726166561672854,0.126043878387296,0,0,0.33380448324002,1.03268919529218
TCGA-HG-A2PA-01A,0,0.0251522525452554,0.718295600989237,0.0173047499856003,0.14127091872829,0.095657405611356,0.0023190721402615,0,0.267647057313729,1.0727003811857
TCGA-VS-A8EH-01A,0.00870407897246848,0,0.847825106533319,0.00777856678247902,0.0363686266000397,0.0993236211116936,0,0,0.211501429637507,1.14723583439886
TCGA-FU-A5XV-01A,0,0.0105077968888349,0.89835629046818,0.00563420346518357,0.0561103654639252,0.029391343713876,0,0,0.132738079274036,1.22603887426496
TCGA-C5-A1MF-01A,0.032568107308413,0.0386950525446054,0.653485759609612,0.0013559260289483,0.107271710060324,0.158499198112766,0.00812424633533097,0,0.243072753624398,1.06594576619204
TCGA-EX-A449-01A,0,0.0114537996568401,0.915712282408012,0.0100667004158769,0.0361136882271283,0.0266535292921425,0,0,0.281150266986614,1.12304695562771
TCGA-C5-A2LX-01A,0.146164200579707,0.063485773470655,0.375526057520176,0.0458433329478477,0.154975665469239,0.19527526096565,0.0187297090467261,0,0.123892278469604,1.07384635321309
TCGA-HM-A3JJ-01A,0.0105953572409366,0.0226675950517536,0.580962336377892,0.0119795428161996,0.252896244831976,0.117774627598293,0.0031242960829494,0,0.346185955293302,1.00719599858074
TCGA-LP-A4AW-01A,0.00793000100550028,0.00547821305592809,0.584536230320031,0.00639570612388118,0.348755841615516,0.0469040078791442,0,0,0.297697812701529,1.07300778789946
TCGA-C5-A8XH-01A,0.0362623785101414,0.0213411182433776,0.613139155340483,0.0161892818945967,0.143419366786461,0.166493020644191,0.00315567858075017,0,0.177792077681953,1.10256685751687
