,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-32-2616-01A,0.000,0.000,0.005,0.000,0.002,0.000,0.000,0.018,0.004,0.015,0.124,0.000,0.000,0.005,0.000,0.827,0.827
TCGA-32-1980-01A,0.000,0.000,0.006,0.001,0.021,0.004,0.000,0.089,0.043,0.045,0.205,0.002,0.001,0.006,0.000,0.577,0.577
TCGA-28-2514-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.004,0.089,0.007,0.038,0.066,0.000,0.000,0.008,0.000,0.785,0.785
TCGA-06-0644-01A,0.000,0.000,0.016,0.005,0.003,0.000,0.000,0.039,0.248,0.000,0.171,0.000,0.000,0.001,0.000,0.517,0.517
TCGA-06-1804-01A,0.000,0.001,0.001,0.013,0.001,0.000,0.001,0.069,0.034,0.022,0.074,0.000,0.000,0.015,0.000,0.767,0.767
TCGA-41-2571-01A,0.000,0.000,0.000,0.002,0.006,0.000,0.000,0.031,0.002,0.013,0.091,0.000,0.000,0.005,0.000,0.849,0.849
TCGA-19-2619-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.072,0.006,0.038,0.041,0.000,0.000,0.006,0.000,0.833,0.833
TCGA-27-1837-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.056,0.014,0.018,0.100,0.000,0.000,0.004,0.000,0.796,0.796
TCGA-27-1832-01A,0.000,0.000,0.013,0.004,0.001,0.000,0.009,0.030,0.187,0.003,0.163,0.000,0.001,0.003,0.000,0.585,0.585
TCGA-06-0686-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.009,0.057,0.006,0.038,0.103,0.000,0.000,0.004,0.000,0.780,0.780
TCGA-06-5856-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.010,0.027,0.128,0.000,0.000,0.005,0.000,0.767,0.767
TCGA-28-1753-01A,0.000,0.000,0.001,0.000,0.005,0.000,0.006,0.083,0.062,0.050,0.254,0.000,0.000,0.004,0.000,0.535,0.535
TCGA-28-5218-01A,0.000,0.000,0.027,0.001,0.010,0.000,0.000,0.089,0.507,0.002,0.149,0.000,0.001,0.005,0.000,0.210,0.210
TCGA-32-1970-01A,0.000,0.000,0.004,0.000,0.006,0.000,0.006,0.068,0.006,0.019,0.069,0.000,0.000,0.007,0.000,0.815,0.815
TCGA-28-5204-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.064,0.004,0.015,0.081,0.000,0.000,0.004,0.000,0.827,0.827
TCGA-12-3653-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.040,0.000,0.004,0.079,0.000,0.000,0.004,0.000,0.872,0.872
TCGA-06-0187-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.043,0.019,0.123,0.000,0.000,0.007,0.000,0.755,0.755
TCGA-19-2624-01A,0.000,0.000,0.000,0.007,0.000,0.000,0.001,0.069,0.001,0.023,0.035,0.000,0.000,0.004,0.000,0.861,0.861
TCGA-12-3652-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.020,0.001,0.010,0.034,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-12-5299-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.032,0.030,0.017,0.114,0.000,0.000,0.004,0.000,0.801,0.801
TCGA-06-0749-01A,0.000,0.000,0.001,0.000,0.011,0.005,0.001,0.046,0.010,0.015,0.210,0.005,0.000,0.003,0.000,0.692,0.692
TCGA-06-0158-01A,0.000,0.000,0.000,0.000,0.005,0.000,0.011,0.069,0.012,0.034,0.130,0.000,0.000,0.010,0.000,0.728,0.728
TCGA-19-1390-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.033,0.000,0.014,0.074,0.000,0.000,0.009,0.000,0.867,0.867
TCGA-28-2510-01A,0.000,0.000,0.004,0.001,0.010,0.003,0.000,0.092,0.026,0.069,0.093,0.003,0.000,0.010,0.000,0.688,0.688
