,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-A5-A0R8-01A,0.016,0.000,0.006,0.007,0.001,0.000,0.029,0.065,0.029,0.002,0.035,0.000,0.000,0.006,0.000,0.803,0.803
TCGA-A5-A0G3-01A,0.005,0.000,0.001,0.012,0.001,0.001,0.008,0.035,0.054,0.013,0.025,0.000,0.000,0.003,0.000,0.843,0.843
TCGA-AP-A054-01A,0.000,0.000,0.005,0.008,0.046,0.000,0.001,0.034,0.036,0.010,0.002,0.000,0.000,0.002,0.000,0.855,0.855
TCGA-A5-A0GX-01A,0.024,0.000,0.009,0.007,0.013,0.000,0.011,0.075,0.149,0.014,0.029,0.000,0.000,0.001,0.000,0.667,0.667
TCGA-DI-A2QY-01A,0.011,0.000,0.000,0.000,0.001,0.000,0.005,0.040,0.054,0.000,0.006,0.000,0.000,0.001,0.000,0.883,0.883
TCGA-EY-A1GC-01A,0.059,0.000,0.039,0.014,0.019,0.000,0.007,0.023,0.000,0.000,0.100,0.000,0.000,0.001,0.000,0.737,0.737
TCGA-A5-A0GI-01A,0.012,0.000,0.010,0.004,0.000,0.000,0.011,0.034,0.021,0.004,0.015,0.000,0.000,0.001,0.000,0.888,0.888
TCGA-D1-A17S-01A,0.016,0.000,0.000,0.000,0.000,0.000,0.008,0.019,0.001,0.000,0.018,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-EY-A5W2-01A,0.017,0.000,0.002,0.012,0.000,0.000,0.000,0.015,0.017,0.000,0.034,0.000,0.000,0.000,0.000,0.903,0.903
TCGA-D1-A1NU-01A,0.008,0.000,0.000,0.009,0.001,0.000,0.001,0.040,0.012,0.000,0.028,0.000,0.000,0.002,0.000,0.899,0.899
TCGA-BG-A18A-01A,0.008,0.000,0.001,0.007,0.001,0.000,0.013,0.092,0.096,0.017,0.022,0.000,0.002,0.002,0.000,0.740,0.740
TCGA-AX-A06B-01A,0.017,0.000,0.011,0.005,0.006,0.000,0.007,0.066,0.089,0.007,0.039,0.000,0.000,0.002,0.000,0.749,0.749
