,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-A5-A0R8-01A,0.013,0.000,0.006,0.001,0.002,0.000,0.026,0.059,0.030,0.012,0.038,0.000,0.001,0.002,0.000,0.809,0.809
TCGA-A5-A0G3-01A,0.014,0.003,0.000,0.000,0.002,0.000,0.003,0.039,0.054,0.021,0.018,0.000,0.004,0.000,0.000,0.840,0.840
TCGA-AP-A054-01A,0.000,0.000,0.005,0.000,0.028,0.000,0.000,0.032,0.037,0.014,0.003,0.001,0.000,0.000,0.000,0.879,0.879
TCGA-A5-A0GX-01A,0.019,0.000,0.007,0.001,0.007,0.000,0.007,0.078,0.142,0.025,0.027,0.000,0.001,0.000,0.000,0.685,0.685
TCGA-DI-A2QY-01A,0.012,0.000,0.000,0.002,0.000,0.000,0.002,0.025,0.048,0.000,0.005,0.000,0.000,0.000,0.000,0.905,0.905
TCGA-EY-A1GC-01A,0.047,0.001,0.025,0.009,0.001,0.000,0.004,0.025,0.001,0.000,0.131,0.000,0.000,0.000,0.000,0.757,0.757
TCGA-A5-A0GI-01A,0.010,0.000,0.006,0.004,0.000,0.000,0.008,0.023,0.022,0.011,0.010,0.000,0.001,0.000,0.000,0.905,0.905
TCGA-D1-A17S-01A,0.026,0.000,0.000,0.000,0.000,0.000,0.002,0.016,0.003,0.000,0.010,0.000,0.002,0.000,0.000,0.941,0.941
TCGA-EY-A5W2-01A,0.015,0.000,0.002,0.003,0.001,0.000,0.000,0.014,0.017,0.008,0.022,0.000,0.000,0.000,0.000,0.917,0.917
TCGA-D1-A1NU-01A,0.012,0.001,0.001,0.005,0.000,0.000,0.000,0.033,0.019,0.000,0.023,0.000,0.000,0.000,0.000,0.905,0.905
TCGA-BG-A18A-01A,0.011,0.000,0.004,0.001,0.001,0.000,0.009,0.092,0.089,0.038,0.023,0.000,0.006,0.000,0.000,0.726,0.726
TCGA-AX-A06B-01A,0.021,0.000,0.011,0.003,0.016,0.000,0.007,0.069,0.095,0.018,0.036,0.000,0.000,0.000,0.000,0.725,0.725
TCGA-E6-A2P9-01A,0.013,0.000,0.006,0.014,0.015,0.000,0.007,0.023,0.003,0.004,0.014,0.000,0.000,0.002,0.000,0.899,0.899
TCGA-PG-A917-01A,0.014,0.000,0.009,0.027,0.006,0.000,0.013,0.040,0.017,0.001,0.060,0.000,0.000,0.000,0.000,0.812,0.812
TCGA-AX-A3FS-01A,0.000,0.000,0.003,0.001,0.001,0.000,0.000,0.046,0.091,0.027,0.006,0.000,0.000,0.000,0.002,0.820,0.820
TCGA-A5-A2K4-01A,0.010,0.003,0.003,0.001,0.001,0.000,0.005,0.074,0.067,0.003,0.021,0.000,0.000,0.005,0.000,0.805,0.805
TCGA-D1-A1O0-01A,0.016,0.000,0.000,0.004,0.000,0.000,0.000,0.035,0.015,0.007,0.015,0.000,0.001,0.000,0.000,0.906,0.906
TCGA-B5-A0JS-01A,0.020,0.000,0.010,0.000,0.000,0.000,0.014,0.048,0.026,0.001,0.023,0.000,0.011,0.000,0.000,0.847,0.847
TCGA-AX-A1CE-01A,0.003,0.000,0.001,0.001,0.005,0.000,0.000,0.012,0.003,0.000,0.013,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-D1-A17F-01A,0.014,0.000,0.004,0.006,0.000,0.000,0.017,0.033,0.001,0.000,0.053,0.000,0.000,0.000,0.000,0.873,0.873
TCGA-EO-A3AV-01A,0.037,0.000,0.020,0.035,0.000,0.000,0.003,0.022,0.016,0.006,0.041,0.000,0.000,0.006,0.000,0.812,0.812
TCGA-D1-A17B-01A,0.030,0.003,0.031,0.001,0.001,0.000,0.031,0.084,0.072,0.003,0.106,0.000,0.010,0.027,0.000,0.601,0.601
TCGA-E6-A8L9-01A,0.001,0.000,0.005,0.015,0.006,0.000,0.001,0.055,0.057,0.021,0.025,0.001,0.012,0.001,0.000,0.801,0.801
TCGA-EY-A547-01A,0.013,0.000,0.002,0.001,0.005,0.000,0.000,0.024,0.007,0.007,0.021,0.000,0.003,0.002,0.000,0.914,0.914
TCGA-AJ-A3OJ-01A,0.002,0.000,0.004,0.008,0.000,0.000,0.000,0.028,0.027,0.000,0.048,0.000,0.000,0.000,0.000,0.883,0.883
TCGA-BS-A0TJ-01A,0.006,0.000,0.005,0.009,0.007,0.000,0.004,0.030,0.041,0.012,0.014,0.000,0.000,0.000,0.000,0.871,0.871
TCGA-BG-A0VV-01A,0.014,0.001,0.006,0.001,0.000,0.000,0.011,0.043,0.022,0.000,0.019,0.000,0.001,0.000,0.000,0.882,0.882
TCGA-D1-A16V-01A,0.017,0.000,0.007,0.016,0.000,0.000,0.008,0.029,0.007,0.004,0.028,0.000,0.000,0.000,0.000,0.883,0.883
TCGA-EO-A22R-01A,0.005,0.000,0.006,0.008,0.002,0.000,0.001,0.030,0.025,0.000,0.044,0.000,0.000,0.001,0.000,0.877,0.877
TCGA-BG-A0MH-01A,0.031,0.011,0.016,0.009,0.013,0.000,0.029,0.065,0.115,0.012,0.058,0.000,0.001,0.001,0.000,0.639,0.639
TCGA-EO-A3KX-01A,0.001,0.000,0.001,0.006,0.001,0.000,0.001,0.025,0.008,0.000,0.003,0.000,0.000,0.000,0.000,0.954,0.954
TCGA-AX-A0IS-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.003,0.024,0.037,0.000,0.002,0.000,0.000,0.000,0.000,0.927,0.927
TCGA-EY-A1G8-01A,0.004,0.000,0.000,0.002,0.000,0.000,0.000,0.022,0.002,0.000,0.006,0.000,0.001,0.000,0.000,0.963,0.963
TCGA-EY-A1GW-01A,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-BG-A0RY-01A,0.002,0.000,0.001,0.000,0.000,0.000,0.041,0.016,0.005,0.000,0.027,0.000,0.000,0.004,0.000,0.903,0.903
TCGA-D1-A1NY-01A,0.006,0.000,0.003,0.005,0.000,0.000,0.012,0.039,0.067,0.005,0.017,0.000,0.001,0.001,0.000,0.845,0.845
TCGA-B5-A3S1-01A,0.006,0.004,0.008,0.005,0.004,0.000,0.003,0.024,0.031,0.000,0.027,0.000,0.000,0.000,0.000,0.885,0.885
TCGA-A5-A2K5-01A,0.004,0.000,0.007,0.001,0.005,0.000,0.000,0.013,0.010,0.001,0.044,0.000,0.000,0.000,0.000,0.913,0.913
TCGA-AX-A062-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.028,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-A5-A0G5-01A,0.101,0.000,0.028,0.041,0.026,0.000,0.023,0.045,0.013,0.025,0.151,0.000,0.001,0.001,0.000,0.545,0.545
TCGA-AP-A0LH-01A,0.002,0.000,0.000,0.000,0.000,0.002,0.008,0.014,0.011,0.000,0.012,0.000,0.000,0.000,0.000,0.950,0.950
TCGA-BS-A0WQ-01A,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.022,0.009,0.001,0.007,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-FI-A2EY-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.983,0.983
TCGA-EY-A549-01A,0.015,0.000,0.005,0.006,0.005,0.000,0.009,0.027,0.010,0.003,0.018,0.001,0.000,0.000,0.000,0.901,0.901
TCGA-FI-A2D0-01A,0.000,0.000,0.004,0.008,0.000,0.000,0.002,0.060,0.041,0.001,0.000,0.000,0.000,0.008,0.000,0.876,0.876
TCGA-BS-A0V7-01A,0.024,0.000,0.004,0.000,0.001,0.010,0.008,0.075,0.330,0.060,0.038,0.000,0.004,0.000,0.000,0.445,0.445
TCGA-B5-A1MW-01A,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.044,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.943,0.943
TCGA-D1-A17D-01A,0.013,0.000,0.001,0.000,0.000,0.000,0.010,0.026,0.009,0.000,0.028,0.000,0.000,0.002,0.000,0.910,0.910
TCGA-BS-A0TA-01A,0.026,0.000,0.009,0.109,0.070,0.000,0.020,0.024,0.019,0.007,0.107,0.000,0.000,0.000,0.000,0.607,0.607
TCGA-AX-A05Z-01A,0.021,0.000,0.012,0.024,0.006,0.000,0.021,0.016,0.021,0.000,0.048,0.000,0.000,0.000,0.000,0.831,0.831
TCGA-D1-A17L-01A,0.031,0.001,0.000,0.001,0.005,0.000,0.017,0.040,0.006,0.001,0.027,0.000,0.001,0.000,0.000,0.869,0.869
TCGA-A5-A0GQ-01A,0.023,0.005,0.006,0.000,0.003,0.000,0.029,0.049,0.005,0.000,0.039,0.000,0.000,0.007,0.000,0.832,0.832
TCGA-AX-A3G1-01A,0.096,0.000,0.009,0.011,0.014,0.000,0.001,0.051,0.009,0.003,0.028,0.000,0.000,0.002,0.000,0.775,0.775
TCGA-BK-A0CC-01A,0.005,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.049,0.027,0.028,0.007,0.000,0.028,0.011,0.772,0.772
TCGA-D1-A1O8-01A,0.089,0.000,0.032,0.034,0.042,0.000,0.019,0.027,0.069,0.012,0.120,0.000,0.000,0.001,0.000,0.555,0.555
TCGA-DI-A1NN-01A,0.000,0.009,0.018,0.008,0.003,0.001,0.036,0.042,0.027,0.003,0.077,0.000,0.000,0.000,0.000,0.775,0.775
TCGA-B5-A0K9-01A,0.009,0.000,0.012,0.009,0.006,0.000,0.013,0.026,0.027,0.003,0.034,0.000,0.000,0.008,0.000,0.852,0.852
TCGA-FI-A2CY-01A,0.000,0.000,0.014,0.010,0.000,0.000,0.031,0.030,0.006,0.001,0.134,0.000,0.000,0.003,0.000,0.771,0.771
TCGA-AP-A1DR-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.003,0.013,0.007,0.001,0.002,0.000,0.000,0.000,0.000,0.969,0.969
TCGA-B5-A11Q-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.987,0.987
TCGA-BS-A0U7-01A,0.016,0.000,0.013,0.008,0.005,0.000,0.004,0.052,0.046,0.028,0.035,0.000,0.000,0.004,0.000,0.787,0.787
TCGA-A5-A0VQ-01A,0.013,0.000,0.002,0.000,0.000,0.000,0.014,0.030,0.016,0.013,0.000,0.000,0.000,0.001,0.000,0.911,0.911
TCGA-BS-A0TE-01A,0.003,0.000,0.007,0.009,0.006,0.000,0.009,0.020,0.009,0.008,0.021,0.000,0.000,0.000,0.000,0.908,0.908
TCGA-BS-A0T9-01A,0.008,0.000,0.003,0.004,0.005,0.000,0.008,0.030,0.172,0.001,0.017,0.000,0.000,0.000,0.000,0.751,0.751
TCGA-AW-A1PO-01A,0.006,0.000,0.001,0.002,0.000,0.000,0.001,0.030,0.003,0.001,0.012,0.000,0.000,0.003,0.000,0.941,0.941
TCGA-AJ-A3I9-01A,0.004,0.000,0.002,0.000,0.000,0.000,0.000,0.014,0.008,0.000,0.017,0.000,0.000,0.000,0.000,0.955,0.955
TCGA-AJ-A8CV-01A,0.007,0.000,0.011,0.021,0.004,0.000,0.010,0.038,0.019,0.008,0.050,0.000,0.000,0.001,0.000,0.831,0.831
TCGA-B5-A121-01A,0.010,0.000,0.004,0.000,0.008,0.000,0.006,0.053,0.026,0.000,0.020,0.000,0.002,0.000,0.000,0.869,0.869
TCGA-AX-A1CN-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.001,0.028,0.051,0.006,0.010,0.000,0.000,0.000,0.000,0.901,0.901
TCGA-BK-A139-01A,0.009,0.005,0.017,0.045,0.001,0.001,0.004,0.077,0.002,0.007,0.121,0.001,0.000,0.024,0.001,0.684,0.684
TCGA-EY-A1G7-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.028,0.018,0.000,0.017,0.001,0.000,0.003,0.000,0.930,0.930
TCGA-BK-A6W3-01A,0.011,0.000,0.013,0.024,0.002,0.000,0.015,0.060,0.018,0.000,0.048,0.000,0.000,0.004,0.000,0.803,0.803
TCGA-FI-A2CX-01A,0.085,0.016,0.070,0.001,0.064,0.000,0.047,0.044,0.000,0.011,0.542,0.000,0.005,0.020,0.001,0.092,0.092
TCGA-DI-A2QU-01A,0.006,0.000,0.000,0.001,0.000,0.000,0.004,0.019,0.008,0.000,0.016,0.000,0.000,0.000,0.000,0.945,0.945
TCGA-AP-A0LT-01A,0.004,0.000,0.002,0.004,0.000,0.000,0.000,0.004,0.000,0.001,0.006,0.000,0.000,0.000,0.000,0.979,0.979
TCGA-EO-A3AS-01A,0.035,0.000,0.003,0.000,0.001,0.000,0.010,0.048,0.075,0.000,0.032,0.000,0.000,0.001,0.000,0.794,0.794
TCGA-E6-A1LZ-01A,0.017,0.000,0.003,0.004,0.000,0.000,0.000,0.024,0.000,0.012,0.023,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-AP-A1DO-01A,0.001,0.000,0.002,0.005,0.002,0.000,0.000,0.010,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.975,0.975
TCGA-AX-A2HC-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.001,0.006,0.012,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-EC-A1QX-01A,0.007,0.000,0.003,0.027,0.000,0.000,0.005,0.040,0.035,0.000,0.027,0.000,0.000,0.006,0.000,0.849,0.849
TCGA-A5-A0GB-01A,0.000,0.000,0.002,0.005,0.003,0.000,0.000,0.014,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0.970,0.970
TCGA-B5-A11Y-01A,0.022,0.000,0.017,0.031,0.012,0.000,0.009,0.062,0.008,0.000,0.099,0.000,0.000,0.004,0.000,0.735,0.735
TCGA-AJ-A3IA-01A,0.002,0.004,0.010,0.008,0.009,0.000,0.018,0.051,0.094,0.022,0.051,0.000,0.000,0.004,0.000,0.726,0.726
TCGA-D1-A1NS-01A,0.011,0.000,0.001,0.000,0.000,0.000,0.017,0.034,0.003,0.000,0.015,0.000,0.000,0.002,0.000,0.917,0.917
TCGA-AX-A2H2-01A,0.031,0.001,0.015,0.012,0.004,0.000,0.012,0.029,0.010,0.014,0.026,0.000,0.000,0.000,0.000,0.844,0.844
