,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C8-A278-01A,0.060,0.000,0.027,0.017,0.016,0.000,0.017,0.023,0.131,0.004,0.129,0.003,0.000,0.003,0.000,0.568,0.568
TCGA-A7-A425-01A,0.003,0.000,0.008,0.005,0.007,0.000,0.022,0.082,0.167,0.027,0.095,0.003,0.003,0.009,0.001,0.568,0.568
TCGA-E2-A15H-01A,0.007,0.000,0.002,0.008,0.000,0.000,0.007,0.021,0.137,0.007,0.037,0.001,0.000,0.001,0.000,0.773,0.773
TCGA-A8-A06N-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.020,0.000,0.011,0.030,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-E2-A570-01A,0.000,0.000,0.008,0.005,0.000,0.000,0.008,0.038,0.274,0.019,0.039,0.002,0.000,0.002,0.000,0.605,0.605
TCGA-BH-A1FL-01A,0.000,0.011,0.011,0.004,0.009,0.000,0.017,0.052,0.116,0.025,0.043,0.006,0.000,0.000,0.000,0.705,0.705
TCGA-E2-A56Z-01A,0.001,0.000,0.010,0.009,0.000,0.000,0.000,0.037,0.067,0.025,0.015,0.001,0.000,0.000,0.000,0.835,0.835
TCGA-E9-A1RI-01A,0.004,0.000,0.012,0.006,0.003,0.000,0.005,0.034,0.300,0.012,0.082,0.004,0.000,0.000,0.000,0.539,0.539
TCGA-BH-A0DP-01A,0.007,0.000,0.014,0.002,0.023,0.000,0.031,0.057,0.253,0.015,0.091,0.004,0.000,0.002,0.000,0.500,0.500
TCGA-AR-A0U3-01A,0.003,0.000,0.007,0.012,0.000,0.000,0.011,0.036,0.048,0.010,0.031,0.000,0.000,0.002,0.000,0.839,0.839
TCGA-BH-A18L-01A,0.000,0.000,0.006,0.002,0.001,0.000,0.000,0.037,0.002,0.020,0.039,0.000,0.000,0.001,0.000,0.892,0.892
TCGA-A7-A3J1-01A,0.009,0.016,0.022,0.019,0.029,0.003,0.084,0.093,0.172,0.032,0.090,0.006,0.004,0.003,0.000,0.415,0.415
TCGA-AC-A6IW-01A,0.000,0.005,0.023,0.007,0.017,0.000,0.098,0.014,0.037,0.005,0.148,0.000,0.004,0.000,0.000,0.641,0.641
TCGA-AC-A3YI-01A,0.003,0.000,0.008,0.004,0.007,0.000,0.025,0.106,0.326,0.030,0.051,0.004,0.002,0.003,0.001,0.430,0.430
TCGA-D8-A1XG-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.004,0.024,0.116,0.054,0.037,0.001,0.000,0.002,0.000,0.761,0.761
TCGA-A8-A082-01A,0.000,0.000,0.007,0.004,0.000,0.000,0.000,0.013,0.104,0.001,0.072,0.001,0.000,0.000,0.000,0.796,0.796
TCGA-OL-A5RU-01A,0.043,0.024,0.029,0.001,0.039,0.003,0.071,0.070,0.104,0.034,0.043,0.005,0.000,0.001,0.000,0.535,0.535
TCGA-BH-A0HA-01A,0.008,0.000,0.032,0.002,0.012,0.000,0.039,0.062,0.275,0.023,0.057,0.004,0.001,0.000,0.000,0.484,0.484
TCGA-A2-A3XS-01A,0.015,0.008,0.017,0.004,0.008,0.000,0.019,0.045,0.092,0.026,0.029,0.000,0.005,0.000,0.000,0.731,0.731
TCGA-A2-A0ES-01A,0.002,0.000,0.015,0.003,0.010,0.005,0.036,0.108,0.191,0.049,0.053,0.004,0.000,0.002,0.000,0.523,0.523
TCGA-B6-A0RN-01A,0.000,0.000,0.008,0.000,0.001,0.000,0.017,0.019,0.311,0.015,0.032,0.004,0.000,0.000,0.000,0.593,0.593
TCGA-BH-A2L8-01A,0.009,0.008,0.042,0.018,0.036,0.000,0.078,0.023,0.196,0.013,0.095,0.004,0.001,0.000,0.000,0.478,0.478
TCGA-E2-A108-01A,0.009,0.003,0.029,0.014,0.037,0.000,0.058,0.126,0.242,0.036,0.173,0.007,0.003,0.008,0.001,0.256,0.256
TCGA-AN-A046-01A,0.000,0.000,0.019,0.018,0.016,0.000,0.029,0.021,0.146,0.011,0.083,0.000,0.000,0.000,0.000,0.656,0.656
TCGA-E2-A576-01A,0.003,0.000,0.007,0.007,0.000,0.000,0.004,0.025,0.074,0.017,0.019,0.003,0.000,0.000,0.000,0.841,0.841
TCGA-A2-A3XX-01A,0.025,0.006,0.017,0.006,0.003,0.000,0.016,0.025,0.099,0.032,0.037,0.000,0.003,0.001,0.000,0.728,0.728
TCGA-C8-A137-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.003,0.017,0.132,0.003,0.032,0.000,0.000,0.000,0.000,0.812,0.812
TCGA-A7-A4SC-01A,0.007,0.000,0.012,0.009,0.016,0.000,0.029,0.083,0.234,0.028,0.051,0.008,0.000,0.005,0.000,0.518,0.518
TCGA-E2-A15M-01A,0.005,0.009,0.039,0.017,0.029,0.002,0.051,0.146,0.176,0.020,0.111,0.001,0.001,0.003,0.000,0.392,0.392
TCGA-A8-A08I-01A,0.034,0.000,0.023,0.049,0.043,0.000,0.041,0.020,0.043,0.007,0.187,0.000,0.000,0.004,0.000,0.547,0.547
TCGA-AC-A2FF-01A,0.023,0.007,0.025,0.003,0.025,0.001,0.046,0.135,0.274,0.036,0.058,0.007,0.000,0.001,0.000,0.360,0.360
TCGA-E2-A1L6-01A,0.002,0.000,0.014,0.009,0.000,0.000,0.037,0.066,0.164,0.027,0.048,0.002,0.000,0.001,0.000,0.630,0.630
TCGA-A7-A13E-01B,0.018,0.055,0.020,0.036,0.014,0.049,0.048,0.034,0.117,0.014,0.052,0.001,0.000,0.029,0.000,0.512,0.512
TCGA-AR-A24S-01A,0.000,0.000,0.027,0.021,0.000,0.000,0.026,0.051,0.212,0.030,0.177,0.001,0.000,0.001,0.000,0.454,0.454
TCGA-E2-A155-01A,0.001,0.002,0.000,0.001,0.000,0.000,0.002,0.015,0.020,0.001,0.022,0.002,0.000,0.000,0.000,0.934,0.934
TCGA-C8-A12M-01A,0.008,0.000,0.012,0.006,0.010,0.000,0.005,0.059,0.010,0.036,0.008,0.003,0.000,0.000,0.000,0.843,0.843
TCGA-E2-A14W-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.069,0.003,0.023,0.000,0.000,0.000,0.000,0.897,0.897
TCGA-B6-A0RQ-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.018,0.066,0.109,0.032,0.022,0.003,0.001,0.001,0.000,0.744,0.744
TCGA-EW-A1IW-01A,0.000,0.003,0.017,0.007,0.013,0.000,0.029,0.060,0.150,0.037,0.060,0.002,0.000,0.002,0.000,0.620,0.620
TCGA-A1-A0SM-01A,0.000,0.000,0.009,0.008,0.000,0.000,0.002,0.030,0.271,0.012,0.078,0.002,0.000,0.001,0.000,0.589,0.589
TCGA-E9-A1R6-01A,0.000,0.000,0.004,0.003,0.000,0.000,0.001,0.021,0.117,0.016,0.048,0.001,0.000,0.001,0.000,0.788,0.788
TCGA-A2-A0CQ-01A,0.000,0.000,0.003,0.004,0.000,0.000,0.007,0.020,0.083,0.014,0.132,0.001,0.000,0.000,0.000,0.736,0.736
TCGA-OL-A5D7-01A,0.010,0.016,0.028,0.025,0.031,0.000,0.043,0.009,0.030,0.007,0.076,0.000,0.000,0.000,0.000,0.723,0.723
TCGA-D8-A143-01A,0.029,0.000,0.024,0.002,0.012,0.000,0.008,0.045,0.067,0.013,0.031,0.000,0.000,0.002,0.000,0.767,0.767
TCGA-C8-A138-01A,0.011,0.000,0.015,0.026,0.022,0.000,0.034,0.036,0.186,0.041,0.078,0.003,0.000,0.000,0.000,0.547,0.547
TCGA-E2-A14Q-01A,0.002,0.000,0.018,0.009,0.007,0.000,0.028,0.056,0.115,0.030,0.021,0.002,0.000,0.000,0.000,0.711,0.711
TCGA-A2-A0YL-01A,0.002,0.000,0.015,0.012,0.016,0.003,0.035,0.076,0.228,0.026,0.044,0.004,0.000,0.001,0.000,0.537,0.537
TCGA-PL-A8LY-01A,0.001,0.000,0.006,0.000,0.014,0.000,0.029,0.051,0.054,0.023,0.025,0.000,0.001,0.000,0.000,0.795,0.795
TCGA-GM-A2DK-01A,0.001,0.000,0.007,0.007,0.006,0.000,0.017,0.136,0.141,0.043,0.084,0.002,0.001,0.000,0.000,0.555,0.555
TCGA-B6-A0RO-01A,0.006,0.000,0.000,0.000,0.008,0.000,0.003,0.028,0.045,0.019,0.053,0.000,0.000,0.000,0.000,0.838,0.838
TCGA-D8-A142-01A,0.028,0.001,0.009,0.001,0.009,0.000,0.009,0.055,0.232,0.027,0.075,0.000,0.000,0.001,0.000,0.554,0.554
TCGA-C8-A8HP-01A,0.039,0.000,0.022,0.015,0.018,0.000,0.037,0.021,0.070,0.031,0.114,0.000,0.002,0.003,0.001,0.625,0.625
TCGA-E9-A24A-01A,0.000,0.000,0.024,0.005,0.002,0.000,0.007,0.083,0.183,0.018,0.182,0.001,0.000,0.002,0.000,0.491,0.491
TCGA-AO-A0JE-01A,0.017,0.000,0.030,0.008,0.030,0.000,0.030,0.037,0.235,0.011,0.101,0.000,0.000,0.003,0.001,0.496,0.496
TCGA-AR-A1AU-01A,0.007,0.000,0.006,0.007,0.000,0.000,0.004,0.052,0.177,0.028,0.047,0.005,0.000,0.001,0.000,0.664,0.664
TCGA-E9-A1QZ-01A,0.005,0.029,0.026,0.016,0.026,0.014,0.059,0.101,0.123,0.034,0.062,0.006,0.001,0.003,0.001,0.494,0.494
TCGA-AR-A1AQ-01A,0.068,0.011,0.035,0.024,0.016,0.000,0.049,0.020,0.106,0.009,0.080,0.000,0.001,0.001,0.000,0.579,0.579
TCGA-A2-A25A-01A,0.007,0.000,0.014,0.012,0.019,0.003,0.044,0.220,0.221,0.050,0.065,0.006,0.001,0.002,0.000,0.338,0.338
TCGA-E2-A10E-01A,0.000,0.000,0.012,0.012,0.007,0.000,0.023,0.046,0.177,0.015,0.054,0.001,0.000,0.001,0.000,0.651,0.651
TCGA-C8-A3M7-01A,0.024,0.000,0.010,0.000,0.017,0.000,0.018,0.225,0.112,0.091,0.041,0.006,0.000,0.002,0.000,0.453,0.453
