,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C5-A7UI-01A,0.039,0.000,0.043,0.038,0.000,0.000,0.011,0.010,0.005,0.010,0.005,0.000,0.001,0.010,0.004,0.822,0.822
TCGA-C5-A902-01A,0.000,0.000,0.000,0.110,0.000,0.000,0.021,0.033,0.004,0.008,0.002,0.000,0.013,0.011,0.002,0.797,0.797
TCGA-DS-A1OB-01A,0.001,0.000,0.016,0.001,0.000,0.000,0.000,0.019,0.001,0.004,0.049,0.000,0.000,0.018,0.009,0.882,0.882
TCGA-Q1-A6DW-01A,0.000,0.000,0.004,0.019,0.000,0.000,0.016,0.047,0.004,0.011,0.000,0.000,0.000,0.035,0.003,0.860,0.860
TCGA-EK-A2R7-01A,0.027,0.000,0.014,0.029,0.001,0.000,0.036,0.020,0.031,0.004,0.021,0.000,0.001,0.000,0.001,0.816,0.816
TCGA-C5-A7X8-01A,0.045,0.000,0.013,0.008,0.007,0.000,0.012,0.049,0.208,0.008,0.006,0.003,0.001,0.004,0.001,0.635,0.635
TCGA-Q1-A5R3-01A,0.000,0.000,0.010,0.018,0.004,0.000,0.009,0.008,0.005,0.001,0.001,0.002,0.001,0.006,0.002,0.934,0.934
TCGA-C5-A7X5-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.026,0.000,0.001,0.001,0.000,0.000,0.011,0.000,0.958,0.958
TCGA-ZJ-A8QR-01A,0.006,0.000,0.002,0.007,0.000,0.000,0.009,0.051,0.013,0.008,0.003,0.002,0.000,0.040,0.001,0.858,0.858
TCGA-HM-A3JK-01A,0.011,0.000,0.020,0.001,0.009,0.001,0.048,0.062,0.228,0.031,0.036,0.005,0.003,0.005,0.001,0.538,0.538
TCGA-EA-A556-01A,0.000,0.000,0.003,0.006,0.002,0.000,0.003,0.015,0.108,0.010,0.005,0.004,0.000,0.000,0.000,0.843,0.843
TCGA-VS-A9V4-01A,0.003,0.000,0.000,0.005,0.000,0.001,0.002,0.014,0.006,0.012,0.004,0.002,0.000,0.007,0.004,0.941,0.941
TCGA-IR-A3L7-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0.011,0.038,0.008,0.000,0.000,0.001,0.020,0.001,0.912,0.912
TCGA-EK-A2RL-01A,0.000,0.000,0.000,0.018,0.000,0.000,0.004,0.018,0.015,0.000,0.008,0.000,0.000,0.000,0.000,0.936,0.936
TCGA-VS-A94X-01A,0.002,0.000,0.009,0.017,0.000,0.000,0.003,0.016,0.000,0.003,0.014,0.000,0.000,0.037,0.000,0.900,0.900
TCGA-VS-A9V3-01A,0.003,0.000,0.029,0.038,0.000,0.000,0.011,0.054,0.000,0.012,0.026,0.002,0.001,0.055,0.000,0.768,0.768
TCGA-EK-A2RO-01A,0.000,0.000,0.000,0.007,0.000,0.000,0.008,0.027,0.085,0.012,0.001,0.000,0.002,0.005,0.002,0.851,0.851
TCGA-JW-A5VJ-01A,0.002,0.000,0.004,0.009,0.005,0.002,0.000,0.023,0.002,0.005,0.022,0.001,0.000,0.036,0.005,0.881,0.881
TCGA-MA-AA42-01A,0.020,0.002,0.035,0.061,0.033,0.000,0.065,0.018,0.001,0.001,0.107,0.000,0.000,0.031,0.012,0.613,0.613
TCGA-C5-A1MK-01A,0.000,0.000,0.024,0.008,0.000,0.000,0.000,0.038,0.082,0.010,0.021,0.001,0.000,0.040,0.002,0.775,0.775
TCGA-UC-A7PG-01A,0.000,0.001,0.013,0.001,0.002,0.010,0.004,0.022,0.019,0.011,0.001,0.002,0.000,0.043,0.001,0.871,0.871
TCGA-VS-A9UH-01A,0.026,0.000,0.024,0.053,0.016,0.000,0.006,0.050,0.055,0.010,0.126,0.001,0.000,0.014,0.007,0.611,0.611
TCGA-4J-AA1J-01A,0.000,0.000,0.011,0.004,0.000,0.000,0.007,0.051,0.057,0.025,0.000,0.002,0.001,0.027,0.005,0.810,0.810
TCGA-C5-A1ME-01A,0.009,0.000,0.003,0.009,0.008,0.000,0.017,0.020,0.016,0.001,0.009,0.004,0.000,0.010,0.003,0.891,0.891
TCGA-C5-A8YR-01A,0.000,0.000,0.007,0.041,0.000,0.000,0.000,0.034,0.024,0.007,0.099,0.000,0.003,0.000,0.001,0.783,0.783
TCGA-EA-A5FO-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.010,0.009,0.000,0.004,0.000,0.000,0.000,0.008,0.000,0.966,0.966
TCGA-MA-AA3Z-01A,0.000,0.000,0.022,0.075,0.000,0.000,0.053,0.036,0.001,0.006,0.008,0.000,0.002,0.025,0.004,0.768,0.768
TCGA-C5-A8XJ-01A,0.006,0.000,0.023,0.022,0.012,0.000,0.002,0.062,0.074,0.024,0.022,0.001,0.001,0.014,0.000,0.736,0.736
TCGA-R2-A69V-01A,0.007,0.004,0.023,0.066,0.020,0.000,0.059,0.020,0.022,0.004,0.126,0.003,0.001,0.025,0.026,0.594,0.594
TCGA-C5-A1BM-01A,0.006,0.000,0.027,0.019,0.000,0.000,0.043,0.030,0.000,0.004,0.094,0.000,0.000,0.060,0.000,0.718,0.718
TCGA-ZJ-AAXD-01A,0.001,0.001,0.000,0.006,0.004,0.008,0.003,0.036,0.073,0.030,0.000,0.000,0.002,0.027,0.001,0.807,0.807
