"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.BQ.7044.01A",5.75186875594012e-09,0.0137140394659331,0.000127691651304316,0.013082317074162,0.000415600105674455,0.0055015759745921,0.967158769976465
"TCGA.SX.A7SR.01A",2.62734977917474e-08,0.0230610830926076,2.83435752871598e-05,0.0218116350100846,2.00012492394393e-08,0.0113221725557653,0.943776719491508
"TCGA.MH.A854.01A",0.00996116898932777,0.0935255174363494,0.00736063204621556,0.0106628970842404,7.04828682753866e-09,0.0524875470147682,0.826002230380812
"TCGA.B3.8121.01A",1.01077170780007e-07,0.0906174500018768,0.0164202488902212,0.12171593469385,0.0194165935911767,0.00521611824072621,0.746613553504979
"TCGA.2Z.A9JJ.01A",5.09109289445981e-07,0.0204916786654803,0.0872667489079499,0.0470567364553193,2.99204471190616e-09,1.25183877710524e-07,0.845184198686039
"TCGA.B1.7332.01A",9.04064576166711e-09,0.053616587821251,0.00626826708824338,0.0291756787059709,2.37536673683885e-08,0.0203627911022529,0.890576642487969
"TCGA.WN.A9G9.01A",2.54293184274214e-06,1.23991154016887e-09,8.23338490158172e-10,0.245121930688228,0.754875504986456,1.13362847219609e-08,7.99393890708766e-09
"TCGA.A4.8310.01A",2.97290348612217e-08,0.0413436732090744,0.00944743526369899,0.0391650929238102,1.17014776558357e-08,0.00988853054486434,0.90015522662804
"TCGA.2Z.A9JT.01A",1.9238770896383e-08,0.0125846215658084,1.42142053370833e-09,0.0623045385906245,0.00968351171120165,0.00354734665821217,0.911879960813962
"TCGA.5P.A9K2.01A",6.00214559103411e-08,0.0121823166134629,0.000557062242268116,0.00604004721318106,2.22981070900758e-09,0.00527835037855959,0.975942161301262
"TCGA.4A.A93W.01A",7.06859780517965e-09,0.0270234379411927,0.0151724906847708,0.0169714241384324,4.11364145781112e-08,0.0156535776392932,0.925179021391299
"TCGA.DW.7837.01A",4.11684506937749e-08,0.0288863829502646,0.00823073962440728,0.0287278016426891,2.17557222847536e-08,0.0258461865022246,0.908308826356241
"TCGA.A4.A5DU.01A",1.26644622486073e-08,0.0177008920483222,0.0013836581381555,0.0166791638758581,9.08601608392554e-06,0.0107869370732285,0.953440250183889
"TCGA.2Z.A9JI.01A",0.0948831340354445,0.0775821400889758,3.58453091026866e-09,0.0637760851959986,6.18179176118797e-06,0.0510528548409321,0.712699600462357
"TCGA.BQ.7050.01A",1.41094726951961e-06,0.101293622852104,0.00840166730266439,0.0201711360953842,1.54264734978506e-08,0.0520141830127383,0.818117964363366
"TCGA.BQ.5894.01A",5.26136997056093e-08,0.154429915145657,0.0937307817255968,0.10227788849293,0.0241215255095141,0.0259348745260039,0.599504961986599
"TCGA.BQ.5879.01A",1.57430454137625e-06,0.149247342602376,0.0206815849323199,0.035919026581408,1.23407215513468e-08,1.46892830007051e-07,0.794150312345803
"TCGA.AL.3472.01A",0.000527070385133682,0.0188131984160865,0.0144593687057735,0.00742292962682315,3.56564418076926e-09,0.0151425486604814,0.943634880640057
"TCGA.MH.A560.01A",2.25455735972576e-08,0.026588546483379,0.000433108819015763,0.0111767418279728,1.16038623473086e-08,0.00110729622730679,0.96069427249289
"TCGA.BQ.5891.01A",3.67140220729288e-07,0.0505972219389299,0.00468702827705994,0.0208338605444538,1.9578218225275e-08,0.0125307923689499,0.911350710152168
"TCGA.B9.A5W7.01A",1.62972936031207e-09,0.0241867980000933,3.57565848179813e-05,0.0232000238726624,3.38703977018978e-08,0.00938241664739333,0.943194969394906
"TCGA.UZ.A9PR.01A",1.11658909243474e-07,0.0217537348138399,0.00537700086694537,0.0371116309336594,2.11634745452836e-08,1.17768174319738e-07,0.935757382794997
"TCGA.B9.A69E.01A",9.29802493112659e-08,0.0991780011347571,4.02554163490604e-10,0.0763205134258914,0.010943764906348,8.06099395555825e-08,0.81355754654026
"TCGA.B3.4104.01A",2.25426209291495e-08,0.0625610493395162,0.0254980207575193,0.00676625511514813,7.87233261443973e-10,0.0133241229675092,0.891850528490453
