"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.94.7943.01A",0.00854309825459982,0.0226660671804276,0.0415237045973548,0.028177639896743,1.30024107849904e-08,0.0143878976391651,0.884701579429299
"TCGA.68.8251.01A",7.98366570403646e-05,5.55690581275612e-10,0.224168832415262,0.0383711834879569,8.82396960259682e-07,0.0343119675021442,0.703067296984945
"TCGA.33.A5GW.01A",1.45445815982645e-07,0.0405519862505287,0.0122436387962026,0.0231704383912154,3.1476746707073e-07,9.16835241460777e-07,0.924032559513529
"TCGA.85.8070.01A",0.0195699425847636,0.0156235109260208,0.0160203303592019,0.00946957821773567,4.87552889778603e-08,0.00482816996179235,0.934488419195197
"TCGA.85.8479.01A",2.24806951597455e-07,0.0279109471134798,0.0240416539031855,0.0181674139769638,1.21005066752187e-07,0.00903236229340691,0.920847276900945
"TCGA.22.5482.01A",3.63013521613141e-06,0.0046724207079307,0.13478909833375,0.0509838513605203,1.78812800643614e-07,1.51449206220514e-06,0.80954930615772
"TCGA.21.1077.01A",0.097453302757628,6.22516556024365e-06,0.139037741023975,0.0338044080601941,1.63302663013221e-08,0.0126621879557055,0.71703611870667
"TCGA.43.6773.01A",0.551173909707873,5.20073288557165e-05,0.303199419639452,0.145572703824066,5.51856214997704e-07,1.40465277714389e-06,2.99076127546304e-09
"TCGA.34.8455.01A",0.0276690315619649,0.0258134088567208,0.149236160700658,0.0232257513742222,8.36914619125873e-09,0.00380635225194327,0.770249286885345
"TCGA.85.7950.01A",3.32103132116036e-09,1.72018415513564e-08,0.292981913245601,0.0180061963854951,0.0240519344677421,6.43503764792111e-06,0.664953500340641
"TCGA.60.2715.01A",7.3009568819256e-06,2.18906258989362e-08,0.453869447759324,0.104970190879664,1.7073059355167e-05,4.23223288206274e-07,0.441135542230861
"TCGA.85.A5B5.01A",0.00363601687521214,0.00771048856860349,0.0729741782726709,0.0172529557765995,1.41570108947926e-08,0.022024393363576,0.876401952986327
"TCGA.33.4583.01A",6.4122743340599e-08,0.000596663124351541,0.0348941953824486,0.0228190512230792,0.0141747130607178,0.00387018589650303,0.923645127190157
"TCGA.60.2725.01A",0.034322476311759,4.47296959979538e-09,0.269373942359419,0.119674941535793,0.0183171518277268,3.85391002247795e-05,0.558272944392108
"TCGA.85.8072.01A",0.0125112589748903,0.0305499695914801,0.0671139226437282,0.0668010671344791,2.51129106467491e-07,0.0216797375952005,0.801343792931115
"TCGA.22.4601.01A",0.00429672785296144,0.0398715369394929,0.0340212990543169,0.0363594746244461,1.46972462684737e-08,0.0136114451234835,0.871839501708053
"TCGA.66.2781.01A",0.00281407875070241,7.84110413855037e-08,0.541494867985125,0.0086578514881609,0.000184250214806318,7.390795094958e-07,0.446848134070655
"TCGA.22.0940.01A",0.0287039987664254,7.99418841294856e-06,0.228284116815333,0.102957796999842,0.039480544704846,0.00937660905258715,0.591188939472554
"TCGA.43.6143.01A",0.00320857985223954,0.000115279723107546,0.151976354020158,0.0231975772632228,8.63329698060612e-09,1.39789269795014e-08,0.821502186529049
"TCGA.39.5021.01A",0.118407308261414,5.24968883071734e-09,0.125181368157432,0.0789231455538249,0.0125757640783793,0.00430413741922292,0.660608271280038
"TCGA.22.1012.01A",0.00872760698150071,3.70789735012973e-08,0.0808411044723405,0.0276709774690046,0.00377325426400892,0.00664505250018805,0.872341967233984
"TCGA.33.AASL.01A",0.0101076525240783,1.36997344311829e-08,0.0133253833074062,0.0171510707059863,0.00615830110549861,0.016597488788871,0.936660089868425
"TCGA.33.4533.01A",3.78525192478132e-07,1.52004440221938e-05,0.13187609986165,0.0195298675075305,1.06663266437862e-07,1.10517132997398e-06,0.848577241827009
"TCGA.43.6647.01A",0.0856136781768876,1.54727262867891e-07,0.852275515681684,0.0473333344139311,2.29174330361393e-08,9.28463440055738e-08,0.0147772012364574
"TCGA.77.6845.01A",9.84262097703812e-07,0.0332188367312854,0.0418645025169725,0.0247741334793895,3.44713644253055e-06,1.95014559685479e-05,0.900118594417844
"TCGA.56.8504.01A",1.58155691944094e-07,1.16672535542343e-08,0.116552652957153,0.045781254461857,0.00887347283565648,8.20523024852449e-08,0.828792367870086
"TCGA.56.8629.01A",1.47628668695158e-07,0.0280946528458116,0.0882999002354521,0.0701537209490073,9.52428089512195e-08,0.00879379796628205,0.804657685131969
"TCGA.63.A5MY.01A",2.45579643772711e-08,3.35842291284629e-08,0.109052861333756,1.84366728207295e-05,3.69732226772866e-05,1.34240818429993e-07,0.890891536387735
"TCGA.37.4130.01A",0.137649152318,1.17973813615138e-08,2.4072474157244e-08,0.107662960882816,0.21918514538198,0.0133683347485759,0.522134370798772
"TCGA.22.1002.01A",7.34409167030283e-07,6.36811574719992e-10,0.710938552411209,0.0167086815718099,1.65093855628379e-08,0.00022643566954176,0.272125578792075
"TCGA.18.3410.01A",0.0397675245150523,2.15841495341948e-08,0.0457152276298109,0.0343941540974716,0.0249360714035416,0.0730550912924244,0.78213190947755
"TCGA.39.5011.01A",3.83069552061531e-08,4.31720877701855e-07,0.0276545906892039,0.226747649489361,0.0860611303277501,3.24719057134597e-07,0.659535834746795
"TCGA.56.7580.01A",0.0908254755463201,5.31392537484251e-08,0.138398591227997,0.0118295525377993,3.85916462627476e-07,9.76715405514469e-09,0.758945931865013
"TCGA.98.8023.01A",0.126555374711103,2.17233087435502e-08,0.236828592138252,0.0416748087062774,0.0163541692762236,1.01305586214009e-07,0.578586932139249
"TCGA.33.4586.01A",0.000116950633391551,9.20377296784429e-05,0.166045093885828,0.0473750489040763,6.26216814860011e-09,3.14761785946649e-07,0.786370547823071
"TCGA.58.8388.01A",1.36139493229454e-06,0.0141908832796808,0.195386772008633,0.0713963063657516,0.0091290118383073,0.0234953236282978,0.686400341484397
"TCGA.77.A5G3.01A",2.95513023712405e-08,2.09549275886871e-06,0.101115445558607,0.0222612611383224,0.00796336488781483,2.61280005630207e-08,0.868657777243194
"TCGA.85.8071.01A",4.4703374427345e-08,2.43787841970995e-09,0.0803069188681809,0.0106293469105942,0.0112670433960106,7.8675279175104e-08,0.897796565008682
"TCGA.33.A4WN.01A",0.0993125938879562,1.91459738697773e-09,0.059423867247531,0.0112894635293681,7.45793007149602e-06,5.55370715865165e-09,0.829966609936769
"TCGA.77.7141.01A",0.000931703324998511,0.0453660544604152,0.0303067868414651,0.0342157794569215,2.59295330748818e-08,0.00771653022702881,0.881463119759638
"TCGA.60.2716.01A",5.56265892172547e-08,2.3073912613029e-09,0.0675223537326524,0.0062837168020324,1.3380561954835e-08,4.08953362923056e-06,0.926189768617144
"TCGA.85.7844.01A",0.00256192226165792,3.06085429660491e-05,0.318163247787658,0.0635927220398915,4.35955824082446e-08,0.000135602141631514,0.615515853630613
"TCGA.98.A53H.01A",0.149584757206253,1.69796397489813e-08,0.334489234308222,0.0347005776350572,3.70860379123414e-07,0.0106330249123731,0.470592018098076
"TCGA.37.A5EM.01A",2.95407838614738e-06,1.32915189027925e-08,0.297725278936276,0.0684969219560839,0.000770743982362046,3.26236159810275e-07,0.633003761519213
"TCGA.63.A5MU.01A",1.22528627233653e-06,6.65727173917944e-08,0.560268111395414,0.000285851732316229,4.23958200394096e-07,1.29353932242774e-06,0.439443027515758
"TCGA.39.5016.01A",4.30627869129313e-11,1.58292433294192e-06,0.0161030557979717,0.0746196625779281,0.0158813681428254,0.0315222526821586,0.86187207783172
"TCGA.33.4582.01A",5.67518575063075e-08,1.37217687190178e-07,0.278266716378326,0.00590604945712976,2.38059043446811e-08,3.99206031700288e-09,0.715827012397035
"TCGA.85.8666.01A",1.57857163306707e-07,0.013840116600866,0.165994082308609,0.0916095771309905,4.23181361727133e-07,1.14309425947753e-06,0.72855449982675
"TCGA.66.2791.01A",0.101040350113924,3.09748568057565e-08,0.238682760372301,0.096078478918341,0.0415159518090511,5.56994198756871e-07,0.522681870817327
"TCGA.6A.AB49.01A",0.0147933457940837,0.0759006321515486,0.00566347389480025,0.00267303884700056,4.0756100501234e-09,0.0466918475053357,0.854277657731621
"TCGA.66.2782.01A",0.0256978746715844,2.55898870427329e-07,0.182628992658207,0.0765891239540911,0.000526922991426864,1.54717527588972e-08,0.714556814354068
"TCGA.39.5036.01A",0.00156782879581022,0.0289270134454871,0.0147260167471013,0.0294806501046565,2.84454496403916e-08,0.0264263089032903,0.898872153558205
"TCGA.NK.A5CX.01A",0.0472412009667948,0.0259306188817575,0.161635123339327,0.068748206805285,3.09414531404483e-08,0.0263239600472211,0.670120859018162
"TCGA.77.8154.01A",1.16593383891301e-05,9.34025044933428e-08,0.918557086216346,2.55912867322902e-05,9.71879377237801e-08,2.53245059689195e-08,0.0814054472435842
"TCGA.37.4132.01A",0.132491722065514,7.48467089636068e-09,0.0657911003025062,0.0505297149877954,0.0527226626182342,8.6632158694333e-07,0.698463926219693
"TCGA.98.8020.01A",2.20600807425762e-07,0.0771621527894373,0.151494648765834,0.0851993685554942,1.57636388903095e-07,0.0361057129430879,0.65003773870895
"TCGA.56.A5DS.01A",0.1031284961418,1.66322794813433e-08,0.087941128338278,0.0123186192871788,0.00201361955808534,0.00992539925366309,0.784672720788716
"TCGA.60.2707.01A",9.4354641710894e-08,4.61606330277282e-08,0.279488386559783,0.0513334333213599,1.43267913929694e-06,8.0573222630923e-08,0.669176526351221
"TCGA.66.2734.01A",4.50995886968203e-08,4.45337443572439e-07,0.152288837268931,0.081492110970929,1.8786188087112e-06,3.07002709986678e-05,0.7661859824333
"TCGA.66.2742.01A",9.31533711915345e-08,0.0319474330030467,0.166300341624683,0.103888297765263,7.88218752246791e-07,0.00342260683494188,0.694440439399943
"TCGA.22.5481.01A",0.121030527569343,0.0149940993426154,0.0277939556962548,0.0270240502560051,0.0420274031786593,2.48859505207259e-08,0.767129939071172
"TCGA.21.5787.01A",0.0191391045659525,0.0309851650987917,0.0832734928171661,0.0836771740680511,0.120657502346515,3.46591430972526e-07,0.662267214512093
"TCGA.66.2783.01A",0.153202526854378,0.000254140767093957,0.0582418855392967,0.0262546341441,5.11540561695232e-07,4.65106049538707e-07,0.76204583604852
"TCGA.92.8063.01A",4.56255536922141e-08,0.00386806650658481,0.18364049966742,0.0569144895976598,8.68772751926024e-05,0.000842067114682819,0.754647954212906
"TCGA.66.2757.01A",0.0217422196901722,6.32305216972787e-09,0.112226624497825,0.0716415953400956,0.0238863996594587,5.99248525456211e-05,0.770443229636851
"TCGA.39.5022.01A",0.461044123755224,1.14841061600935e-08,0.207412973048853,0.118705066950079,0.052231832532695,0.0129863762776772,0.147619615951366
"TCGA.94.A5I6.01A",2.0496483076106e-10,0.0171595990538177,0.078022322254457,0.0223781362345169,1.30684632887294e-09,0.0220080767960313,0.860431864149366
"TCGA.85.7698.01A",0.0227793661486741,1.8982550183492e-11,0.222397510605606,0.0393764424918331,0.0045463462762749,6.52462369997845e-07,0.710899681996259
"TCGA.37.4141.01A",0.0226425644720623,2.51725843959397e-09,0.0877372804758027,0.050539858061482,0.0272266325171104,1.08262562711626e-06,0.811852579330657
"TCGA.66.2753.01A",0.0188278703981861,5.39029764498219e-08,0.15881996301891,0.0251360781304189,5.85062515913658e-08,2.84207654320165e-08,0.797215947622492
"TCGA.43.A474.01A",1.1830194873883e-07,1.71822540216494e-10,0.214813172805728,0.00853883955750633,3.36474149860588e-08,1.11459190581983e-07,0.776647724056389
"TCGA.63.5128.01A",8.5661432070929e-06,0.00625053218789442,0.0527962364272875,0.0134075457977531,1.81118687462644e-09,1.3722180460364e-07,0.927536980410866
"TCGA.56.8625.01A",0.000187910717602177,5.93312464706325e-06,0.427567736557955,0.408640911718841,0.0438721873564421,1.65615779011488e-09,0.119725318868355
"TCGA.63.A5MB.01A",1.25523030622905e-08,0.0365693259480146,0.0398101059465708,0.0351970349260144,3.96979083406112e-07,0.0199348685260478,0.868488255121966
"TCGA.22.5471.01A",0.00673554670499892,2.53259050778274e-09,0.0822149788601264,0.0578898667789675,0.0915817681621374,7.80698445982311e-08,0.761577758891335
