"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.HT.8113.01A",1.54344081009935e-08,0.0289742812625484,8.4227943060599e-05,0.00838771623417798,3.72837202660662e-08,4.78880847852679e-08,0.962553673954
"TCGA.HT.7604.01A",7.12292603441383e-07,0.00832973132698186,0.00550618525024846,0.032938121417807,4.42632281487903e-08,4.93043026816347e-07,0.953224712406104
"TCGA.FG.A711.01A",1.6944341376097e-06,0.00611869278620191,0.0133622722318575,0.019401420304631,1.07607761360042e-09,1.24694525495631e-08,0.961115906697642
"TCGA.FG.A60L.01A",1.07813713624954e-05,0.0138238879834089,1.67523554215827e-09,0.121411557347938,2.00077394403575e-07,1.25474410705353e-09,0.864753570289916
"TCGA.E1.5307.01A",2.31650742590774e-08,0.00884205945403492,1.4455692571465e-08,0.0338705255139045,3.03791087464034e-10,5.21125005278619e-08,0.957287324995002
"TCGA.DB.5279.01A",4.30911555692011e-09,0.0156925323706036,0.0182574152608175,0.00797939988647932,0.00175525741725765,4.13844032244854e-08,0.956315349371323
"TCGA.DU.7018.01A",6.84995797346801e-09,0.0506682870033098,4.06709028010824e-05,0.00734140614565609,2.14859668686205e-09,1.65369176431969e-08,0.941949610412761
"TCGA.S9.A6TZ.01A",2.83657786713592e-08,0.0398876271108071,1.67326488616793e-07,0.0326610505551748,4.03186524750405e-09,2.42404359386541e-09,0.927451120185842
"TCGA.HT.A61C.01A",1.35563210413351e-08,0.123231839649018,0.0153131768105419,0.0767062542588516,3.71523455250699e-05,6.97944950844748e-09,0.784711556400293
"TCGA.HT.A5R7.01A",1.5342196650225e-09,0.014345227186862,0.00465676086620336,0.0237312798218427,9.47110187430943e-08,6.28099324789918e-09,0.95726662959886
"TCGA.HW.7495.01A",3.82233097720635e-06,9.63273958628679e-08,0.0444141301118322,0.01144433424199,8.04397510762947e-08,4.0925358110408e-11,0.944137536507128
"TCGA.HT.7677.01A",2.72011284222064e-07,0.0190521580896385,0.0156103453534519,0.0113991452774557,6.67625937857502e-09,1.0706051052134e-07,0.9539379655314
"TCGA.F6.A8O3.01A",8.16613145169831e-10,0.0216716979282043,0.00570777298594423,0.00850189946667021,2.3018708918747e-05,2.21097843888191e-06,0.964093399115211
"TCGA.P5.A730.01A",6.08183198467463e-09,0.0483747446805671,1.80010945895483e-07,0.0137308654613818,1.30351002578456e-09,8.59322771849602e-10,0.93789420160244
"TCGA.DU.A5TY.01A",7.69589344380086e-06,0.00189228192754115,3.02365963400616e-05,0.198668142814161,7.2047368101451e-09,5.4841651698393e-10,0.79940163501536
"TCGA.HT.8015.01B",3.48556314758503e-10,0.0207603341019811,1.09956856409299e-05,0.02923564230288,7.6517036049946e-07,7.76952526838767e-09,0.949992254621056
"TCGA.DU.6393.01A",1.74095728403531e-05,0.0428885280749839,2.69858566790571e-11,0.0126019387294286,2.7179011225874e-10,2.56530459539456e-09,0.944492120758667
"TCGA.TQ.A7RS.01A",1.62422995988527e-08,0.0408840175142533,0.00640819790085321,0.0124496210245572,1.1496355971765e-09,3.69095704946434e-07,0.940257777072696
"TCGA.E1.A7YU.01A",3.90149631930188e-08,0.0078642489289982,0.0186536250189976,0.0260011937071207,1.00505574964935e-05,4.38039489077766e-08,0.947470798968475
"TCGA.CS.5394.01A",4.47074356341585e-09,0.0367528549567615,7.20678347774961e-09,0.0104658657685917,7.11799433722219e-10,2.61308255093223e-05,0.952755136059811
"TCGA.HT.8018.01A",7.03877329641542e-09,0.170262210408457,6.09073118891956e-06,0.0985747686019421,0.000180099054804531,9.2961796773545e-09,0.730976814868654
"TCGA.HT.7482.01A",2.43458102907414e-07,7.02114545707637e-08,0.00569785087632545,0.0790827652026634,7.51835968347962e-08,3.81733911361774e-05,0.915180821676721
"TCGA.E1.A7YY.01A",2.95032710104687e-08,0.0287979145064477,7.9998712575039e-08,0.0204505560197038,1.57462670478332e-08,5.89725307436752e-08,0.950751345253067
"TCGA.DU.A5TR.01A",9.07171326761036e-09,1.78774630387067e-09,5.69815895201572e-05,0.141658576040915,6.74620558745983e-05,6.89135597885136e-09,0.858216962562875
"TCGA.VM.A8CB.01A",4.40270000559621e-05,0.0407111306359654,4.98987477262527e-10,0.0182674260242862,1.78297957294434e-09,1.36401428778145e-08,0.940977400417582
"TCGA.E1.5311.01A",4.8976918953277e-06,0.0448898863020844,5.58111982203063e-11,0.0168489009306986,5.77986316041341e-09,4.68656354836248e-09,0.938256304553084
"TCGA.E1.A7Z2.01A",4.01296577449442e-08,0.035767551602471,3.00681373912945e-10,0.0134608132237372,1.1083871632376e-09,5.05915566572731e-09,0.95077158857591
"TCGA.DB.A75P.01A",1.3683100275515e-08,0.0297596829915044,5.62807431295578e-06,0.0168833321931148,7.28242652662378e-08,7.15638536549097e-08,0.953351198669849
"TCGA.TM.A84T.01A",2.38237023388013e-08,0.0122752687671124,0.0102704806116978,0.0316803009738406,4.20061338062091e-06,1.99179458982315e-09,0.945769723218472
"TCGA.FG.A4MT.01A",2.9158469755598e-09,0.0373103408007621,4.76760414289917e-10,0.0294729799206987,1.41730222785617e-07,3.56095728119451e-09,0.933216530594752
"TCGA.DU.A5TW.01A",2.22238035853863e-07,0.0204870348518188,9.7501146702252e-05,0.0383545503571249,1.66144623735861e-08,2.40505548636119e-09,0.9410606723868
"TCGA.DU.A6S2.01A",2.46425828015063e-08,0.0162110902864958,0.00948329430530516,0.00803725488579438,9.84928510479087e-09,8.15105712410584e-09,0.96626831787948
"TCGA.DU.6395.01A",2.04295217565529e-08,8.01443436352082e-06,0.0126386997079685,0.0317328514350805,3.18771907771224e-09,1.55209499161271e-05,0.955604889855431
"TCGA.FG.8189.01B",4.32552883363202e-09,0.0243042265309135,0.00235242463657004,0.00996284052425721,1.8605518690484e-08,3.6035891727022e-06,0.963376881788039
"TCGA.CS.4941.01A",8.26285985082908e-09,0.0356356137955543,2.2375773137316e-09,0.0804066139688144,2.69769808278835e-05,8.4213093322659e-05,0.883846571661044
"TCGA.HT.7684.01A",9.83840326156661e-10,0.0429938535156504,2.69000422730749e-05,0.0426278061330856,8.31503886117654e-06,3.17509429913183e-08,0.914343092535346
"TCGA.RY.A83Z.01A",6.29674474700087e-09,0.0167571578912135,7.19852317685051e-09,0.0516885433782176,2.26718586143097e-08,7.14251692961444e-11,0.931554262492017
"TCGA.S9.A6U9.01A",7.19919149337012e-08,0.0664157641809114,3.77908233756095e-09,0.0543352863379497,4.65126418352542e-09,3.03038357727937e-08,0.879248838755042
"TCGA.DB.A4XH.01A",2.20116428484068e-09,0.0266130337245362,6.93033893301735e-06,0.00453178694796041,1.03750438400439e-08,1.92747848985938e-09,0.968848234484884
"TCGA.HT.7881.01A",7.06465212570629e-09,4.13957606672886e-06,0.0203730982134134,0.00847374382569039,2.10850269599457e-05,6.03065442784183e-07,0.971127323227775
"TCGA.HW.7491.01A",3.38741307942541e-06,0.0370366091206561,4.89756115524998e-10,0.0123567195947115,2.04472796664649e-09,1.11773404868587e-11,0.950603281325891
"TCGA.DB.A64Q.01A",5.67373099772421e-06,3.85784304357121e-09,0.021159683170356,0.0189336428991992,4.67453339302067e-08,3.56939957387487e-06,0.959897380196696
"TCGA.DU.6542.01A",3.95586469117182e-06,1.67225727492088e-08,9.20349987046723e-09,0.0829208904663455,1.35920688275432e-08,4.28232297517572e-05,0.91703229092107
"TCGA.S9.A6WL.01A",3.13534775344703e-09,0.0710256262687436,1.92817247471777e-09,0.0124456178545721,7.03235222911561e-09,1.0607719196982e-07,0.91652863770362
"TCGA.S9.A6TV.01A",6.93708737639865e-10,2.80215638832065e-08,4.69960722956112e-05,0.220529652899875,0.00402945259144251,1.82435213013783e-08,0.775393851477593
"TCGA.S9.A6WQ.01A",9.34535253124462e-09,0.0052025398139286,0.00208425360554717,0.0614258639466087,2.06446093713488e-08,1.16970412277349e-05,0.931275615602726
"TCGA.HT.7472.01A",7.17829845057627e-09,0.00551988388977182,3.72711526089274e-09,0.0530515687936566,8.24119320398353e-05,3.32028464619774e-08,0.941346091276271
"TCGA.E1.A7YE.01A",4.33347359413418e-07,2.41236653764814e-07,1.09159317269006e-06,0.209622974215133,0.00371150758015201,0.000133662587237687,0.786530089440291
"TCGA.CS.5393.01A",1.48087394794752e-09,0.0198026650667117,1.03034022443288e-08,0.0427098233003847,7.79168209969235e-07,8.80376301896599e-09,0.937486711876654
"TCGA.HT.7858.01A",1.02412960668452e-08,0.00814634485332839,1.13400951490626e-06,0.0681119909966182,9.09989045613835e-06,1.74293310403881e-08,0.923731402579455
"TCGA.DU.A76L.01A",9.41356507934891e-10,0.305171057392915,0.0795575083987662,0.0759440669423498,1.29130734381477e-07,0.00716540637157317,0.532161830822305
