"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.CV.5442.01A",1.5328721909474e-07,0.0133463881574419,0.00277276551061576,0.0133683853366043,3.46899484071045e-08,0.00636691333023236,0.964145359687938
"TCGA.CR.7392.01A",0.0891071131584856,4.77315262571259e-09,0.1870550417371,0.0383395625700165,0.00977750951050975,5.67943777099e-08,0.675720711456357
"TCGA.UF.A71A.01A",5.52156450521824e-08,0.0395700262698239,0.142465165840081,0.012163953995305,3.37150077949689e-08,0.0312328442237009,0.774567920740436
"TCGA.CN.A642.01A",6.58716572003618e-09,0.0153188424572959,0.0405795487238213,0.064354411481879,0.0209688274913873,0.00410647209695816,0.854671891161493
"TCGA.CV.A45U.01A",5.25083918623507e-08,1.17645308712333e-07,0.0350909957215969,0.0230259852256619,0.00132616005209698,0.0384048522134035,0.90215183663354
"TCGA.CN.6012.01A",0.12050648928607,0.0327446113474494,0.0389046293470957,0.0400675359844981,0.0120749279012229,2.34843548312825e-07,0.755701571290116
"TCGA.CV.A45W.01A",0.44521689603053,0.0181705562743509,0.0204678095352024,0.0355713725425463,0.00925814411271321,5.59339492300126e-08,0.471315165570708
"TCGA.CV.A6K0.01B",1.00229062636178e-07,8.75665208458343e-09,0.0978831889149056,0.0252295463249909,0.0178752893685358,0.0163453344488655,0.842666531956987
"TCGA.QK.A6VB.01A",1.17956513278585e-08,0.00577035245067874,0.0520388447662841,0.0075057733389748,1.36580834300874e-07,1.02539421666137e-07,0.934684778528155
"TCGA.CV.6959.01A",9.92639776727124e-08,0.0361333290052263,0.0314062812481689,0.0260847557118496,5.45018492286838e-07,0.0185316911848963,0.887843298567389
"TCGA.HD.7832.01A",2.14617689751778e-08,0.00401412442510657,0.0215916909904153,0.0465291797043031,0.00349622911352799,0.00426578433159764,0.920102969973281
"TCGA.CV.7255.01A",4.13756869735529e-05,0.023623069401408,0.0188681648630874,0.0103913894681447,2.81058844800187e-08,2.4606484646832e-07,0.947075726409655
"TCGA.CR.5243.01A",0.0895157696308464,1.75346939392716e-08,0.10295475249216,0.00729218599753358,0.00392329350732864,0.0470974478373978,0.74921653300004
"TCGA.P3.A6T5.01A",7.32286744313117e-09,0.00719470507612109,0.0524511862472938,0.0125567772631181,3.72745365845898e-08,0.00833290650404029,0.919464380312023
"TCGA.CV.6952.01A",4.68405976432023e-08,0.0107824031973899,0.0128104940063816,0.0177397573468164,1.63888345928241e-07,0.0168015058120827,0.941865628908386
"TCGA.D6.A6ES.01A",1.49104216663017e-06,0.0161290615388795,0.00426521460022454,0.00778868383990926,1.09248239866993e-05,0.00830985538082005,0.963494768774013
