,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-IB-AAUW-01A,0.013,0.023,0.012,0.003,0.008,0.001,0.022,0.110,0.185,0.041,0.068,0.012,0.000,0.010,0.000,0.491,0.491
TCGA-LB-A8F3-01A,0.002,0.000,0.010,0.001,0.000,0.000,0.000,0.043,0.193,0.001,0.032,0.002,0.002,0.004,0.000,0.710,0.710
TCGA-HV-A5A5-01A,0.005,0.000,0.029,0.000,0.000,0.000,0.014,0.102,0.233,0.026,0.121,0.004,0.000,0.009,0.000,0.456,0.456
TCGA-US-A77E-01A,0.000,0.011,0.001,0.001,0.000,0.000,0.000,0.025,0.344,0.002,0.050,0.003,0.000,0.014,0.000,0.549,0.549
TCGA-3A-A9IX-01A,0.010,0.022,0.026,0.000,0.016,0.007,0.053,0.063,0.339,0.017,0.074,0.008,0.001,0.005,0.004,0.356,0.356
TCGA-HZ-A4BH-01A,0.001,0.021,0.025,0.000,0.012,0.000,0.027,0.130,0.273,0.039,0.070,0.007,0.000,0.014,0.000,0.381,0.381
TCGA-HZ-A49G-01A,0.005,0.001,0.015,0.001,0.008,0.000,0.023,0.039,0.275,0.011,0.156,0.007,0.000,0.014,0.008,0.435,0.435
TCGA-IB-8126-01A,0.017,0.022,0.015,0.001,0.023,0.011,0.026,0.093,0.285,0.020,0.070,0.007,0.000,0.004,0.000,0.406,0.406
TCGA-FB-A5VM-01A,0.002,0.007,0.018,0.001,0.010,0.000,0.036,0.079,0.223,0.026,0.073,0.005,0.001,0.002,0.005,0.513,0.513
TCGA-HV-AA8V-01A,0.007,0.001,0.005,0.002,0.001,0.000,0.002,0.030,0.494,0.012,0.130,0.006,0.000,0.004,0.000,0.308,0.308
TCGA-IB-7891-01A,0.024,0.001,0.031,0.000,0.012,0.000,0.048,0.052,0.287,0.014,0.119,0.009,0.000,0.007,0.000,0.395,0.395
TCGA-FB-A545-01A,0.003,0.000,0.002,0.000,0.000,0.000,0.000,0.057,0.258,0.006,0.012,0.006,0.000,0.007,0.000,0.649,0.649
TCGA-FB-A7DR-01A,0.005,0.000,0.008,0.001,0.004,0.000,0.001,0.087,0.323,0.106,0.094,0.009,0.000,0.000,0.002,0.361,0.361
TCGA-3A-A9IN-01A,0.014,0.000,0.002,0.000,0.006,0.000,0.018,0.182,0.150,0.110,0.018,0.009,0.002,0.006,0.000,0.484,0.484
TCGA-IB-AAUN-01A,0.011,0.001,0.009,0.007,0.000,0.000,0.019,0.037,0.196,0.021,0.041,0.007,0.000,0.005,0.000,0.645,0.645
TCGA-Q3-AA2A-01A,0.000,0.000,0.006,0.003,0.000,0.000,0.000,0.046,0.143,0.039,0.122,0.006,0.000,0.000,0.000,0.635,0.635
TCGA-IB-A5SO-01A,0.010,0.037,0.020,0.000,0.014,0.000,0.013,0.072,0.356,0.019,0.110,0.007,0.000,0.005,0.000,0.336,0.336
TCGA-M8-A5N4-01A,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.046,0.286,0.019,0.143,0.002,0.000,0.008,0.000,0.490,0.490
TCGA-2L-AAQI-01A,0.006,0.002,0.006,0.001,0.000,0.000,0.001,0.026,0.144,0.003,0.080,0.005,0.000,0.001,0.000,0.727,0.727
TCGA-HV-A7OP-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.015,0.009,0.001,0.011,0.001,0.000,0.000,0.000,0.958,0.958
TCGA-HZ-A8P1-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.008,0.016,0.113,0.007,0.034,0.005,0.000,0.000,0.000,0.811,0.811
TCGA-IB-AAUV-01A,0.001,0.023,0.011,0.001,0.027,0.001,0.019,0.084,0.596,0.035,0.146,0.010,0.000,0.008,0.000,0.039,0.039
TCGA-HZ-7925-01A,0.000,0.000,0.016,0.000,0.000,0.000,0.002,0.052,0.558,0.013,0.089,0.009,0.000,0.013,0.000,0.248,0.248
TCGA-IB-A7LX-01A,0.001,0.000,0.003,0.005,0.001,0.000,0.017,0.014,0.151,0.001,0.024,0.003,0.000,0.004,0.000,0.777,0.777
TCGA-3A-A9IZ-01A,0.000,0.002,0.001,0.001,0.000,0.000,0.000,0.028,0.211,0.000,0.034,0.000,0.000,0.004,0.000,0.718,0.718
