,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-4T-AA8H-01A,0.005,0.000,0.000,0.001,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.985,0.985
TCGA-AA-A00Q-01A,0.001,0.000,0.002,0.006,0.002,0.000,0.008,0.024,0.036,0.005,0.015,0.000,0.000,0.000,0.000,0.900,0.900
TCGA-AZ-4614-01A,0.000,0.000,0.001,0.005,0.001,0.000,0.000,0.009,0.001,0.002,0.005,0.000,0.000,0.000,0.000,0.976,0.976
TCGA-A6-2675-01A,0.006,0.002,0.014,0.004,0.003,0.000,0.003,0.052,0.134,0.014,0.107,0.002,0.003,0.012,0.000,0.644,0.644
TCGA-AA-A00U-01A,0.000,0.000,0.002,0.005,0.002,0.000,0.002,0.017,0.016,0.010,0.007,0.000,0.000,0.000,0.000,0.938,0.938
TCGA-A6-6781-01A,0.009,0.000,0.010,0.028,0.020,0.000,0.001,0.062,0.203,0.012,0.115,0.001,0.001,0.027,0.007,0.506,0.506
TCGA-CM-6169-01A,0.009,0.000,0.029,0.020,0.007,0.001,0.025,0.090,0.168,0.020,0.098,0.001,0.000,0.013,0.001,0.517,0.517
TCGA-AA-3516-01A,0.005,0.000,0.006,0.007,0.008,0.000,0.011,0.020,0.019,0.003,0.026,0.001,0.000,0.000,0.000,0.896,0.896
TCGA-AA-3552-01A,0.033,0.001,0.014,0.010,0.008,0.000,0.033,0.038,0.025,0.016,0.051,0.004,0.003,0.004,0.000,0.760,0.760
TCGA-D5-6931-01A,0.019,0.002,0.022,0.012,0.012,0.001,0.009,0.028,0.059,0.006,0.062,0.007,0.000,0.007,0.000,0.753,0.753
TCGA-SS-A7HO-01A,0.001,0.000,0.000,0.006,0.000,0.000,0.000,0.035,0.000,0.012,0.007,0.000,0.000,0.000,0.003,0.936,0.936
TCGA-AZ-6605-01A,0.016,0.008,0.032,0.012,0.001,0.001,0.015,0.077,0.205,0.020,0.075,0.001,0.000,0.005,0.001,0.531,0.531
TCGA-CA-6717-01A,0.012,0.020,0.026,0.012,0.014,0.000,0.030,0.066,0.119,0.031,0.080,0.004,0.001,0.003,0.001,0.580,0.580
TCGA-NH-A8F7-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.008,0.004,0.005,0.008,0.000,0.000,0.002,0.000,0.971,0.971
TCGA-AD-6965-01A,0.000,0.001,0.004,0.011,0.005,0.000,0.000,0.040,0.045,0.014,0.025,0.000,0.000,0.001,0.000,0.854,0.854
TCGA-AA-A02H-01A,0.005,0.000,0.000,0.003,0.000,0.000,0.004,0.017,0.037,0.009,0.014,0.000,0.000,0.000,0.000,0.910,0.910
TCGA-AA-A022-01A,0.021,0.000,0.003,0.028,0.026,0.000,0.011,0.016,0.037,0.001,0.044,0.003,0.000,0.000,0.000,0.810,0.810
TCGA-AA-3680-01A,0.014,0.003,0.008,0.010,0.003,0.001,0.013,0.028,0.023,0.013,0.033,0.002,0.000,0.002,0.000,0.847,0.847
TCGA-A6-6650-01A,0.010,0.000,0.001,0.008,0.000,0.000,0.000,0.020,0.011,0.009,0.020,0.001,0.000,0.006,0.000,0.913,0.913
TCGA-G4-6311-01A,0.002,0.024,0.004,0.002,0.002,0.000,0.000,0.025,0.080,0.006,0.067,0.002,0.000,0.006,0.000,0.780,0.780
TCGA-A6-2677-01B,0.006,0.010,0.009,0.027,0.004,0.027,0.010,0.074,0.109,0.044,0.042,0.012,0.001,0.029,0.005,0.590,0.590
TCGA-AA-3815-01A,0.008,0.000,0.012,0.032,0.016,0.000,0.016,0.019,0.037,0.006,0.077,0.000,0.000,0.002,0.000,0.774,0.774
TCGA-CK-4951-01A,0.000,0.000,0.017,0.012,0.000,0.000,0.014,0.031,0.102,0.002,0.074,0.000,0.000,0.004,0.000,0.743,0.743
TCGA-CK-6748-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.005,0.036,0.146,0.012,0.058,0.000,0.000,0.002,0.000,0.738,0.738
TCGA-CA-5255-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.001,0.008,0.002,0.005,0.002,0.000,0.000,0.000,0.979,0.979
