"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.24.1104.01A",0.233463893140657,0,0.0234909208962049,0.00143627719540688,0,0.0542668336741327,0,0,0.00125238012895472,0.0064908024196454,0.000116036660402347,0.524021060838782,0.155461795045814
"TCGA.25.1320.01A",0.0936897941697645,0,0.000116353775474103,0,0,0.140341350001565,0,0,0,0,0,0.627863559077887,0.13798894297531
"TCGA.24.1850.01A",0.136704488648755,0,0,0.00311589340402531,0,0.173698542546418,0,0,0,0,0,0.626364647815126,0.0601164275856753
"TCGA.61.2101.01A",0.222220046629544,0,0,0,0,0.256552974611251,0,0.0220630024683555,0,0.0112405954443531,0,0.293381836303693,0.194541544542803
"TCGA.23.1111.01A",0.276094613902503,0.022802719638986,0,0,0,0.150821511902076,0,0.0433864413237927,0,0,9.30965137194445e-05,0.341062819826606,0.165738796892318
"TCGA.25.2396.01A",0.296116408813534,0,0.00467526935792482,0,0.0222094610239987,0.124601123787875,0,0.0143203124944041,0,0.043570133604918,0,0.360281684649907,0.134225606267439
"TCGA.30.1714.01A",0.354174237899718,0.348638461829329,0,0,0,0.0794166244596756,0.000586460028983055,0.0620901430755238,0,0.0495817607325216,0.0327893283672804,0,0.0727229836069693
"TCGA.04.1347.01A",0.491120813879868,0.163144076201166,0,0.00333455748626422,0,0.184277324356755,0,0.0849122267269697,0,0.0157111326702945,0.0117932457808343,0,0.0457066228978482
"TCGA.59.2351.01A",0.161199258399066,0,0.00128045298739444,0,0,0.134963910063924,0,0.0593438698926378,0.000269925887569263,0.0150530346994843,0,0.492511839324223,0.135377708745701
"TCGA.09.1659.01B",0.204222539887014,0.320036276458158,0,0,0,0.189413913974857,0,0.115209438035934,0.019262840970236,0.127631471614511,0.000115170403947855,0,0.0241083486553425
"TCGA.24.1431.01A",0.209961660878073,0.36040471592466,0,0.0160253428872719,0,0.0701645361038628,0,0.123307368829691,0,0.0248583796622052,0.0117816898876738,0.143835147979714,0.0396611578468479
"TCGA.31.1951.01A",0.0665689720736487,0,0,0,0,0.105665955673545,0,0,0,0,0,0.678918884877272,0.148846187375534
"TCGA.29.1769.01A",0.287974804188712,0,0,0.039426327297083,0.00536450098420184,0.180882770667765,0.0154389107955783,0.0769831736230484,0.000496986553246713,0,0,0.305112375941669,0.0883201499486954
"TCGA.13.0916.01A",0.32730774422514,0,0.00150484182421875,0,0,0.0509274011496045,0,0,0,0,0,0.439503632751272,0.180756380049765
"TCGA.61.1721.01A",0.0545165001583413,0.237008547750902,0,0.0266006061410456,0,0.300239697523966,0,0.0169602408254193,0,0.00948769893164903,0.008786139476747,0.185935338486159,0.16046523070577
"TCGA.20.1687.01A",0.260281016587157,0,0,0,0,0.14969716846521,0,0.0435612158951437,0,0.0891727021684622,0,0.297653345838881,0.159634551045145
"TCGA.29.2414.01A",0.339143218439653,0,0,0,0,0.326493599927679,0,0.0265661866900479,0,0.0189347849624356,0,0.165052072962496,0.123810137017689
"TCGA.13.1411.01A",0.0635896670544277,0,0.00192651357003796,0,0,0.169929647440738,0,0,0,0,0,0.62365163158411,0.140902540350687
"TCGA.24.1928.01A",0.0953636171208219,0,0,0,0,0.150102973690152,0,0,0,0,7.92256779260518e-05,0.601349809519511,0.153104373991589
"TCGA.31.1959.01A",0.047346563504354,0,0.000419464256294073,0,0,0.181397619949437,0,0,0,0,0,0.666853492682965,0.10398285960695
"TCGA.57.1586.01A",0.314042931207176,0,0.00655979357996251,0,0,0.0222615370972352,0,0.0231903313363834,0,0.004926275479735,0,0.444450040218153,0.184569091081354
"TCGA.09.2044.01B",0.31459759849689,0,0,0.0795377141687384,0.000261143938500824,0.142771791676091,0,0.00317565139823606,0.000417621526019687,0,0,0.380577241923677,0.0786612368718477
