"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.ZG.A9NI.01A",0.272749556903833,0,0,0,0,0.220584483849786,0,0.0223456222576147,0,0.000477996986407232,0.000433623952192817,0.304853113405016,0.17855560264515
"TCGA.VN.A88R.01A",0.251630005921759,0,0,0,0,0.173207065387736,0,0.0479332137342898,0,0,0,0.336774892542991,0.190454822413224
"TCGA.EJ.5530.01A",0.128239374149576,0,0,0,0,0.146014766172438,0,0,0.000266250149429337,0.00033057807454468,0.000475543729042132,0.524143659448321,0.200529828276649
"TCGA.HC.7752.01A",0.329686493196183,0.0782798308672539,0,0,0,0.107310618104958,0,0.186143299527151,0,0,0.00938922297786839,0.150062454763287,0.139128080563298
"TCGA.EJ.5521.01A",0.208441295421067,0,0,0,0,0.152415801651902,0,0.0302722494902482,0,0,0,0.383937487309787,0.224933166126996
"TCGA.YL.A9WX.01A",0.122151659133507,0,0.000549174982162764,0,0,0.0683470914049336,0,0,3.59586652161655e-06,0,5.17948958713272e-05,0.625281423833132,0.183615259883872
"TCGA.KK.A6E5.01A",0.232536674555938,0,0.000487914999295513,0,0,0.131901837181259,0,0.0887492603738798,0.000255290901800045,0,0.000462575734456853,0.362619326344652,0.182987119908718
"TCGA.TP.A8TT.01A",0.092516443470616,0,0.000584120061697529,0,0,0.0833644313456103,0,0,0.00117045342881048,0,0,0.654273552182916,0.16809099951035
"TCGA.KK.A7AY.01A",0.423736612758912,0,1.13388830104843e-05,0,0,0.142418548629079,0,0.27763284256075,0,0.00304169708629322,0.0032938939666961,0.0394462844847102,0.110418781630549
"TCGA.HC.7213.01A",0.136396522957043,0,0,0,0,0.139288640515354,0,0,0,0,0,0.582505485567909,0.141809350959693
"TCGA.EJ.5517.01A",0.174811870964903,0,0.000233769147696823,0,0,0.0737975693729053,0,0,0.000612325465094276,0,0.000945575538173081,0.537454550684775,0.212144338826452
"TCGA.CH.5751.01A",0.114425875229711,0,0.0137027147656855,0,0,0.0346203064446703,0,0,9.04077361943284e-05,0,0,0.673146564619714,0.164014131204025
"TCGA.HC.7820.01A",0.182298208246863,0,0,0,0,0.090042620798216,0,0.00712571364379721,0,0,0,0.519359261687969,0.201174195623155
"TCGA.J4.A6G1.01A",0.0853237027946667,0,0.042732712413772,0,0,0.143359104089203,0,0.05513228543305,0.00276500501366123,0,0,0.550267204139502,0.120419986116145
"TCGA.EJ.5503.01A",0.158078055231803,0,0.000493674708866046,0,0,0.0839325734250474,0,0,0.000891931850822798,0,0.00192404265613022,0.53933279442111,0.21534692770622
"TCGA.YL.A8SA.01A",0.240613572292981,0,0.000115111402137313,0,0,0.0350022068380083,0,0,0,0,0.000272557921667743,0.521896829348257,0.202099722196949
"TCGA.TP.A8TV.01A",0.340981974293229,0,0,0,0,0.0523496416264243,0,0.0849585686967733,0,0,0.00072951580802751,0.274896129893909,0.246084169681637
"TCGA.ZG.A9LM.01A",0.24183580466903,0.0103208702819369,0.000825438299565312,0,0,0.162596540241984,0,0.0711619596792434,0,0.0186065692662612,0.00199890781414952,0.361824829464606,0.130829080283224
"TCGA.J4.A6M7.01A",0.223484813070741,0.000847307316490774,0,0,0,0.147489874805403,0,0.00554431596663974,0,0,0.00067194810313584,0.422858042436142,0.199103698301449
"TCGA.ZG.A9M4.01A",0.200022679577389,0,0.00229717361916571,0,0,0.02846453122713,0,0,0,0,0,0.564687275983158,0.204528339593157
"TCGA.CH.5745.01A",0.0654798001596475,0,0,0,0,0.117074212062721,0,0,0,0,0,0.653443507605161,0.164002480172471
"TCGA.KK.A8IG.01A",0.234224380751881,0,0.000422065820049703,0,0,0.0908492269714507,0,0,0,0,0.000132961362011055,0.428481251658547,0.245890113436061
"TCGA.HC.7821.01A",0.122156803270887,0,0.000241979516671095,0,0,0.0900251766887838,0,0,0.000614094072937194,0,2.03701231778131e-05,0.599715156009384,0.187226420318159
"TCGA.QU.A6IM.01A",0.302748628078201,0.115173331594028,0.0109971769641995,0,0,0.160933374639655,0,0.267471116911049,0.00381002319851242,0.05115736774414,0.00160555059468094,0,0.0861034302755343
"TCGA.ZG.A8QZ.01A",0.112616505552933,0.000127949564619955,0.00085291346247456,0,0,0.167883141916806,0,0.0399130436111086,0.000282446151009853,0.000209431320295563,0.000345936234674472,0.532383033730201,0.145385598455877
"TCGA.HC.8261.01A",0.251531212638722,0,0.000841813990984616,0,0,0.086019089221144,0,0.0133669371434986,0.0012116493484463,0,1.61807825277145e-05,0.479308201672583,0.167704915202094
"TCGA.EJ.8469.01A",0.187583031007908,0,0,0,0.000669183054630155,0.111967937310899,0,6.61303747066439e-05,0,0,0.000170476596281795,0.532732350955569,0.166810890700005
"TCGA.2A.A8W3.01A",0.194133537779535,0,0,0,0,0.120209823072341,0,0.00316483329764626,0,0,0,0.456256731540407,0.226235074310072
"TCGA.J9.A8CL.01A",0.20644697119537,0,0.00100116720379834,0,0,0.100403887872921,0,0.000372860520680769,0,0,0.000511144860114735,0.481510294942759,0.209753673404356
"TCGA.KK.A7AQ.01A",0.296794370996886,0,0,0,0,0.201102465609048,0,0.179465401639469,0,0.000255923681049457,0.00178091219442075,0.140834286396998,0.179766639482129
"TCGA.EJ.A65D.01A",0.306553872425809,0.316267474262462,0,0,0,0.102504675306078,0,0.24975077941941,0,0,0.000787150702315442,0,0.0241360478839258
"TCGA.EJ.5519.01A",0.180195434294072,0,0,0,0,0.0529148014513321,0,0,0,0,0,0.509899471805811,0.256990292448785
"TCGA.HC.7737.01A",0.137028717001535,0,0.000177359600235372,0,0,0.0493475617206474,0,0,0,0,0,0.587852469433571,0.225593892244012
"TCGA.ZG.A9LY.01A",0.144108294068478,0,0.000456321829782705,0,0,0.145616705260578,0,0.0115395886279682,0.000396381609713195,0,0.000680058194400061,0.526186576150288,0.171016074258792
"TCGA.EJ.A7NF.01A",0.328605253179267,0,0,0,0,0.0594173778593713,0,0.200193366338365,0,0,0.00018125465829462,0.241332744369558,0.170270003595144
"TCGA.KK.A6E3.01A",0.2952511557688,0,0,0.00027848889127465,0,0.257172402700325,0,0.0804738653846603,0,0.0312536174712447,0.0045856311006754,0.214297530104204,0.116687308578816
"TCGA.KK.A7AW.01A",0.199852954235567,0.237749417277961,0,0,0,0.118805376363639,0,0.387987060612312,0,0.0380292391181292,0.00352280621515817,0,0.0140531461772336
"TCGA.FC.A4JI.01A",0.348073514065824,0,0.00106342694609967,0,0,0.0158791308047594,0,0.0124163232429408,0.000504243690321739,0,0,0.468373946369079,0.153689414880974
"TCGA.ZG.A9LN.01A",0.112036953581186,0,0.023481064554432,0,0,0.149191759837524,0,0,0.00110851739619799,0,0,0.553190082393513,0.160991622237148
"TCGA.HC.8260.01A",0.193885954844864,0,0.000531382880112074,0,0,0.0647823801262822,0,0,0.000673364198148087,0,0.000430906703291262,0.541896710588486,0.197799300658816
"TCGA.XJ.A83G.01A",0.356180292699424,0,0,0,0,0.089116457223109,0,0.132349392353054,0,0,0,0.251822499547699,0.170531358176714
"TCGA.KK.A8IL.01A",0.185516278999808,0,0.0722383141537519,0,0,0.0555998753723978,0,0.00994980829230176,7.28699612884834e-05,0,0,0.479178606442972,0.19744424677748
"TCGA.J9.A8CM.01A",0.159992466621517,0,0,0,0,0.28681028474424,0,0.119415204781061,0,0.0117454014192749,0.00670477896522866,0.270952747664709,0.144379115803969
"TCGA.EJ.7781.01A",0.158469245547418,0,0.000134722243229711,0,0,0.0418885831601121,0,0.0027679143930938,0,0,0.000491963924328554,0.576527798221206,0.219719772510612
"TCGA.V1.A9OH.01A",0.239626225761646,0,2.72459180024154e-05,0,0,0.153066670128575,0,0.112776325317438,0,0.000299195243979359,0.000737059380595594,0.304373613182381,0.189093665067383
