,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-C8-A12X-01A,0.014,0.000,0.001,0.003,0.009,0.000,0.728,0.019,0.061,0.055,0.028,0.080,0.000,0.000,0.002,0.000
TCGA-E2-A1IG-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.531,0.011,0.057,0.319,0.029,0.046,0.001,0.000,0.002,0.000
TCGA-D8-A1JH-01A,0.001,0.000,0.012,0.000,0.019,0.000,0.415,0.046,0.105,0.270,0.038,0.076,0.015,0.000,0.002,0.000
TCGA-BH-A0HL-01A,0.000,0.000,0.003,0.000,0.007,0.000,0.854,0.012,0.036,0.036,0.042,0.010,0.000,0.000,0.001,0.000
TCGA-GM-A5PX-01A,0.001,0.000,0.003,0.000,0.012,0.000,0.477,0.016,0.100,0.273,0.058,0.047,0.010,0.000,0.001,0.000
TCGA-AR-A1AK-01A,0.001,0.000,0.010,0.004,0.032,0.000,0.508,0.051,0.117,0.133,0.029,0.102,0.006,0.000,0.008,0.000
TCGA-A2-A3XU-01A,0.002,0.000,0.000,0.000,0.001,0.000,0.951,0.000,0.014,0.004,0.014,0.013,0.000,0.000,0.001,0.000
TCGA-AC-A2QH-01B,0.000,0.000,0.001,0.000,0.005,0.000,0.703,0.009,0.011,0.232,0.017,0.018,0.001,0.000,0.002,0.000
TCGA-A8-A07S-01A,0.000,0.000,0.001,0.000,0.003,0.000,0.732,0.010,0.026,0.128,0.025,0.074,0.000,0.000,0.001,0.000
TCGA-E2-A15P-01A,0.007,0.000,0.004,0.000,0.016,0.000,0.665,0.014,0.082,0.155,0.012,0.040,0.005,0.000,0.002,0.000
TCGA-A2-A0CR-01A,0.024,0.042,0.062,0.001,0.047,0.001,0.348,0.100,0.082,0.182,0.017,0.082,0.004,0.005,0.003,0.000
TCGA-A2-A1G0-01A,0.014,0.002,0.007,0.000,0.021,0.000,0.549,0.039,0.086,0.204,0.029,0.036,0.004,0.000,0.009,0.000
TCGA-BH-A0DQ-01A,0.000,0.000,0.004,0.000,0.003,0.000,0.423,0.017,0.099,0.322,0.052,0.069,0.006,0.000,0.004,0.000
TCGA-UL-AAZ6-01A,0.001,0.000,0.001,0.000,0.012,0.000,0.892,0.002,0.009,0.021,0.009,0.050,0.000,0.000,0.002,0.000
TCGA-AR-A24P-01A,0.004,0.000,0.006,0.001,0.001,0.000,0.560,0.020,0.053,0.263,0.024,0.065,0.001,0.000,0.001,0.000
TCGA-BH-A0AY-01A,0.000,0.000,0.003,0.002,0.015,0.000,0.467,0.012,0.065,0.260,0.038,0.129,0.006,0.000,0.001,0.000
TCGA-LD-A66U-01A,0.011,0.001,0.010,0.007,0.032,0.000,0.570,0.047,0.034,0.230,0.008,0.044,0.005,0.000,0.001,0.000
TCGA-E2-A1BC-01A,0.000,0.000,0.004,0.000,0.006,0.000,0.505,0.014,0.105,0.260,0.057,0.046,0.002,0.000,0.001,0.000
TCGA-AN-A0XW-01A,0.004,0.000,0.017,0.021,0.023,0.000,0.428,0.028,0.032,0.308,0.022,0.110,0.005,0.000,0.002,0.000
TCGA-AR-A24V-01A,0.000,0.000,0.005,0.000,0.005,0.000,0.408,0.015,0.031,0.407,0.026,0.094,0.005,0.000,0.004,0.000
TCGA-S3-AA12-01A,0.000,0.000,0.007,0.000,0.014,0.000,0.826,0.009,0.015,0.090,0.006,0.032,0.000,0.000,0.001,0.000
TCGA-A2-A4S3-01A,0.006,0.000,0.011,0.002,0.031,0.000,0.738,0.030,0.020,0.093,0.010,0.058,0.001,0.000,0.001,0.000
TCGA-Z7-A8R5-01A,0.001,0.007,0.005,0.000,0.013,0.000,0.559,0.025,0.075,0.158,0.022,0.128,0.003,0.002,0.002,0.000
TCGA-A7-A0DB-01C,0.000,0.001,0.013,0.001,0.015,0.001,0.460,0.030,0.027,0.306,0.064,0.062,0.017,0.000,0.003,0.000
TCGA-A2-A0YI-01A,0.021,0.001,0.010,0.000,0.046,0.000,0.447,0.074,0.082,0.174,0.026,0.111,0.005,0.000,0.002,0.000
TCGA-AO-A12C-01A,0.005,0.000,0.000,0.000,0.001,0.000,0.531,0.015,0.055,0.327,0.029,0.036,0.001,0.000,0.000,0.000
TCGA-E2-A1IN-01A,0.000,0.000,0.007,0.000,0.007,0.000,0.513,0.006,0.035,0.355,0.016,0.049,0.011,0.000,0.001,0.000
TCGA-AR-A1AR-01A,0.000,0.002,0.027,0.016,0.015,0.000,0.457,0.052,0.075,0.162,0.015,0.175,0.000,0.000,0.001,0.001
TCGA-E2-A14P-01A,0.011,0.001,0.011,0.000,0.020,0.000,0.818,0.017,0.031,0.037,0.009,0.036,0.000,0.000,0.009,0.000
TCGA-AR-A1AP-01A,0.000,0.000,0.004,0.006,0.012,0.000,0.653,0.030,0.028,0.142,0.007,0.110,0.005,0.000,0.003,0.001
TCGA-AC-A62X-01A,0.000,0.000,0.000,0.000,0.008,0.000,0.926,0.000,0.037,0.007,0.012,0.006,0.000,0.000,0.004,0.000
TCGA-A2-A0EP-01A,0.002,0.030,0.040,0.000,0.026,0.011,0.131,0.132,0.125,0.269,0.026,0.193,0.010,0.001,0.005,0.000
TCGA-E9-A1RF-01A,0.004,0.000,0.008,0.005,0.039,0.000,0.542,0.022,0.029,0.216,0.001,0.132,0.000,0.000,0.001,0.000
TCGA-AR-A2LJ-01A,0.008,0.000,0.010,0.000,0.014,0.000,0.493,0.045,0.034,0.201,0.013,0.179,0.002,0.000,0.002,0.000
TCGA-E2-A9RU-01A,0.000,0.000,0.001,0.006,0.000,0.000,0.806,0.000,0.012,0.112,0.008,0.052,0.000,0.000,0.001,0.000
TCGA-A2-A0YE-01A,0.013,0.000,0.004,0.005,0.011,0.000,0.744,0.003,0.031,0.139,0.011,0.035,0.001,0.000,0.001,0.000
TCGA-AR-A5QN-01A,0.000,0.000,0.005,0.000,0.017,0.000,0.595,0.016,0.104,0.183,0.028,0.040,0.007,0.000,0.004,0.000
TCGA-C8-A12Y-01A,0.003,0.000,0.004,0.011,0.000,0.000,0.733,0.005,0.025,0.158,0.014,0.042,0.004,0.000,0.000,0.000
TCGA-AR-A24T-01A,0.003,0.000,0.003,0.000,0.012,0.000,0.411,0.016,0.080,0.354,0.021,0.088,0.009,0.000,0.002,0.000
