,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-94-7943-01A,0.007,0.001,0.017,0.000,0.016,0.000,0.010,0.025,0.039,0.015,0.083,0.002,0.000,0.005,0.001,0.779,0.779
TCGA-68-8251-01A,0.008,0.015,0.034,0.008,0.015,0.000,0.015,0.045,0.185,0.002,0.086,0.000,0.000,0.009,0.001,0.577,0.577
TCGA-33-A5GW-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.025,0.000,0.006,0.011,0.000,0.000,0.001,0.006,0.949,0.949
TCGA-85-8070-01A,0.026,0.000,0.002,0.000,0.003,0.000,0.000,0.009,0.012,0.008,0.011,0.000,0.000,0.006,0.000,0.923,0.923
TCGA-85-8479-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.024,0.021,0.012,0.001,0.000,0.000,0.007,0.000,0.928,0.928
TCGA-22-5482-01A,0.007,0.000,0.004,0.000,0.001,0.000,0.005,0.020,0.110,0.002,0.037,0.000,0.003,0.002,0.000,0.810,0.810
TCGA-21-1077-01A,0.037,0.004,0.023,0.000,0.006,0.000,0.014,0.033,0.119,0.014,0.074,0.001,0.000,0.009,0.004,0.660,0.660
TCGA-43-6773-01A,0.118,0.028,0.028,0.004,0.031,0.001,0.005,0.093,0.197,0.034,0.121,0.001,0.000,0.012,0.001,0.327,0.327
TCGA-34-8455-01A,0.019,0.000,0.012,0.000,0.006,0.000,0.000,0.060,0.131,0.030,0.035,0.000,0.000,0.016,0.000,0.690,0.690
TCGA-85-7950-01A,0.004,0.014,0.073,0.006,0.039,0.000,0.012,0.053,0.213,0.001,0.074,0.001,0.000,0.017,0.002,0.491,0.491
TCGA-60-2715-01A,0.011,0.009,0.039,0.002,0.023,0.002,0.040,0.111,0.204,0.055,0.156,0.008,0.002,0.017,0.002,0.316,0.316
TCGA-85-A5B5-01A,0.007,0.007,0.006,0.000,0.003,0.000,0.001,0.018,0.078,0.001,0.031,0.000,0.000,0.007,0.000,0.840,0.840
TCGA-33-4583-01A,0.001,0.001,0.001,0.009,0.001,0.000,0.000,0.010,0.004,0.004,0.015,0.000,0.000,0.000,0.005,0.949,0.949
TCGA-60-2725-01A,0.024,0.013,0.041,0.002,0.031,0.000,0.027,0.058,0.151,0.019,0.163,0.006,0.001,0.016,0.010,0.438,0.438
TCGA-85-8072-01A,0.014,0.007,0.012,0.015,0.020,0.000,0.011,0.046,0.062,0.007,0.096,0.001,0.001,0.014,0.000,0.692,0.692
TCGA-22-4601-01A,0.012,0.000,0.014,0.001,0.015,0.000,0.004,0.040,0.035,0.010,0.071,0.001,0.000,0.010,0.000,0.786,0.786
TCGA-66-2781-01A,0.047,0.001,0.010,0.000,0.015,0.000,0.002,0.028,0.107,0.012,0.042,0.001,0.000,0.012,0.002,0.721,0.721
TCGA-22-0940-01A,0.016,0.008,0.017,0.033,0.019,0.000,0.024,0.032,0.145,0.006,0.109,0.001,0.001,0.005,0.001,0.580,0.580
TCGA-43-6143-01A,0.010,0.000,0.011,0.012,0.016,0.000,0.006,0.045,0.083,0.024,0.049,0.000,0.000,0.015,0.000,0.727,0.727
TCGA-39-5021-01A,0.040,0.006,0.034,0.001,0.027,0.000,0.019,0.031,0.111,0.007,0.095,0.000,0.000,0.002,0.000,0.627,0.627
TCGA-22-1012-01A,0.009,0.009,0.015,0.000,0.016,0.000,0.013,0.028,0.070,0.010,0.061,0.000,0.001,0.002,0.010,0.756,0.756
TCGA-33-AASL-01A,0.007,0.000,0.003,0.005,0.001,0.000,0.000,0.009,0.005,0.000,0.016,0.000,0.000,0.001,0.005,0.948,0.948
TCGA-33-4533-01A,0.007,0.001,0.012,0.001,0.015,0.000,0.026,0.055,0.247,0.013,0.032,0.002,0.001,0.002,0.004,0.584,0.584
TCGA-43-6647-01A,0.032,0.002,0.046,0.001,0.013,0.000,0.024,0.047,0.366,0.006,0.104,0.000,0.000,0.014,0.002,0.343,0.343
TCGA-77-6845-01A,0.000,0.000,0.002,0.000,0.003,0.000,0.000,0.027,0.037,0.002,0.032,0.000,0.000,0.003,0.000,0.893,0.893
TCGA-56-8504-01A,0.002,0.000,0.015,0.007,0.018,0.000,0.002,0.030,0.080,0.007,0.092,0.000,0.000,0.006,0.000,0.741,0.741
TCGA-56-8629-01A,0.009,0.000,0.008,0.008,0.000,0.000,0.000,0.018,0.085,0.000,0.053,0.001,0.000,0.009,0.000,0.809,0.809
TCGA-63-A5MY-01A,0.005,0.000,0.000,0.000,0.003,0.000,0.000,0.012,0.000,0.002,0.003,0.000,0.000,0.008,0.003,0.964,0.964
TCGA-37-4130-01A,0.091,0.000,0.030,0.078,0.031,0.000,0.019,0.012,0.012,0.009,0.162,0.000,0.000,0.001,0.001,0.552,0.552
TCGA-22-1002-01A,0.017,0.011,0.019,0.001,0.017,0.001,0.010,0.113,0.153,0.066,0.059,0.002,0.006,0.023,0.002,0.499,0.499
TCGA-18-3410-01A,0.034,0.022,0.050,0.005,0.037,0.000,0.038,0.035,0.048,0.006,0.110,0.000,0.000,0.007,0.002,0.606,0.606
TCGA-39-5011-01A,0.005,0.009,0.026,0.041,0.018,0.000,0.008,0.022,0.036,0.003,0.185,0.000,0.000,0.001,0.001,0.644,0.644
TCGA-56-7580-01A,0.038,0.001,0.008,0.000,0.004,0.000,0.000,0.018,0.104,0.000,0.029,0.000,0.000,0.007,0.000,0.789,0.789
TCGA-98-8023-01A,0.043,0.010,0.038,0.017,0.020,0.000,0.022,0.047,0.195,0.002,0.105,0.001,0.001,0.012,0.001,0.486,0.486
TCGA-33-4586-01A,0.008,0.000,0.001,0.000,0.004,0.000,0.000,0.018,0.071,0.005,0.040,0.000,0.001,0.002,0.000,0.851,0.851
TCGA-58-8388-01A,0.007,0.006,0.033,0.014,0.033,0.000,0.025,0.058,0.168,0.030,0.089,0.001,0.001,0.016,0.001,0.518,0.518
TCGA-77-A5G3-01A,0.000,0.000,0.008,0.002,0.022,0.000,0.001,0.023,0.070,0.000,0.037,0.001,0.000,0.007,0.000,0.830,0.830
TCGA-85-8071-01A,0.008,0.000,0.006,0.017,0.007,0.000,0.004,0.022,0.052,0.011,0.006,0.004,0.007,0.015,0.000,0.841,0.841
TCGA-33-A4WN-01A,0.025,0.009,0.022,0.000,0.004,0.000,0.013,0.016,0.038,0.003,0.038,0.000,0.000,0.012,0.004,0.814,0.814
TCGA-77-7141-01A,0.009,0.006,0.014,0.000,0.012,0.000,0.002,0.042,0.038,0.012,0.062,0.002,0.000,0.008,0.000,0.794,0.794
TCGA-60-2716-01A,0.001,0.000,0.003,0.000,0.001,0.000,0.005,0.017,0.006,0.006,0.012,0.000,0.000,0.002,0.003,0.944,0.944
TCGA-85-7844-01A,0.022,0.001,0.014,0.012,0.015,0.001,0.010,0.066,0.181,0.021,0.083,0.009,0.001,0.017,0.001,0.547,0.547
TCGA-98-A53H-01A,0.024,0.050,0.047,0.003,0.024,0.002,0.042,0.120,0.183,0.067,0.076,0.007,0.006,0.019,0.003,0.325,0.325
TCGA-37-A5EM-01A,0.001,0.000,0.031,0.002,0.021,0.000,0.026,0.054,0.194,0.010,0.103,0.000,0.000,0.012,0.011,0.534,0.534
TCGA-63-A5MU-01A,0.003,0.000,0.004,0.000,0.004,0.000,0.001,0.023,0.013,0.005,0.011,0.010,0.000,0.007,0.004,0.914,0.914
TCGA-39-5016-01A,0.002,0.022,0.035,0.013,0.007,0.000,0.017,0.022,0.034,0.000,0.093,0.000,0.000,0.003,0.000,0.751,0.751
TCGA-33-4582-01A,0.002,0.000,0.003,0.000,0.006,0.000,0.000,0.005,0.017,0.000,0.025,0.000,0.000,0.000,0.000,0.941,0.941
TCGA-85-8666-01A,0.000,0.000,0.024,0.000,0.012,0.000,0.010,0.052,0.133,0.014,0.103,0.000,0.000,0.018,0.017,0.614,0.614
TCGA-66-2791-01A,0.038,0.014,0.037,0.009,0.027,0.000,0.006,0.036,0.141,0.009,0.129,0.004,0.006,0.009,0.001,0.534,0.534
TCGA-6A-AB49-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.986,0.986
TCGA-66-2782-01A,0.022,0.006,0.024,0.002,0.008,0.000,0.002,0.028,0.120,0.007,0.109,0.000,0.002,0.014,0.003,0.653,0.653
TCGA-39-5036-01A,0.014,0.000,0.004,0.000,0.010,0.000,0.002,0.008,0.005,0.005,0.038,0.000,0.003,0.001,0.000,0.910,0.910
TCGA-NK-A5CX-01A,0.017,0.000,0.017,0.003,0.016,0.000,0.003,0.041,0.134,0.003,0.072,0.000,0.000,0.010,0.001,0.682,0.682
TCGA-77-8154-01A,0.005,0.003,0.004,0.000,0.006,0.000,0.001,0.043,0.047,0.007,0.019,0.001,0.000,0.005,0.002,0.857,0.857
TCGA-37-4132-01A,0.073,0.002,0.021,0.017,0.022,0.000,0.001,0.025,0.051,0.010,0.081,0.000,0.000,0.001,0.000,0.696,0.696
TCGA-98-8020-01A,0.012,0.000,0.026,0.003,0.012,0.000,0.015,0.074,0.190,0.014,0.084,0.000,0.000,0.010,0.001,0.559,0.559
TCGA-56-A5DS-01A,0.036,0.019,0.039,0.001,0.019,0.000,0.023,0.053,0.096,0.014,0.024,0.002,0.000,0.024,0.013,0.637,0.637
TCGA-60-2707-01A,0.007,0.000,0.011,0.000,0.003,0.000,0.002,0.041,0.189,0.005,0.090,0.000,0.000,0.019,0.020,0.613,0.613
TCGA-66-2734-01A,0.000,0.000,0.013,0.000,0.001,0.000,0.011,0.036,0.117,0.006,0.133,0.000,0.000,0.030,0.017,0.635,0.635
TCGA-66-2742-01A,0.028,0.004,0.010,0.000,0.010,0.000,0.002,0.034,0.089,0.014,0.078,0.000,0.000,0.024,0.000,0.707,0.707
TCGA-22-5481-01A,0.044,0.009,0.010,0.000,0.034,0.000,0.022,0.012,0.039,0.005,0.042,0.000,0.000,0.000,0.000,0.782,0.782
TCGA-21-5787-01A,0.026,0.001,0.029,0.055,0.014,0.000,0.000,0.056,0.052,0.014,0.088,0.000,0.000,0.000,0.001,0.665,0.665
TCGA-66-2783-01A,0.042,0.002,0.012,0.000,0.013,0.000,0.008,0.023,0.057,0.011,0.057,0.000,0.000,0.009,0.002,0.763,0.763
TCGA-92-8063-01A,0.000,0.000,0.024,0.001,0.012,0.000,0.001,0.043,0.131,0.013,0.082,0.000,0.000,0.013,0.000,0.679,0.679
TCGA-66-2757-01A,0.013,0.004,0.015,0.004,0.028,0.000,0.006,0.031,0.061,0.017,0.084,0.000,0.000,0.002,0.000,0.733,0.733
TCGA-39-5022-01A,0.105,0.009,0.034,0.025,0.034,0.000,0.040,0.051,0.147,0.023,0.128,0.001,0.002,0.012,0.001,0.390,0.390
TCGA-94-A5I6-01A,0.001,0.000,0.008,0.000,0.008,0.000,0.007,0.016,0.090,0.008,0.050,0.001,0.000,0.009,0.004,0.799,0.799
TCGA-85-7698-01A,0.010,0.016,0.032,0.004,0.018,0.000,0.019,0.047,0.192,0.009,0.079,0.000,0.001,0.010,0.000,0.561,0.561
TCGA-37-4141-01A,0.023,0.000,0.010,0.024,0.018,0.000,0.010,0.024,0.096,0.007,0.078,0.004,0.000,0.001,0.000,0.704,0.704
TCGA-66-2753-01A,0.017,0.008,0.021,0.000,0.009,0.000,0.012,0.033,0.090,0.013,0.057,0.000,0.000,0.016,0.005,0.718,0.718
TCGA-43-A474-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.126,0.004,0.008,0.000,0.001,0.003,0.000,0.847,0.847
TCGA-63-5128-01A,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.016,0.076,0.006,0.036,0.000,0.000,0.005,0.000,0.856,0.856
TCGA-56-8625-01A,0.030,0.005,0.035,0.035,0.028,0.001,0.018,0.042,0.185,0.014,0.224,0.003,0.006,0.019,0.001,0.355,0.355
TCGA-63-A5MB-01A,0.003,0.005,0.010,0.004,0.017,0.000,0.009,0.034,0.052,0.011,0.063,0.000,0.001,0.004,0.000,0.785,0.785
TCGA-22-5471-01A,0.011,0.001,0.031,0.027,0.032,0.000,0.018,0.023,0.087,0.002,0.070,0.000,0.000,0.001,0.000,0.695,0.695
TCGA-56-A4BX-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.026,0.003,0.004,0.013,0.001,0.001,0.005,0.001,0.943,0.943
TCGA-63-7021-01A,0.057,0.001,0.022,0.008,0.021,0.000,0.003,0.049,0.107,0.007,0.091,0.000,0.000,0.015,0.003,0.615,0.615
TCGA-85-A511-01A,0.043,0.007,0.032,0.002,0.021,0.000,0.000,0.035,0.222,0.008,0.075,0.002,0.000,0.016,0.003,0.533,0.533
TCGA-66-2755-01A,0.008,0.015,0.053,0.001,0.024,0.000,0.086,0.038,0.116,0.008,0.167,0.000,0.000,0.012,0.005,0.467,0.467
TCGA-46-3769-01A,0.007,0.001,0.023,0.025,0.002,0.000,0.003,0.028,0.111,0.008,0.166,0.000,0.000,0.005,0.000,0.618,0.618
TCGA-21-1070-01A,0.031,0.014,0.045,0.018,0.018,0.000,0.022,0.051,0.079,0.009,0.085,0.001,0.000,0.018,0.014,0.596,0.596
TCGA-22-5477-01A,0.006,0.001,0.008,0.001,0.019,0.000,0.005,0.037,0.033,0.011,0.058,0.000,0.005,0.010,0.000,0.804,0.804
TCGA-18-3412-01A,0.010,0.000,0.013,0.000,0.008,0.000,0.003,0.023,0.049,0.007,0.055,0.000,0.000,0.002,0.013,0.815,0.815
