,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-24-1104-01A,0.006,0.000,0.002,0.012,0.002,0.000,0.013,0.008,0.027,0.012,0.056,0.001,0.005,0.007,0.000,0.849,0.849
TCGA-25-1320-01A,0.008,0.000,0.006,0.000,0.002,0.001,0.010,0.028,0.251,0.004,0.070,0.005,0.000,0.003,0.000,0.612,0.612
TCGA-24-1850-01A,0.011,0.000,0.010,0.001,0.009,0.000,0.001,0.010,0.105,0.011,0.104,0.004,0.003,0.000,0.000,0.733,0.733
TCGA-61-2101-01A,0.006,0.000,0.004,0.000,0.000,0.000,0.006,0.024,0.149,0.013,0.031,0.001,0.000,0.000,0.000,0.765,0.765
TCGA-23-1111-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.002,0.015,0.093,0.013,0.008,0.001,0.000,0.000,0.000,0.864,0.864
TCGA-25-2396-01A,0.009,0.002,0.006,0.008,0.009,0.000,0.000,0.009,0.078,0.010,0.043,0.000,0.000,0.000,0.000,0.826,0.826
TCGA-30-1714-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.021,0.003,0.011,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-04-1347-01A,0.000,0.001,0.004,0.000,0.000,0.000,0.006,0.003,0.057,0.012,0.004,0.000,0.001,0.000,0.000,0.912,0.912
TCGA-59-2351-01A,0.033,0.000,0.010,0.000,0.000,0.000,0.002,0.017,0.087,0.021,0.107,0.001,0.001,0.000,0.000,0.722,0.722
TCGA-09-1659-01B,0.000,0.000,0.000,0.005,0.000,0.000,0.012,0.008,0.040,0.002,0.031,0.000,0.001,0.000,0.000,0.902,0.902
TCGA-24-1431-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.011,0.006,0.026,0.004,0.047,0.000,0.001,0.000,0.000,0.903,0.903
TCGA-31-1951-01A,0.007,0.000,0.009,0.004,0.004,0.001,0.004,0.029,0.150,0.017,0.105,0.002,0.005,0.003,0.000,0.660,0.660
TCGA-29-1769-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.005,0.006,0.083,0.010,0.041,0.000,0.000,0.001,0.000,0.848,0.848
TCGA-13-0916-01A,0.003,0.001,0.012,0.000,0.029,0.000,0.013,0.023,0.021,0.019,0.034,0.000,0.000,0.000,0.000,0.845,0.845
TCGA-61-1721-01A,0.000,0.002,0.000,0.000,0.004,0.001,0.009,0.149,0.352,0.149,0.089,0.013,0.001,0.000,0.000,0.230,0.230
TCGA-20-1687-01A,0.000,0.001,0.004,0.002,0.000,0.000,0.035,0.009,0.096,0.006,0.036,0.000,0.000,0.001,0.000,0.810,0.810
TCGA-29-2414-01A,0.002,0.000,0.003,0.000,0.001,0.000,0.009,0.012,0.219,0.009,0.022,0.001,0.000,0.000,0.000,0.722,0.722
TCGA-13-1411-01A,0.008,0.000,0.009,0.006,0.008,0.000,0.022,0.020,0.181,0.008,0.198,0.000,0.005,0.004,0.000,0.529,0.529
TCGA-24-1928-01A,0.009,0.000,0.006,0.001,0.008,0.000,0.005,0.033,0.153,0.021,0.071,0.002,0.000,0.003,0.000,0.687,0.687
TCGA-31-1959-01A,0.008,0.001,0.012,0.000,0.004,0.000,0.019,0.027,0.213,0.025,0.100,0.003,0.001,0.015,0.000,0.571,0.571
TCGA-57-1586-01A,0.013,0.001,0.003,0.001,0.000,0.000,0.012,0.010,0.022,0.009,0.041,0.000,0.000,0.002,0.000,0.884,0.884
TCGA-09-2044-01B,0.001,0.000,0.010,0.000,0.003,0.000,0.000,0.011,0.021,0.011,0.121,0.002,0.000,0.000,0.000,0.819,0.819
TCGA-13-1506-01A,0.001,0.000,0.006,0.000,0.000,0.000,0.000,0.008,0.028,0.002,0.019,0.001,0.000,0.002,0.000,0.931,0.931
TCGA-25-1870-01A,0.001,0.007,0.002,0.000,0.000,0.000,0.019,0.015,0.091,0.011,0.077,0.001,0.002,0.013,0.000,0.762,0.762
TCGA-09-0366-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.010,0.003,0.000,0.268,0.002,0.005,0.014,0.000,0.693,0.693
TCGA-30-1892-01A,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.010,0.238,0.015,0.033,0.000,0.000,0.000,0.000,0.699,0.699
TCGA-13-0893-01B,0.000,0.000,0.004,0.026,0.000,0.000,0.004,0.016,0.055,0.021,0.053,0.000,0.004,0.000,0.000,0.818,0.818
TCGA-09-2056-01B,0.000,0.000,0.007,0.001,0.000,0.000,0.019,0.005,0.024,0.005,0.044,0.002,0.003,0.000,0.000,0.890,0.890
TCGA-29-1781-01A,0.046,0.000,0.016,0.010,0.012,0.000,0.001,0.019,0.029,0.012,0.181,0.001,0.000,0.000,0.000,0.671,0.671
TCGA-29-1699-01A,0.007,0.007,0.011,0.001,0.001,0.000,0.013,0.016,0.035,0.014,0.113,0.001,0.007,0.002,0.000,0.772,0.772
TCGA-04-1364-01A,0.001,0.001,0.001,0.000,0.001,0.000,0.004,0.018,0.020,0.021,0.001,0.001,0.000,0.000,0.000,0.931,0.931
TCGA-59-2363-01A,0.001,0.001,0.004,0.000,0.000,0.000,0.007,0.019,0.054,0.012,0.011,0.002,0.000,0.000,0.000,0.890,0.890
TCGA-24-1416-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.026,0.011,0.055,0.001,0.002,0.000,0.000,0.893,0.893
TCGA-20-1686-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.016,0.035,0.018,0.010,0.002,0.000,0.000,0.000,0.917,0.917
TCGA-29-1697-01A,0.001,0.001,0.005,0.000,0.000,0.000,0.001,0.018,0.003,0.016,0.010,0.002,0.001,0.000,0.000,0.944,0.944
TCGA-29-1770-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.020,0.141,0.021,0.044,0.001,0.000,0.000,0.000,0.767,0.767
TCGA-23-1116-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.010,0.006,0.182,0.013,0.109,0.002,0.001,0.001,0.000,0.671,0.671
TCGA-29-2428-01A,0.013,0.000,0.012,0.008,0.008,0.000,0.014,0.014,0.035,0.007,0.088,0.000,0.001,0.000,0.000,0.799,0.799
TCGA-24-2293-01A,0.009,0.001,0.007,0.000,0.001,0.000,0.041,0.039,0.348,0.032,0.103,0.003,0.002,0.010,0.000,0.401,0.401
TCGA-25-1635-01A,0.003,0.000,0.007,0.000,0.015,0.000,0.007,0.011,0.177,0.008,0.106,0.002,0.002,0.002,0.000,0.659,0.659
TCGA-25-2409-01A,0.000,0.000,0.005,0.004,0.002,0.000,0.005,0.017,0.099,0.005,0.085,0.001,0.006,0.002,0.000,0.768,0.768
TCGA-24-2280-01A,0.006,0.006,0.005,0.000,0.002,0.001,0.007,0.042,0.262,0.043,0.052,0.002,0.001,0.001,0.000,0.570,0.570
TCGA-29-1710-01A,0.015,0.000,0.026,0.005,0.001,0.000,0.105,0.022,0.149,0.006,0.117,0.001,0.018,0.008,0.000,0.528,0.528
TCGA-61-2095-01A,0.001,0.001,0.008,0.000,0.002,0.007,0.033,0.026,0.184,0.005,0.074,0.010,0.009,0.014,0.000,0.625,0.625
TCGA-13-1489-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.007,0.017,0.013,0.011,0.000,0.000,0.001,0.000,0.948,0.948
TCGA-23-1023-01A,0.001,0.000,0.004,0.001,0.001,0.000,0.013,0.050,0.109,0.050,0.063,0.001,0.006,0.000,0.000,0.701,0.701
TCGA-29-2425-01A,0.008,0.000,0.005,0.000,0.000,0.001,0.007,0.015,0.060,0.011,0.016,0.002,0.001,0.000,0.000,0.873,0.873
TCGA-36-1574-01A,0.001,0.000,0.007,0.004,0.002,0.000,0.009,0.020,0.085,0.011,0.058,0.001,0.000,0.003,0.000,0.797,0.797
TCGA-30-1853-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.003,0.078,0.007,0.002,0.000,0.000,0.000,0.000,0.907,0.907
TCGA-04-1648-01A,0.000,0.006,0.005,0.000,0.000,0.000,0.027,0.021,0.024,0.010,0.080,0.001,0.011,0.000,0.000,0.815,0.815
TCGA-13-1409-01A,0.000,0.010,0.001,0.000,0.000,0.001,0.006,0.004,0.145,0.009,0.000,0.002,0.000,0.000,0.000,0.822,0.822
TCGA-OY-A56Q-01A,0.000,0.011,0.001,0.000,0.000,0.000,0.001,0.015,0.025,0.017,0.002,0.000,0.000,0.000,0.000,0.927,0.927
TCGA-24-1471-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.004,0.018,0.001,0.010,0.000,0.000,0.000,0.000,0.950,0.950
TCGA-59-2350-01A,0.001,0.000,0.005,0.002,0.000,0.000,0.002,0.011,0.050,0.005,0.069,0.001,0.000,0.000,0.000,0.853,0.853
TCGA-29-1688-01A,0.000,0.000,0.000,0.008,0.002,0.000,0.003,0.009,0.069,0.012,0.139,0.002,0.002,0.000,0.000,0.755,0.755
TCGA-61-1724-01A,0.013,0.001,0.005,0.001,0.004,0.000,0.004,0.019,0.107,0.032,0.046,0.000,0.000,0.008,0.000,0.760,0.760
TCGA-25-1628-01A,0.007,0.001,0.012,0.001,0.023,0.000,0.013,0.026,0.245,0.021,0.087,0.003,0.001,0.002,0.000,0.559,0.559
TCGA-09-1669-01A,0.010,0.001,0.011,0.007,0.003,0.000,0.009,0.019,0.084,0.026,0.035,0.001,0.000,0.000,0.000,0.793,0.793
TCGA-13-1405-01A,0.004,0.000,0.003,0.008,0.008,0.000,0.015,0.032,0.159,0.020,0.061,0.002,0.000,0.002,0.000,0.685,0.685
TCGA-24-2024-01A,0.005,0.000,0.004,0.000,0.000,0.000,0.004,0.018,0.128,0.009,0.045,0.000,0.002,0.000,0.000,0.784,0.784
TCGA-24-1422-01A,0.002,0.001,0.004,0.004,0.007,0.001,0.026,0.024,0.230,0.024,0.099,0.002,0.012,0.003,0.000,0.561,0.561
TCGA-61-1740-01A,0.015,0.000,0.009,0.006,0.018,0.000,0.001,0.011,0.036,0.020,0.145,0.001,0.001,0.016,0.000,0.721,0.721
TCGA-13-0891-01A,0.000,0.000,0.002,0.006,0.000,0.000,0.000,0.009,0.026,0.007,0.023,0.001,0.003,0.000,0.000,0.922,0.922
TCGA-61-1728-01A,0.003,0.000,0.003,0.000,0.000,0.000,0.006,0.018,0.040,0.016,0.035,0.002,0.004,0.001,0.000,0.871,0.871
TCGA-61-1733-01A,0.000,0.000,0.008,0.000,0.003,0.000,0.005,0.010,0.137,0.007,0.048,0.001,0.000,0.000,0.000,0.780,0.780
TCGA-13-0720-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.019,0.005,0.000,0.000,0.000,0.010,0.000,0.960,0.960
