,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-EL-A3D0-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.001,0.136,0.119,0.043,0.025,0.000,0.000,0.000,0.000,0.670,0.670
TCGA-J8-A4HY-01A,0.001,0.000,0.006,0.013,0.000,0.000,0.013,0.109,0.000,0.044,0.057,0.000,0.001,0.000,0.000,0.756,0.756
TCGA-L6-A4ET-01A,0.002,0.000,0.003,0.006,0.002,0.000,0.006,0.124,0.000,0.029,0.013,0.000,0.000,0.000,0.000,0.815,0.815
TCGA-DE-A4MC-01A,0.001,0.000,0.023,0.015,0.000,0.000,0.058,0.085,0.009,0.010,0.022,0.001,0.000,0.000,0.000,0.778,0.778
TCGA-ET-A25K-01A,0.002,0.000,0.006,0.007,0.000,0.000,0.003,0.237,0.055,0.082,0.039,0.000,0.000,0.000,0.000,0.570,0.570
TCGA-DJ-A3UU-01A,0.023,0.000,0.018,0.021,0.001,0.000,0.037,0.113,0.127,0.025,0.065,0.000,0.000,0.000,0.000,0.569,0.569
TCGA-EM-A1YA-01A,0.005,0.000,0.004,0.003,0.000,0.000,0.001,0.108,0.000,0.099,0.018,0.000,0.001,0.000,0.000,0.760,0.760
TCGA-CE-A483-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.148,0.000,0.025,0.030,0.000,0.000,0.000,0.000,0.793,0.793
TCGA-DJ-A3VD-01A,0.039,0.050,0.039,0.021,0.002,0.000,0.084,0.106,0.166,0.015,0.094,0.001,0.000,0.001,0.000,0.382,0.382
TCGA-BJ-A28S-01A,0.001,0.000,0.001,0.006,0.002,0.000,0.002,0.179,0.000,0.081,0.017,0.000,0.000,0.000,0.000,0.709,0.709
TCGA-FY-A3R9-01A,0.022,0.000,0.000,0.000,0.000,0.000,0.004,0.090,0.000,0.081,0.007,0.000,0.000,0.000,0.000,0.796,0.796
TCGA-FY-A3R8-01A,0.000,0.000,0.009,0.002,0.000,0.000,0.025,0.113,0.079,0.013,0.088,0.000,0.000,0.000,0.000,0.671,0.671
TCGA-DJ-A3V2-01A,0.045,0.013,0.030,0.026,0.027,0.000,0.023,0.124,0.047,0.024,0.143,0.001,0.000,0.000,0.000,0.496,0.496
TCGA-ET-A25L-01A,0.000,0.000,0.025,0.000,0.000,0.000,0.022,0.098,0.161,0.023,0.065,0.002,0.000,0.000,0.000,0.604,0.604
TCGA-EL-A3D1-01A,0.001,0.000,0.015,0.001,0.004,0.000,0.007,0.121,0.061,0.039,0.076,0.002,0.000,0.000,0.000,0.674,0.674
TCGA-FY-A3I4-01A,0.008,0.000,0.016,0.011,0.001,0.000,0.018,0.165,0.133,0.036,0.079,0.000,0.000,0.000,0.000,0.534,0.534
TCGA-DJ-A3UV-01A,0.014,0.000,0.019,0.015,0.006,0.000,0.025,0.159,0.101,0.067,0.060,0.000,0.000,0.000,0.000,0.534,0.534
TCGA-BJ-A28T-01A,0.107,0.038,0.046,0.035,0.030,0.001,0.077,0.134,0.092,0.032,0.118,0.001,0.000,0.001,0.000,0.289,0.289
