,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-KL-8325-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.006,0.060,0.001,0.000,0.000,0.000,0.916,0.916
TCGA-KO-8411-01A,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.014,0.054,0.001,0.001,0.000,0.000,0.868,0.868
TCGA-KL-8331-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.012,0.034,0.004,0.000,0.000,0.000,0.932,0.932
TCGA-KO-8409-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.013,0.058,0.001,0.003,0.000,0.000,0.896,0.896
TCGA-KM-8439-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.065,0.000,0.011,0.132,0.003,0.001,0.000,0.000,0.787,0.787
TCGA-KN-8423-01A,0.000,0.009,0.004,0.000,0.000,0.000,0.000,0.060,0.000,0.028,0.104,0.001,0.005,0.000,0.000,0.788,0.788
TCGA-KL-8339-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.014,0.057,0.000,0.000,0.000,0.000,0.904,0.904
TCGA-KN-8434-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.053,0.141,0.006,0.004,0.000,0.000,0.694,0.694
TCGA-KL-8342-01A,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.016,0.078,0.001,0.004,0.000,0.000,0.828,0.828
TCGA-KN-8428-01A,0.014,0.000,0.005,0.001,0.000,0.000,0.000,0.022,0.000,0.040,0.043,0.000,0.001,0.000,0.000,0.873,0.873
TCGA-KO-8416-01A,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.030,0.098,0.002,0.001,0.000,0.000,0.812,0.812
TCGA-KL-8344-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.089,0.084,0.001,0.000,0.000,0.000,0.669,0.669
TCGA-KM-8441-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.099,0.000,0.035,0.140,0.001,0.001,0.000,0.000,0.723,0.723
TCGA-KM-8442-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.017,0.067,0.002,0.000,0.000,0.000,0.868,0.868
TCGA-KL-8346-01A,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.008,0.010,0.002,0.000,0.000,0.000,0.956,0.956
TCGA-KL-8341-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.009,0.045,0.000,0.000,0.000,0.000,0.930,0.930
TCGA-KL-8330-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.009,0.054,0.001,0.000,0.000,0.000,0.917,0.917
