,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.014,0.000,0.001,0.000,0.000,0.000,0.000,0.010,0.000,0.032,0.024,0.000,0.000,0.000,0.000,0.918,0.918
TCGA-DD-AAEK-01A,0.020,0.003,0.016,0.000,0.005,0.001,0.002,0.043,0.000,0.026,0.145,0.000,0.000,0.000,0.000,0.739,0.739
TCGA-G3-A3CK-01A,0.020,0.000,0.005,0.000,0.001,0.000,0.000,0.027,0.000,0.060,0.064,0.000,0.000,0.000,0.000,0.823,0.823
TCGA-DD-A1EJ-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.002,0.119,0.000,0.000,0.000,0.000,0.868,0.868
TCGA-DD-AACU-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.030,0.001,0.015,0.062,0.000,0.000,0.000,0.000,0.889,0.889
TCGA-ZS-A9CE-01A,0.023,0.000,0.002,0.000,0.000,0.000,0.000,0.012,0.000,0.006,0.020,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-2Y-A9H2-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.017,0.018,0.000,0.010,0.044,0.000,0.001,0.004,0.000,0.905,0.905
TCGA-CC-5261-01A,0.007,0.030,0.023,0.001,0.001,0.008,0.026,0.089,0.093,0.027,0.066,0.000,0.000,0.012,0.000,0.616,0.616
TCGA-DD-AADP-01A,0.019,0.000,0.001,0.000,0.000,0.000,0.000,0.039,0.000,0.026,0.037,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-2Y-A9H4-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.027,0.000,0.030,0.051,0.000,0.001,0.000,0.000,0.888,0.888
